code_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', 33.099, 39.654, 27.158, 35.18
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', 27.033, 34.711, 22.625, 27.148
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', 33.057, 39.603, 27.15, 35.121
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', 27.033, 34.711, 22.625, 27.148
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', 20.417, 27.081, 17.686, 22.351
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', 26.12, 32.436, 21.549, 28.397
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', 20.417, 27.081, 17.686, 22.351
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', 26.12, 32.436, 21.549, 28.397
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', 21.676, 28.371, 19.329, 23.516
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', 27.654, 33.983, 23.869, 29.784
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', 21.676, 28.371, 19.329, 23.516
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', 27.654, 33.983, 23.869, 29.784
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 37.29, 45.016, 28.961, 39.754
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 37.29, 45.016, 28.961, 39.754
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 39.391, 47.176, 29.506, 41.409
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 39.391, 47.176, 29.506, 41.409
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', 36.892, 44.509, 26.47, 40.157
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 40.658, 49.715, 36.843, 41.694
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', 36.892, 44.509, 26.47, 40.157
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 40.658, 49.715, 36.843, 41.694
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', 37.251, 44.967, 26.717, 40.486
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 39.601, 48.784, 34.157, 41.862
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', 37.251, 44.967, 26.717, 40.486
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 39.601, 48.784, 34.157, 41.862
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', 37.399, 46.227, 27.778, 40.183
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', 37.399, 46.227, 27.778, 40.183
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 37.519, 46.421, 28.022, 40.397
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 37.519, 46.421, 28.022, 40.397
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', 29.635, 36.033, 22.508, 31.429
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', 29.635, 36.033, 22.508, 31.429
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', 29.638, 36.037, 22.508, 31.429
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', 29.638, 36.037, 22.508, 31.429
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', 29.998, 38.464, 23.822, 31.367
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', 31.775, 39.943, 26.189, 34.404
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', 29.998, 38.464, 23.822, 31.367
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', 31.775, 39.943, 26.189, 34.404
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', 28.843, 36.777, 21.726, 31.436
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', 29.53, 37.593, 24.116, 31.683
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', 28.843, 36.777, 21.726, 31.436
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', 29.53, 37.593, 24.116, 31.683
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', 31.631, 38.892, 23.383, 36.6
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', 31.631, 38.892, 23.383, 36.6
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', 33.044, 40.501, 26.291, 36.534
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', 33.044, 40.501, 26.291, 36.534
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', 32.271, 38.735, 25.09, 35.689
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', 32.271, 38.735, 25.09, 35.689
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', 31.895, 38.253, 28.965, 34.825
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', 31.895, 38.253, 28.965, 34.825
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', 38.593, 46.763, 32.167, 41.338
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', 37.359, 45.507, 27.671, 41.407
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', 38.593, 46.763, 32.167, 41.338
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', 37.359, 45.507, 27.671, 41.407
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', 38.984, 47.237, 32.445, 41.736
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', 36.647, 44.46, 31.773, 41.041
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', 38.984, 47.237, 32.445, 41.736
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', 36.647, 44.46, 31.773, 41.041
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', 32.787, 40.583, 29.562, 35.992
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', 32.787, 40.583, 29.562, 35.992
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', 32.943, 40.786, 30.653, 36.994
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', 32.943, 40.786, 30.653, 36.994
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', 30.956, 37.158, 24.764, 34.913
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', 37.85, 45.612, 32.365, 39.043
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', 30.956, 37.158, 24.764, 34.913
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', 37.85, 45.612, 32.365, 39.043
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', 29.436, 35.331, 24.408, 33.139
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', 37.549, 45.219, 32.159, 38.549
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', 29.436, 35.331, 24.408, 33.139
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', 37.549, 45.219, 32.159, 38.549
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', 33.754, 41.701, 26.588, 36.664
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', 34.586, 41.485, 30.621, 35.357
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', 33.754, 41.701, 26.588, 36.664
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', 34.586, 41.485, 30.621, 35.357
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', 33.726, 41.695, 26.55, 36.592
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', 34.826, 41.772, 30.84, 35.582
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', 33.726, 41.695, 26.55, 36.592
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', 34.826, 41.772, 30.84, 35.582
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', 37.079, 45.732, 30.642, 41.352
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', 37.75, 45.503, 26.414, 41.013
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', 37.079, 45.732, 30.642, 41.352
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', 37.75, 45.503, 26.414, 41.013
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', 36.507, 45.14, 32.394, 38.905
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', 38.101, 45.942, 26.685, 41.433
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', 36.507, 45.14, 32.394, 38.905
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', 38.101, 45.942, 26.685, 41.433
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', 33.471, 41.068, 29.4, 34.797
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', 33.471, 41.068, 29.4, 34.797
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', 32.632, 39.809, 28.587, 33.704
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', 32.632, 39.809, 28.587, 33.704
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', 36.078, 44.385, 29.319, 39.838
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', 34.567, 42.736, 29.782, 37.747
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', 36.078, 44.385, 29.319, 39.838
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', 34.567, 42.736, 29.782, 37.747
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', 35.499, 43.642, 28.544, 39.358
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', 34.945, 43.171, 30.111, 38.012
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', 35.499, 43.642, 28.544, 39.358
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', 34.945, 43.171, 30.111, 38.012
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', 28.675, 35.379, 26.188, 29.833
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', 35.287, 43.303, 30.81, 39.393
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', 28.675, 35.379, 26.188, 29.833
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', 35.287, 43.303, 30.81, 39.393
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', 29.043, 35.802, 25.464, 30.443
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', 35.623, 43.714, 31.057, 39.716
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', 29.043, 35.802, 25.464, 30.443
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', 35.623, 43.714, 31.057, 39.716
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', 36.403, 44.841, 29.13, 38.98
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', 36.403, 44.841, 29.13, 38.98
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', 36.371, 44.815, 30.949, 36.57
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', 36.371, 44.815, 30.949, 36.57
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', 35.136, 42.46, 30.035, 38.055
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', 35.136, 42.46, 30.035, 38.055
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', 33.966, 41.011, 25.07, 37.413
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', 33.966, 41.011, 25.07, 37.413
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', 33.75, 40.697, 29.484, 35.885
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', 33.75, 40.697, 29.484, 35.885
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', 32.642, 39.36, 29.311, 34.484
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', 32.642, 39.36, 29.311, 34.484
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', 31.354, 38.736, 27.574, 36.343
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', 27.641, 34.033, 20.324, 27.879
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', 31.354, 38.736, 27.574, 36.343
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', 27.641, 34.033, 20.324, 27.879
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', 32.467, 39.961, 28.391, 37.185
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', 28.179, 34.614, 20.269, 28.344
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', 32.467, 39.961, 28.391, 37.185
'MAFFT_b1#0031_htT_tree_78_OP_1.9842214843426838_Split_31.fasta', 28.179, 34.614, 20.269, 28.344
'MAFFT_b1#0035_hhH_tree_71_OP_2.3680950705345123_Split_35.fasta', 36.959, 45.341, 29.471, 39.154
'MAFFT_b1#0035_hhH_tree_75_OP_2.4023709813773846_Split_35.fasta', 35.929, 43.446, 33.081, 38.312
'MAFFT_b1#0035_hhH_tree_9_OP_1.5653274151471246_Split_35.fasta', 31.327, 38.803, 22.733, 35.493
'MAFFT_b1#0035_hhT_tree_71_OP_2.3680950705345123_Split_35.fasta', 36.959, 45.341, 29.471, 39.154
'MAFFT_b1#0035_hhT_tree_75_OP_2.4023709813773846_Split_35.fasta', 35.929, 43.446, 33.081, 38.312
'MAFFT_b1#0035_hhT_tree_9_OP_1.5653274151471246_Split_35.fasta', 31.327, 38.803, 22.733, 35.493
'MAFFT_b1#0035_htH_tree_71_OP_2.3680950705345123_Split_35.fasta', 36.933, 45.317, 29.441, 39.122
'MAFFT_b1#0035_htH_tree_75_OP_2.4023709813773846_Split_35.fasta', 35.937, 43.453, 33.09, 38.32
'MAFFT_b1#0035_htH_tree_9_OP_1.5653274151471246_Split_35.fasta', 33.318, 40.499, 27.226, 36.112
'MAFFT_b1#0035_htT_tree_71_OP_2.3680950705345123_Split_35.fasta', 36.933, 45.317, 29.441, 39.122
'MAFFT_b1#0035_htT_tree_75_OP_2.4023709813773846_Split_35.fasta', 35.937, 43.453, 33.09, 38.32
'MAFFT_b1#0035_htT_tree_9_OP_1.5653274151471246_Split_35.fasta', 33.318, 40.499, 27.226, 36.112
'MAFFT_b1#0036_hhH_tree_69_OP_2.9824622002885617_Split_36.fasta', 34.834, 42.609, 25.629, 36.683
'MAFFT_b1#0036_hhH_tree_74_OP_2.943304477827338_Split_36.fasta', 33.614, 41.063, 26.798, 36.954
'MAFFT_b1#0036_hhH_tree_91_OP_2.3523277060939405_Split_36.fasta', 33.325, 40.094, 30.33, 36.133
'MAFFT_b1#0036_hhT_tree_69_OP_2.9824622002885617_Split_36.fasta', 34.834, 42.609, 25.629, 36.683
'MAFFT_b1#0036_hhT_tree_74_OP_2.943304477827338_Split_36.fasta', 33.614, 41.063, 26.798, 36.954
'MAFFT_b1#0036_hhT_tree_91_OP_2.3523277060939405_Split_36.fasta', 33.325, 40.094, 30.33, 36.133
'MAFFT_b1#0036_htH_tree_69_OP_2.9824622002885617_Split_36.fasta', 35.518, 43.437, 27.504, 36.964
'MAFFT_b1#0036_htH_tree_74_OP_2.943304477827338_Split_36.fasta', 34.266, 41.811, 29.342, 36.736
'MAFFT_b1#0036_htH_tree_91_OP_2.3523277060939405_Split_36.fasta', 33.634, 40.51, 30.519, 36.292
'MAFFT_b1#0036_htT_tree_69_OP_2.9824622002885617_Split_36.fasta', 35.518, 43.437, 27.504, 36.964
'MAFFT_b1#0036_htT_tree_74_OP_2.943304477827338_Split_36.fasta', 34.266, 41.811, 29.342, 36.736
'MAFFT_b1#0036_htT_tree_91_OP_2.3523277060939405_Split_36.fasta', 33.634, 40.51, 30.519, 36.292
'MAFFT_b1#0037_hhH_tree_46_OP_2.5904987735791676_Split_37.fasta', 36.673, 43.789, 30.591, 38.786
'MAFFT_b1#0037_hhH_tree_65_OP_1.3986977410996977_Split_37.fasta', 38.481, 47.713, 29.595, 42.757
'MAFFT_b1#0037_hhT_tree_46_OP_2.5904987735791676_Split_37.fasta', 36.673, 43.789, 30.591, 38.786
'MAFFT_b1#0037_hhT_tree_65_OP_1.3986977410996977_Split_37.fasta', 38.481, 47.713, 29.595, 42.757
'MAFFT_b1#0037_htH_tree_46_OP_2.5904987735791676_Split_37.fasta', 35.916, 42.792, 28.877, 38.892
'MAFFT_b1#0037_htH_tree_65_OP_1.3986977410996977_Split_37.fasta', 38.363, 47.587, 29.533, 42.616
'MAFFT_b1#0037_htT_tree_46_OP_2.5904987735791676_Split_37.fasta', 35.916, 42.792, 28.877, 38.892
'MAFFT_b1#0037_htT_tree_65_OP_1.3986977410996977_Split_37.fasta', 38.363, 47.587, 29.533, 42.616
'MAFFT_b1#0039_hhH_tree_22_OP_1.0333726057419617_Split_39.fasta', 38.924, 48.152, 28.532, 41.734
'MAFFT_b1#0039_hhT_tree_22_OP_1.0333726057419617_Split_39.fasta', 38.924, 48.152, 28.532, 41.734
'MAFFT_b1#0039_htH_tree_22_OP_1.0333726057419617_Split_39.fasta', 37.884, 46.829, 33.862, 39.404
'MAFFT_b1#0039_htT_tree_22_OP_1.0333726057419617_Split_39.fasta', 37.884, 46.829, 33.862, 39.404
'MAFFT_b1#0041_hhH_tree_31_OP_2.371648195541206_Split_41.fasta', 34.453, 42.269, 25.61, 38.938
'MAFFT_b1#0041_hhH_tree_8_OP_2.990366431633018_Split_41.fasta', 39.703, 47.736, 33.733, 43.509
'MAFFT_b1#0041_hhT_tree_31_OP_2.371648195541206_Split_41.fasta', 34.453, 42.269, 25.61, 38.938
'MAFFT_b1#0041_hhT_tree_8_OP_2.990366431633018_Split_41.fasta', 39.703, 47.736, 33.733, 43.509
'MAFFT_b1#0041_htH_tree_31_OP_2.371648195541206_Split_41.fasta', 34.802, 42.679, 26.002, 39.235
'MAFFT_b1#0041_htH_tree_8_OP_2.990366431633018_Split_41.fasta', 39.774, 47.793, 33.825, 43.582
'MAFFT_b1#0041_htT_tree_31_OP_2.371648195541206_Split_41.fasta', 34.802, 42.679, 26.002, 39.235
'MAFFT_b1#0041_htT_tree_8_OP_2.990366431633018_Split_41.fasta', 39.774, 47.793, 33.825, 43.582
'MAFFT_b1#0042_hhH_tree_92_OP_1.133352346367843_Split_42.fasta', 29.882, 37.625, 21.909, 32.313
'MAFFT_b1#0042_hhT_tree_92_OP_1.133352346367843_Split_42.fasta', 29.882, 37.625, 21.909, 32.313
'MAFFT_b1#0042_htH_tree_92_OP_1.133352346367843_Split_42.fasta', 29.872, 37.505, 25.13, 29.55
'MAFFT_b1#0042_htT_tree_92_OP_1.133352346367843_Split_42.fasta', 29.872, 37.505, 25.13, 29.55
'MAFFT_b1#0043_hhH_tree_95_OP_2.498402958697362_Split_43.fasta', 42.446, 51.358, 37.835, 43.851
'MAFFT_b1#0043_hhT_tree_95_OP_2.498402958697362_Split_43.fasta', 42.446, 51.358, 37.835, 43.851
'MAFFT_b1#0043_htH_tree_95_OP_2.498402958697362_Split_43.fasta', 41.518, 50.218, 36.772, 42.395
'MAFFT_b1#0043_htT_tree_95_OP_2.498402958697362_Split_43.fasta', 41.518, 50.218, 36.772, 42.395
'MAFFT_b1#0044_hhH_tree_14_OP_1.7440813830902329_Split_44.fasta', 25.496, 32.174, 21.035, 28.402
'MAFFT_b1#0044_hhH_tree_52_OP_2.165361006866358_Split_44.fasta', 37.304, 45.594, 31.834, 39.905
'MAFFT_b1#0044_hhT_tree_14_OP_1.7440813830902329_Split_44.fasta', 25.496, 32.174, 21.035, 28.402
'MAFFT_b1#0044_hhT_tree_52_OP_2.165361006866358_Split_44.fasta', 37.304, 45.594, 31.834, 39.905
'MAFFT_b1#0044_htH_tree_14_OP_1.7440813830902329_Split_44.fasta', 25.466, 32.149, 20.986, 28.355
'MAFFT_b1#0044_htH_tree_52_OP_2.165361006866358_Split_44.fasta', 37.443, 45.882, 31.879, 40.04
'MAFFT_b1#0044_htT_tree_14_OP_1.7440813830902329_Split_44.fasta', 25.466, 32.149, 20.986, 28.355
'MAFFT_b1#0044_htT_tree_52_OP_2.165361006866358_Split_44.fasta', 37.443, 45.882, 31.879, 40.04
'MSA.BALIPHY.aln.best.23410.fas', 41.176, 50.402, 35.353, 43.002
'MSA.MAFFT.aln.With_Names', 42.99, 52.087, 33.369, 46.394
'MSA.MUSCLE.aln.best.23410.fas', 39.07, 45.255, 35.081, 37.816
'MSA.PRANK.aln.With_Names', 26.088, 32.764, 20.467, 27.736
'MUSCLE_diversified_replicate.abc.1.afa', 37.217, 44.994, 30.19, 37.395
'MUSCLE_diversified_replicate.abc.101.afa', 32.834, 40.364, 27.481, 32.42
'MUSCLE_diversified_replicate.abc.105.afa', 35.546, 42.994, 30.035, 36.618
'MUSCLE_diversified_replicate.abc.109.afa', 40.039, 47.475, 35.261, 40.749
'MUSCLE_diversified_replicate.abc.113.afa', 40.377, 47.924, 36.154, 41.312
'MUSCLE_diversified_replicate.abc.117.afa', 34.934, 42.761, 28.851, 34.917
'MUSCLE_diversified_replicate.abc.121.afa', 35.526, 43.349, 31.044, 36.3
'MUSCLE_diversified_replicate.abc.125.afa', 36.421, 43.913, 31.912, 36.069
'MUSCLE_diversified_replicate.abc.129.afa', 36.331, 44.132, 31.017, 36.747
'MUSCLE_diversified_replicate.abc.13.afa', 38.529, 46.008, 33.206, 37.439
'MUSCLE_diversified_replicate.abc.133.afa', 41.812, 49.655, 35.686, 43.197
'MUSCLE_diversified_replicate.abc.137.afa', 33.763, 41.393, 28.417, 33.21
'MUSCLE_diversified_replicate.abc.141.afa', 32.841, 40.144, 28.859, 32.988
'MUSCLE_diversified_replicate.abc.145.afa', 35.94, 43.412, 32.131, 36.086
'MUSCLE_diversified_replicate.abc.149.afa', 39.903, 47.824, 34.159, 41.415
'MUSCLE_diversified_replicate.abc.153.afa', 35.792, 43.194, 30.167, 35.901
'MUSCLE_diversified_replicate.abc.157.afa', 31.33, 38.7, 26.278, 32.13
'MUSCLE_diversified_replicate.abc.161.afa', 38.601, 45.635, 34.471, 39.193
'MUSCLE_diversified_replicate.abc.165.afa', 34.251, 41.96, 29.56, 35.426
'MUSCLE_diversified_replicate.abc.169.afa', 37.196, 44.501, 31.853, 37.468
'MUSCLE_diversified_replicate.abc.17.afa', 37.707, 44.764, 34.213, 38.405
'MUSCLE_diversified_replicate.abc.173.afa', 37.264, 44.672, 31.773, 36.664
'MUSCLE_diversified_replicate.abc.177.afa', 35.033, 42.73, 29.558, 35.632
'MUSCLE_diversified_replicate.abc.181.afa', 37.074, 44.545, 32.014, 37.462
'MUSCLE_diversified_replicate.abc.185.afa', 34.083, 41.653, 29.356, 34.853
'MUSCLE_diversified_replicate.abc.189.afa', 33.974, 41.719, 28.704, 35.828
'MUSCLE_diversified_replicate.abc.193.afa', 34.432, 42.074, 28.704, 34.659
'MUSCLE_diversified_replicate.abc.197.afa', 36.452, 43.789, 31.621, 36.057
'MUSCLE_diversified_replicate.abc.201.afa', 37.113, 44.85, 30.596, 37.143
'MUSCLE_diversified_replicate.abc.205.afa', 38.012, 45.795, 31.756, 38.147
'MUSCLE_diversified_replicate.abc.209.afa', 35.763, 43.235, 30.649, 36.347
'MUSCLE_diversified_replicate.abc.21.afa', 33.719, 41.019, 29.986, 34.737
'MUSCLE_diversified_replicate.abc.213.afa', 35.768, 42.107, 32.402, 37.03
'MUSCLE_diversified_replicate.abc.217.afa', 37.566, 45.458, 31.508, 38.028
'MUSCLE_diversified_replicate.abc.221.afa', 38.338, 45.711, 32.224, 38.625
'MUSCLE_diversified_replicate.abc.225.afa', 33.734, 41.438, 28.776, 33.743
'MUSCLE_diversified_replicate.abc.229.afa', 33.279, 40.349, 28.504, 34.589
'MUSCLE_diversified_replicate.abc.233.afa', 35.881, 42.82, 32.089, 36.762
'MUSCLE_diversified_replicate.abc.237.afa', 32.482, 39.758, 28.312, 33.675
'MUSCLE_diversified_replicate.abc.241.afa', 36.358, 43.724, 30.584, 36.741
'MUSCLE_diversified_replicate.abc.245.afa', 34.001, 41.426, 28.727, 34.017
'MUSCLE_diversified_replicate.abc.249.afa', 36.007, 43.879, 30.477, 36.447
'MUSCLE_diversified_replicate.abc.25.afa', 28.509, 31.613, 24.798, 25.853
'MUSCLE_diversified_replicate.abc.253.afa', 38.434, 45.409, 34.524, 39.639
'MUSCLE_diversified_replicate.abc.257.afa', 37.654, 45.25, 31.354, 37.126
'MUSCLE_diversified_replicate.abc.261.afa', 31.912, 39.0, 27.075, 33.065
'MUSCLE_diversified_replicate.abc.265.afa', 34.431, 41.847, 29.323, 35.076
'MUSCLE_diversified_replicate.abc.269.afa', 37.819, 45.536, 32.218, 38.272
'MUSCLE_diversified_replicate.abc.273.afa', 32.723, 39.987, 28.935, 34.153
'MUSCLE_diversified_replicate.abc.277.afa', 33.041, 40.551, 28.273, 33.568
