code_PAM250_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5
'bali_phy_msa.246.fas', 33902.0, 0.061, 25406, 0.046, 5022, 0.009, 103305, 0.185, 173547.0, 0.311, -1330, -0.002, 90432.5, 0.162
'bali_phy_msa.247.fas', 33609.0, 0.059, 25255, 0.045, 5164, 0.009, 104193, 0.184, 172083.0, 0.304, -902, -0.002, 88100.5, 0.156
'bali_phy_msa.248.fas', 33910.0, 0.062, 25575, 0.046, 5066, 0.009, 102951, 0.187, 173539.0, 0.315, -1740, -0.003, 89927.5, 0.163
'bali_phy_msa.249.fas', 33862.0, 0.062, 25716, 0.047, 5197, 0.009, 102765, 0.187, 173309.0, 0.315, -1539, -0.003, 89205.5, 0.162
'bali_phy_msa.25.fas', 33891.0, 0.06, 25252, 0.045, 5045, 0.009, 103635, 0.183, 173361.0, 0.306, -1616, -0.003, 89657.5, 0.158
'bali_phy_msa.250.fas', 33725.0, 0.06, 25353, 0.045, 5200, 0.009, 103765, 0.185, 173014.0, 0.308, -1509, -0.003, 88422.5, 0.158
'bali_phy_msa.251.fas', 33860.0, 0.061, 25746, 0.046, 5097, 0.009, 102709, 0.184, 173496.0, 0.311, -1299, -0.002, 90260.5, 0.162
'bali_phy_msa.252.fas', 33653.0, 0.059, 25196, 0.044, 5031, 0.009, 104223, 0.183, 172613.0, 0.302, -1206, -0.002, 89109.5, 0.156
'bali_phy_msa.253.fas', 33742.0, 0.058, 24243, 0.041, 5460, 0.009, 105951, 0.181, 171917.0, 0.293, 146, 0.0, 86327.5, 0.147
'bali_phy_msa.254.fas', 33662.0, 0.058, 24805, 0.043, 5741, 0.01, 104987, 0.18, 172266.0, 0.296, -739, -0.001, 84587.5, 0.145
'bali_phy_msa.255.fas', 33149.0, 0.058, 24859, 0.044, 5208, 0.009, 105905, 0.186, 166802.0, 0.293, -668, -0.001, 81933.5, 0.144
'bali_phy_msa.256.fas', 33810.0, 0.059, 24989, 0.044, 5397, 0.009, 104323, 0.182, 173358.0, 0.302, -1107, -0.002, 87707.5, 0.153
'bali_phy_msa.257.fas', 33471.0, 0.057, 24738, 0.042, 5163, 0.009, 105503, 0.18, 170301.0, 0.29, -689, -0.001, 85882.5, 0.146
'bali_phy_msa.258.fas', 33694.0, 0.059, 25267, 0.045, 5201, 0.009, 103999, 0.183, 172662.0, 0.304, -1748, -0.003, 87708.5, 0.155
'bali_phy_msa.259.fas', 33399.0, 0.056, 24795, 0.041, 5307, 0.009, 105533, 0.176, 170034.0, 0.284, -535, -0.001, 84890.5, 0.142
'bali_phy_msa.26.fas', 33773.0, 0.06, 25465, 0.045, 5009, 0.009, 103445, 0.184, 173223.0, 0.309, -1384, -0.002, 90062.5, 0.161
'bali_phy_msa.260.fas', 33928.0, 0.061, 25566, 0.046, 5311, 0.01, 102933, 0.186, 173700.0, 0.314, -1219, -0.002, 89148.5, 0.161
'bali_phy_msa.261.fas', 33768.0, 0.058, 24431, 0.042, 5184, 0.009, 105523, 0.181, 171893.0, 0.295, 59, 0.0, 88086.5, 0.151
'bali_phy_msa.262.fas', 33800.0, 0.059, 25276, 0.044, 5097, 0.009, 103769, 0.181, 173170.0, 0.302, -1355, -0.002, 89348.5, 0.156
'bali_phy_msa.263.fas', 33723.0, 0.06, 24876, 0.044, 5200, 0.009, 104723, 0.187, 171719.0, 0.306, -505, -0.001, 87652.5, 0.156
'bali_phy_msa.264.fas', 33811.0, 0.061, 25622, 0.046, 5314, 0.01, 103055, 0.185, 173622.0, 0.311, -1154, -0.002, 89056.5, 0.16
'bali_phy_msa.265.fas', 33605.0, 0.06, 25004, 0.044, 5164, 0.009, 104703, 0.186, 170842.0, 0.303, -208, -0.0, 87298.5, 0.155
'bali_phy_msa.266.fas', 33833.0, 0.061, 25559, 0.046, 5041, 0.009, 103137, 0.186, 172920.0, 0.312, -1858, -0.003, 89247.5, 0.161
'bali_phy_msa.267.fas', 33837.0, 0.06, 25595, 0.046, 5043, 0.009, 103057, 0.184, 173084.0, 0.309, -1431, -0.003, 89866.5, 0.161
'bali_phy_msa.268.fas', 33651.0, 0.059, 25217, 0.044, 5176, 0.009, 104185, 0.182, 172021.0, 0.3, -880, -0.002, 87992.5, 0.153
'bali_phy_msa.269.fas', 33976.0, 0.06, 24510, 0.043, 5598, 0.01, 104949, 0.184, 173426.0, 0.304, 654, 0.001, 88017.5, 0.155
'bali_phy_msa.27.fas', 33796.0, 0.06, 25442, 0.045, 5122, 0.009, 103445, 0.183, 173066.0, 0.306, -1563, -0.003, 89048.5, 0.158
'bali_phy_msa.270.fas', 33629.0, 0.059, 24258, 0.042, 5595, 0.01, 106147, 0.186, 171263.0, 0.3, -109, -0.0, 84510.5, 0.148
'bali_phy_msa.271.fas', 32915.0, 0.056, 23899, 0.041, 5411, 0.009, 108293, 0.184, 165781.0, 0.281, -617, -0.001, 78551.5, 0.133
'bali_phy_msa.272.fas', 33564.0, 0.058, 24810, 0.043, 5095, 0.009, 105173, 0.182, 170633.0, 0.296, -1024, -0.002, 86452.5, 0.15
'bali_phy_msa.273.fas', 33577.0, 0.058, 25036, 0.043, 5070, 0.009, 104695, 0.18, 170635.0, 0.293, -1053, -0.002, 86814.5, 0.149
'bali_phy_msa.274.fas', 33564.0, 0.056, 25130, 0.042, 5075, 0.008, 104533, 0.173, 172156.0, 0.285, -1546, -0.003, 87893.5, 0.146
'bali_phy_msa.275.fas', 33848.0, 0.06, 25297, 0.045, 5065, 0.009, 103631, 0.183, 173223.0, 0.306, -819, -0.001, 90198.5, 0.159
'bali_phy_msa.276.fas', 33853.0, 0.059, 25281, 0.044, 5022, 0.009, 103653, 0.182, 173436.0, 0.304, -900, -0.002, 90577.5, 0.159
'bali_phy_msa.277.fas', 33369.0, 0.057, 24298, 0.041, 5451, 0.009, 106587, 0.181, 170070.0, 0.289, -112, -0.0, 83958.5, 0.142
'bali_phy_msa.278.fas', 33620.0, 0.06, 25258, 0.045, 5188, 0.009, 104165, 0.186, 170682.0, 0.306, -544, -0.001, 86927.5, 0.156
'bali_phy_msa.279.fas', 33564.0, 0.057, 24455, 0.042, 5215, 0.009, 105883, 0.18, 170981.0, 0.291, -489, -0.001, 86260.5, 0.147
'bali_phy_msa.28.fas', 33826.0, 0.059, 25243, 0.044, 5157, 0.009, 103783, 0.181, 173501.0, 0.303, -760, -0.001, 89907.5, 0.157
'bali_phy_msa.280.fas', 33805.0, 0.06, 25092, 0.045, 5401, 0.01, 104127, 0.186, 172997.0, 0.309, -1076, -0.002, 87451.5, 0.156
'bali_phy_msa.281.fas', 33735.0, 0.061, 25568, 0.046, 5072, 0.009, 103315, 0.186, 172801.0, 0.311, -1371, -0.002, 89340.5, 0.161
'bali_phy_msa.282.fas', 33361.0, 0.057, 25011, 0.043, 5161, 0.009, 105177, 0.181, 171198.0, 0.294, -759, -0.001, 86884.5, 0.149
'bali_phy_msa.283.fas', 33433.0, 0.056, 24080, 0.04, 5301, 0.009, 106895, 0.18, 170528.0, 0.286, -53, -0.0, 85221.5, 0.143
'bali_phy_msa.284.fas', 33570.0, 0.059, 25225, 0.044, 4995, 0.009, 104331, 0.182, 171964.0, 0.3, -1587, -0.003, 88241.5, 0.154
'bali_phy_msa.285.fas', 33587.0, 0.058, 24365, 0.042, 5351, 0.009, 106017, 0.183, 171139.0, 0.295, -254, -0.0, 85770.5, 0.148
'bali_phy_msa.286.fas', 33782.0, 0.06, 24556, 0.044, 5466, 0.01, 105245, 0.187, 172219.0, 0.306, 40, 0.0, 86840.5, 0.154
'bali_phy_msa.287.fas', 33928.0, 0.06, 25120, 0.044, 5141, 0.009, 103825, 0.183, 173925.0, 0.307, -366, -0.001, 90800.5, 0.16
'bali_phy_msa.288.fas', 33600.0, 0.058, 25050, 0.043, 5127, 0.009, 104621, 0.181, 171996.0, 0.297, -993, -0.002, 87930.5, 0.152
'bali_phy_msa.289.fas', 33273.0, 0.056, 24243, 0.041, 5309, 0.009, 106889, 0.181, 169764.0, 0.288, -815, -0.001, 83650.5, 0.142
'bali_phy_msa.29.fas', 33770.0, 0.058, 24768, 0.043, 5233, 0.009, 104845, 0.181, 173142.0, 0.299, -907, -0.002, 88414.5, 0.153
'bali_phy_msa.290.fas', 33680.0, 0.057, 25000, 0.043, 5108, 0.009, 104561, 0.178, 172287.0, 0.294, -759, -0.001, 88599.5, 0.151
'bali_phy_msa.291.fas', 33845.0, 0.061, 25435, 0.046, 5370, 0.01, 103361, 0.186, 173309.0, 0.312, -1018, -0.002, 88390.5, 0.159
'bali_phy_msa.292.fas', 33656.0, 0.058, 24872, 0.043, 5189, 0.009, 104865, 0.179, 172723.0, 0.296, -834, -0.001, 88322.5, 0.151
'bali_phy_msa.293.fas', 33489.0, 0.058, 25310, 0.044, 5007, 0.009, 104323, 0.181, 171372.0, 0.298, -1035, -0.002, 88133.5, 0.153
'bali_phy_msa.294.fas', 33682.0, 0.06, 25677, 0.046, 5169, 0.009, 103203, 0.184, 172342.0, 0.307, -1888, -0.003, 87838.5, 0.156
'bali_phy_msa.295.fas', 33875.0, 0.06, 25138, 0.044, 5149, 0.009, 103895, 0.184, 173594.0, 0.307, -1102, -0.002, 89650.5, 0.158
'bali_phy_msa.296.fas', 33660.0, 0.058, 24441, 0.042, 5270, 0.009, 105719, 0.182, 171162.0, 0.295, -528, -0.001, 86154.5, 0.149
'bali_phy_msa.297.fas', 33573.0, 0.058, 25212, 0.044, 5089, 0.009, 104351, 0.181, 171689.0, 0.298, -1537, -0.003, 87442.5, 0.152
'bali_phy_msa.298.fas', 33791.0, 0.06, 25416, 0.045, 5388, 0.01, 103507, 0.184, 172130.0, 0.306, -973, -0.002, 87075.5, 0.155
'bali_phy_msa.299.fas', 33814.0, 0.06, 25245, 0.045, 5280, 0.009, 103803, 0.185, 172932.0, 0.308, -1090, -0.002, 88260.5, 0.157
'bali_phy_msa.3.fas', 33475.0, 0.053, 24689, 0.039, 5159, 0.008, 105593, 0.166, 170433.0, 0.269, 224, 0.0, 86906.5, 0.137
'bali_phy_msa.30.fas', 33685.0, 0.059, 25220, 0.044, 5154, 0.009, 104111, 0.184, 172798.0, 0.305, -986, -0.002, 88832.5, 0.157
'bali_phy_msa.300.fas', 33676.0, 0.057, 24998, 0.042, 5313, 0.009, 104573, 0.176, 172327.0, 0.29, -1251, -0.002, 86911.5, 0.146
'bali_phy_msa.301.fas', 33519.0, 0.058, 25130, 0.043, 5182, 0.009, 104623, 0.181, 172149.0, 0.298, -427, -0.001, 88318.5, 0.153
'bali_phy_msa.302.fas', 33742.0, 0.059, 25400, 0.045, 5152, 0.009, 103637, 0.183, 172375.0, 0.304, -2047, -0.004, 87597.5, 0.154
'bali_phy_msa.303.fas', 33589.0, 0.059, 24955, 0.044, 5275, 0.009, 104833, 0.183, 170771.0, 0.298, -949, -0.002, 85755.5, 0.15
'bali_phy_msa.304.fas', 33528.0, 0.059, 24733, 0.043, 5498, 0.01, 105399, 0.185, 170736.0, 0.299, -229, -0.0, 84819.5, 0.149
'bali_phy_msa.305.fas', 33721.0, 0.06, 24901, 0.044, 5224, 0.009, 104677, 0.186, 171786.0, 0.306, -567, -0.001, 87536.5, 0.156
'bali_phy_msa.306.fas', 33582.0, 0.059, 25231, 0.044, 5233, 0.009, 104295, 0.184, 171919.0, 0.303, -1365, -0.002, 87008.5, 0.153
'bali_phy_msa.307.fas', 33825.0, 0.061, 25721, 0.046, 5113, 0.009, 102829, 0.185, 172287.0, 0.31, -1038, -0.002, 89156.5, 0.16
'bali_phy_msa.308.fas', 33631.0, 0.059, 25134, 0.044, 5333, 0.009, 104391, 0.184, 170993.0, 0.301, -1387, -0.002, 85412.5, 0.151
'bali_phy_msa.309.fas', 33730.0, 0.06, 25341, 0.045, 4988, 0.009, 103779, 0.183, 172670.0, 0.305, -1357, -0.002, 89495.5, 0.158
'bali_phy_msa.31.fas', 33850.0, 0.06, 25062, 0.045, 5308, 0.009, 104097, 0.185, 173292.0, 0.308, -972, -0.002, 88423.5, 0.157
'bali_phy_msa.310.fas', 33621.0, 0.059, 25083, 0.044, 5087, 0.009, 104513, 0.182, 172357.0, 0.301, -1331, -0.002, 88247.5, 0.154
'bali_phy_msa.311.fas', 33959.0, 0.059, 25187, 0.044, 5368, 0.009, 103629, 0.182, 174450.0, 0.306, -321, -0.001, 90106.5, 0.158
'bali_phy_msa.312.fas', 33840.0, 0.06, 25253, 0.045, 5097, 0.009, 103735, 0.185, 173746.0, 0.31, -482, -0.001, 90814.5, 0.162
'bali_phy_msa.313.fas', 33539.0, 0.058, 25080, 0.043, 5156, 0.009, 104683, 0.181, 172289.0, 0.298, -951, -0.002, 88060.5, 0.152
'bali_phy_msa.314.fas', 33779.0, 0.06, 24548, 0.043, 5283, 0.009, 105267, 0.186, 172294.0, 0.304, 544, 0.001, 88506.5, 0.156
'bali_phy_msa.315.fas', 33727.0, 0.059, 25401, 0.044, 5207, 0.009, 103665, 0.18, 172393.0, 0.3, -1188, -0.002, 88130.5, 0.153
'bali_phy_msa.316.fas', 33482.0, 0.057, 24842, 0.042, 5211, 0.009, 105273, 0.178, 171587.0, 0.29, -884, -0.001, 86800.5, 0.147
'bali_phy_msa.317.fas', 33473.0, 0.059, 25109, 0.044, 5234, 0.009, 104757, 0.185, 171615.0, 0.303, -1367, -0.002, 86465.5, 0.153
'bali_phy_msa.318.fas', 33797.0, 0.059, 24819, 0.043, 5096, 0.009, 104689, 0.183, 173025.0, 0.302, -1126, -0.002, 88978.5, 0.156
'bali_phy_msa.319.fas', 33891.0, 0.061, 25350, 0.046, 5029, 0.009, 103439, 0.187, 173043.0, 0.313, -1125, -0.002, 90024.5, 0.163
'bali_phy_msa.32.fas', 33647.0, 0.058, 24627, 0.043, 5161, 0.009, 105373, 0.182, 172982.0, 0.299, -401, -0.001, 88928.5, 0.153
'bali_phy_msa.320.fas', 33600.0, 0.058, 24381, 0.042, 5231, 0.009, 105959, 0.181, 170798.0, 0.292, 71, 0.0, 86503.5, 0.148
'bali_phy_msa.321.fas', 33752.0, 0.059, 25012, 0.044, 5163, 0.009, 104393, 0.182, 171907.0, 0.3, -356, -0.001, 88376.5, 0.154
'bali_phy_msa.322.fas', 33870.0, 0.06, 25063, 0.044, 5286, 0.009, 104055, 0.183, 173825.0, 0.306, -735, -0.001, 89346.5, 0.157
'bali_phy_msa.323.fas', 33775.0, 0.059, 24679, 0.043, 5116, 0.009, 105013, 0.183, 171976.0, 0.3, -220, -0.0, 88553.5, 0.154
'bali_phy_msa.324.fas', 33592.0, 0.059, 24310, 0.042, 5107, 0.009, 106117, 0.185, 171165.0, 0.299, -533, -0.001, 86931.5, 0.152
'bali_phy_msa.325.fas', 33812.0, 0.061, 25617, 0.046, 5017, 0.009, 103063, 0.187, 173920.0, 0.315, -821, -0.001, 91465.5, 0.166
'bali_phy_msa.326.fas', 33845.0, 0.061, 25573, 0.046, 4804, 0.009, 103085, 0.185, 173364.0, 0.31, -1490, -0.003, 91507.5, 0.164
'bali_phy_msa.327.fas', 33695.0, 0.058, 25265, 0.043, 5089, 0.009, 104001, 0.178, 172398.0, 0.296, -1284, -0.002, 88579.5, 0.152
'bali_phy_msa.328.fas', 33624.0, 0.058, 25282, 0.044, 4976, 0.009, 104109, 0.181, 172046.0, 0.299, -1545, -0.003, 88590.5, 0.154
'bali_phy_msa.329.fas', 33550.0, 0.058, 24920, 0.043, 5291, 0.009, 104981, 0.181, 171895.0, 0.297, -896, -0.002, 86762.5, 0.15
'bali_phy_msa.33.fas', 33567.0, 0.058, 24531, 0.042, 5209, 0.009, 105725, 0.181, 170846.0, 0.293, 199, 0.0, 86928.5, 0.149
'bali_phy_msa.330.fas', 33543.0, 0.058, 24352, 0.042, 5238, 0.009, 106131, 0.183, 171207.0, 0.295, -633, -0.001, 86080.5, 0.148
'bali_phy_msa.331.fas', 33655.0, 0.057, 24648, 0.042, 5332, 0.009, 105315, 0.179, 172966.0, 0.295, -1230, -0.002, 87086.5, 0.148
'bali_phy_msa.332.fas', 33780.0, 0.058, 24720, 0.043, 5348, 0.009, 104921, 0.181, 172838.0, 0.299, -1023, -0.002, 87266.5, 0.151
'bali_phy_msa.333.fas', 33891.0, 0.061, 25523, 0.046, 5263, 0.009, 103093, 0.185, 172604.0, 0.309, -1028, -0.002, 88451.5, 0.158
'bali_phy_msa.334.fas', 33900.0, 0.061, 25123, 0.045, 5164, 0.009, 103875, 0.186, 174014.0, 0.311, -603, -0.001, 90489.5, 0.162
'bali_phy_msa.335.fas', 33537.0, 0.057, 24354, 0.042, 5294, 0.009, 106139, 0.182, 171375.0, 0.293, -683, -0.001, 85858.5, 0.147
'bali_phy_msa.336.fas', 33802.0, 0.059, 25004, 0.044, 5224, 0.009, 104309, 0.182, 173149.0, 0.302, -1309, -0.002, 88341.5, 0.154
'bali_phy_msa.337.fas', 33687.0, 0.059, 25216, 0.044, 5086, 0.009, 104115, 0.182, 172414.0, 0.301, -978, -0.002, 88862.5, 0.155
'bali_phy_msa.338.fas', 33727.0, 0.06, 24730, 0.044, 5147, 0.009, 105007, 0.186, 171537.0, 0.304, -1191, -0.002, 86960.5, 0.154
'bali_phy_msa.339.fas', 33737.0, 0.06, 25183, 0.045, 5007, 0.009, 104081, 0.185, 172885.0, 0.307, -1402, -0.002, 89400.5, 0.159
'bali_phy_msa.34.fas', 33883.0, 0.056, 25651, 0.042, 4898, 0.008, 102853, 0.17, 173408.0, 0.286, -885, -0.001, 91708.5, 0.151
'bali_phy_msa.340.fas', 33863.0, 0.06, 25194, 0.045, 5093, 0.009, 103807, 0.183, 173465.0, 0.307, -789, -0.001, 90214.5, 0.159
'bali_phy_msa.341.fas', 33921.0, 0.058, 25353, 0.044, 5086, 0.009, 103373, 0.178, 173500.0, 0.298, -1668, -0.003, 89629.5, 0.154
'bali_phy_msa.342.fas', 33706.0, 0.058, 24131, 0.042, 5281, 0.009, 106247, 0.184, 171639.0, 0.297, -541, -0.001, 86288.5, 0.149
'bali_phy_msa.343.fas', 33652.0, 0.057, 24020, 0.041, 5595, 0.009, 106577, 0.18, 171403.0, 0.289, 226, 0.0, 84770.5, 0.143
'bali_phy_msa.344.fas', 33899.0, 0.061, 24695, 0.044, 5373, 0.01, 104733, 0.188, 172402.0, 0.309, -794, -0.001, 87003.5, 0.156
'bali_phy_msa.345.fas', 33994.0, 0.06, 25101, 0.045, 5213, 0.009, 103731, 0.184, 174097.0, 0.31, -1055, -0.002, 89898.5, 0.16
'bali_phy_msa.346.fas', 33897.0, 0.06, 24716, 0.044, 5207, 0.009, 104695, 0.186, 172507.0, 0.306, -408, -0.001, 88509.5, 0.157
'bali_phy_msa.347.fas', 33826.0, 0.06, 24884, 0.044, 5233, 0.009, 104501, 0.186, 172358.0, 0.307, -230, -0.0, 88479.5, 0.157
'bali_phy_msa.348.fas', 33669.0, 0.059, 24949, 0.044, 5219, 0.009, 104685, 0.185, 171659.0, 0.303, -757, -0.001, 87245.5, 0.154
'bali_phy_msa.349.fas', 33800.0, 0.06, 24812, 0.044, 5193, 0.009, 104697, 0.187, 172011.0, 0.307, -1301, -0.002, 87203.5, 0.155
'bali_phy_msa.35.fas', 33753.0, 0.061, 25583, 0.046, 5528, 0.01, 103249, 0.186, 172532.0, 0.312, -663, -0.001, 87076.5, 0.157
'bali_phy_msa.350.fas', 33564.0, 0.059, 24980, 0.044, 5083, 0.009, 104833, 0.184, 170958.0, 0.301, -1255, -0.002, 86788.5, 0.153
'bali_phy_msa.351.fas', 33672.0, 0.059, 25057, 0.044, 5384, 0.009, 104463, 0.182, 172411.0, 0.3, -760, -0.001, 87115.5, 0.152
'bali_phy_msa.352.fas', 33753.0, 0.06, 25382, 0.045, 5316, 0.009, 103651, 0.184, 172993.0, 0.306, -211, -0.0, 89060.5, 0.158
'bali_phy_msa.353.fas', 33530.0, 0.057, 25282, 0.043, 5101, 0.009, 104297, 0.178, 171822.0, 0.293, -1199, -0.002, 87868.5, 0.15
'bali_phy_msa.354.fas', 33798.0, 0.059, 25118, 0.044, 5224, 0.009, 104089, 0.183, 171910.0, 0.302, -818, -0.001, 87703.5, 0.154
'bali_phy_msa.355.fas', 33701.0, 0.058, 25226, 0.044, 5336, 0.009, 104067, 0.18, 172539.0, 0.298, -1378, -0.002, 87111.5, 0.151
'bali_phy_msa.356.fas', 33501.0, 0.057, 25042, 0.043, 5312, 0.009, 104835, 0.179, 171773.0, 0.294, -956, -0.002, 86527.5, 0.148
'bali_phy_msa.357.fas', 33610.0, 0.061, 25904, 0.047, 5032, 0.009, 102893, 0.186, 172402.0, 0.311, -1157, -0.002, 89606.5, 0.162
'bali_phy_msa.358.fas', 33662.0, 0.059, 24671, 0.044, 5393, 0.01, 105255, 0.186, 171488.0, 0.303, -1106, -0.002, 85396.5, 0.151
'bali_phy_msa.359.fas', 33840.0, 0.06, 24955, 0.044, 5242, 0.009, 104331, 0.185, 173297.0, 0.308, -995, -0.002, 88684.5, 0.157
'bali_phy_msa.36.fas', 33559.0, 0.059, 24827, 0.044, 5234, 0.009, 105149, 0.185, 170947.0, 0.301, -188, -0.0, 86780.5, 0.153
'bali_phy_msa.360.fas', 33960.0, 0.061, 25340, 0.046, 5182, 0.009, 103321, 0.186, 174312.0, 0.314, -818, -0.001, 90741.5, 0.164
'bali_phy_msa.361.fas', 33742.0, 0.06, 25030, 0.045, 5078, 0.009, 104377, 0.186, 171707.0, 0.305, 48, 0.0, 89098.5, 0.158
'bali_phy_msa.362.fas', 33832.0, 0.06, 24717, 0.044, 5424, 0.01, 104823, 0.185, 172404.0, 0.305, -185, -0.0, 87263.5, 0.154
'bali_phy_msa.363.fas', 34035.0, 0.061, 25391, 0.046, 5031, 0.009, 103069, 0.186, 174237.0, 0.314, -1157, -0.002, 91359.5, 0.165
'bali_phy_msa.364.fas', 33704.0, 0.059, 24341, 0.042, 5164, 0.009, 105831, 0.184, 171832.0, 0.298, 496, 0.001, 88428.5, 0.154
'bali_phy_msa.365.fas', 33665.0, 0.059, 24584, 0.043, 5179, 0.009, 105423, 0.185, 171357.0, 0.301, -391, -0.001, 87180.5, 0.153
'bali_phy_msa.366.fas', 33936.0, 0.06, 25373, 0.045, 5263, 0.009, 103303, 0.182, 173645.0, 0.306, -1567, -0.003, 88848.5, 0.157
'bali_phy_msa.367.fas', 33491.0, 0.058, 25033, 0.043, 5297, 0.009, 104873, 0.181, 171333.0, 0.296, -1318, -0.002, 85796.5, 0.148
'bali_phy_msa.368.fas', 33720.0, 0.056, 24655, 0.041, 5515, 0.009, 105171, 0.176, 171753.0, 0.287, 197, 0.0, 86274.5, 0.144
'bali_phy_msa.369.fas', 33856.0, 0.059, 25734, 0.045, 5089, 0.009, 102741, 0.18, 172848.0, 0.303, -1912, -0.003, 89031.5, 0.156
'bali_phy_msa.37.fas', 33702.0, 0.058, 24853, 0.042, 5127, 0.009, 104811, 0.179, 172734.0, 0.295, -890, -0.002, 88676.5, 0.151
'bali_phy_msa.370.fas', 33760.0, 0.061, 25899, 0.047, 5095, 0.009, 102603, 0.186, 172735.0, 0.313, -1404, -0.003, 89459.5, 0.162
'bali_phy_msa.371.fas', 33582.0, 0.059, 25478, 0.045, 5056, 0.009, 103801, 0.181, 171814.0, 0.3, -862, -0.002, 88715.5, 0.155
'bali_phy_msa.372.fas', 33736.0, 0.06, 25449, 0.045, 5148, 0.009, 103551, 0.183, 172628.0, 0.305, -1234, -0.002, 88730.5, 0.157
'bali_phy_msa.373.fas', 33675.0, 0.057, 24874, 0.042, 5276, 0.009, 104823, 0.177, 172630.0, 0.291, -600, -0.001, 87962.5, 0.148
'bali_phy_msa.374.fas', 34020.0, 0.062, 25419, 0.046, 5230, 0.01, 103043, 0.187, 174470.0, 0.317, -373, -0.001, 91195.5, 0.166
'bali_phy_msa.375.fas', 33835.0, 0.06, 25308, 0.045, 5062, 0.009, 103635, 0.184, 173060.0, 0.307, -1053, -0.002, 89817.5, 0.159
'bali_phy_msa.376.fas', 33783.0, 0.061, 25622, 0.046, 4922, 0.009, 103111, 0.186, 172786.0, 0.311, -1700, -0.003, 89998.5, 0.162
'bali_phy_msa.377.fas', 33647.0, 0.058, 24133, 0.042, 5692, 0.01, 106361, 0.183, 172381.0, 0.297, -789, -0.001, 84259.5, 0.145
'bali_phy_msa.378.fas', 33593.0, 0.058, 24906, 0.043, 5350, 0.009, 104923, 0.181, 171903.0, 0.297, -2489, -0.004, 84852.5, 0.147
'bali_phy_msa.379.fas', 33789.0, 0.061, 25581, 0.046, 5134, 0.009, 103181, 0.185, 172910.0, 0.31, -1109, -0.002, 89406.5, 0.16
'bali_phy_msa.38.fas', 33587.0, 0.059, 24596, 0.043, 5174, 0.009, 105555, 0.184, 170829.0, 0.298, -1105, -0.002, 85902.5, 0.15
'bali_phy_msa.380.fas', 33902.0, 0.06, 24868, 0.044, 5159, 0.009, 104381, 0.185, 173316.0, 0.307, -935, -0.002, 89236.5, 0.158
'bali_phy_msa.381.fas', 33986.0, 0.061, 25048, 0.045, 5373, 0.01, 103853, 0.186, 173779.0, 0.312, -1780, -0.003, 87834.5, 0.158
'bali_phy_msa.382.fas', 33702.0, 0.059, 24542, 0.043, 5295, 0.009, 105433, 0.184, 171584.0, 0.3, -245, -0.0, 86852.5, 0.152
'bali_phy_msa.383.fas', 33580.0, 0.057, 23963, 0.04, 5399, 0.009, 106835, 0.18, 171125.0, 0.289, -455, -0.001, 84858.5, 0.143
'bali_phy_msa.384.fas', 33828.0, 0.059, 25436, 0.044, 5404, 0.009, 103393, 0.18, 173071.0, 0.301, -1138, -0.002, 87812.5, 0.153
'bali_phy_msa.385.fas', 33911.0, 0.06, 24989, 0.044, 5581, 0.01, 104121, 0.184, 173705.0, 0.308, -2001, -0.004, 86157.5, 0.153
'bali_phy_msa.386.fas', 33846.0, 0.06, 25391, 0.045, 5156, 0.009, 103447, 0.184, 172327.0, 0.306, -274, -0.0, 89393.5, 0.159
'bali_phy_msa.387.fas', 33658.0, 0.059, 25135, 0.044, 5415, 0.009, 104335, 0.183, 172961.0, 0.303, 414, 0.001, 88717.5, 0.155
'bali_phy_msa.388.fas', 33744.0, 0.059, 25295, 0.044, 5403, 0.009, 103843, 0.182, 172507.0, 0.302, -1204, -0.002, 86963.5, 0.152
'bali_phy_msa.389.fas', 33752.0, 0.059, 25069, 0.044, 5325, 0.009, 104279, 0.183, 172650.0, 0.304, -1499, -0.003, 87061.5, 0.153
'bali_phy_msa.39.fas', 33480.0, 0.058, 24586, 0.043, 5425, 0.009, 105789, 0.185, 170578.0, 0.298, -1001, -0.002, 84132.5, 0.147
'bali_phy_msa.390.fas', 33843.0, 0.059, 25204, 0.044, 5064, 0.009, 103827, 0.18, 173231.0, 0.301, -601, -0.001, 90332.5, 0.157
'bali_phy_msa.391.fas', 33960.0, 0.06, 25205, 0.044, 5318, 0.009, 103591, 0.183, 173945.0, 0.307, -1065, -0.002, 89176.5, 0.157
'bali_phy_msa.392.fas', 33786.0, 0.06, 24585, 0.043, 5328, 0.009, 105179, 0.186, 172430.0, 0.305, -775, -0.001, 87097.5, 0.154
'bali_phy_msa.393.fas', 33780.0, 0.057, 24077, 0.04, 5291, 0.009, 106207, 0.178, 171844.0, 0.289, -174, -0.0, 86820.5, 0.146
'bali_phy_msa.394.fas', 33734.0, 0.057, 24753, 0.042, 5253, 0.009, 104947, 0.177, 173002.0, 0.292, -480, -0.001, 88530.5, 0.15
