code_PAM250_GO_-10_GE_-0.2,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2
'MAFFT_b1#0007_htT_tree_36_OP_2.1446400488559805_Split_7.fasta', 193172.0, 0.069, 199812, 0.072, 26828, 0.01, 171752, 0.062, 984805.0, 0.354, 55851, 0.02, 738025.6, 0.266
'MAFFT_b1#0009_hhH_tree_66_OP_1.2811312595443396_Split_9.fasta', 194670.0, 0.069, 193026, 0.069, 30897, 0.011, 182328, 0.065, 990510.0, 0.352, 66628, 0.024, 711702.4, 0.253
'MAFFT_b1#0009_hhT_tree_66_OP_1.2811312595443396_Split_9.fasta', 194670.0, 0.069, 193026, 0.069, 30897, 0.011, 182328, 0.065, 990510.0, 0.352, 66628, 0.024, 711702.4, 0.253
'MAFFT_b1#0009_htH_tree_66_OP_1.2811312595443396_Split_9.fasta', 195293.0, 0.069, 193816, 0.068, 28724, 0.01, 179502, 0.063, 995067.0, 0.349, 65915, 0.023, 737841.6, 0.259
'MAFFT_b1#0009_htT_tree_66_OP_1.2811312595443396_Split_9.fasta', 195293.0, 0.069, 193816, 0.068, 28724, 0.01, 179502, 0.063, 995067.0, 0.349, 65915, 0.023, 737841.6, 0.259
'MAFFT_b1#0011_hhH_tree_43_OP_2.0711252991315146_Split_11.fasta', 193079.0, 0.073, 199107, 0.075, 29246, 0.011, 173348, 0.066, 984524.0, 0.373, 53967, 0.02, 711361.4, 0.269
'MAFFT_b1#0011_hhT_tree_43_OP_2.0711252991315146_Split_11.fasta', 193079.0, 0.073, 199107, 0.075, 29246, 0.011, 173348, 0.066, 984524.0, 0.373, 53967, 0.02, 711361.4, 0.269
'MAFFT_b1#0011_htH_tree_43_OP_2.0711252991315146_Split_11.fasta', 193153.0, 0.073, 199713, 0.076, 27778, 0.011, 171988, 0.065, 985760.0, 0.373, 53940, 0.02, 727522.4, 0.275
'MAFFT_b1#0011_htT_tree_43_OP_2.0711252991315146_Split_11.fasta', 193153.0, 0.073, 199713, 0.076, 27778, 0.011, 171988, 0.065, 985760.0, 0.373, 53940, 0.02, 727522.4, 0.275
'MAFFT_b1#0013_hhH_tree_12_OP_2.001688119411461_Split_13.fasta', 195084.0, 0.07, 198456, 0.071, 24784, 0.009, 170640, 0.061, 995185.0, 0.355, 59295, 0.021, 772512.0, 0.276
'MAFFT_b1#0013_hhT_tree_12_OP_2.001688119411461_Split_13.fasta', 195084.0, 0.07, 198456, 0.071, 24784, 0.009, 170640, 0.061, 995185.0, 0.355, 59295, 0.021, 772512.0, 0.276
'MAFFT_b1#0013_htH_tree_12_OP_2.001688119411461_Split_13.fasta', 194896.0, 0.07, 197789, 0.071, 23243, 0.008, 172350, 0.062, 994448.0, 0.358, 59768, 0.022, 787316.0, 0.283
'MAFFT_b1#0013_htT_tree_12_OP_2.001688119411461_Split_13.fasta', 194896.0, 0.07, 197789, 0.071, 23243, 0.008, 172350, 0.062, 994448.0, 0.358, 59768, 0.022, 787316.0, 0.283
'MAFFT_b1#0014_hhH_tree_22_OP_1.8978074920611192_Split_14.fasta', 195649.0, 0.071, 194725, 0.07, 27726, 0.01, 176972, 0.064, 999929.0, 0.362, 70196, 0.025, 757470.6, 0.274
'MAFFT_b1#0014_hhH_tree_75_OP_1.6806378767143357_Split_14.fasta', 195132.0, 0.066, 195347, 0.066, 27439, 0.009, 176762, 0.06, 998461.0, 0.34, 74568, 0.025, 763286.6, 0.26
'MAFFT_b1#0014_hhT_tree_22_OP_1.8978074920611192_Split_14.fasta', 195649.0, 0.071, 194725, 0.07, 27726, 0.01, 176972, 0.064, 999929.0, 0.362, 70196, 0.025, 757470.6, 0.274
'MAFFT_b1#0014_hhT_tree_75_OP_1.6806378767143357_Split_14.fasta', 195132.0, 0.066, 195347, 0.066, 27439, 0.009, 176762, 0.06, 998461.0, 0.34, 74568, 0.025, 763286.6, 0.26
'MAFFT_b1#0014_htH_tree_22_OP_1.8978074920611192_Split_14.fasta', 195705.0, 0.071, 195164, 0.07, 26710, 0.01, 175982, 0.064, 1000362.0, 0.361, 68813, 0.025, 766878.6, 0.277
'MAFFT_b1#0014_htH_tree_75_OP_1.6806378767143357_Split_14.fasta', 195326.0, 0.068, 194586, 0.068, 28894, 0.01, 177896, 0.062, 998525.0, 0.35, 75908, 0.027, 749913.8, 0.263
'MAFFT_b1#0014_htT_tree_22_OP_1.8978074920611192_Split_14.fasta', 195705.0, 0.071, 195164, 0.07, 26710, 0.01, 175982, 0.064, 1000362.0, 0.361, 68813, 0.025, 766878.6, 0.277
'MAFFT_b1#0014_htT_tree_75_OP_1.6806378767143357_Split_14.fasta', 195326.0, 0.068, 194586, 0.068, 28894, 0.01, 177896, 0.062, 998525.0, 0.35, 75908, 0.027, 749913.8, 0.263
'MAFFT_b1#0015_hhH_tree_99_OP_1.9515729402087414_Split_15.fasta', 193102.0, 0.073, 198670, 0.076, 24204, 0.009, 174176, 0.066, 983393.0, 0.374, 54256, 0.021, 760773.8, 0.289
'MAFFT_b1#0015_hhT_tree_99_OP_1.9515729402087414_Split_15.fasta', 193102.0, 0.073, 198670, 0.076, 24204, 0.009, 174176, 0.066, 983393.0, 0.374, 54256, 0.021, 760773.8, 0.289
'MAFFT_b1#0015_htH_tree_99_OP_1.9515729402087414_Split_15.fasta', 193954.0, 0.073, 200687, 0.075, 23001, 0.009, 168438, 0.063, 990491.0, 0.371, 55954, 0.021, 782747.4, 0.293
'MAFFT_b1#0015_htT_tree_99_OP_1.9515729402087414_Split_15.fasta', 193954.0, 0.073, 200687, 0.075, 23001, 0.009, 168438, 0.063, 990491.0, 0.371, 55954, 0.021, 782747.4, 0.293
'MAFFT_b1#0016_hhH_tree_16_OP_1.6140779433426575_Split_16.fasta', 195387.0, 0.071, 195838, 0.071, 31865, 0.012, 175270, 0.063, 993861.0, 0.359, 65348, 0.024, 705505.0, 0.255
'MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta', 195387.0, 0.071, 195838, 0.071, 31865, 0.012, 175270, 0.063, 993861.0, 0.359, 65348, 0.024, 705505.0, 0.255
'MAFFT_b1#0016_htH_tree_16_OP_1.6140779433426575_Split_16.fasta', 196323.0, 0.069, 195781, 0.069, 30231, 0.011, 173512, 0.061, 1001120.0, 0.354, 66560, 0.024, 730667.6, 0.258
'MAFFT_b1#0016_htT_tree_16_OP_1.6140779433426575_Split_16.fasta', 196323.0, 0.069, 195781, 0.069, 30231, 0.011, 173512, 0.061, 1001120.0, 0.354, 66560, 0.024, 730667.6, 0.258
'MAFFT_b1#0019_hhH_tree_92_OP_1.2191485009213157_Split_19.fasta', 197141.0, 0.07, 192468, 0.068, 30808, 0.011, 178502, 0.063, 1008738.0, 0.356, 68989, 0.024, 733946.6, 0.259
'MAFFT_b1#0019_hhT_tree_92_OP_1.2191485009213157_Split_19.fasta', 197141.0, 0.07, 192468, 0.068, 30808, 0.011, 178502, 0.063, 1008738.0, 0.356, 68989, 0.024, 733946.6, 0.259
'MAFFT_b1#0019_htH_tree_92_OP_1.2191485009213157_Split_19.fasta', 197609.0, 0.07, 193244, 0.069, 28844, 0.01, 176014, 0.063, 1009958.0, 0.36, 70019, 0.025, 756334.2, 0.269
'MAFFT_b1#0019_htT_tree_92_OP_1.2191485009213157_Split_19.fasta', 197609.0, 0.07, 193244, 0.069, 28844, 0.01, 176014, 0.063, 1009958.0, 0.36, 70019, 0.025, 756334.2, 0.269
'MAFFT_b1#0020_hhH_tree_38_OP_1.4343856216399835_Split_20.fasta', 197924.0, 0.071, 195819, 0.07, 24822, 0.009, 170234, 0.061, 1011020.0, 0.361, 64509, 0.023, 793262.2, 0.283
'MAFFT_b1#0020_hhH_tree_69_OP_1.4368871816738984_Split_20.fasta', 196373.0, 0.066, 195764, 0.066, 28070, 0.01, 173446, 0.059, 1000492.0, 0.339, 67873, 0.023, 752975.8, 0.255
'MAFFT_b1#0020_hhT_tree_38_OP_1.4343856216399835_Split_20.fasta', 197924.0, 0.071, 195819, 0.07, 24822, 0.009, 170234, 0.061, 1011020.0, 0.361, 64509, 0.023, 793262.2, 0.283
'MAFFT_b1#0020_hhT_tree_69_OP_1.4368871816738984_Split_20.fasta', 196373.0, 0.066, 195764, 0.066, 28070, 0.01, 173446, 0.059, 1000492.0, 0.339, 67873, 0.023, 752975.8, 0.255
'MAFFT_b1#0020_htH_tree_38_OP_1.4343856216399835_Split_20.fasta', 197993.0, 0.069, 196278, 0.069, 24495, 0.009, 169178, 0.059, 1011778.0, 0.353, 64926, 0.023, 797918.4, 0.279
'MAFFT_b1#0020_htH_tree_69_OP_1.4368871816738984_Split_20.fasta', 195688.0, 0.068, 194506, 0.068, 29654, 0.01, 177332, 0.062, 998734.0, 0.348, 71173, 0.025, 737900.6, 0.257
'MAFFT_b1#0020_htT_tree_38_OP_1.4343856216399835_Split_20.fasta', 197993.0, 0.069, 196278, 0.069, 24495, 0.009, 169178, 0.059, 1011778.0, 0.353, 64926, 0.023, 797918.4, 0.279
'MAFFT_b1#0020_htT_tree_69_OP_1.4368871816738984_Split_20.fasta', 195688.0, 0.068, 194506, 0.068, 29654, 0.01, 177332, 0.062, 998734.0, 0.348, 71173, 0.025, 737900.6, 0.257
'MAFFT_b1#0025_hhH_tree_1_OP_2.1293333382956448_Split_25.fasta', 194367.0, 0.067, 203741, 0.07, 20724, 0.007, 161504, 0.056, 989653.0, 0.341, 52587, 0.018, 802699.2, 0.277
'MAFFT_b1#0025_hhH_tree_53_OP_2.653717388362929_Split_25.fasta', 191560.0, 0.071, 200296, 0.074, 21427, 0.008, 174008, 0.064, 978641.0, 0.362, 51221, 0.019, 780790.4, 0.289
'MAFFT_b1#0025_hhT_tree_1_OP_2.1293333382956448_Split_25.fasta', 194367.0, 0.067, 203741, 0.07, 20724, 0.007, 161504, 0.056, 989653.0, 0.341, 52587, 0.018, 802699.2, 0.277
'MAFFT_b1#0025_hhT_tree_53_OP_2.653717388362929_Split_25.fasta', 191560.0, 0.071, 200296, 0.074, 21427, 0.008, 174008, 0.064, 978641.0, 0.362, 51221, 0.019, 780790.4, 0.289
'MAFFT_b1#0025_htH_tree_1_OP_2.1293333382956448_Split_25.fasta', 194549.0, 0.068, 204006, 0.071, 21555, 0.008, 160610, 0.056, 992742.0, 0.347, 54211, 0.019, 799281.0, 0.28
'MAFFT_b1#0025_htH_tree_53_OP_2.653717388362929_Split_25.fasta', 192028.0, 0.071, 199697, 0.074, 22155, 0.008, 174270, 0.065, 980984.0, 0.364, 50568, 0.019, 775148.0, 0.287
'MAFFT_b1#0025_htT_tree_1_OP_2.1293333382956448_Split_25.fasta', 194549.0, 0.068, 204006, 0.071, 21555, 0.008, 160610, 0.056, 992742.0, 0.347, 54211, 0.019, 799281.0, 0.28
'MAFFT_b1#0025_htT_tree_53_OP_2.653717388362929_Split_25.fasta', 192028.0, 0.071, 199697, 0.074, 22155, 0.008, 174270, 0.065, 980984.0, 0.364, 50568, 0.019, 775148.0, 0.287
'MAFFT_b1#0027_hhH_tree_71_OP_2.576092119557198_Split_27.fasta', 194349.0, 0.065, 202719, 0.068, 18380, 0.006, 163584, 0.055, 991298.0, 0.332, 52027, 0.017, 826808.2, 0.277
'MAFFT_b1#0027_hhH_tree_97_OP_2.0797767783471546_Split_27.fasta', 196557.0, 0.072, 200538, 0.073, 20450, 0.007, 163530, 0.06, 1001500.0, 0.364, 56164, 0.02, 820458.0, 0.299
'MAFFT_b1#0027_hhT_tree_71_OP_2.576092119557198_Split_27.fasta', 194349.0, 0.065, 202719, 0.068, 18380, 0.006, 163584, 0.055, 991298.0, 0.332, 52027, 0.017, 826808.2, 0.277
'MAFFT_b1#0027_hhT_tree_97_OP_2.0797767783471546_Split_27.fasta', 196557.0, 0.072, 200538, 0.073, 20450, 0.007, 163530, 0.06, 1001500.0, 0.364, 56164, 0.02, 820458.0, 0.299
'MAFFT_b1#0027_htH_tree_71_OP_2.576092119557198_Split_27.fasta', 194365.0, 0.068, 202691, 0.071, 19601, 0.007, 163608, 0.057, 991586.0, 0.348, 50412, 0.018, 813266.4, 0.286
'MAFFT_b1#0027_htH_tree_97_OP_2.0797767783471546_Split_27.fasta', 196782.0, 0.072, 200127, 0.073, 20730, 0.008, 163902, 0.06, 1002744.0, 0.366, 56947, 0.021, 819610.6, 0.299
'MAFFT_b1#0027_htT_tree_71_OP_2.576092119557198_Split_27.fasta', 194365.0, 0.068, 202691, 0.071, 19601, 0.007, 163608, 0.057, 991586.0, 0.348, 50412, 0.018, 813266.4, 0.286
'MAFFT_b1#0027_htT_tree_97_OP_2.0797767783471546_Split_27.fasta', 196782.0, 0.072, 200127, 0.073, 20730, 0.008, 163902, 0.06, 1002744.0, 0.366, 56947, 0.021, 819610.6, 0.299
'MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta', 195585.0, 0.073, 201302, 0.075, 22670, 0.008, 163946, 0.061, 999840.0, 0.372, 56967, 0.021, 797317.8, 0.297
'MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta', 195585.0, 0.073, 201302, 0.075, 22670, 0.008, 163946, 0.061, 999840.0, 0.372, 56967, 0.021, 797317.8, 0.297
'MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta', 195928.0, 0.072, 201436, 0.074, 21797, 0.008, 162992, 0.06, 1001814.0, 0.369, 55962, 0.021, 807207.6, 0.298
'MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta', 195928.0, 0.072, 201436, 0.074, 21797, 0.008, 162992, 0.06, 1001814.0, 0.369, 55962, 0.021, 807207.6, 0.298
'MAFFT_b1#0032_hhH_tree_14_OP_1.1212402430377564_Split_32.fasta', 196171.0, 0.069, 195023, 0.069, 27720, 0.01, 175332, 0.062, 1002404.0, 0.355, 69606, 0.025, 759743.6, 0.269
'MAFFT_b1#0032_hhT_tree_14_OP_1.1212402430377564_Split_32.fasta', 196171.0, 0.069, 195023, 0.069, 27720, 0.01, 175332, 0.062, 1002404.0, 0.355, 69606, 0.025, 759743.6, 0.269
'MAFFT_b1#0032_htH_tree_14_OP_1.1212402430377564_Split_32.fasta', 197610.0, 0.071, 194058, 0.07, 27554, 0.01, 174384, 0.063, 1009389.0, 0.363, 71599, 0.026, 770571.2, 0.277
'MAFFT_b1#0032_htT_tree_14_OP_1.1212402430377564_Split_32.fasta', 197610.0, 0.071, 194058, 0.07, 27554, 0.01, 174384, 0.063, 1009389.0, 0.363, 71599, 0.026, 770571.2, 0.277
'MAFFT_b1#0033_hhH_tree_23_OP_2.8095393482122226_Split_33.fasta', 192031.0, 0.071, 203964, 0.075, 20929, 0.008, 165730, 0.061, 981094.0, 0.361, 44550, 0.016, 783208.0, 0.288
'MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta', 192031.0, 0.071, 203964, 0.075, 20929, 0.008, 165730, 0.061, 981094.0, 0.361, 44550, 0.016, 783208.0, 0.288
'MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta', 192997.0, 0.073, 205086, 0.078, 19147, 0.007, 161554, 0.061, 984526.0, 0.373, 44057, 0.017, 804802.2, 0.305
'MAFFT_b1#0033_htT_tree_23_OP_2.8095393482122226_Split_33.fasta', 192997.0, 0.073, 205086, 0.078, 19147, 0.007, 161554, 0.061, 984526.0, 0.373, 44057, 0.017, 804802.2, 0.305
'MAFFT_b1#0035_hhH_tree_29_OP_2.9056775789560643_Split_35.fasta', 192285.0, 0.071, 203473, 0.075, 21731, 0.008, 166204, 0.061, 978549.0, 0.362, 45236, 0.017, 773234.2, 0.286
'MAFFT_b1#0035_hhT_tree_29_OP_2.9056775789560643_Split_35.fasta', 192285.0, 0.071, 203473, 0.075, 21731, 0.008, 166204, 0.061, 978549.0, 0.362, 45236, 0.017, 773234.2, 0.286
'MAFFT_b1#0035_htH_tree_29_OP_2.9056775789560643_Split_35.fasta', 193000.0, 0.07, 204249, 0.074, 20831, 0.008, 163222, 0.059, 983438.0, 0.354, 46955, 0.017, 789438.6, 0.284
'MAFFT_b1#0035_htT_tree_29_OP_2.9056775789560643_Split_35.fasta', 193000.0, 0.07, 204249, 0.074, 20831, 0.008, 163222, 0.059, 983438.0, 0.354, 46955, 0.017, 789438.6, 0.284
'MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta', 193659.0, 0.068, 199546, 0.07, 24745, 0.009, 171310, 0.06, 988905.0, 0.347, 55166, 0.019, 762359.0, 0.267
'MAFFT_b1#0037_hhH_tree_7_OP_1.2841848496398856_Split_37.fasta', 197803.0, 0.072, 197371, 0.072, 25559, 0.009, 167372, 0.061, 1010510.0, 0.366, 68529, 0.025, 789974.6, 0.286
'MAFFT_b1#0037_hhT_tree_34_OP_2.1858321729487624_Split_37.fasta', 193659.0, 0.068, 199546, 0.07, 24745, 0.009, 171310, 0.06, 988905.0, 0.347, 55166, 0.019, 762359.0, 0.267
'MAFFT_b1#0037_hhT_tree_7_OP_1.2841848496398856_Split_37.fasta', 197803.0, 0.072, 197371, 0.072, 25559, 0.009, 167372, 0.061, 1010510.0, 0.366, 68529, 0.025, 789974.6, 0.286
'MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta', 193776.0, 0.068, 200020, 0.07, 24034, 0.008, 170128, 0.059, 988450.0, 0.345, 54717, 0.019, 768801.4, 0.268
'MAFFT_b1#0037_htH_tree_7_OP_1.2841848496398856_Split_37.fasta', 198062.0, 0.072, 196142, 0.072, 25342, 0.009, 169312, 0.062, 1012600.0, 0.37, 71001, 0.026, 796318.6, 0.291
'MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta', 193776.0, 0.068, 200020, 0.07, 24034, 0.008, 170128, 0.059, 988450.0, 0.345, 54717, 0.019, 768801.4, 0.268
'MAFFT_b1#0037_htT_tree_7_OP_1.2841848496398856_Split_37.fasta', 198062.0, 0.072, 196142, 0.072, 25342, 0.009, 169312, 0.062, 1012600.0, 0.37, 71001, 0.026, 796318.6, 0.291
'MAFFT_b1#0039_hhH_tree_37_OP_1.6922658322608612_Split_39.fasta', 194852.0, 0.068, 200668, 0.07, 22787, 0.008, 166680, 0.058, 993747.0, 0.347, 61548, 0.021, 794089.0, 0.277
'MAFFT_b1#0039_hhT_tree_37_OP_1.6922658322608612_Split_39.fasta', 194852.0, 0.068, 200668, 0.07, 22787, 0.008, 166680, 0.058, 993747.0, 0.347, 61548, 0.021, 794089.0, 0.277
'MAFFT_b1#0039_htH_tree_37_OP_1.6922658322608612_Split_39.fasta', 195790.0, 0.069, 201473, 0.071, 21995, 0.008, 163194, 0.057, 1000614.0, 0.352, 62362, 0.022, 810387.2, 0.285
'MAFFT_b1#0039_htT_tree_37_OP_1.6922658322608612_Split_39.fasta', 195790.0, 0.069, 201473, 0.071, 21995, 0.008, 163194, 0.057, 1000614.0, 0.352, 62362, 0.022, 810387.2, 0.285
'MAFFT_b1#0040_hhH_tree_35_OP_1.0145149247555216_Split_40.fasta', 193873.0, 0.07, 189139, 0.068, 34336, 0.012, 191696, 0.069, 990805.0, 0.357, 76347, 0.028, 685452.8, 0.247
'MAFFT_b1#0040_hhH_tree_58_OP_2.1317534516953884_Split_40.fasta', 192467.0, 0.073, 201959, 0.077, 22713, 0.009, 168868, 0.064, 984609.0, 0.373, 50932, 0.019, 774637.4, 0.293
'MAFFT_b1#0040_hhT_tree_35_OP_1.0145149247555216_Split_40.fasta', 193873.0, 0.07, 189139, 0.068, 34336, 0.012, 191696, 0.069, 990805.0, 0.357, 76347, 0.028, 685452.8, 0.247
'MAFFT_b1#0040_hhT_tree_58_OP_2.1317534516953884_Split_40.fasta', 192467.0, 0.073, 201959, 0.077, 22713, 0.009, 168868, 0.064, 984609.0, 0.373, 50932, 0.019, 774637.4, 0.293
'MAFFT_b1#0040_htH_tree_35_OP_1.0145149247555216_Split_40.fasta', 193567.0, 0.072, 189222, 0.07, 32633, 0.012, 192142, 0.071, 991308.0, 0.366, 75341, 0.028, 701890.6, 0.259
'MAFFT_b1#0040_htH_tree_58_OP_2.1317534516953884_Split_40.fasta', 192675.0, 0.073, 203041, 0.077, 21979, 0.008, 166288, 0.063, 983904.0, 0.372, 50818, 0.019, 781674.4, 0.295
'MAFFT_b1#0040_htT_tree_35_OP_1.0145149247555216_Split_40.fasta', 193567.0, 0.072, 189222, 0.07, 32632, 0.012, 192142, 0.071, 991308.0, 0.366, 75341, 0.028, 701900.6, 0.26
'MAFFT_b1#0040_htT_tree_58_OP_2.1317534516953884_Split_40.fasta', 192675.0, 0.073, 203041, 0.077, 21979, 0.008, 166288, 0.063, 983904.0, 0.372, 50818, 0.019, 781674.4, 0.295
'MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta', 188100.0, 0.068, 207173, 0.075, 22041, 0.008, 167174, 0.061, 958422.0, 0.348, 39901, 0.014, 744478.2, 0.27
'MAFFT_b1#0042_hhH_tree_5_OP_1.2092921892930137_Split_42.fasta', 197731.0, 0.068, 197733, 0.068, 24544, 0.008, 166792, 0.058, 1009865.0, 0.348, 70127, 0.024, 801193.6, 0.276
'MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta', 188100.0, 0.068, 207173, 0.075, 22041, 0.008, 167174, 0.061, 958422.0, 0.348, 39901, 0.014, 744478.2, 0.27
'MAFFT_b1#0042_hhT_tree_5_OP_1.2092921892930137_Split_42.fasta', 197731.0, 0.068, 197733, 0.068, 24544, 0.008, 166792, 0.058, 1009865.0, 0.348, 70127, 0.024, 801193.6, 0.276
'MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta', 186651.0, 0.068, 207046, 0.075, 21943, 0.008, 170326, 0.062, 951386.0, 0.346, 38401, 0.014, 736291.8, 0.267
'MAFFT_b1#0042_htH_tree_5_OP_1.2092921892930137_Split_42.fasta', 197710.0, 0.068, 197675, 0.068, 25055, 0.009, 166950, 0.058, 1010585.0, 0.349, 69818, 0.024, 796463.0, 0.275
'MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta', 186651.0, 0.068, 207046, 0.075, 21943, 0.008, 170326, 0.062, 951386.0, 0.346, 38401, 0.014, 736291.8, 0.267
'MAFFT_b1#0042_htT_tree_5_OP_1.2092921892930137_Split_42.fasta', 197710.0, 0.068, 197675, 0.068, 25055, 0.009, 166950, 0.058, 1010585.0, 0.349, 69818, 0.024, 796463.0, 0.275
'MAFFT_b1#0045_hhH_tree_49_OP_1.862318045912353_Split_45.fasta', 196288.0, 0.07, 199920, 0.071, 23924, 0.009, 165304, 0.059, 1003651.0, 0.357, 59968, 0.021, 791318.2, 0.282
'MAFFT_b1#0045_hhT_tree_49_OP_1.862318045912353_Split_45.fasta', 196288.0, 0.07, 199920, 0.071, 23924, 0.009, 165304, 0.059, 1003651.0, 0.357, 59968, 0.021, 791318.2, 0.282
'MAFFT_b1#0045_htH_tree_49_OP_1.862318045912353_Split_45.fasta', 196371.0, 0.071, 199237, 0.072, 24433, 0.009, 166504, 0.06, 1004546.0, 0.361, 60415, 0.022, 787330.2, 0.283
'MAFFT_b1#0045_htT_tree_49_OP_1.862318045912353_Split_45.fasta', 196371.0, 0.071, 199237, 0.072, 24433, 0.009, 166504, 0.06, 1004546.0, 0.361, 60415, 0.022, 787330.2, 0.283
'MAFFT_b1#0047_hhH_tree_56_OP_1.846126415612828_Split_47.fasta', 196280.0, 0.069, 197170, 0.069, 25716, 0.009, 170820, 0.06, 1002253.0, 0.353, 65063, 0.023, 775992.0, 0.273
'MAFFT_b1#0047_hhT_tree_56_OP_1.846126415612828_Split_47.fasta', 196280.0, 0.069, 197170, 0.069, 25716, 0.009, 170820, 0.06, 1002253.0, 0.353, 65063, 0.023, 775992.0, 0.273
'MAFFT_b1#0047_htH_tree_56_OP_1.846126415612828_Split_47.fasta', 196831.0, 0.07, 198326, 0.071, 24596, 0.009, 167406, 0.06, 1004158.0, 0.358, 64204, 0.023, 788920.8, 0.281
'MAFFT_b1#0047_htT_tree_56_OP_1.846126415612828_Split_47.fasta', 196831.0, 0.07, 198326, 0.071, 24596, 0.009, 167406, 0.06, 1004158.0, 0.358, 64204, 0.023, 788920.8, 0.281
'MAFFT_b1#0049_hhH_tree_47_OP_1.15048819586282_Split_49.fasta', 196689.0, 0.069, 197944, 0.07, 26309, 0.009, 168454, 0.06, 1004151.0, 0.355, 62221, 0.022, 769591.2, 0.272
'MAFFT_b1#0049_hhH_tree_68_OP_2.580684564304555_Split_49.fasta', 194119.0, 0.071, 204724, 0.075, 19234, 0.007, 160034, 0.058, 991111.0, 0.362, 47732, 0.017, 814496.2, 0.297
'MAFFT_b1#0049_hhT_tree_47_OP_1.15048819586282_Split_49.fasta', 196689.0, 0.069, 197944, 0.07, 26309, 0.009, 168454, 0.06, 1004151.0, 0.355, 62221, 0.022, 769591.2, 0.272
'MAFFT_b1#0049_hhT_tree_68_OP_2.580684564304555_Split_49.fasta', 194119.0, 0.071, 204724, 0.075, 19234, 0.007, 160034, 0.058, 991111.0, 0.362, 47732, 0.017, 814496.2, 0.297
'MAFFT_b1#0049_htH_tree_47_OP_1.15048819586282_Split_49.fasta', 196660.0, 0.07, 196773, 0.07, 26173, 0.009, 170854, 0.061, 1003144.0, 0.357, 65145, 0.023, 772388.2, 0.275
'MAFFT_b1#0049_htH_tree_68_OP_2.580684564304555_Split_49.fasta', 193508.0, 0.072, 205114, 0.076, 20208, 0.007, 160476, 0.059, 986703.0, 0.365, 47137, 0.017, 799664.8, 0.296
'MAFFT_b1#0049_htT_tree_47_OP_1.15048819586282_Split_49.fasta', 196660.0, 0.07, 196773, 0.07, 26173, 0.009, 170854, 0.061, 1003144.0, 0.357, 65145, 0.023, 772388.2, 0.275
'MAFFT_b1#0049_htT_tree_68_OP_2.580684564304555_Split_49.fasta', 193508.0, 0.072, 205114, 0.076, 20208, 0.007, 160476, 0.059, 986703.0, 0.365, 47137, 0.017, 799664.8, 0.296
'MAFFT_b1#0052_hhH_tree_0_OP_2.430564512096987_Split_52.fasta', 190468.0, 0.07, 199906, 0.074, 25294, 0.009, 176972, 0.065, 972137.0, 0.357, 49516, 0.018, 733318.6, 0.27
'MAFFT_b1#0052_hhH_tree_98_OP_2.706650408711409_Split_52.fasta', 189952.0, 0.068, 200380, 0.072, 24077, 0.009, 177056, 0.063, 968593.0, 0.346, 50501, 0.018, 742912.8, 0.266
'MAFFT_b1#0052_hhT_tree_0_OP_2.430564512096987_Split_52.fasta', 190468.0, 0.07, 199906, 0.074, 25294, 0.009, 176972, 0.065, 972137.0, 0.357, 49516, 0.018, 733318.6, 0.27
'MAFFT_b1#0052_hhT_tree_98_OP_2.706650408711409_Split_52.fasta', 189952.0, 0.068, 200380, 0.072, 24077, 0.009, 177056, 0.063, 968593.0, 0.346, 50501, 0.018, 742912.8, 0.266
'MAFFT_b1#0052_htH_tree_0_OP_2.430564512096987_Split_52.fasta', 190231.0, 0.071, 200345, 0.075, 25188, 0.009, 176568, 0.066, 971733.0, 0.364, 48188, 0.018, 732727.4, 0.274
'MAFFT_b1#0052_htH_tree_98_OP_2.706650408711409_Split_52.fasta', 190644.0, 0.068, 201407, 0.072, 22953, 0.008, 173618, 0.062, 971538.0, 0.348, 49336, 0.018, 756620.4, 0.271
