code_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1
'MUSCLE_diversified_replicate.none.328.afa', -0.915, 1.339, -4.164, -5.057
'MUSCLE_diversified_replicate.none.332.afa', -1.203, 0.964, -4.213, -6.417
'MUSCLE_diversified_replicate.none.336.afa', -2.61, -1.164, -3.408, -7.021
'MUSCLE_diversified_replicate.none.340.afa', -1.402, 0.498, -5.129, -6.797
'MUSCLE_diversified_replicate.none.344.afa', -2.407, 1.691, -0.635, -7.848
'MUSCLE_diversified_replicate.none.348.afa', -7.9, -7.018, -11.508, -14.016
'MUSCLE_diversified_replicate.none.352.afa', -1.466, 0.8, -5.408, -6.006
'MUSCLE_diversified_replicate.none.356.afa', -3.565, -2.769, -6.482, -8.784
'MUSCLE_diversified_replicate.none.36.afa', -2.351, -0.394, -5.885, -7.321
'MUSCLE_diversified_replicate.none.360.afa', -1.771, 0.107, -5.42, -6.8
'MUSCLE_diversified_replicate.none.364.afa', -8.189, -7.176, -12.065, -14.455
'MUSCLE_diversified_replicate.none.368.afa', -1.445, 0.928, -4.965, -6.662
'MUSCLE_diversified_replicate.none.372.afa', -2.077, 2.107, -1.898, -7.258
'MUSCLE_diversified_replicate.none.376.afa', -1.868, 0.099, -4.264, -6.026
'MUSCLE_diversified_replicate.none.380.afa', -8.067, -7.066, -12.058, -14.292
'MUSCLE_diversified_replicate.none.384.afa', -2.035, -0.417, -3.805, -5.104
'MUSCLE_diversified_replicate.none.388.afa', -7.964, -6.663, -11.484, -14.161
'MUSCLE_diversified_replicate.none.392.afa', -8.303, -7.19, -11.381, -14.374
'MUSCLE_diversified_replicate.none.396.afa', -3.953, -0.46, -4.912, -8.803
'MUSCLE_diversified_replicate.none.4.afa', -1.279, 0.864, -4.489, -6.37
'MUSCLE_diversified_replicate.none.40.afa', -7.737, -6.673, -10.178, -14.852
'MUSCLE_diversified_replicate.none.44.afa', -7.447, -6.544, -11.103, -13.727
'MUSCLE_diversified_replicate.none.48.afa', -1.932, 0.004, -6.33, -7.4
'MUSCLE_diversified_replicate.none.52.afa', -7.119, -5.991, -11.27, -13.767
'MUSCLE_diversified_replicate.none.56.afa', -8.477, -8.273, -12.378, -15.378
'MUSCLE_diversified_replicate.none.60.afa', -1.795, 0.195, -4.793, -6.762
'MUSCLE_diversified_replicate.none.64.afa', -2.137, -0.259, -4.833, -6.583
'MUSCLE_diversified_replicate.none.68.afa', -0.984, 1.127, -3.549, -6.806
'MUSCLE_diversified_replicate.none.72.afa', -1.073, 1.218, -3.914, -5.516
'MUSCLE_diversified_replicate.none.76.afa', -3.458, -1.816, -6.407, -7.979
'MUSCLE_diversified_replicate.none.8.afa', -9.357, -9.277, -12.316, -17.063
'MUSCLE_diversified_replicate.none.80.afa', -7.624, -6.642, -11.504, -14.044
'MUSCLE_diversified_replicate.none.84.afa', -2.384, -0.79, -3.663, -6.918
'MUSCLE_diversified_replicate.none.88.afa', -1.468, 0.71, -4.356, -6.153
'MUSCLE_diversified_replicate.none.92.afa', -1.522, 0.536, -4.49, -5.703
'MUSCLE_diversified_replicate.none.96.afa', -1.555, 0.434, -4.663, -6.548
'PRANK_b0#0050_hhH_tree_63_OP_0.36203966777708846_Split_50.fasta', -49.427, -50.729, -49.2, -53.662
'PRANK_b0#0050_hhT_tree_63_OP_0.36203966777708846_Split_50.fasta', -22.04, -18.971, -22.988, -25.464
'PRANK_b0#0050_htT_tree_63_OP_0.36203966777708846_Split_50.fasta', -23.128, -20.1, -24.131, -26.332
'PRANK_b0#0050_ttH_tree_63_OP_0.36203966777708846_Split_50.fasta', -48.892, -50.31, -47.684, -53.109
'PRANK_b0#0051_hhT_tree_7_OP_0.4287654329803016_Split_51.fasta', -40.736, -40.614, -43.616, -46.508
'PRANK_b0#0051_htH_tree_7_OP_0.4287654329803016_Split_51.fasta', -39.52, -38.778, -43.032, -45.21
'PRANK_b0#0051_htT_tree_7_OP_0.4287654329803016_Split_51.fasta', -43.746, -45.098, -44.566, -49.614
'PRANK_b0#0051_ttT_tree_7_OP_0.4287654329803016_Split_51.fasta', -43.591, -44.94, -44.333, -49.434
'PRANK_b0#0053_hhH_tree_13_OP_0.09692142234876278_Split_53.fasta', -44.837, -47.223, -41.9, -49.914
'PRANK_b0#0053_htT_tree_13_OP_0.09692142234876278_Split_53.fasta', -48.68, -51.421, -47.075, -52.299
'PRANK_b0#0053_htT_tree_69_OP_0.05304651807751681_Split_53.fasta', -22.957, -21.624, -22.812, -25.71
'PRANK_b0#0053_thT_tree_69_OP_0.05304651807751681_Split_53.fasta', -23.319, -22.038, -23.4, -25.989
'PRANK_b0#0053_ttH_tree_13_OP_0.09692142234876278_Split_53.fasta', -44.872, -47.257, -41.947, -49.944
'PRANK_b0#0053_ttH_tree_69_OP_0.05304651807751681_Split_53.fasta', -15.408, -13.944, -15.608, -17.002
'PRANK_b0#0053_ttT_tree_13_OP_0.09692142234876278_Split_53.fasta', -42.6, -44.456, -41.07, -46.002
'PRANK_b0#0053_ttT_tree_69_OP_0.05304651807751681_Split_53.fasta', -23.319, -22.038, -23.4, -25.989
'PRANK_b0#0054_hhT_tree_37_OP_0.3234162682987525_Split_54.fasta', -17.723, -13.908, -17.622, -20.422
'PRANK_b0#0054_htH_tree_11_OP_0.0660385202278223_Split_54.fasta', -44.403, -46.711, -41.81, -49.069
'PRANK_b0#0054_htT_tree_37_OP_0.3234162682987525_Split_54.fasta', -15.917, -11.891, -15.115, -19.106
'PRANK_b0#0054_htT_tree_60_OP_0.2742882468420108_Split_54.fasta', -22.751, -19.553, -20.077, -28.41
'PRANK_b0#0054_thH_tree_11_OP_0.0660385202278223_Split_54.fasta', -43.965, -46.249, -41.384, -48.529
'PRANK_b0#0054_thH_tree_60_OP_0.2742882468420108_Split_54.fasta', -22.772, -19.6, -21.599, -27.124
'PRANK_b0#0054_thT_tree_11_OP_0.0660385202278223_Split_54.fasta', -47.558, -51.853, -45.185, -54.671
'PRANK_b0#0054_thT_tree_60_OP_0.2742882468420108_Split_54.fasta', -22.823, -19.666, -20.232, -28.608
'PRANK_b0#0054_ttH_tree_11_OP_0.0660385202278223_Split_54.fasta', -43.864, -46.155, -41.27, -48.456
'PRANK_b0#0054_ttH_tree_37_OP_0.3234162682987525_Split_54.fasta', -20.69, -17.209, -18.101, -23.425
'PRANK_b0#0054_ttT_tree_37_OP_0.3234162682987525_Split_54.fasta', -19.817, -16.333, -19.122, -22.301
'PRANK_b0#0054_ttT_tree_60_OP_0.2742882468420108_Split_54.fasta', -22.836, -19.685, -20.238, -28.622
'PRANK_b0#0055_hhH_tree_96_OP_0.3899661250904219_Split_55.fasta', -34.412, -33.216, -34.455, -37.901
'PRANK_b0#0055_hhT_tree_23_OP_0.41879358418754387_Split_55.fasta', -35.744, -35.039, -35.757, -37.462
'PRANK_b0#0055_hhT_tree_40_OP_0.08821008325435137_Split_55.fasta', -31.987, -31.404, -31.247, -35.98
'PRANK_b0#0055_hhT_tree_96_OP_0.3899661250904219_Split_55.fasta', -34.602, -33.195, -34.475, -38.402
'PRANK_b0#0055_htH_tree_96_OP_0.3899661250904219_Split_55.fasta', -33.554, -32.171, -33.875, -36.948
'PRANK_b0#0055_thH_tree_23_OP_0.41879358418754387_Split_55.fasta', -31.631, -30.433, -31.563, -34.22
'PRANK_b0#0055_thH_tree_40_OP_0.08821008325435137_Split_55.fasta', -29.525, -28.79, -29.163, -34.163
'PRANK_b0#0055_thT_tree_40_OP_0.08821008325435137_Split_55.fasta', -31.987, -31.404, -31.247, -35.98
'PRANK_b0#0055_ttH_tree_23_OP_0.41879358418754387_Split_55.fasta', -32.036, -30.813, -31.566, -34.345
'PRANK_b0#0055_ttT_tree_23_OP_0.41879358418754387_Split_55.fasta', -35.96, -35.328, -35.767, -38.568
'PRANK_b0#0055_ttT_tree_40_OP_0.08821008325435137_Split_55.fasta', -31.987, -31.404, -31.247, -35.98
'PRANK_b0#0055_ttT_tree_96_OP_0.3899661250904219_Split_55.fasta', -35.109, -33.743, -34.923, -38.953
'PRANK_b0#0056_hhH_tree_56_OP_0.23502932209680477_Split_56.fasta', -29.57, -27.7, -27.67, -33.339
'PRANK_b0#0056_htH_tree_56_OP_0.23502932209680477_Split_56.fasta', -30.242, -28.455, -28.19, -33.96
'PRANK_b0#0056_htT_tree_99_OP_0.18594199344926288_Split_56.fasta', -21.606, -18.481, -20.246, -25.817
'PRANK_b0#0056_thH_tree_99_OP_0.18594199344926288_Split_56.fasta', -20.379, -17.253, -21.844, -24.077
'PRANK_b0#0056_thT_tree_56_OP_0.23502932209680477_Split_56.fasta', -29.269, -27.358, -26.907, -32.938
'PRANK_b0#0056_thT_tree_99_OP_0.18594199344926288_Split_56.fasta', -21.606, -18.481, -20.246, -25.817
'PRANK_b0#0056_ttH_tree_56_OP_0.23502932209680477_Split_56.fasta', -30.807, -29.184, -28.764, -34.886
'PRANK_b0#0056_ttH_tree_99_OP_0.18594199344926288_Split_56.fasta', -20.296, -17.163, -21.812, -24.013
'PRANK_b0#0057_htH_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.287, -43.808, -34.149, -45.714
'PRANK_b0#0057_thH_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.276, -43.803, -34.121, -45.709
'PRANK_b0#0057_thT_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.416, -44.189, -34.307, -45.925
'PRANK_b0#0057_ttH_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.276, -43.803, -34.121, -45.709
'PRANK_b0#0058_hhH_tree_84_OP_0.3564845080908704_Split_58.fasta', -37.275, -37.651, -34.53, -41.551
'PRANK_b0#0058_hhT_tree_84_OP_0.3564845080908704_Split_58.fasta', -36.998, -37.647, -34.4, -41.723
'PRANK_b0#0058_hhT_tree_97_OP_0.1673876920856745_Split_58.fasta', -29.537, -32.701, -34.496, -37.617
'PRANK_b0#0058_htT_tree_84_OP_0.3564845080908704_Split_58.fasta', -36.974, -37.559, -34.374, -41.682
'PRANK_b0#0058_htT_tree_97_OP_0.1673876920856745_Split_58.fasta', -29.637, -32.899, -34.599, -37.749
'PRANK_b0#0058_thH_tree_97_OP_0.1673876920856745_Split_58.fasta', -28.302, -31.783, -34.132, -37.205
'PRANK_b0#0058_thT_tree_97_OP_0.1673876920856745_Split_58.fasta', -29.945, -33.267, -35.031, -38.15
'PRANK_b0#0058_ttT_tree_84_OP_0.3564845080908704_Split_58.fasta', -36.094, -36.572, -34.826, -39.348
'PRANK_b0#0059_hhT_tree_80_OP_0.3860599313375234_Split_59.fasta', -31.508, -29.988, -29.972, -37.324
'PRANK_b0#0059_htH_tree_36_OP_0.21650135794201675_Split_59.fasta', -37.058, -37.416, -32.998, -40.517
'PRANK_b0#0059_htH_tree_80_OP_0.3860599313375234_Split_59.fasta', -33.351, -32.137, -31.295, -38.922
'PRANK_b0#0059_htH_tree_85_OP_0.16592734946943577_Split_59.fasta', -31.752, -29.813, -30.065, -36.021
'PRANK_b0#0059_htT_tree_36_OP_0.21650135794201675_Split_59.fasta', -37.498, -36.868, -34.285, -41.008
'PRANK_b0#0059_htT_tree_80_OP_0.3860599313375234_Split_59.fasta', -32.256, -30.752, -30.824, -37.977
'PRANK_b0#0059_htT_tree_85_OP_0.16592734946943577_Split_59.fasta', -29.273, -26.946, -31.417, -31.738
'PRANK_b0#0059_thH_tree_36_OP_0.21650135794201675_Split_59.fasta', -37.208, -37.638, -34.306, -40.735
'PRANK_b0#0059_thH_tree_85_OP_0.16592734946943577_Split_59.fasta', -31.519, -29.464, -29.818, -35.772
'PRANK_b0#0059_ttH_tree_80_OP_0.3860599313375234_Split_59.fasta', -33.37, -32.119, -31.308, -38.93
'PRANK_b0#0059_ttH_tree_85_OP_0.16592734946943577_Split_59.fasta', -31.499, -29.441, -29.803, -35.747
'PRANK_b0#0059_ttT_tree_36_OP_0.21650135794201675_Split_59.fasta', -37.529, -36.91, -34.303, -41.053
'PRANK_b0#0060_hhH_tree_24_OP_0.35224591752289836_Split_60.fasta', -25.812, -23.932, -26.742, -30.566
'PRANK_b0#0060_hhT_tree_24_OP_0.35224591752289836_Split_60.fasta', -23.743, -21.377, -23.307, -28.57
'PRANK_b0#0060_ttH_tree_24_OP_0.35224591752289836_Split_60.fasta', -25.749, -23.865, -26.687, -30.512
'PRANK_b0#0060_ttT_tree_24_OP_0.35224591752289836_Split_60.fasta', -23.898, -21.491, -23.179, -29.074
'PRANK_b0#0061_hhH_tree_16_OP_0.3566466444359746_Split_61.fasta', -47.895, -46.87, -46.31, -49.322
'PRANK_b0#0061_thT_tree_16_OP_0.3566466444359746_Split_61.fasta', -36.322, -34.344, -35.421, -39.018
'PRANK_b0#0061_ttH_tree_16_OP_0.3566466444359746_Split_61.fasta', -47.774, -46.727, -46.214, -49.157
'PRANK_b0#0061_ttT_tree_16_OP_0.3566466444359746_Split_61.fasta', -36.153, -34.201, -34.694, -38.851
'PRANK_b0#0062_hhH_tree_0_OP_0.4657131574362508_Split_62.fasta', -33.857, -32.71, -29.398, -38.469
'PRANK_b0#0062_hhT_tree_81_OP_0.4058614503238694_Split_62.fasta', -30.078, -27.215, -27.801, -33.413
'PRANK_b0#0062_htH_tree_0_OP_0.4657131574362508_Split_62.fasta', -33.273, -31.827, -28.923, -38.593
'PRANK_b0#0062_htT_tree_81_OP_0.4058614503238694_Split_62.fasta', -29.085, -26.033, -27.313, -32.365
'PRANK_b0#0062_thH_tree_81_OP_0.4058614503238694_Split_62.fasta', -27.992, -25.239, -25.783, -31.608
'PRANK_b0#0062_thT_tree_0_OP_0.4657131574362508_Split_62.fasta', -33.024, -31.568, -28.7, -37.299
'PRANK_b0#0062_thT_tree_81_OP_0.4058614503238694_Split_62.fasta', -29.085, -26.033, -27.313, -32.365
'PRANK_b0#0062_ttT_tree_0_OP_0.4657131574362508_Split_62.fasta', -34.382, -32.993, -30.192, -38.818
'PRANK_b0#0063_htH_tree_71_OP_0.26664288485028304_Split_63.fasta', -22.306, -19.89, -22.887, -24.89
'PRANK_b0#0063_htT_tree_71_OP_0.26664288485028304_Split_63.fasta', -20.141, -17.045, -22.321, -22.724
'PRANK_b0#0063_thH_tree_71_OP_0.26664288485028304_Split_63.fasta', -22.359, -19.945, -22.905, -24.904
'PRANK_b0#0063_thT_tree_71_OP_0.26664288485028304_Split_63.fasta', -20.092, -17.005, -22.26, -22.673
'PRANK_b0#0065_hhH_tree_48_OP_0.33799514808893955_Split_65.fasta', -32.141, -30.408, -27.546, -35.699
'PRANK_b0#0065_htH_tree_48_OP_0.33799514808893955_Split_65.fasta', -31.213, -29.22, -26.846, -34.647
'PRANK_b0#0065_thH_tree_48_OP_0.33799514808893955_Split_65.fasta', -32.061, -30.317, -27.468, -35.601
'PRANK_b0#0065_thT_tree_48_OP_0.33799514808893955_Split_65.fasta', -30.174, -28.131, -26.801, -33.375
'PRANK_b0#0067_hhH_tree_6_OP_0.18497671267226667_Split_67.fasta', -24.934, -23.227, -23.077, -31.771
'PRANK_b0#0067_htH_tree_6_OP_0.18497671267226667_Split_67.fasta', -24.873, -23.17, -23.017, -31.712
'PRANK_b0#0067_thT_tree_6_OP_0.18497671267226667_Split_67.fasta', -23.742, -21.959, -21.441, -30.218
'PRANK_b0#0067_ttT_tree_6_OP_0.18497671267226667_Split_67.fasta', -23.759, -21.98, -21.451, -30.241
'PRANK_b0#0070_htH_tree_30_OP_0.20469024912096356_Split_70.fasta', -21.511, -18.851, -19.548, -23.195
'PRANK_b0#0070_htH_tree_43_OP_0.41666011848334805_Split_70.fasta', -16.238, -12.234, -16.17, -19.074
'PRANK_b0#0070_htT_tree_30_OP_0.20469024912096356_Split_70.fasta', -19.995, -17.41, -19.623, -21.51
'PRANK_b0#0070_thH_tree_30_OP_0.20469024912096356_Split_70.fasta', -22.567, -19.965, -20.752, -24.197
'PRANK_b0#0070_thH_tree_43_OP_0.41666011848334805_Split_70.fasta', -16.252, -12.24, -16.208, -19.118
'PRANK_b0#0070_ttH_tree_43_OP_0.41666011848334805_Split_70.fasta', -16.626, -12.514, -17.089, -19.144
'PRANK_b0#0070_ttT_tree_30_OP_0.20469024912096356_Split_70.fasta', -20.052, -17.496, -19.632, -21.534
'PRANK_b0#0070_ttT_tree_43_OP_0.41666011848334805_Split_70.fasta', -16.526, -12.529, -17.744, -19.471
'PRANK_b0#0073_htT_tree_10_OP_0.17197861239551077_Split_73.fasta', -33.001, -34.681, -30.452, -35.968
'PRANK_b0#0073_thH_tree_10_OP_0.17197861239551077_Split_73.fasta', -28.528, -28.103, -25.876, -29.143
'PRANK_b0#0073_ttH_tree_10_OP_0.17197861239551077_Split_73.fasta', -28.559, -28.122, -25.915, -29.178
'PRANK_b0#0073_ttT_tree_10_OP_0.17197861239551077_Split_73.fasta', -33.001, -34.681, -30.452, -35.968
'PRANK_b0#0077_hhH_tree_35_OP_0.23719613041625226_Split_77.fasta', -49.919, -51.236, -41.213, -53.907
'PRANK_b0#0077_hhT_tree_35_OP_0.23719613041625226_Split_77.fasta', -51.62, -52.685, -44.67, -54.528
'PRANK_b0#0077_htT_tree_35_OP_0.23719613041625226_Split_77.fasta', -52.99, -54.246, -45.661, -55.957
'PRANK_b0#0077_htT_tree_79_OP_0.39849921812999034_Split_77.fasta', -29.407, -30.293, -33.74, -35.367
'PRANK_b0#0077_thH_tree_35_OP_0.23719613041625226_Split_77.fasta', -50.846, -52.184, -41.868, -54.841
'PRANK_b0#0077_thH_tree_79_OP_0.39849921812999034_Split_77.fasta', -30.393, -31.509, -34.215, -36.664
'PRANK_b0#0077_thT_tree_79_OP_0.39849921812999034_Split_77.fasta', -29.031, -29.793, -36.358, -37.029
'PRANK_b0#0077_ttT_tree_79_OP_0.39849921812999034_Split_77.fasta', -28.986, -29.747, -36.035, -37.172
'PRANK_b0#0078_hhH_tree_86_OP_0.2347265646541319_Split_78.fasta', -33.09, -29.205, -34.178, -32.391
'PRANK_b0#0078_hhT_tree_53_OP_0.05303947942235687_Split_78.fasta', -27.736, -26.184, -25.449, -31.458
'PRANK_b0#0078_htH_tree_53_OP_0.05303947942235687_Split_78.fasta', -35.907, -35.124, -32.144, -41.473
'PRANK_b0#0078_htH_tree_86_OP_0.2347265646541319_Split_78.fasta', -33.017, -29.176, -33.893, -31.839
'PRANK_b0#0078_thH_tree_86_OP_0.2347265646541319_Split_78.fasta', -33.15, -29.346, -34.177, -32.433
'PRANK_b0#0078_thT_tree_53_OP_0.05303947942235687_Split_78.fasta', -27.736, -26.184, -25.449, -31.458
'PRANK_b0#0078_ttH_tree_53_OP_0.05303947942235687_Split_78.fasta', -35.94, -35.165, -33.126, -40.616
'PRANK_b0#0078_ttT_tree_86_OP_0.2347265646541319_Split_78.fasta', -33.072, -29.317, -33.941, -32.014
'PRANK_b0#0079_hhH_tree_88_OP_0.1810795500099957_Split_79.fasta', -37.029, -35.973, -36.084, -37.956
'PRANK_b0#0079_hhT_tree_88_OP_0.1810795500099957_Split_79.fasta', -35.806, -34.751, -35.253, -36.647
'PRANK_b0#0079_ttH_tree_88_OP_0.1810795500099957_Split_79.fasta', -37.019, -35.965, -36.074, -37.946
'PRANK_b0#0079_ttT_tree_88_OP_0.1810795500099957_Split_79.fasta', -35.946, -34.89, -35.393, -36.805
'PRANK_b0#0080_hhT_tree_3_OP_0.05125309180508808_Split_80.fasta', -11.556, -6.645, -9.447, -15.951
'PRANK_b0#0080_htH_tree_3_OP_0.05125309180508808_Split_80.fasta', -11.058, -6.073, -8.652, -15.329
'PRANK_b0#0080_htT_tree_3_OP_0.05125309180508808_Split_80.fasta', -11.741, -6.797, -9.607, -16.092
'PRANK_b0#0080_ttH_tree_3_OP_0.05125309180508808_Split_80.fasta', -11.11, -6.141, -8.726, -15.416
'PRANK_b0#0081_hhH_tree_5_OP_0.22898839817158656_Split_81.fasta', -20.956, -17.229, -18.816, -24.586
'PRANK_b0#0081_hhT_tree_51_OP_0.3986228120499837_Split_81.fasta', -16.791, -13.62, -16.768, -19.801
'PRANK_b0#0081_hhT_tree_73_OP_0.04516409856856096_Split_81.fasta', -12.803, -8.869, -14.498, -16.439
'PRANK_b0#0081_htH_tree_51_OP_0.3986228120499837_Split_81.fasta', -16.616, -13.209, -16.722, -19.269
'PRANK_b0#0081_htT_tree_5_OP_0.22898839817158656_Split_81.fasta', -20.533, -16.848, -19.027, -23.661
'PRANK_b0#0081_htT_tree_73_OP_0.04516409856856096_Split_81.fasta', -12.803, -8.869, -14.498, -16.439
'PRANK_b0#0081_thH_tree_5_OP_0.22898839817158656_Split_81.fasta', -20.978, -17.252, -18.876, -24.586
'PRANK_b0#0081_thH_tree_73_OP_0.04516409856856096_Split_81.fasta', -13.621, -9.972, -17.486, -16.794
'PRANK_b0#0081_thT_tree_51_OP_0.3986228120499837_Split_81.fasta', -17.508, -14.331, -16.093, -20.399
'PRANK_b0#0081_ttH_tree_51_OP_0.3986228120499837_Split_81.fasta', -15.75, -12.346, -14.562, -18.672
'PRANK_b0#0081_ttH_tree_73_OP_0.04516409856856096_Split_81.fasta', -13.6, -10.057, -17.611, -16.969
'PRANK_b0#0081_ttT_tree_5_OP_0.22898839817158656_Split_81.fasta', -20.533, -16.843, -19.027, -23.668
'PRANK_b0#0085_hhT_tree_59_OP_0.3079281034987719_Split_85.fasta', -35.601, -34.206, -36.383, -38.757
'PRANK_b0#0085_thT_tree_59_OP_0.3079281034987719_Split_85.fasta', -35.811, -34.407, -36.59, -39.014
'PRANK_b0#0085_ttH_tree_59_OP_0.3079281034987719_Split_85.fasta', -35.813, -34.431, -36.581, -39.094
'PRANK_b0#0085_ttT_tree_59_OP_0.3079281034987719_Split_85.fasta', -35.689, -34.292, -36.297, -38.949
'PRANK_b0#0086_hhH_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.896, -16.698, -19.645, -24.641
'PRANK_b0#0086_hhT_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.613, -16.468, -17.963, -25.43
'PRANK_b0#0086_hhT_tree_47_OP_0.4322745197435511_Split_86.fasta', -32.785, -29.925, -32.757, -36.771
'PRANK_b0#0086_htT_tree_47_OP_0.4322745197435511_Split_86.fasta', -33.075, -30.271, -34.209, -37.406
'PRANK_b0#0086_thT_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.699, -16.492, -18.884, -24.397
'PRANK_b0#0086_thT_tree_47_OP_0.4322745197435511_Split_86.fasta', -31.693, -28.692, -33.094, -35.745
'PRANK_b0#0086_ttH_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.312, -16.193, -16.173, -25.323
'PRANK_b0#0086_ttH_tree_47_OP_0.4322745197435511_Split_86.fasta', -33.123, -30.261, -30.522, -38.005
'PRANK_b0#0087_hhT_tree_44_OP_0.200818760412537_Split_87.fasta', -30.212, -29.877, -28.395, -32.804
'PRANK_b0#0087_htT_tree_44_OP_0.200818760412537_Split_87.fasta', -30.206, -29.871, -28.387, -32.798
'PRANK_b0#0087_thT_tree_44_OP_0.200818760412537_Split_87.fasta', -30.167, -29.833, -28.331, -32.758
'PRANK_b0#0087_ttT_tree_44_OP_0.200818760412537_Split_87.fasta', -30.209, -29.862, -29.268, -32.707
'PRANK_b0#0088_hhH_tree_14_OP_0.3064418702671071_Split_88.fasta', -50.287, -51.289, -49.847, -54.69
'PRANK_b0#0088_hhT_tree_92_OP_0.23387605000900108_Split_88.fasta', -17.931, -14.653, -17.789, -19.948
'PRANK_b0#0088_htH_tree_92_OP_0.23387605000900108_Split_88.fasta', -18.88, -15.952, -18.482, -20.914
'PRANK_b0#0088_htT_tree_14_OP_0.3064418702671071_Split_88.fasta', -48.986, -49.708, -46.69, -50.534
'PRANK_b0#0088_thH_tree_92_OP_0.23387605000900108_Split_88.fasta', -18.57, -15.601, -18.242, -20.629
'PRANK_b0#0088_thT_tree_14_OP_0.3064418702671071_Split_88.fasta', -48.882, -49.632, -46.609, -50.502
'PRANK_b0#0088_thT_tree_92_OP_0.23387605000900108_Split_88.fasta', -18.101, -15.151, -17.492, -20.072
'PRANK_b0#0088_ttH_tree_14_OP_0.3064418702671071_Split_88.fasta', -50.287, -51.289, -49.847, -54.69
'PRANK_b0#0089_hhH_tree_21_OP_0.22890592879188038_Split_89.fasta', -18.865, -15.166, -15.869, -25.089
'PRANK_b0#0089_htT_tree_21_OP_0.22890592879188038_Split_89.fasta', -19.298, -15.565, -16.342, -25.722
'PRANK_b0#0089_thH_tree_21_OP_0.22890592879188038_Split_89.fasta', -18.201, -14.316, -15.416, -24.423
'PRANK_b0#0089_ttT_tree_21_OP_0.22890592879188038_Split_89.fasta', -18.691, -14.794, -15.866, -25.038
'PRANK_b0#0090_hhT_tree_95_OP_0.1030307002700046_Split_90.fasta', -14.596, -10.413, -16.98, -20.047
'PRANK_b0#0090_thH_tree_95_OP_0.1030307002700046_Split_90.fasta', -12.989, -8.523, -17.461, -18.101
'PRANK_b0#0090_ttH_tree_95_OP_0.1030307002700046_Split_90.fasta', -12.354, -7.735, -13.175, -17.325
'PRANK_b0#0090_ttT_tree_95_OP_0.1030307002700046_Split_90.fasta', -13.96, -9.62, -16.562, -19.45
'PRANK_b0#0091_hhH_tree_4_OP_0.3917727204478945_Split_91.fasta', -28.064, -26.013, -26.742, -32.382
'PRANK_b0#0091_htT_tree_4_OP_0.3917727204478945_Split_91.fasta', -27.945, -25.996, -25.722, -32.495
'PRANK_b0#0091_thH_tree_4_OP_0.3917727204478945_Split_91.fasta', -28.501, -26.375, -27.592, -32.878
'PRANK_b0#0091_thT_tree_4_OP_0.3917727204478945_Split_91.fasta', -28.859, -26.965, -26.621, -33.161
'PRANK_b0#0096_hhH_tree_77_OP_0.06320220646162977_Split_96.fasta', -29.142, -28.392, -28.894, -31.164
'PRANK_b0#0096_hhT_tree_77_OP_0.06320220646162977_Split_96.fasta', -35.271, -36.435, -34.535, -36.166
'PRANK_b0#0096_htH_tree_77_OP_0.06320220646162977_Split_96.fasta', -29.142, -28.392, -28.894, -31.164
'PRANK_b0#0096_ttT_tree_77_OP_0.06320220646162977_Split_96.fasta', -35.599, -36.671, -34.795, -36.634
'PRANK_b1#0000_hhH_tree_61_OP_0.4330011748014624_Split_0.fasta', -35.117, -34.14, -31.008, -40.485
'PRANK_b1#0000_hhT_tree_61_OP_0.4330011748014624_Split_0.fasta', -34.495, -33.55, -29.351, -40.031
'PRANK_b1#0000_htH_tree_61_OP_0.4330011748014624_Split_0.fasta', -35.112, -34.136, -31.012, -40.482
'PRANK_b1#0000_htT_tree_61_OP_0.4330011748014624_Split_0.fasta', -34.477, -33.537, -29.32, -40.009
'PRANK_b1#0001_hhH_tree_89_OP_0.08315440018559267_Split_1.fasta', -7.776, -3.401, -7.518, -12.089
'PRANK_b1#0001_hhT_tree_89_OP_0.08315440018559267_Split_1.fasta', -7.621, -3.322, -7.334, -11.984
'PRANK_b1#0001_htH_tree_89_OP_0.08315440018559267_Split_1.fasta', -7.789, -3.431, -7.508, -12.107
'PRANK_b1#0001_htT_tree_89_OP_0.08315440018559267_Split_1.fasta', -7.755, -3.456, -7.464, -12.108
'PRANK_b1#0004_hhH_tree_20_OP_0.1825262028599538_Split_4.fasta', -32.15, -30.345, -31.425, -35.827
'PRANK_b1#0004_hhH_tree_2_OP_0.0971126692608415_Split_4.fasta', -32.449, -34.847, -38.899, -40.952
'PRANK_b1#0004_hhT_tree_20_OP_0.1825262028599538_Split_4.fasta', -27.821, -26.075, -28.072, -30.772
