code_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1
'MUSCLE_diversified_replicate.abc.141.afa', 120.228, 112.458, 1273.573, 1278.146
'MUSCLE_diversified_replicate.abc.145.afa', 120.986, 113.464, 1338.741, 1291.101
'MUSCLE_diversified_replicate.abc.149.afa', 120.796, 113.255, 1285.861, 1289.323
'MUSCLE_diversified_replicate.abc.153.afa', 119.936, 112.169, 1289.468, 1245.552
'MUSCLE_diversified_replicate.abc.157.afa', 119.687, 112.025, 1330.285, 1334.309
'MUSCLE_diversified_replicate.abc.161.afa', 120.307, 112.862, 1291.966, 1284.149
'MUSCLE_diversified_replicate.abc.165.afa', 120.218, 113.06, 1364.909, 1325.206
'MUSCLE_diversified_replicate.abc.169.afa', 120.805, 113.321, 1320.152, 1299.597
'MUSCLE_diversified_replicate.abc.17.afa', 118.863, 111.099, 1277.496, 1276.901
'MUSCLE_diversified_replicate.abc.173.afa', 121.183, 113.209, 1280.879, 1244.778
'MUSCLE_diversified_replicate.abc.177.afa', 120.989, 113.604, 1378.378, 1334.67
'MUSCLE_diversified_replicate.abc.181.afa', 120.24, 112.586, 1305.197, 1303.796
'MUSCLE_diversified_replicate.abc.185.afa', 121.409, 113.595, 1255.697, 1195.259
'MUSCLE_diversified_replicate.abc.189.afa', 121.573, 114.121, 1287.409, 1285.421
'MUSCLE_diversified_replicate.abc.193.afa', 119.936, 112.519, 1323.931, 1307.323
'MUSCLE_diversified_replicate.abc.197.afa', 120.161, 112.426, 1340.984, 1293.793
'MUSCLE_diversified_replicate.abc.201.afa', 120.112, 112.625, 1281.122, 1286.849
'MUSCLE_diversified_replicate.abc.205.afa', 120.858, 113.233, 1304.801, 1299.132
'MUSCLE_diversified_replicate.abc.209.afa', 119.699, 112.439, 1390.262, 1352.982
'MUSCLE_diversified_replicate.abc.21.afa', 118.863, 111.232, 1280.674, 1254.131
'MUSCLE_diversified_replicate.abc.213.afa', 121.393, 114.001, 1292.457, 1256.128
'MUSCLE_diversified_replicate.abc.217.afa', 120.847, 112.93, 1280.762, 1246.481
'MUSCLE_diversified_replicate.abc.221.afa', 120.175, 112.903, 1366.527, 1355.635
'MUSCLE_diversified_replicate.abc.225.afa', 119.548, 112.499, 1407.293, 1350.264
'MUSCLE_diversified_replicate.abc.229.afa', 121.089, 114.105, 1460.974, 1392.612
'MUSCLE_diversified_replicate.abc.233.afa', 120.884, 113.616, 1391.899, 1305.049
'MUSCLE_diversified_replicate.abc.237.afa', 118.108, 110.302, 1386.168, 1361.747
'MUSCLE_diversified_replicate.abc.241.afa', 121.818, 114.263, 1295.55, 1236.876
'MUSCLE_diversified_replicate.abc.245.afa', 120.302, 112.415, 1243.485, 1226.584
'MUSCLE_diversified_replicate.abc.249.afa', 119.943, 112.538, 1297.052, 1286.218
'MUSCLE_diversified_replicate.abc.25.afa', 121.226, 113.422, 1240.222, 1229.575
'MUSCLE_diversified_replicate.abc.253.afa', 119.955, 112.131, 1309.165, 1303.61
'MUSCLE_diversified_replicate.abc.257.afa', 120.768, 113.435, 1343.704, 1322.494
'MUSCLE_diversified_replicate.abc.261.afa', 120.159, 112.928, 1354.333, 1341.969
'MUSCLE_diversified_replicate.abc.265.afa', 119.879, 112.025, 1257.814, 1256.093
'MUSCLE_diversified_replicate.abc.269.afa', 119.237, 110.921, 1207.09, 1205.326
'MUSCLE_diversified_replicate.abc.273.afa', 119.516, 112.096, 1304.549, 1299.325
'MUSCLE_diversified_replicate.abc.277.afa', 119.936, 113.028, 1389.676, 1364.889
'MUSCLE_diversified_replicate.abc.281.afa', 120.653, 112.987, 1251.601, 1242.273
'MUSCLE_diversified_replicate.abc.285.afa', 119.998, 112.291, 1307.058, 1297.068
'MUSCLE_diversified_replicate.abc.289.afa', 120.441, 113.099, 1334.164, 1291.851
'MUSCLE_diversified_replicate.abc.29.afa', 119.944, 112.569, 1349.213, 1289.984
'MUSCLE_diversified_replicate.abc.293.afa', 117.887, 110.103, 1364.834, 1316.055
'MUSCLE_diversified_replicate.abc.297.afa', 119.848, 111.391, 1207.081, 1205.385
'MUSCLE_diversified_replicate.abc.301.afa', 120.012, 112.713, 1422.89, 1352.844
'MUSCLE_diversified_replicate.abc.305.afa', 120.691, 113.584, 1416.248, 1351.342
'MUSCLE_diversified_replicate.abc.309.afa', 119.276, 111.202, 1258.567, 1259.82
'MUSCLE_diversified_replicate.abc.313.afa', 119.358, 111.431, 1316.676, 1269.358
'MUSCLE_diversified_replicate.abc.317.afa', 119.81, 112.269, 1302.261, 1295.261
'MUSCLE_diversified_replicate.abc.321.afa', 120.082, 112.706, 1387.118, 1326.845
'MUSCLE_diversified_replicate.abc.325.afa', 119.601, 111.946, 1342.666, 1336.671
'MUSCLE_diversified_replicate.abc.329.afa', 120.503, 113.27, 1337.926, 1324.04
'MUSCLE_diversified_replicate.abc.33.afa', 119.392, 111.531, 1323.581, 1318.655
'MUSCLE_diversified_replicate.abc.333.afa', 119.171, 111.454, 1291.622, 1293.166
'MUSCLE_diversified_replicate.abc.337.afa', 120.145, 112.402, 1260.902, 1251.266
'MUSCLE_diversified_replicate.abc.341.afa', 120.868, 113.55, 1350.564, 1321.317
'MUSCLE_diversified_replicate.abc.345.afa', 118.69, 111.133, 1379.595, 1378.348
'MUSCLE_diversified_replicate.abc.349.afa', 120.905, 113.198, 1289.991, 1250.936
'MUSCLE_diversified_replicate.abc.353.afa', 120.416, 112.799, 1295.063, 1291.338
'MUSCLE_diversified_replicate.abc.357.afa', 120.357, 112.547, 1303.165, 1236.07
'MUSCLE_diversified_replicate.abc.361.afa', 119.195, 111.848, 1275.785, 1268.23
'MUSCLE_diversified_replicate.abc.365.afa', 118.957, 111.816, 1365.36, 1363.582
'MUSCLE_diversified_replicate.abc.369.afa', 119.026, 111.343, 1297.011, 1293.816
'MUSCLE_diversified_replicate.abc.37.afa', 120.05, 112.463, 1314.057, 1267.338
'MUSCLE_diversified_replicate.abc.373.afa', 120.764, 112.695, 1255.207, 1248.619
'MUSCLE_diversified_replicate.abc.377.afa', 118.902, 111.141, 1336.467, 1335.729
'MUSCLE_diversified_replicate.abc.381.afa', 119.62, 111.668, 1194.47, 1189.488
'MUSCLE_diversified_replicate.abc.385.afa', 119.786, 111.56, 1182.66, 1141.948
'MUSCLE_diversified_replicate.abc.389.afa', 119.742, 111.975, 1328.106, 1283.466
'MUSCLE_diversified_replicate.abc.393.afa', 120.934, 113.757, 1354.071, 1346.769
'MUSCLE_diversified_replicate.abc.397.afa', 119.852, 111.914, 1252.067, 1256.721
'MUSCLE_diversified_replicate.abc.41.afa', 120.387, 113.051, 1331.451, 1315.107
'MUSCLE_diversified_replicate.abc.45.afa', 120.767, 113.001, 1232.793, 1217.662
'MUSCLE_diversified_replicate.abc.49.afa', 120.554, 113.342, 1380.474, 1370.053
'MUSCLE_diversified_replicate.abc.5.afa', 118.694, 110.931, 1293.182, 1274.962
'MUSCLE_diversified_replicate.abc.53.afa', 120.9, 113.577, 1305.0, 1273.444
'MUSCLE_diversified_replicate.abc.57.afa', 120.197, 113.067, 1366.71, 1363.498
'MUSCLE_diversified_replicate.abc.61.afa', 120.674, 113.358, 1351.795, 1289.93
'MUSCLE_diversified_replicate.abc.65.afa', 119.88, 111.921, 1243.463, 1239.843
'MUSCLE_diversified_replicate.abc.69.afa', 119.758, 112.107, 1255.501, 1253.013
'MUSCLE_diversified_replicate.abc.73.afa', 120.922, 113.123, 1244.355, 1217.945
'MUSCLE_diversified_replicate.abc.77.afa', 121.01, 113.629, 1303.216, 1288.918
'MUSCLE_diversified_replicate.abc.81.afa', 120.364, 113.039, 1320.968, 1314.803
'MUSCLE_diversified_replicate.abc.85.afa', 119.649, 111.416, 1312.646, 1251.587
'MUSCLE_diversified_replicate.abc.89.afa', 119.538, 111.775, 1294.923, 1287.916
'MUSCLE_diversified_replicate.abc.9.afa', 120.707, 113.721, 1456.478, 1388.354
'MUSCLE_diversified_replicate.abc.93.afa', 119.378, 111.346, 1277.631, 1246.607
'MUSCLE_diversified_replicate.abc.97.afa', 120.082, 113.079, 1379.714, 1341.219
'MUSCLE_diversified_replicate.acb.10.afa', 120.13, 112.846, 1345.237, 1336.721
'MUSCLE_diversified_replicate.acb.102.afa', 119.436, 111.969, 1327.103, 1313.877
'MUSCLE_diversified_replicate.acb.106.afa', 120.913, 113.354, 1255.095, 1248.267
'MUSCLE_diversified_replicate.acb.110.afa', 118.72, 111.196, 1316.784, 1297.44
'MUSCLE_diversified_replicate.acb.114.afa', 119.598, 111.743, 1263.498, 1256.896
'MUSCLE_diversified_replicate.acb.118.afa', 120.594, 113.617, 1344.154, 1339.014
'MUSCLE_diversified_replicate.acb.122.afa', 120.125, 112.092, 1206.273, 1208.761
'MUSCLE_diversified_replicate.acb.126.afa', 120.709, 112.706, 1188.424, 1183.196
'MUSCLE_diversified_replicate.acb.130.afa', 119.65, 111.746, 1293.566, 1247.819
'MUSCLE_diversified_replicate.acb.134.afa', 119.857, 112.32, 1368.915, 1320.181
'MUSCLE_diversified_replicate.acb.138.afa', 119.544, 111.965, 1331.615, 1284.813
'MUSCLE_diversified_replicate.acb.14.afa', 120.007, 112.476, 1270.106, 1274.061
'MUSCLE_diversified_replicate.acb.142.afa', 119.716, 112.013, 1358.822, 1358.831
'MUSCLE_diversified_replicate.acb.146.afa', 119.775, 112.722, 1397.474, 1367.333
'MUSCLE_diversified_replicate.acb.150.afa', 119.71, 112.757, 1381.237, 1362.887
'MUSCLE_diversified_replicate.acb.154.afa', 120.848, 113.307, 1282.901, 1286.126
'MUSCLE_diversified_replicate.acb.158.afa', 120.146, 112.72, 1333.01, 1335.418
'MUSCLE_diversified_replicate.acb.162.afa', 120.828, 113.395, 1307.73, 1308.801
'MUSCLE_diversified_replicate.acb.166.afa', 119.422, 111.778, 1266.351, 1266.25
'MUSCLE_diversified_replicate.acb.170.afa', 121.153, 113.452, 1306.548, 1307.954
'MUSCLE_diversified_replicate.acb.174.afa', 120.175, 112.53, 1316.74, 1277.286
'MUSCLE_diversified_replicate.acb.178.afa', 120.526, 113.162, 1306.573, 1295.425
'MUSCLE_diversified_replicate.acb.18.afa', 118.382, 110.315, 1238.738, 1235.056
'MUSCLE_diversified_replicate.acb.182.afa', 120.343, 112.826, 1299.715, 1244.868
'MUSCLE_diversified_replicate.acb.186.afa', 119.43, 111.519, 1235.822, 1225.903
'MUSCLE_diversified_replicate.acb.190.afa', 118.983, 111.279, 1257.032, 1258.7
'MUSCLE_diversified_replicate.acb.194.afa', 119.886, 112.118, 1289.516, 1287.166
'MUSCLE_diversified_replicate.acb.198.afa', 120.198, 112.412, 1284.553, 1279.485
'MUSCLE_diversified_replicate.acb.2.afa', 121.203, 113.884, 1371.843, 1340.646
'MUSCLE_diversified_replicate.acb.202.afa', 120.41, 112.411, 1194.117, 1185.709
'MUSCLE_diversified_replicate.acb.206.afa', 120.258, 113.15, 1377.438, 1356.475
'MUSCLE_diversified_replicate.acb.210.afa', 119.868, 112.255, 1354.54, 1348.533
'MUSCLE_diversified_replicate.acb.214.afa', 119.301, 111.478, 1248.8, 1253.99
'MUSCLE_diversified_replicate.acb.218.afa', 119.393, 111.676, 1301.839, 1296.283
'MUSCLE_diversified_replicate.acb.22.afa', 120.438, 113.052, 1317.268, 1320.459
'MUSCLE_diversified_replicate.acb.222.afa', 120.918, 113.064, 1290.31, 1283.177
'MUSCLE_diversified_replicate.acb.226.afa', 120.341, 113.055, 1339.042, 1321.432
'MUSCLE_diversified_replicate.acb.230.afa', 119.935, 112.561, 1390.952, 1382.983
'MUSCLE_diversified_replicate.acb.234.afa', 119.717, 112.349, 1375.721, 1321.425
'MUSCLE_diversified_replicate.acb.238.afa', 119.026, 111.151, 1266.608, 1269.345
'MUSCLE_diversified_replicate.acb.242.afa', 118.685, 110.461, 1204.174, 1204.624
'MUSCLE_diversified_replicate.acb.246.afa', 120.99, 113.489, 1264.051, 1257.968
'MUSCLE_diversified_replicate.acb.250.afa', 119.73, 111.806, 1340.313, 1286.365
'MUSCLE_diversified_replicate.acb.254.afa', 119.452, 111.979, 1394.269, 1342.167
'MUSCLE_diversified_replicate.acb.258.afa', 119.629, 111.941, 1271.763, 1267.042
'MUSCLE_diversified_replicate.acb.26.afa', 120.449, 112.686, 1230.551, 1221.605
'MUSCLE_diversified_replicate.acb.262.afa', 120.945, 113.543, 1277.612, 1270.534
'MUSCLE_diversified_replicate.acb.266.afa', 119.308, 111.489, 1270.107, 1266.384
'MUSCLE_diversified_replicate.acb.270.afa', 121.086, 113.727, 1351.169, 1308.661
'MUSCLE_diversified_replicate.acb.274.afa', 120.913, 113.549, 1301.605, 1292.029
'MUSCLE_diversified_replicate.acb.278.afa', 119.381, 111.973, 1370.928, 1312.027
'MUSCLE_diversified_replicate.acb.282.afa', 120.449, 113.353, 1409.234, 1374.974
'MUSCLE_diversified_replicate.acb.286.afa', 119.794, 111.433, 1133.562, 1140.526
'MUSCLE_diversified_replicate.acb.290.afa', 120.584, 112.552, 1200.46, 1202.215
'MUSCLE_diversified_replicate.acb.294.afa', 120.514, 113.353, 1341.871, 1333.202
'MUSCLE_diversified_replicate.acb.298.afa', 120.616, 113.458, 1417.171, 1368.922
'MUSCLE_diversified_replicate.acb.30.afa', 119.382, 111.882, 1314.34, 1300.513
'MUSCLE_diversified_replicate.acb.302.afa', 119.871, 112.34, 1334.339, 1289.39
'MUSCLE_diversified_replicate.acb.306.afa', 119.557, 112.034, 1291.231, 1294.484
'MUSCLE_diversified_replicate.acb.310.afa', 120.79, 113.647, 1365.25, 1319.012
'MUSCLE_diversified_replicate.acb.314.afa', 120.186, 112.224, 1278.71, 1269.743
'MUSCLE_diversified_replicate.acb.318.afa', 120.086, 112.389, 1289.586, 1287.299
'MUSCLE_diversified_replicate.acb.322.afa', 120.29, 112.429, 1299.299, 1292.549
'MUSCLE_diversified_replicate.acb.326.afa', 120.207, 113.162, 1347.395, 1336.159
'MUSCLE_diversified_replicate.acb.330.afa', 118.038, 109.843, 1255.939, 1245.145
'MUSCLE_diversified_replicate.acb.334.afa', 120.698, 112.949, 1244.511, 1233.84
'MUSCLE_diversified_replicate.acb.338.afa', 119.669, 111.54, 1232.918, 1233.046
'MUSCLE_diversified_replicate.acb.34.afa', 121.165, 113.975, 1335.251, 1321.317
'MUSCLE_diversified_replicate.acb.342.afa', 121.15, 113.5, 1263.096, 1243.679
'MUSCLE_diversified_replicate.acb.346.afa', 119.378, 111.452, 1261.083, 1255.376
'MUSCLE_diversified_replicate.acb.350.afa', 120.862, 113.344, 1304.842, 1276.746
'MUSCLE_diversified_replicate.acb.354.afa', 120.089, 112.751, 1314.169, 1307.974
'MUSCLE_diversified_replicate.acb.358.afa', 117.784, 109.89, 1259.225, 1257.041
'MUSCLE_diversified_replicate.acb.362.afa', 120.159, 112.613, 1323.979, 1317.553
'MUSCLE_diversified_replicate.acb.366.afa', 120.087, 112.886, 1365.527, 1368.935
'MUSCLE_diversified_replicate.acb.370.afa', 119.798, 112.268, 1320.405, 1275.225
'MUSCLE_diversified_replicate.acb.374.afa', 119.286, 111.843, 1307.535, 1304.946
'MUSCLE_diversified_replicate.acb.378.afa', 119.701, 112.223, 1294.153, 1280.918
'MUSCLE_diversified_replicate.acb.38.afa', 120.838, 113.351, 1298.902, 1285.963
'MUSCLE_diversified_replicate.acb.382.afa', 119.6, 112.113, 1325.707, 1322.141
'MUSCLE_diversified_replicate.acb.386.afa', 120.345, 112.517, 1288.162, 1279.788
'MUSCLE_diversified_replicate.acb.390.afa', 120.292, 113.09, 1407.06, 1358.28
'MUSCLE_diversified_replicate.acb.394.afa', 119.966, 111.979, 1231.468, 1230.721
'MUSCLE_diversified_replicate.acb.398.afa', 120.919, 113.42, 1285.364, 1281.107
'MUSCLE_diversified_replicate.acb.42.afa', 121.217, 113.68, 1272.014, 1262.343
'MUSCLE_diversified_replicate.acb.46.afa', 120.208, 112.392, 1252.675, 1252.249
'MUSCLE_diversified_replicate.acb.50.afa', 119.466, 112.17, 1340.904, 1310.531
'MUSCLE_diversified_replicate.acb.54.afa', 121.424, 113.907, 1325.049, 1279.684
'MUSCLE_diversified_replicate.acb.58.afa', 120.727, 112.611, 1197.911, 1189.514
'MUSCLE_diversified_replicate.acb.6.afa', 120.627, 113.078, 1254.358, 1260.939
'MUSCLE_diversified_replicate.acb.62.afa', 120.156, 112.27, 1289.75, 1258.269
'MUSCLE_diversified_replicate.acb.66.afa', 119.941, 111.873, 1291.388, 1238.529
'MUSCLE_diversified_replicate.acb.70.afa', 118.885, 110.914, 1235.317, 1234.602
'MUSCLE_diversified_replicate.acb.74.afa', 120.772, 113.389, 1302.847, 1286.111
'MUSCLE_diversified_replicate.acb.78.afa', 120.253, 112.56, 1293.518, 1285.497
'MUSCLE_diversified_replicate.acb.82.afa', 119.573, 111.351, 1213.54, 1211.725
'MUSCLE_diversified_replicate.acb.86.afa', 119.618, 111.945, 1267.072, 1264.08
'MUSCLE_diversified_replicate.acb.90.afa', 120.312, 112.815, 1300.631, 1287.725
'MUSCLE_diversified_replicate.acb.94.afa', 120.078, 112.134, 1213.343, 1207.192
'MUSCLE_diversified_replicate.acb.98.afa', 119.814, 112.484, 1342.172, 1336.516
'MUSCLE_diversified_replicate.bca.103.afa', 120.165, 112.699, 1351.387, 1297.12
'MUSCLE_diversified_replicate.bca.107.afa', 119.676, 112.446, 1400.206, 1341.537
'MUSCLE_diversified_replicate.bca.11.afa', 120.84, 113.026, 1260.659, 1252.454
'MUSCLE_diversified_replicate.bca.111.afa', 121.264, 113.456, 1236.661, 1227.91
'MUSCLE_diversified_replicate.bca.115.afa', 120.533, 112.698, 1260.994, 1256.728
'MUSCLE_diversified_replicate.bca.119.afa', 119.917, 112.622, 1364.179, 1343.345
'MUSCLE_diversified_replicate.bca.123.afa', 119.921, 112.188, 1250.803, 1230.964
'MUSCLE_diversified_replicate.bca.127.afa', 119.027, 111.402, 1345.003, 1340.338
'MUSCLE_diversified_replicate.bca.131.afa', 120.612, 113.579, 1372.528, 1360.871
'MUSCLE_diversified_replicate.bca.135.afa', 120.199, 113.042, 1367.937, 1348.311
'MUSCLE_diversified_replicate.bca.139.afa', 120.321, 112.294, 1234.438, 1217.564
'MUSCLE_diversified_replicate.bca.143.afa', 120.745, 112.899, 1293.605, 1253.676
'MUSCLE_diversified_replicate.bca.147.afa', 120.769, 113.009, 1317.675, 1253.858
'MUSCLE_diversified_replicate.bca.15.afa', 119.127, 111.705, 1375.648, 1354.636
'MUSCLE_diversified_replicate.bca.151.afa', 120.759, 113.247, 1321.297, 1311.083
'MUSCLE_diversified_replicate.bca.155.afa', 119.597, 111.591, 1270.346, 1259.933
'MUSCLE_diversified_replicate.bca.159.afa', 120.364, 113.266, 1406.433, 1348.518
'MUSCLE_diversified_replicate.bca.163.afa', 119.821, 112.205, 1321.918, 1324.97
'MUSCLE_diversified_replicate.bca.167.afa', 121.14, 113.701, 1340.193, 1305.592
'MUSCLE_diversified_replicate.bca.171.afa', 120.133, 111.901, 1220.571, 1191.888
'MUSCLE_diversified_replicate.bca.175.afa', 120.777, 113.55, 1353.571, 1297.298
'MUSCLE_diversified_replicate.bca.179.afa', 120.876, 113.744, 1349.627, 1338.304
'MUSCLE_diversified_replicate.bca.183.afa', 119.569, 111.54, 1207.227, 1205.718
'MUSCLE_diversified_replicate.bca.187.afa', 121.643, 114.645, 1416.755, 1347.593
'MUSCLE_diversified_replicate.bca.19.afa', 118.98, 111.303, 1305.419, 1305.806
'MUSCLE_diversified_replicate.bca.191.afa', 119.694, 112.625, 1452.254, 1381.285
'MUSCLE_diversified_replicate.bca.195.afa', 120.436, 112.606, 1232.975, 1229.548
'MUSCLE_diversified_replicate.bca.199.afa', 119.774, 112.177, 1350.43, 1339.284
'MUSCLE_diversified_replicate.bca.203.afa', 118.739, 110.629, 1307.346, 1250.151
'MUSCLE_diversified_replicate.bca.207.afa', 121.054, 113.817, 1356.326, 1354.235
'MUSCLE_diversified_replicate.bca.211.afa', 120.586, 113.246, 1324.271, 1313.127
'MUSCLE_diversified_replicate.bca.215.afa', 119.676, 111.747, 1308.495, 1299.487
'MUSCLE_diversified_replicate.bca.219.afa', 120.825, 113.23, 1309.984, 1310.714
'MUSCLE_diversified_replicate.bca.223.afa', 120.506, 113.587, 1352.071, 1342.695
'MUSCLE_diversified_replicate.bca.227.afa', 121.211, 113.381, 1221.78, 1211.999
'MUSCLE_diversified_replicate.bca.23.afa', 121.023, 113.464, 1290.021, 1248.922
'MUSCLE_diversified_replicate.bca.231.afa', 120.653, 112.753, 1265.142, 1228.101
'MUSCLE_diversified_replicate.bca.235.afa', 119.039, 110.997, 1218.211, 1213.486
'MUSCLE_diversified_replicate.bca.239.afa', 119.824, 112.792, 1415.381, 1408.458
'MUSCLE_diversified_replicate.bca.243.afa', 121.07, 112.874, 1156.421, 1147.376
'MUSCLE_diversified_replicate.bca.247.afa', 120.289, 112.645, 1281.547, 1274.313
'MUSCLE_diversified_replicate.bca.251.afa', 119.592, 111.505, 1240.885, 1240.387
'MUSCLE_diversified_replicate.bca.255.afa', 119.587, 111.172, 1141.107, 1138.165
'MUSCLE_diversified_replicate.bca.259.afa', 119.459, 111.719, 1282.456, 1282.163
'MUSCLE_diversified_replicate.bca.263.afa', 120.96, 113.332, 1277.828, 1268.915
'MUSCLE_diversified_replicate.bca.267.afa', 120.221, 112.152, 1200.816, 1178.783
'MUSCLE_diversified_replicate.bca.27.afa', 120.485, 113.004, 1286.191, 1266.888
'MUSCLE_diversified_replicate.bca.271.afa', 121.072, 113.229, 1283.781, 1244.248
'MUSCLE_diversified_replicate.bca.275.afa', 120.494, 113.675, 1421.569, 1409.556
'MUSCLE_diversified_replicate.bca.279.afa', 118.041, 110.508, 1326.545, 1277.468
'MUSCLE_diversified_replicate.bca.283.afa', 120.319, 112.9, 1274.559, 1273.504
'MUSCLE_diversified_replicate.bca.287.afa', 120.17, 112.756, 1302.034, 1304.366
'MUSCLE_diversified_replicate.bca.291.afa', 121.285, 113.608, 1266.715, 1271.773
'MUSCLE_diversified_replicate.bca.295.afa', 120.56, 112.829, 1264.607, 1261.637
'MUSCLE_diversified_replicate.bca.299.afa', 120.091, 112.29, 1278.397, 1224.005
'MUSCLE_diversified_replicate.bca.3.afa', 121.321, 113.809, 1251.857, 1239.54
'MUSCLE_diversified_replicate.bca.303.afa', 120.494, 112.829, 1296.211, 1288.771
'MUSCLE_diversified_replicate.bca.307.afa', 119.336, 111.509, 1352.419, 1312.381
'MUSCLE_diversified_replicate.bca.31.afa', 119.917, 112.156, 1388.16, 1313.214
'MUSCLE_diversified_replicate.bca.311.afa', 120.695, 113.62, 1339.792, 1311.029
'MUSCLE_diversified_replicate.bca.315.afa', 119.432, 110.9, 1175.408, 1179.278
'MUSCLE_diversified_replicate.bca.319.afa', 119.101, 111.739, 1318.285, 1315.321
'MUSCLE_diversified_replicate.bca.323.afa', 120.216, 112.271, 1258.38, 1214.272
'MUSCLE_diversified_replicate.bca.327.afa', 120.573, 112.887, 1312.916, 1270.563
'MUSCLE_diversified_replicate.bca.331.afa', 120.8, 113.008, 1269.714, 1265.711
'MUSCLE_diversified_replicate.bca.335.afa', 119.742, 112.066, 1298.692, 1293.56
'MUSCLE_diversified_replicate.bca.339.afa', 119.008, 111.929, 1392.501, 1400.122
'MUSCLE_diversified_replicate.bca.343.afa', 118.901, 110.55, 1200.953, 1200.862
'MUSCLE_diversified_replicate.bca.347.afa', 120.356, 112.556, 1327.773, 1285.889
'MUSCLE_diversified_replicate.bca.35.afa', 118.04, 110.162, 1280.219, 1283.822
'MUSCLE_diversified_replicate.bca.351.afa', 119.893, 111.597, 1220.366, 1194.413
'MUSCLE_diversified_replicate.bca.355.afa', 119.904, 112.688, 1353.208, 1334.139
'MUSCLE_diversified_replicate.bca.359.afa', 119.877, 111.884, 1267.217, 1235.634
'MUSCLE_diversified_replicate.bca.363.afa', 120.108, 112.125, 1241.612, 1213.942
'MUSCLE_diversified_replicate.bca.367.afa', 120.694, 113.123, 1261.713, 1240.944
'MUSCLE_diversified_replicate.bca.371.afa', 120.556, 113.09, 1294.158, 1287.628
'MUSCLE_diversified_replicate.bca.375.afa', 119.525, 111.875, 1301.328, 1294.491
'MUSCLE_diversified_replicate.bca.379.afa', 120.472, 112.714, 1288.662, 1274.126
'MUSCLE_diversified_replicate.bca.383.afa', 118.397, 110.078, 1193.255, 1198.534
'MUSCLE_diversified_replicate.bca.387.afa', 120.191, 112.697, 1328.456, 1323.981
'MUSCLE_diversified_replicate.bca.39.afa', 120.316, 112.435, 1310.958, 1302.588
'MUSCLE_diversified_replicate.bca.391.afa', 118.926, 110.874, 1231.402, 1231.994
'MUSCLE_diversified_replicate.bca.395.afa', 120.485, 112.505, 1230.373, 1235.979
'MUSCLE_diversified_replicate.bca.399.afa', 120.199, 112.284, 1220.94, 1218.825
'MUSCLE_diversified_replicate.bca.43.afa', 120.061, 112.937, 1391.674, 1348.768
'MUSCLE_diversified_replicate.bca.47.afa', 120.093, 112.265, 1239.857, 1222.805
'MUSCLE_diversified_replicate.bca.51.afa', 120.259, 112.15, 1215.733, 1211.327
'MUSCLE_diversified_replicate.bca.55.afa', 119.069, 110.888, 1214.588, 1216.816
'MUSCLE_diversified_replicate.bca.59.afa', 120.622, 112.857, 1314.01, 1277.714
'MUSCLE_diversified_replicate.bca.63.afa', 119.469, 112.152, 1332.284, 1314.485
'MUSCLE_diversified_replicate.bca.67.afa', 120.683, 113.266, 1327.957, 1306.323
'MUSCLE_diversified_replicate.bca.7.afa', 119.758, 112.723, 1370.036, 1323.795
'MUSCLE_diversified_replicate.bca.71.afa', 120.187, 112.386, 1274.491, 1269.272
'MUSCLE_diversified_replicate.bca.75.afa', 120.202, 112.759, 1318.343, 1303.341
'MUSCLE_diversified_replicate.bca.79.afa', 119.788, 112.215, 1342.819, 1338.522
'MUSCLE_diversified_replicate.bca.83.afa', 119.39, 111.802, 1302.206, 1298.322
'MUSCLE_diversified_replicate.bca.87.afa', 120.427, 113.033, 1306.476, 1289.572
'MUSCLE_diversified_replicate.bca.91.afa', 120.547, 113.728, 1426.951, 1399.76
'MUSCLE_diversified_replicate.bca.95.afa', 119.548, 112.241, 1375.68, 1370.535
'MUSCLE_diversified_replicate.bca.99.afa', 119.662, 112.285, 1439.993, 1389.026
'MUSCLE_diversified_replicate.none.0.afa', 120.932, 113.057, 1247.519, 1247.117
'MUSCLE_diversified_replicate.none.100.afa', 120.474, 113.161, 1390.243, 1321.662
'MUSCLE_diversified_replicate.none.104.afa', 120.698, 112.996, 1247.24, 1241.219
'MUSCLE_diversified_replicate.none.108.afa', 119.91, 111.971, 1238.37, 1234.748
'MUSCLE_diversified_replicate.none.112.afa', 119.246, 111.399, 1282.24, 1270.207
'MUSCLE_diversified_replicate.none.116.afa', 120.633, 112.843, 1363.594, 1315.052
'MUSCLE_diversified_replicate.none.12.afa', 120.432, 112.862, 1280.785, 1278.368
'MUSCLE_diversified_replicate.none.120.afa', 120.717, 113.364, 1329.054, 1312.885
'MUSCLE_diversified_replicate.none.124.afa', 120.412, 112.738, 1338.763, 1308.632
'MUSCLE_diversified_replicate.none.128.afa', 119.811, 111.804, 1248.863, 1247.418
'MUSCLE_diversified_replicate.none.132.afa', 120.093, 112.048, 1241.173, 1229.373
'MUSCLE_diversified_replicate.none.136.afa', 121.133, 113.165, 1210.295, 1204.523
