code_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1
'MUSCLE_diversified_replicate.abc.285.afa', 2.363, 8.099, -0.885, -1.129
'MUSCLE_diversified_replicate.abc.289.afa', 1.825, 7.331, 1.487, -2.295
'MUSCLE_diversified_replicate.abc.29.afa', -2.594, 2.002, -3.495, -5.724
'MUSCLE_diversified_replicate.abc.293.afa', 1.486, 6.797, -0.337, -2.173
'MUSCLE_diversified_replicate.abc.297.afa', 0.894, 5.98, 0.264, -3.767
'MUSCLE_diversified_replicate.abc.301.afa', -6.364, -3.858, -10.489, -12.275
'MUSCLE_diversified_replicate.abc.305.afa', 1.519, 6.596, -0.439, -2.084
'MUSCLE_diversified_replicate.abc.309.afa', 0.45, 6.146, -1.62, -2.605
'MUSCLE_diversified_replicate.abc.313.afa', -3.016, 1.751, -3.531, -5.401
'MUSCLE_diversified_replicate.abc.317.afa', -3.996, 0.518, -5.356, -7.13
'MUSCLE_diversified_replicate.abc.321.afa', 2.663, 8.239, 1.332, -2.194
'MUSCLE_diversified_replicate.abc.325.afa', 0.515, 5.915, -1.287, -2.852
'MUSCLE_diversified_replicate.abc.329.afa', -1.804, 3.268, -3.198, -5.268
'MUSCLE_diversified_replicate.abc.33.afa', -0.802, 4.343, -2.587, -3.953
'MUSCLE_diversified_replicate.abc.333.afa', 5.125, 10.481, 4.667, 2.087
'MUSCLE_diversified_replicate.abc.337.afa', 3.535, 8.58, 2.672, 1.529
'MUSCLE_diversified_replicate.abc.341.afa', -2.508, 2.08, -3.734, -6.157
'MUSCLE_diversified_replicate.abc.345.afa', 3.323, 8.556, 0.52, 1.613
'MUSCLE_diversified_replicate.abc.349.afa', 2.431, 7.743, 0.674, -1.908
'MUSCLE_diversified_replicate.abc.353.afa', 0.396, 5.939, -1.031, -2.648
'MUSCLE_diversified_replicate.abc.357.afa', 0.799, 5.724, -1.106, -2.619
'MUSCLE_diversified_replicate.abc.361.afa', -1.145, 3.733, -2.344, -4.16
'MUSCLE_diversified_replicate.abc.365.afa', 1.296, 6.82, -1.306, -2.071
'MUSCLE_diversified_replicate.abc.369.afa', 0.883, 5.918, -0.817, -2.664
'MUSCLE_diversified_replicate.abc.37.afa', 1.432, 6.692, -1.62, -2.509
'MUSCLE_diversified_replicate.abc.373.afa', 2.666, 8.106, 1.103, -0.3
'MUSCLE_diversified_replicate.abc.377.afa', -0.248, 4.742, -1.831, -3.384
'MUSCLE_diversified_replicate.abc.381.afa', -0.804, 4.092, -2.185, -4.39
'MUSCLE_diversified_replicate.abc.385.afa', 3.432, 9.116, 0.757, -0.313
'MUSCLE_diversified_replicate.abc.389.afa', -1.914, 3.028, -2.823, -5.419
'MUSCLE_diversified_replicate.abc.393.afa', 1.561, 6.754, -0.856, -1.782
'MUSCLE_diversified_replicate.abc.397.afa', 1.503, 6.574, -1.662, -2.222
'MUSCLE_diversified_replicate.abc.41.afa', -1.637, 3.304, -2.099, -4.67
'MUSCLE_diversified_replicate.abc.45.afa', 2.505, 7.392, 1.953, 0.285
'MUSCLE_diversified_replicate.abc.49.afa', 1.201, 6.331, -0.34, -2.032
'MUSCLE_diversified_replicate.abc.5.afa', 1.361, 6.676, -1.648, -2.395
'MUSCLE_diversified_replicate.abc.53.afa', -2.393, 2.252, -3.056, -5.565
'MUSCLE_diversified_replicate.abc.57.afa', 1.567, 7.075, 0.65, -1.315
'MUSCLE_diversified_replicate.abc.61.afa', 4.098, 9.461, 2.9, 1.277
'MUSCLE_diversified_replicate.abc.65.afa', 1.43, 6.64, 0.629, -3.175
'MUSCLE_diversified_replicate.abc.69.afa', -4.933, -0.666, -4.643, -7.965
'MUSCLE_diversified_replicate.abc.73.afa', 0.318, 5.623, -0.984, -2.889
'MUSCLE_diversified_replicate.abc.77.afa', 0.118, 5.002, -1.789, -3.308
'MUSCLE_diversified_replicate.abc.81.afa', 2.581, 8.26, 1.573, -1.309
'MUSCLE_diversified_replicate.abc.85.afa', 1.566, 6.614, -0.884, -2.453
'MUSCLE_diversified_replicate.abc.89.afa', 1.826, 7.097, 0.978, -2.351
'MUSCLE_diversified_replicate.abc.9.afa', 0.2, 5.404, -1.618, -3.536
'MUSCLE_diversified_replicate.abc.93.afa', 0.175, 5.747, -1.764, -2.995
'MUSCLE_diversified_replicate.abc.97.afa', 4.54, 9.682, 2.657, 2.965
'MUSCLE_diversified_replicate.acb.10.afa', 1.246, 6.779, -0.8, -1.677
'MUSCLE_diversified_replicate.acb.102.afa', -4.836, -1.291, -4.662, -6.534
'MUSCLE_diversified_replicate.acb.106.afa', 1.954, 7.116, 0.738, -1.239
'MUSCLE_diversified_replicate.acb.110.afa', 0.462, 5.215, 0.467, -4.149
'MUSCLE_diversified_replicate.acb.114.afa', 0.492, 5.374, -1.817, -3.209
'MUSCLE_diversified_replicate.acb.118.afa', -5.912, -2.323, -5.712, -8.974
'MUSCLE_diversified_replicate.acb.122.afa', -1.99, 3.079, -4.436, -5.867
'MUSCLE_diversified_replicate.acb.126.afa', -0.333, 4.88, -1.507, -4.155
'MUSCLE_diversified_replicate.acb.130.afa', 1.915, 7.056, -0.557, -1.591
'MUSCLE_diversified_replicate.acb.134.afa', -4.241, -0.611, -3.039, -8.934
'MUSCLE_diversified_replicate.acb.138.afa', 2.997, 8.509, 1.821, -1.819
'MUSCLE_diversified_replicate.acb.14.afa', 1.015, 5.249, 1.56, -1.38
'MUSCLE_diversified_replicate.acb.142.afa', 2.752, 7.817, 0.182, 1.045
'MUSCLE_diversified_replicate.acb.146.afa', 0.481, 5.416, 0.077, -4.1
'MUSCLE_diversified_replicate.acb.150.afa', 3.922, 9.338, 1.409, 2.508
'MUSCLE_diversified_replicate.acb.154.afa', -1.308, 3.403, -1.755, -4.905
'MUSCLE_diversified_replicate.acb.158.afa', -0.547, 3.707, -1.678, -4.356
'MUSCLE_diversified_replicate.acb.162.afa', 4.928, 10.264, 4.414, 2.796
'MUSCLE_diversified_replicate.acb.166.afa', 1.803, 7.264, 0.152, -2.602
'MUSCLE_diversified_replicate.acb.170.afa', 1.233, 6.538, -1.573, -2.383
'MUSCLE_diversified_replicate.acb.174.afa', 3.017, 7.715, 1.066, 0.737
'MUSCLE_diversified_replicate.acb.178.afa', 1.795, 6.423, 0.083, -0.457
'MUSCLE_diversified_replicate.acb.18.afa', 1.723, 6.868, -0.317, -1.605
'MUSCLE_diversified_replicate.acb.182.afa', -3.726, 0.384, -3.301, -5.539
'MUSCLE_diversified_replicate.acb.186.afa', 0.531, 5.697, 2.001, -5.061
'MUSCLE_diversified_replicate.acb.190.afa', 3.032, 8.396, 0.186, -0.872
'MUSCLE_diversified_replicate.acb.194.afa', 4.403, 9.861, 3.378, 1.644
'MUSCLE_diversified_replicate.acb.198.afa', 3.586, 8.502, 3.929, -0.607
'MUSCLE_diversified_replicate.acb.2.afa', 2.878, 7.581, 2.953, -1.46
'MUSCLE_diversified_replicate.acb.202.afa', 0.262, 5.492, -2.457, -4.014
'MUSCLE_diversified_replicate.acb.206.afa', -2.589, 1.8, -2.149, -5.092
'MUSCLE_diversified_replicate.acb.210.afa', -3.015, 0.868, -0.77, -7.3
'MUSCLE_diversified_replicate.acb.214.afa', 4.056, 9.09, 1.331, 1.895
'MUSCLE_diversified_replicate.acb.218.afa', 3.954, 8.986, 4.035, 0.889
'MUSCLE_diversified_replicate.acb.22.afa', 1.271, 5.914, -0.144, -1.702
'MUSCLE_diversified_replicate.acb.222.afa', 0.53, 5.308, -0.202, -4.22
'MUSCLE_diversified_replicate.acb.226.afa', 3.397, 8.243, 0.573, 1.188
'MUSCLE_diversified_replicate.acb.230.afa', -3.168, 0.636, -1.96, -5.087
'MUSCLE_diversified_replicate.acb.234.afa', 0.726, 5.996, -1.965, -2.669
'MUSCLE_diversified_replicate.acb.238.afa', -1.711, 2.955, -1.445, -5.592
'MUSCLE_diversified_replicate.acb.242.afa', 0.343, 6.212, -0.873, -3.447
'MUSCLE_diversified_replicate.acb.246.afa', -0.413, 4.825, -2.179, -4.17
'MUSCLE_diversified_replicate.acb.250.afa', -0.377, 4.905, -2.269, -4.095
'MUSCLE_diversified_replicate.acb.254.afa', 1.09, 6.307, -2.096, -2.714
'MUSCLE_diversified_replicate.acb.258.afa', -2.046, 2.08, -1.659, -6.282
'MUSCLE_diversified_replicate.acb.26.afa', 2.232, 7.445, -0.333, -1.432
'MUSCLE_diversified_replicate.acb.262.afa', 3.637, 8.509, 2.019, 1.459
'MUSCLE_diversified_replicate.acb.266.afa', 1.425, 6.373, -0.321, -1.863
'MUSCLE_diversified_replicate.acb.270.afa', -8.192, -8.842, -10.978, -14.827
'MUSCLE_diversified_replicate.acb.274.afa', 1.816, 7.181, 0.219, -1.865
'MUSCLE_diversified_replicate.acb.278.afa', -4.606, -1.342, -1.846, -9.053
'MUSCLE_diversified_replicate.acb.282.afa', -3.839, 0.11, -3.033, -6.143
'MUSCLE_diversified_replicate.acb.286.afa', 5.073, 10.524, 4.542, 2.225
'MUSCLE_diversified_replicate.acb.290.afa', 5.029, 10.35, 3.098, 3.04
'MUSCLE_diversified_replicate.acb.294.afa', -1.986, 2.642, -2.269, -5.452
'MUSCLE_diversified_replicate.acb.298.afa', 0.772, 5.727, 0.512, -3.037
'MUSCLE_diversified_replicate.acb.30.afa', -4.735, -1.129, -3.834, -7.521
'MUSCLE_diversified_replicate.acb.302.afa', -4.934, -1.478, -4.567, -7.28
'MUSCLE_diversified_replicate.acb.306.afa', 1.826, 6.419, 0.864, -1.359
'MUSCLE_diversified_replicate.acb.310.afa', -3.479, 0.285, -1.068, -7.99
'MUSCLE_diversified_replicate.acb.314.afa', -0.085, 3.741, 0.079, -3.364
'MUSCLE_diversified_replicate.acb.318.afa', 5.022, 10.365, 2.609, 2.659
'MUSCLE_diversified_replicate.acb.322.afa', -0.298, 3.748, -0.438, -2.819
'MUSCLE_diversified_replicate.acb.326.afa', -10.45, -12.507, -13.9, -15.773
'MUSCLE_diversified_replicate.acb.330.afa', 2.076, 6.798, 1.176, 0.352
'MUSCLE_diversified_replicate.acb.334.afa', 1.832, 6.992, -0.283, -3.146
'MUSCLE_diversified_replicate.acb.338.afa', -1.366, 2.82, -2.599, -4.794
'MUSCLE_diversified_replicate.acb.34.afa', 4.275, 9.32, 3.403, 2.595
'MUSCLE_diversified_replicate.acb.342.afa', 3.934, 8.976, 4.024, 2.144
'MUSCLE_diversified_replicate.acb.346.afa', 0.7, 6.002, -0.503, -3.991
'MUSCLE_diversified_replicate.acb.350.afa', -4.381, -0.562, -5.314, -7.194
'MUSCLE_diversified_replicate.acb.354.afa', -2.899, 1.248, -2.073, -6.45
'MUSCLE_diversified_replicate.acb.358.afa', 0.169, 5.159, -2.241, -3.511
'MUSCLE_diversified_replicate.acb.362.afa', 2.838, 7.588, 0.517, 1.195
'MUSCLE_diversified_replicate.acb.366.afa', 1.776, 6.136, 1.695, 0.164
'MUSCLE_diversified_replicate.acb.370.afa', 0.255, 4.655, 0.343, -3.571
'MUSCLE_diversified_replicate.acb.374.afa', -1.674, 2.872, -2.946, -5.521
'MUSCLE_diversified_replicate.acb.378.afa', 3.534, 8.409, 0.837, 1.132
'MUSCLE_diversified_replicate.acb.38.afa', 1.347, 6.648, -0.854, -2.026
'MUSCLE_diversified_replicate.acb.382.afa', -1.445, 2.361, -1.752, -3.309
'MUSCLE_diversified_replicate.acb.386.afa', 3.803, 9.061, 1.454, 1.948
'MUSCLE_diversified_replicate.acb.390.afa', -4.197, -0.333, -3.75, -7.25
'MUSCLE_diversified_replicate.acb.394.afa', -5.163, -1.829, -4.976, -6.663
'MUSCLE_diversified_replicate.acb.398.afa', -2.906, 1.162, -1.899, -6.557
'MUSCLE_diversified_replicate.acb.42.afa', -2.168, 2.261, -2.357, -4.647
'MUSCLE_diversified_replicate.acb.46.afa', -2.582, 1.822, -2.254, -5.235
'MUSCLE_diversified_replicate.acb.50.afa', -4.397, -0.918, -1.88, -8.942
'MUSCLE_diversified_replicate.acb.54.afa', 0.07, 4.02, 0.596, -2.152
'MUSCLE_diversified_replicate.acb.58.afa', 0.804, 4.956, 2.031, -2.147
'MUSCLE_diversified_replicate.acb.6.afa', 2.056, 7.444, -0.396, -1.4
'MUSCLE_diversified_replicate.acb.62.afa', 0.851, 6.023, -0.69, -2.594
'MUSCLE_diversified_replicate.acb.66.afa', 0.739, 5.57, -1.649, -2.913
'MUSCLE_diversified_replicate.acb.70.afa', -1.238, 3.475, -3.705, -5.851
'MUSCLE_diversified_replicate.acb.74.afa', -3.239, 0.498, -0.577, -7.784
'MUSCLE_diversified_replicate.acb.78.afa', -4.89, -0.987, -3.508, -7.935
'MUSCLE_diversified_replicate.acb.82.afa', -1.992, 2.574, -4.43, -5.169
'MUSCLE_diversified_replicate.acb.86.afa', 1.307, 6.329, -0.304, -1.712
'MUSCLE_diversified_replicate.acb.90.afa', 1.736, 6.879, -1.188, -1.85
'MUSCLE_diversified_replicate.acb.94.afa', 4.086, 9.463, 2.77, 2.613
'MUSCLE_diversified_replicate.acb.98.afa', -3.906, -0.241, -4.332, -6.028
'MUSCLE_diversified_replicate.bca.103.afa', -0.877, 4.36, -1.768, -4.413
'MUSCLE_diversified_replicate.bca.107.afa', 2.283, 7.614, 1.063, -2.708
'MUSCLE_diversified_replicate.bca.11.afa', 2.299, 7.448, 0.792, -0.668
'MUSCLE_diversified_replicate.bca.111.afa', -2.089, 2.56, -3.087, -5.622
'MUSCLE_diversified_replicate.bca.115.afa', -8.284, -6.157, -12.803, -14.039
'MUSCLE_diversified_replicate.bca.119.afa', 0.231, 5.696, -1.994, -3.812
'MUSCLE_diversified_replicate.bca.123.afa', 2.652, 8.117, -0.782, -1.151
'MUSCLE_diversified_replicate.bca.127.afa', 2.195, 7.891, 0.897, -1.129
'MUSCLE_diversified_replicate.bca.131.afa', -0.362, 4.677, -1.855, -5.015
'MUSCLE_diversified_replicate.bca.135.afa', -0.955, 4.067, -2.665, -4.657
'MUSCLE_diversified_replicate.bca.139.afa', 1.221, 6.191, -0.135, -2.196
'MUSCLE_diversified_replicate.bca.143.afa', -0.273, 5.055, -1.881, -3.697
'MUSCLE_diversified_replicate.bca.147.afa', -0.966, 2.985, -1.148, -4.101
'MUSCLE_diversified_replicate.bca.15.afa', -7.932, -9.576, -9.932, -13.759
'MUSCLE_diversified_replicate.bca.151.afa', -1.33, 3.524, -3.008, -4.813
'MUSCLE_diversified_replicate.bca.155.afa', 2.986, 7.814, 2.531, -0.137
'MUSCLE_diversified_replicate.bca.159.afa', 0.125, 5.084, -1.391, -2.304
'MUSCLE_diversified_replicate.bca.163.afa', -0.642, 4.499, -3.134, -4.524
'MUSCLE_diversified_replicate.bca.167.afa', -4.825, -0.503, -6.392, -8.546
'MUSCLE_diversified_replicate.bca.171.afa', 4.602, 9.702, 5.465, 0.935
'MUSCLE_diversified_replicate.bca.175.afa', -0.165, 3.649, 0.063, -4.176
'MUSCLE_diversified_replicate.bca.179.afa', 0.055, 3.962, 0.896, -2.667
'MUSCLE_diversified_replicate.bca.183.afa', 1.893, 7.191, -0.586, -1.797
'MUSCLE_diversified_replicate.bca.187.afa', 1.705, 6.752, 2.015, -3.221
'MUSCLE_diversified_replicate.bca.19.afa', 1.486, 6.986, -1.607, -1.929
'MUSCLE_diversified_replicate.bca.191.afa', 1.691, 6.961, -0.763, -1.549
'MUSCLE_diversified_replicate.bca.195.afa', -0.418, 4.875, -2.604, -3.76
'MUSCLE_diversified_replicate.bca.199.afa', -0.043, 3.803, 0.34, -2.713
'MUSCLE_diversified_replicate.bca.203.afa', 4.585, 9.941, 2.539, 2.514
'MUSCLE_diversified_replicate.bca.207.afa', 1.524, 6.69, -0.187, -1.558
'MUSCLE_diversified_replicate.bca.211.afa', -0.445, 4.656, -2.035, -3.426
'MUSCLE_diversified_replicate.bca.215.afa', 0.903, 6.052, -1.74, -2.59
'MUSCLE_diversified_replicate.bca.219.afa', 3.595, 8.733, 1.208, 1.551
'MUSCLE_diversified_replicate.bca.223.afa', 0.75, 5.758, -1.811, -3.04
'MUSCLE_diversified_replicate.bca.227.afa', 2.887, 8.658, 0.071, -0.495
'MUSCLE_diversified_replicate.bca.23.afa', 0.715, 5.678, -1.851, -2.914
'MUSCLE_diversified_replicate.bca.231.afa', -6.008, -2.075, -4.442, -8.191
'MUSCLE_diversified_replicate.bca.235.afa', -0.817, 4.029, -2.046, -3.172
'MUSCLE_diversified_replicate.bca.239.afa', 2.637, 8.132, 0.918, -1.572
'MUSCLE_diversified_replicate.bca.243.afa', 4.008, 9.124, 1.845, 1.833
'MUSCLE_diversified_replicate.bca.247.afa', 0.728, 6.355, -0.901, -2.739
'MUSCLE_diversified_replicate.bca.251.afa', -0.702, 4.756, -2.888, -4.313
'MUSCLE_diversified_replicate.bca.255.afa', 2.347, 7.879, 1.554, -2.399
'MUSCLE_diversified_replicate.bca.259.afa', 1.776, 7.2, 2.007, -2.222
'MUSCLE_diversified_replicate.bca.263.afa', 0.008, 5.136, 0.7, -4.819
'MUSCLE_diversified_replicate.bca.267.afa', -0.05, 4.816, -0.293, -4.274
'MUSCLE_diversified_replicate.bca.27.afa', -0.541, 4.699, -1.551, -3.977
'MUSCLE_diversified_replicate.bca.271.afa', 4.779, 9.972, 2.592, 2.802
'MUSCLE_diversified_replicate.bca.275.afa', -7.989, -9.643, -11.31, -14.741
'MUSCLE_diversified_replicate.bca.279.afa', 0.253, 5.347, -0.502, -3.99
'MUSCLE_diversified_replicate.bca.283.afa', -1.045, 4.151, -1.996, -4.154
'MUSCLE_diversified_replicate.bca.287.afa', 1.076, 6.189, 0.362, -3.029
'MUSCLE_diversified_replicate.bca.291.afa', 2.644, 8.11, 0.207, -0.757
'MUSCLE_diversified_replicate.bca.295.afa', 1.499, 6.672, -0.917, -2.112
'MUSCLE_diversified_replicate.bca.299.afa', -2.73, 1.932, -3.799, -5.955
'MUSCLE_diversified_replicate.bca.3.afa', 0.447, 4.829, -1.405, -2.668
'MUSCLE_diversified_replicate.bca.303.afa', -1.328, 3.599, -3.14, -5.361
'MUSCLE_diversified_replicate.bca.307.afa', 0.592, 5.526, -1.471, -2.543
'MUSCLE_diversified_replicate.bca.31.afa', 3.461, 8.398, 1.915, 1.453
'MUSCLE_diversified_replicate.bca.311.afa', 1.303, 6.255, 2.103, -3.914
'MUSCLE_diversified_replicate.bca.315.afa', 1.042, 6.349, -0.623, -2.3
'MUSCLE_diversified_replicate.bca.319.afa', 1.535, 6.925, -0.003, -3.351
'MUSCLE_diversified_replicate.bca.323.afa', -1.35, 3.82, -3.426, -4.514
'MUSCLE_diversified_replicate.bca.327.afa', 2.486, 7.204, 0.964, 0.839
'MUSCLE_diversified_replicate.bca.331.afa', -0.141, 5.123, -2.173, -4.062
'MUSCLE_diversified_replicate.bca.335.afa', 4.069, 9.075, 4.248, 0.627
'MUSCLE_diversified_replicate.bca.339.afa', -1.822, 3.009, -3.386, -5.873
'MUSCLE_diversified_replicate.bca.343.afa', -0.194, 4.655, -1.97, -3.393
'MUSCLE_diversified_replicate.bca.347.afa', 1.297, 6.251, 0.685, -1.521
'MUSCLE_diversified_replicate.bca.35.afa', 2.998, 8.071, 0.944, 1.222
'MUSCLE_diversified_replicate.bca.351.afa', -2.315, 2.287, -3.241, -6.122
'MUSCLE_diversified_replicate.bca.355.afa', -1.308, 2.81, -1.156, -4.908
'MUSCLE_diversified_replicate.bca.359.afa', -0.318, 4.957, -1.902, -3.426
'MUSCLE_diversified_replicate.bca.363.afa', 2.453, 7.309, 0.422, 0.594
'MUSCLE_diversified_replicate.bca.367.afa', -1.803, 3.1, -2.87, -6.871
'MUSCLE_diversified_replicate.bca.371.afa', 2.992, 7.665, 1.398, 1.124
'MUSCLE_diversified_replicate.bca.375.afa', 0.849, 5.881, -0.473, -2.68
'MUSCLE_diversified_replicate.bca.379.afa', 2.355, 7.783, 0.919, -1.361
'MUSCLE_diversified_replicate.bca.383.afa', 2.643, 8.015, 0.537, -0.876
'MUSCLE_diversified_replicate.bca.387.afa', 1.944, 7.323, 3.876, -3.125
'MUSCLE_diversified_replicate.bca.39.afa', 1.476, 6.117, 0.068, -1.756
'MUSCLE_diversified_replicate.bca.391.afa', -0.35, 4.871, -2.43, -4.05
'MUSCLE_diversified_replicate.bca.395.afa', 4.618, 10.336, 2.983, 3.03
'MUSCLE_diversified_replicate.bca.399.afa', -1.846, 3.122, -2.988, -5.228
'MUSCLE_diversified_replicate.bca.43.afa', 0.633, 6.245, -0.876, -2.515
'MUSCLE_diversified_replicate.bca.47.afa', -1.974, 3.021, -3.333, -5.453
'MUSCLE_diversified_replicate.bca.51.afa', -1.153, 3.792, -1.966, -4.098
'MUSCLE_diversified_replicate.bca.55.afa', -0.715, 4.054, -2.789, -4.048
'MUSCLE_diversified_replicate.bca.59.afa', 2.037, 6.944, 1.129, -0.637
'MUSCLE_diversified_replicate.bca.63.afa', -1.474, 2.885, -2.634, -4.765
'MUSCLE_diversified_replicate.bca.67.afa', -4.079, 0.43, -5.355, -7.487
'MUSCLE_diversified_replicate.bca.7.afa', -1.214, 3.78, -3.13, -4.689
'MUSCLE_diversified_replicate.bca.71.afa', -0.176, 5.301, -1.696, -3.025
'MUSCLE_diversified_replicate.bca.75.afa', -1.352, 3.819, -3.935, -4.671
'MUSCLE_diversified_replicate.bca.79.afa', -1.604, 3.303, -2.892, -4.591
'MUSCLE_diversified_replicate.bca.83.afa', -0.538, 4.862, -2.009, -3.377
'MUSCLE_diversified_replicate.bca.87.afa', -2.217, 2.45, -3.555, -5.915
'MUSCLE_diversified_replicate.bca.91.afa', -0.172, 5.136, -2.469, -4.099
'MUSCLE_diversified_replicate.bca.95.afa', -1.05, 3.892, -2.422, -4.813
'MUSCLE_diversified_replicate.bca.99.afa', -2.154, 2.537, -3.773, -6.01
'MUSCLE_diversified_replicate.none.0.afa', 0.888, 3.612, -2.284, -4.164
'MUSCLE_diversified_replicate.none.100.afa', -5.73, -4.261, -9.886, -12.504
'MUSCLE_diversified_replicate.none.104.afa', -6.57, -5.595, -10.775, -13.164
'MUSCLE_diversified_replicate.none.108.afa', -6.555, -5.287, -8.497, -13.685
'MUSCLE_diversified_replicate.none.112.afa', -1.023, 2.941, -0.924, -6.923
'MUSCLE_diversified_replicate.none.116.afa', -9.066, -9.713, -12.701, -17.485
'MUSCLE_diversified_replicate.none.12.afa', 0.052, 2.173, -3.408, -4.458
'MUSCLE_diversified_replicate.none.120.afa', 0.728, 3.428, -2.922, -3.427
'MUSCLE_diversified_replicate.none.124.afa', 0.626, 3.463, -2.765, -4.23
'MUSCLE_diversified_replicate.none.128.afa', -0.079, 2.405, -3.625, -4.202
'MUSCLE_diversified_replicate.none.132.afa', 3.867, 8.893, 3.66, 0.927
'MUSCLE_diversified_replicate.none.136.afa', 0.607, 3.038, -2.937, -4.819
'MUSCLE_diversified_replicate.none.140.afa', -6.042, -4.653, -9.649, -11.873
'MUSCLE_diversified_replicate.none.144.afa', -2.301, -1.275, -5.509, -8.338
'MUSCLE_diversified_replicate.none.148.afa', -4.89, -3.033, -8.009, -11.459
'MUSCLE_diversified_replicate.none.152.afa', -1.192, 0.099, -4.387, -7.013
'MUSCLE_diversified_replicate.none.156.afa', 5.977, 11.283, 6.414, 2.275
'MUSCLE_diversified_replicate.none.16.afa', 0.712, 3.141, -2.301, -3.999
'MUSCLE_diversified_replicate.none.160.afa', -5.068, -3.29, -9.532, -11.737
'MUSCLE_diversified_replicate.none.164.afa', 0.576, 3.308, -3.221, -4.285
'MUSCLE_diversified_replicate.none.168.afa', -4.901, -3.018, -9.232, -11.291
'MUSCLE_diversified_replicate.none.172.afa', -5.045, -3.215, -9.013, -11.318
'MUSCLE_diversified_replicate.none.176.afa', -5.673, -4.137, -10.204, -12.333
'MUSCLE_diversified_replicate.none.180.afa', 0.978, 3.61, -2.356, -4.031
'MUSCLE_diversified_replicate.none.184.afa', 5.342, 10.742, 5.471, 2.497
'MUSCLE_diversified_replicate.none.188.afa', -1.829, -0.57, -4.205, -7.881
'MUSCLE_diversified_replicate.none.192.afa', -4.993, -3.453, -8.907, -10.54
'MUSCLE_diversified_replicate.none.196.afa', -0.259, 2.307, -3.441, -4.685
'MUSCLE_diversified_replicate.none.20.afa', 4.403, 9.496, 2.242, 2.03
'MUSCLE_diversified_replicate.none.200.afa', -2.063, -1.144, -5.519, -7.921
'MUSCLE_diversified_replicate.none.204.afa', 0.144, 2.668, -3.409, -4.927
'MUSCLE_diversified_replicate.none.208.afa', -0.14, 4.552, 0.042, -5.443
'MUSCLE_diversified_replicate.none.212.afa', -6.916, -6.028, -11.699, -13.92
'MUSCLE_diversified_replicate.none.216.afa', -6.02, -4.573, -10.504, -12.62
'MUSCLE_diversified_replicate.none.220.afa', -6.436, -4.864, -10.891, -12.995
'MUSCLE_diversified_replicate.none.224.afa', 0.375, 5.257, 2.085, -4.374
'MUSCLE_diversified_replicate.none.228.afa', 1.442, 5.09, 2.551, -2.877
'MUSCLE_diversified_replicate.none.232.afa', 0.671, 3.441, -2.977, -3.42
'MUSCLE_diversified_replicate.none.236.afa', -4.933, -3.276, -9.355, -11.399
'MUSCLE_diversified_replicate.none.24.afa', -2.528, -1.493, -6.528, -8.238
'MUSCLE_diversified_replicate.none.240.afa', 1.35, 4.278, -2.384, -3.518
'MUSCLE_diversified_replicate.none.244.afa', -6.284, -4.876, -10.259, -12.668
'MUSCLE_diversified_replicate.none.248.afa', -6.281, -5.214, -10.09, -12.865
'MUSCLE_diversified_replicate.none.252.afa', 0.897, 3.694, -2.707, -3.191
'MUSCLE_diversified_replicate.none.256.afa', 1.17, 4.038, -1.518, -3.197
'MUSCLE_diversified_replicate.none.260.afa', -6.407, -5.416, -10.59, -12.891
'MUSCLE_diversified_replicate.none.264.afa', -6.713, -5.851, -10.213, -14.472
'MUSCLE_diversified_replicate.none.268.afa', -10.109, -10.855, -15.549, -18.149
'MUSCLE_diversified_replicate.none.272.afa', 0.389, 2.854, -3.278, -3.783
'MUSCLE_diversified_replicate.none.276.afa', 0.994, 3.691, -1.566, -3.338
'MUSCLE_diversified_replicate.none.28.afa', 0.535, 3.076, -2.467, -4.953
'MUSCLE_diversified_replicate.none.280.afa', -0.718, 1.253, -3.438, -5.237
'MUSCLE_diversified_replicate.none.284.afa', 0.268, 2.654, -2.828, -4.317
'MUSCLE_diversified_replicate.none.288.afa', 0.717, 3.343, -2.85, -3.3
'MUSCLE_diversified_replicate.none.292.afa', -4.549, -2.418, -7.372, -11.318
'MUSCLE_diversified_replicate.none.296.afa', -5.549, -3.865, -9.127, -11.987
'MUSCLE_diversified_replicate.none.300.afa', -5.25, -3.52, -8.737, -11.103
'MUSCLE_diversified_replicate.none.304.afa', -1.672, -0.203, -4.699, -7.661
'MUSCLE_diversified_replicate.none.308.afa', 0.991, 3.892, -1.916, -3.362
'MUSCLE_diversified_replicate.none.312.afa', 0.033, 2.538, -3.533, -5.126
'MUSCLE_diversified_replicate.none.316.afa', 4.369, 9.392, 1.721, 2.237
'MUSCLE_diversified_replicate.none.32.afa', -0.016, 2.525, -3.942, -5.449
'MUSCLE_diversified_replicate.none.320.afa', 0.039, 2.425, -3.692, -4.162
'MUSCLE_diversified_replicate.none.324.afa', -0.087, 2.301, -2.21, -4.096
'MUSCLE_diversified_replicate.none.328.afa', 1.188, 3.997, -2.259, -2.952
'MUSCLE_diversified_replicate.none.332.afa', 0.931, 3.657, -2.513, -4.218
