code_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', 22.104, 29.252, 17.803, 22.21
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', 24.111, 30.069, 18.926, 25.057
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', 21.776, 28.94, 19.099, 20.877
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', 24.078, 30.028, 18.923, 25.015
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', 21.776, 28.94, 19.099, 20.877
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', 14.037, 20.137, 12.301, 14.575
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', 17.691, 23.477, 14.597, 18.58
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', 14.037, 20.137, 12.301, 14.575
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', 17.691, 23.477, 14.597, 18.58
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', 14.624, 20.723, 13.173, 15.134
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', 18.602, 24.429, 16.366, 19.303
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', 14.624, 20.723, 13.173, 15.134
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', 18.602, 24.429, 16.366, 19.303
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 29.394, 36.53, 22.989, 30.583
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 29.394, 36.53, 22.989, 30.583
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 30.34, 37.514, 22.199, 31.066
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 30.34, 37.514, 22.199, 31.066
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', 27.392, 34.311, 18.468, 29.234
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 31.697, 39.836, 29.264, 30.991
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', 27.392, 34.311, 18.468, 29.234
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 31.697, 39.836, 29.264, 30.991
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', 27.808, 34.845, 18.743, 29.648
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 30.639, 38.885, 26.837, 31.098
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', 27.808, 34.845, 18.743, 29.648
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 30.639, 38.885, 26.837, 31.098
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', 29.765, 38.039, 21.919, 31.216
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', 29.765, 38.039, 21.919, 31.216
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 29.941, 38.291, 22.235, 31.503
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 29.941, 38.291, 22.235, 31.503
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', 24.269, 30.603, 18.405, 25.579
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', 24.269, 30.603, 18.405, 25.579
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', 24.265, 30.598, 18.401, 25.574
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', 24.265, 30.598, 18.401, 25.574
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', 25.307, 33.274, 21.149, 24.982
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', 27.241, 34.952, 23.546, 28.982
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', 25.307, 33.274, 21.149, 24.982
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', 27.241, 34.952, 23.546, 28.982
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', 23.767, 31.347, 18.561, 24.853
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', 25.915, 33.59, 22.315, 27.372
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', 23.767, 31.347, 18.561, 24.853
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', 25.915, 33.59, 22.315, 27.372
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', 23.31, 30.015, 16.286, 26.816
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', 23.31, 30.015, 16.286, 26.816
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', 23.516, 30.314, 18.36, 25.451
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', 23.516, 30.314, 18.36, 25.451
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', 23.374, 29.255, 17.477, 25.668
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', 23.374, 29.255, 17.477, 25.668
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', 22.516, 28.209, 20.805, 24.027
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', 22.516, 28.209, 20.805, 24.027
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', 28.55, 35.879, 23.946, 29.416
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', 29.324, 36.847, 20.716, 31.948
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', 28.55, 35.879, 23.946, 29.416
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', 29.324, 36.847, 20.716, 31.948
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', 29.029, 36.463, 24.269, 29.916
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', 28.284, 35.429, 24.67, 31.087
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', 29.029, 36.463, 24.269, 29.916
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', 28.284, 35.429, 24.67, 31.087
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', 23.919, 30.905, 22.253, 25.546
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', 23.919, 30.905, 22.253, 25.546
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', 24.175, 31.253, 23.439, 26.489
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', 24.175, 31.253, 23.439, 26.489
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', 21.695, 27.443, 16.512, 24.718
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', 28.894, 36.094, 24.848, 29.51
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', 21.695, 27.443, 16.512, 24.718
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', 28.894, 36.094, 24.848, 29.51
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', 20.728, 26.268, 16.567, 23.482
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', 28.56, 35.672, 24.938, 28.788
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', 20.728, 26.268, 16.567, 23.482
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', 28.56, 35.672, 24.938, 28.788
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', 26.293, 33.617, 20.451, 28.004
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', 25.4, 31.692, 21.948, 24.683
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', 26.293, 33.617, 20.451, 28.004
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', 25.4, 31.692, 21.948, 24.683
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', 26.255, 33.597, 20.413, 27.916
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', 25.767, 32.137, 22.256, 25.041
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', 26.255, 33.597, 20.413, 27.916
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', 25.767, 32.137, 22.256, 25.041
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', 29.383, 37.493, 24.46, 32.521
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', 27.977, 35.104, 18.113, 29.617
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', 29.383, 37.493, 24.46, 32.521
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', 27.977, 35.104, 18.113, 29.617
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', 28.883, 36.949, 26.147, 29.933
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', 28.428, 35.662, 18.441, 30.165
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', 28.883, 36.949, 26.147, 29.933
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', 28.428, 35.662, 18.441, 30.165
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', 25.029, 31.921, 21.332, 24.858
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', 25.029, 31.921, 21.332, 24.858
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', 23.83, 30.331, 20.288, 23.441
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', 23.83, 30.331, 20.288, 23.441
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', 27.67, 35.173, 22.393, 29.857
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', 26.29, 33.66, 23.507, 28.158
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', 27.67, 35.173, 22.393, 29.857
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', 26.29, 33.66, 23.507, 28.158
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', 26.7, 33.963, 21.435, 28.882
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', 26.698, 34.162, 23.832, 28.509
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', 26.7, 33.963, 21.435, 28.882
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', 26.698, 34.162, 23.832, 28.509
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', 20.037, 26.12, 19.394, 19.426
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', 26.021, 33.162, 23.309, 28.174
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', 20.037, 26.12, 19.394, 19.426
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', 26.021, 33.162, 23.309, 28.174
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', 20.206, 26.328, 17.865, 20.119
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', 26.448, 33.682, 23.616, 28.61
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', 20.206, 26.328, 17.865, 20.119
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', 26.448, 33.682, 23.616, 28.61
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', 27.345, 34.975, 22.151, 28.332
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', 27.345, 34.975, 22.151, 28.332
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', 27.309, 34.94, 24.404, 25.738
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', 27.309, 34.94, 24.404, 25.738
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', 25.314, 31.827, 21.772, 26.406
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', 25.314, 31.827, 21.772, 26.406
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', 24.478, 30.796, 17.199, 26.377
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', 24.478, 30.796, 17.199, 26.377
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', 26.46, 32.861, 23.739, 27.289
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', 26.46, 32.861, 23.739, 27.289
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', 25.261, 31.36, 23.135, 25.767
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', 25.261, 31.36, 23.135, 25.767
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', 24.232, 31.156, 22.101, 27.577
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', 17.005, 22.298, 12.109, 16.112
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', 24.232, 31.156, 22.101, 27.577
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', 17.005, 22.298, 12.109, 16.112
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', 25.137, 32.144, 22.749, 28.257
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', 17.255, 22.594, 11.769, 16.378
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', 25.137, 32.144, 22.749, 28.257
'MAFFT_b1#0031_htT_tree_78_OP_1.9842214843426838_Split_31.fasta', 17.255, 22.594, 11.769, 16.378
'MAFFT_b1#0035_hhH_tree_71_OP_2.3680950705345123_Split_35.fasta', 28.387, 36.044, 22.247, 29.276
'MAFFT_b1#0035_hhH_tree_75_OP_2.4023709813773846_Split_35.fasta', 28.427, 35.466, 27.232, 29.585
'MAFFT_b1#0035_hhH_tree_9_OP_1.5653274151471246_Split_35.fasta', 24.0, 30.721, 17.022, 26.658
'MAFFT_b1#0035_hhT_tree_71_OP_2.3680950705345123_Split_35.fasta', 28.387, 36.044, 22.247, 29.276
'MAFFT_b1#0035_hhT_tree_75_OP_2.4023709813773846_Split_35.fasta', 28.427, 35.466, 27.232, 29.585
'MAFFT_b1#0035_hhT_tree_9_OP_1.5653274151471246_Split_35.fasta', 24.0, 30.721, 17.022, 26.658
'MAFFT_b1#0035_htH_tree_71_OP_2.3680950705345123_Split_35.fasta', 28.353, 36.008, 22.217, 29.242
'MAFFT_b1#0035_htH_tree_75_OP_2.4023709813773846_Split_35.fasta', 28.432, 35.47, 27.237, 29.59
'MAFFT_b1#0035_htH_tree_9_OP_1.5653274151471246_Split_35.fasta', 24.355, 30.66, 20.03, 25.448
'MAFFT_b1#0035_htT_tree_71_OP_2.3680950705345123_Split_35.fasta', 28.353, 36.008, 22.217, 29.242
'MAFFT_b1#0035_htT_tree_75_OP_2.4023709813773846_Split_35.fasta', 28.432, 35.47, 27.237, 29.59
'MAFFT_b1#0035_htT_tree_9_OP_1.5653274151471246_Split_35.fasta', 24.355, 30.66, 20.03, 25.448
'MAFFT_b1#0036_hhH_tree_69_OP_2.9824622002885617_Split_36.fasta', 25.667, 32.738, 18.663, 25.69
'MAFFT_b1#0036_hhH_tree_74_OP_2.943304477827338_Split_36.fasta', 24.422, 31.307, 18.807, 26.472
'MAFFT_b1#0036_hhH_tree_91_OP_2.3523277060939405_Split_36.fasta', 23.663, 29.615, 22.201, 24.83
'MAFFT_b1#0036_hhT_tree_69_OP_2.9824622002885617_Split_36.fasta', 25.667, 32.738, 18.663, 25.69
'MAFFT_b1#0036_hhT_tree_74_OP_2.943304477827338_Split_36.fasta', 24.422, 31.307, 18.807, 26.472
'MAFFT_b1#0036_hhT_tree_91_OP_2.3523277060939405_Split_36.fasta', 23.663, 29.615, 22.201, 24.83
'MAFFT_b1#0036_htH_tree_69_OP_2.9824622002885617_Split_36.fasta', 26.171, 33.38, 20.458, 25.88
'MAFFT_b1#0036_htH_tree_74_OP_2.943304477827338_Split_36.fasta', 24.75, 31.664, 21.489, 25.668
'MAFFT_b1#0036_htH_tree_91_OP_2.3523277060939405_Split_36.fasta', 24.13, 30.23, 22.561, 25.229
'MAFFT_b1#0036_htT_tree_69_OP_2.9824622002885617_Split_36.fasta', 26.171, 33.38, 20.458, 25.88
'MAFFT_b1#0036_htT_tree_74_OP_2.943304477827338_Split_36.fasta', 24.75, 31.664, 21.489, 25.668
'MAFFT_b1#0036_htT_tree_91_OP_2.3523277060939405_Split_36.fasta', 24.13, 30.23, 22.561, 25.229
'MAFFT_b1#0037_hhH_tree_46_OP_2.5904987735791676_Split_37.fasta', 27.169, 33.396, 22.614, 27.822
'MAFFT_b1#0037_hhH_tree_65_OP_1.3986977410996977_Split_37.fasta', 30.189, 38.649, 22.579, 33.433
'MAFFT_b1#0037_hhT_tree_46_OP_2.5904987735791676_Split_37.fasta', 27.169, 33.396, 22.614, 27.822
'MAFFT_b1#0037_hhT_tree_65_OP_1.3986977410996977_Split_37.fasta', 30.189, 38.649, 22.579, 33.433
'MAFFT_b1#0037_htH_tree_46_OP_2.5904987735791676_Split_37.fasta', 27.468, 33.586, 21.578, 29.025
'MAFFT_b1#0037_htH_tree_65_OP_1.3986977410996977_Split_37.fasta', 30.09, 38.545, 22.527, 33.319
'MAFFT_b1#0037_htT_tree_46_OP_2.5904987735791676_Split_37.fasta', 27.468, 33.586, 21.578, 29.025
'MAFFT_b1#0037_htT_tree_65_OP_1.3986977410996977_Split_37.fasta', 30.09, 38.545, 22.527, 33.319
'MAFFT_b1#0039_hhH_tree_22_OP_1.0333726057419617_Split_39.fasta', 32.374, 41.167, 23.444, 34.493
'MAFFT_b1#0039_hhT_tree_22_OP_1.0333726057419617_Split_39.fasta', 32.374, 41.167, 23.444, 34.493
'MAFFT_b1#0039_htH_tree_22_OP_1.0333726057419617_Split_39.fasta', 32.007, 40.664, 29.446, 32.701
'MAFFT_b1#0039_htT_tree_22_OP_1.0333726057419617_Split_39.fasta', 32.007, 40.664, 29.446, 32.701
'MAFFT_b1#0041_hhH_tree_31_OP_2.371648195541206_Split_41.fasta', 25.965, 33.105, 18.684, 28.897
'MAFFT_b1#0041_hhH_tree_8_OP_2.990366431633018_Split_41.fasta', 30.274, 37.656, 26.552, 32.627
'MAFFT_b1#0041_hhT_tree_31_OP_2.371648195541206_Split_41.fasta', 25.965, 33.105, 18.684, 28.897
'MAFFT_b1#0041_hhT_tree_8_OP_2.990366431633018_Split_41.fasta', 30.274, 37.656, 26.552, 32.627
'MAFFT_b1#0041_htH_tree_31_OP_2.371648195541206_Split_41.fasta', 26.667, 33.906, 19.348, 29.631
'MAFFT_b1#0041_htH_tree_8_OP_2.990366431633018_Split_41.fasta', 30.319, 37.692, 26.616, 32.681
'MAFFT_b1#0041_htT_tree_31_OP_2.371648195541206_Split_41.fasta', 26.667, 33.906, 19.348, 29.631
'MAFFT_b1#0041_htT_tree_8_OP_2.990366431633018_Split_41.fasta', 30.319, 37.692, 26.616, 32.681
'MAFFT_b1#0042_hhH_tree_92_OP_1.133352346367843_Split_42.fasta', 24.585, 31.762, 18.007, 25.743
'MAFFT_b1#0042_hhT_tree_92_OP_1.133352346367843_Split_42.fasta', 24.585, 31.762, 18.007, 25.743
'MAFFT_b1#0042_htH_tree_92_OP_1.133352346367843_Split_42.fasta', 24.209, 31.299, 20.183, 22.601
'MAFFT_b1#0042_htT_tree_92_OP_1.133352346367843_Split_42.fasta', 24.209, 31.299, 20.183, 22.601
'MAFFT_b1#0043_hhH_tree_95_OP_2.498402958697362_Split_43.fasta', 33.856, 42.155, 30.404, 33.787
'MAFFT_b1#0043_hhT_tree_95_OP_2.498402958697362_Split_43.fasta', 33.856, 42.155, 30.404, 33.787
'MAFFT_b1#0043_htH_tree_95_OP_2.498402958697362_Split_43.fasta', 32.463, 40.476, 28.918, 31.794
'MAFFT_b1#0043_htT_tree_95_OP_2.498402958697362_Split_43.fasta', 32.463, 40.476, 28.918, 31.794
'MAFFT_b1#0044_hhH_tree_14_OP_1.7440813830902329_Split_44.fasta', 19.03, 25.197, 15.695, 20.64
'MAFFT_b1#0044_hhH_tree_52_OP_2.165361006866358_Split_44.fasta', 27.166, 34.65, 24.222, 28.197
'MAFFT_b1#0044_hhT_tree_14_OP_1.7440813830902329_Split_44.fasta', 19.03, 25.197, 15.695, 20.64
'MAFFT_b1#0044_hhT_tree_52_OP_2.165361006866358_Split_44.fasta', 27.166, 34.65, 24.222, 28.197
'MAFFT_b1#0044_htH_tree_14_OP_1.7440813830902329_Split_44.fasta', 19.008, 25.18, 15.656, 20.603
'MAFFT_b1#0044_htH_tree_52_OP_2.165361006866358_Split_44.fasta', 27.503, 35.141, 24.405, 28.526
'MAFFT_b1#0044_htT_tree_14_OP_1.7440813830902329_Split_44.fasta', 19.008, 25.18, 15.656, 20.603
'MAFFT_b1#0044_htT_tree_52_OP_2.165361006866358_Split_44.fasta', 27.503, 35.141, 24.405, 28.526
'MSA.BALIPHY.aln.best.23410.fas', 33.597, 42.248, 28.962, 34.583
'MSA.MAFFT.aln.With_Names', 34.951, 43.589, 26.422, 37.496
'MSA.MUSCLE.aln.best.23410.fas', 29.403, 34.657, 25.955, 27.189
'MSA.PRANK.aln.With_Names', 12.74, 17.711, 9.769, 12.475
'MUSCLE_diversified_replicate.abc.1.afa', 28.732, 35.991, 23.166, 28.006
'MUSCLE_diversified_replicate.abc.101.afa', 24.951, 31.854, 21.392, 23.675
'MUSCLE_diversified_replicate.abc.105.afa', 27.228, 34.098, 23.293, 27.264
'MUSCLE_diversified_replicate.abc.109.afa', 31.402, 38.305, 28.364, 31.326
'MUSCLE_diversified_replicate.abc.113.afa', 31.906, 38.955, 29.344, 31.914
'MUSCLE_diversified_replicate.abc.117.afa', 26.846, 34.143, 22.337, 25.913
'MUSCLE_diversified_replicate.abc.121.afa', 26.878, 34.058, 24.259, 26.355
'MUSCLE_diversified_replicate.abc.125.afa', 28.209, 35.17, 25.142, 26.934
'MUSCLE_diversified_replicate.abc.129.afa', 27.442, 34.648, 23.839, 26.813
'MUSCLE_diversified_replicate.abc.13.afa', 30.183, 37.261, 26.457, 28.24
'MUSCLE_diversified_replicate.abc.133.afa', 33.05, 40.27, 28.442, 33.532
'MUSCLE_diversified_replicate.abc.137.afa', 26.096, 33.264, 22.378, 24.434
'MUSCLE_diversified_replicate.abc.141.afa', 25.089, 31.949, 22.739, 24.292
'MUSCLE_diversified_replicate.abc.145.afa', 27.915, 34.819, 25.682, 27.28
'MUSCLE_diversified_replicate.abc.149.afa', 31.212, 38.485, 26.858, 31.92
'MUSCLE_diversified_replicate.abc.153.afa', 27.916, 34.932, 23.708, 27.244
'MUSCLE_diversified_replicate.abc.157.afa', 24.173, 31.257, 20.566, 23.874
'MUSCLE_diversified_replicate.abc.161.afa', 30.848, 37.518, 28.369, 30.677
'MUSCLE_diversified_replicate.abc.165.afa', 26.025, 33.065, 22.991, 26.022
'MUSCLE_diversified_replicate.abc.169.afa', 29.046, 35.787, 25.503, 28.558
'MUSCLE_diversified_replicate.abc.17.afa', 29.291, 35.713, 27.663, 28.997
'MUSCLE_diversified_replicate.abc.173.afa', 28.978, 35.854, 25.083, 27.608
'MUSCLE_diversified_replicate.abc.177.afa', 26.362, 33.432, 22.613, 25.957
'MUSCLE_diversified_replicate.abc.181.afa', 28.489, 35.465, 25.006, 28.068
'MUSCLE_diversified_replicate.abc.185.afa', 25.807, 32.747, 22.611, 25.38
'MUSCLE_diversified_replicate.abc.189.afa', 25.878, 33.125, 22.122, 26.671
'MUSCLE_diversified_replicate.abc.193.afa', 25.873, 32.883, 21.867, 25.164
'MUSCLE_diversified_replicate.abc.197.afa', 28.526, 35.486, 25.044, 27.386
'MUSCLE_diversified_replicate.abc.201.afa', 28.76, 35.943, 23.974, 27.975
'MUSCLE_diversified_replicate.abc.205.afa', 29.271, 36.462, 24.745, 28.614
'MUSCLE_diversified_replicate.abc.209.afa', 27.786, 34.88, 23.925, 27.578
'MUSCLE_diversified_replicate.abc.21.afa', 25.716, 32.54, 23.433, 25.707
'MUSCLE_diversified_replicate.abc.213.afa', 27.869, 33.885, 25.981, 28.201
'MUSCLE_diversified_replicate.abc.217.afa', 29.104, 36.359, 24.862, 28.658
'MUSCLE_diversified_replicate.abc.221.afa', 29.891, 36.855, 25.347, 29.451
'MUSCLE_diversified_replicate.abc.225.afa', 25.311, 32.442, 21.979, 24.48
'MUSCLE_diversified_replicate.abc.229.afa', 25.546, 32.295, 22.298, 26.154
'MUSCLE_diversified_replicate.abc.233.afa', 27.477, 34.025, 25.071, 27.442
'MUSCLE_diversified_replicate.abc.237.afa', 24.287, 31.06, 21.535, 24.384
'MUSCLE_diversified_replicate.abc.241.afa', 28.585, 35.628, 24.354, 28.222
'MUSCLE_diversified_replicate.abc.245.afa', 25.992, 32.901, 22.351, 25.086
'MUSCLE_diversified_replicate.abc.249.afa', 27.651, 34.99, 23.695, 27.17
'MUSCLE_diversified_replicate.abc.25.afa', 19.914, 22.11, 16.479, 16.24
'MUSCLE_diversified_replicate.abc.253.afa', 29.907, 36.366, 27.691, 30.192
'MUSCLE_diversified_replicate.abc.257.afa', 29.625, 36.801, 24.796, 28.293
'MUSCLE_diversified_replicate.abc.261.afa', 23.94, 30.616, 20.308, 24.0
'MUSCLE_diversified_replicate.abc.265.afa', 25.839, 32.649, 22.417, 25.324
'MUSCLE_diversified_replicate.abc.269.afa', 29.167, 36.35, 25.266, 28.771
'MUSCLE_diversified_replicate.abc.273.afa', 24.947, 31.682, 22.557, 25.182
