code_BLOSUM62_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5
'MAFFT_b0#0095_htT_tree_25_OP_1.0509666088927379_Split_95.fasta', 31287.0, 0.059, 27550, 0.052, 7668, 0.015, 104247, 0.198, 170180.0, 0.323, -12575, -0.024, 59473.5, 0.113
'MAFFT_b0#0095_htT_tree_36_OP_1.861931102167887_Split_95.fasta', 31046.0, 0.059, 28208, 0.054, 4923, 0.009, 103413, 0.198, 168639.0, 0.322, -15646, -0.03, 71748.5, 0.137
'MAFFT_b0#0095_thT_tree_25_OP_1.0509666088927379_Split_95.fasta', 31277.0, 0.059, 27575, 0.052, 7752, 0.015, 104217, 0.198, 170200.0, 0.323, -13033, -0.025, 58546.5, 0.111
'MAFFT_b0#0095_thT_tree_36_OP_1.861931102167887_Split_95.fasta', 31050.0, 0.059, 28204, 0.054, 4925, 0.009, 103413, 0.197, 168657.0, 0.322, -15685, -0.03, 71715.5, 0.137
'MAFFT_b0#0095_ttH_tree_25_OP_1.0509666088927379_Split_95.fasta', 31277.0, 0.059, 27575, 0.052, 7752, 0.015, 104217, 0.198, 170200.0, 0.323, -13033, -0.025, 58546.5, 0.111
'MAFFT_b1#0001_hhH_tree_41_OP_1.752396225471006_Split_1.fasta', 28862.0, 0.058, 32547, 0.065, 5992, 0.012, 99103, 0.198, 156457.0, 0.313, -22576, -0.045, 48377.5, 0.097
'MAFFT_b1#0001_hhH_tree_68_OP_2.7543395888868245_Split_1.fasta', 29428.0, 0.064, 31266, 0.068, 5097, 0.011, 100533, 0.219, 159395.0, 0.348, -20835, -0.045, 57711.5, 0.126
'MAFFT_b1#0001_hhT_tree_41_OP_1.752396225471006_Split_1.fasta', 28862.0, 0.058, 32547, 0.065, 5992, 0.012, 99103, 0.198, 156457.0, 0.313, -22576, -0.045, 48377.5, 0.097
'MAFFT_b1#0001_hhT_tree_68_OP_2.7543395888868245_Split_1.fasta', 29428.0, 0.064, 31266, 0.068, 5097, 0.011, 100533, 0.219, 159395.0, 0.348, -20835, -0.045, 57711.5, 0.126
'MAFFT_b1#0001_htH_tree_41_OP_1.752396225471006_Split_1.fasta', 28781.0, 0.057, 32690, 0.065, 5679, 0.011, 98979, 0.197, 156077.0, 0.311, -22637, -0.045, 49876.5, 0.099
'MAFFT_b1#0001_htH_tree_68_OP_2.7543395888868245_Split_1.fasta', 29452.0, 0.064, 31706, 0.069, 4659, 0.01, 99605, 0.216, 159511.0, 0.346, -21133, -0.046, 60621.5, 0.132
'MAFFT_b1#0001_htT_tree_41_OP_1.752396225471006_Split_1.fasta', 28781.0, 0.057, 32690, 0.065, 5679, 0.011, 98979, 0.197, 156077.0, 0.311, -22637, -0.045, 49876.5, 0.099
'MAFFT_b1#0001_htT_tree_68_OP_2.7543395888868245_Split_1.fasta', 29452.0, 0.064, 31706, 0.069, 4659, 0.01, 99605, 0.216, 159511.0, 0.346, -21133, -0.046, 60621.5, 0.132
'MAFFT_b1#0003_hhH_tree_7_OP_2.423506546963713_Split_3.fasta', 32802.0, 0.073, 27692, 0.062, 5739, 0.013, 100933, 0.226, 178375.0, 0.399, -14538, -0.033, 78936.5, 0.177
'MAFFT_b1#0003_hhT_tree_7_OP_2.423506546963713_Split_3.fasta', 32802.0, 0.073, 27692, 0.062, 5739, 0.013, 100933, 0.226, 178375.0, 0.399, -14538, -0.033, 78936.5, 0.177
'MAFFT_b1#0003_htH_tree_7_OP_2.423506546963713_Split_3.fasta', 32627.0, 0.073, 28004, 0.062, 5218, 0.012, 100659, 0.225, 177574.0, 0.396, -14913, -0.033, 81023.5, 0.181
'MAFFT_b1#0003_htT_tree_7_OP_2.423506546963713_Split_3.fasta', 32627.0, 0.073, 28004, 0.062, 5218, 0.012, 100659, 0.225, 177574.0, 0.396, -14913, -0.033, 81023.5, 0.181
'MAFFT_b1#0006_hhH_tree_12_OP_2.973153388725351_Split_6.fasta', 31740.0, 0.068, 28311, 0.061, 4901, 0.01, 101819, 0.218, 172478.0, 0.369, -16340, -0.035, 75822.5, 0.162
'MAFFT_b1#0006_hhH_tree_82_OP_2.6007870123262946_Split_6.fasta', 32784.0, 0.07, 27973, 0.06, 4865, 0.01, 100407, 0.215, 177474.0, 0.379, -15442, -0.033, 82638.5, 0.177
'MAFFT_b1#0006_hhT_tree_12_OP_2.973153388725351_Split_6.fasta', 31740.0, 0.068, 28311, 0.061, 4901, 0.01, 101819, 0.218, 172478.0, 0.369, -16340, -0.035, 75822.5, 0.162
'MAFFT_b1#0006_hhT_tree_82_OP_2.6007870123262946_Split_6.fasta', 32784.0, 0.07, 27973, 0.06, 4865, 0.01, 100407, 0.215, 177474.0, 0.379, -15442, -0.033, 82638.5, 0.177
'MAFFT_b1#0006_htH_tree_12_OP_2.973153388725351_Split_6.fasta', 31778.0, 0.068, 28276, 0.06, 4904, 0.01, 101813, 0.218, 172701.0, 0.369, -16276, -0.035, 76094.5, 0.163
'MAFFT_b1#0006_htH_tree_82_OP_2.6007870123262946_Split_6.fasta', 32209.0, 0.069, 28620, 0.061, 4943, 0.011, 100263, 0.214, 174658.0, 0.373, -16404, -0.035, 78464.5, 0.168
'MAFFT_b1#0006_htT_tree_12_OP_2.973153388725351_Split_6.fasta', 31778.0, 0.068, 28276, 0.06, 4904, 0.01, 101813, 0.218, 172701.0, 0.369, -16276, -0.035, 76094.5, 0.163
'MAFFT_b1#0006_htT_tree_82_OP_2.6007870123262946_Split_6.fasta', 32209.0, 0.069, 28620, 0.061, 4943, 0.011, 100263, 0.214, 174658.0, 0.373, -16404, -0.035, 78464.5, 0.168
'MAFFT_b1#0007_hhH_tree_40_OP_1.431276692692299_Split_7.fasta', 32262.0, 0.066, 28298, 0.058, 5713, 0.012, 100801, 0.205, 176001.0, 0.358, -14728, -0.03, 76594.5, 0.156
'MAFFT_b1#0007_hhT_tree_40_OP_1.431276692692299_Split_7.fasta', 32262.0, 0.066, 28298, 0.058, 5713, 0.012, 100801, 0.205, 176001.0, 0.358, -14728, -0.03, 76594.5, 0.156
'MAFFT_b1#0007_htH_tree_40_OP_1.431276692692299_Split_7.fasta', 32314.0, 0.066, 28317, 0.058, 5728, 0.012, 100659, 0.204, 176259.0, 0.358, -14823, -0.03, 76738.5, 0.156
'MAFFT_b1#0007_htT_tree_40_OP_1.431276692692299_Split_7.fasta', 32314.0, 0.066, 28317, 0.058, 5728, 0.012, 100659, 0.204, 176259.0, 0.358, -14823, -0.03, 76738.5, 0.156
'MAFFT_b1#0008_hhH_tree_29_OP_1.1774471868850718_Split_8.fasta', 31819.0, 0.063, 28236, 0.056, 6476, 0.013, 101811, 0.201, 173435.0, 0.343, -13304, -0.026, 70369.5, 0.139
'MAFFT_b1#0008_hhT_tree_29_OP_1.1774471868850718_Split_8.fasta', 31819.0, 0.063, 28236, 0.056, 6476, 0.013, 101811, 0.201, 173435.0, 0.343, -13304, -0.026, 70369.5, 0.139
'MAFFT_b1#0008_htH_tree_29_OP_1.1774471868850718_Split_8.fasta', 31821.0, 0.063, 28234, 0.056, 6476, 0.013, 101811, 0.201, 173445.0, 0.343, -13322, -0.026, 70361.5, 0.139
'MAFFT_b1#0008_htT_tree_29_OP_1.1774471868850718_Split_8.fasta', 31821.0, 0.063, 28234, 0.056, 6476, 0.013, 101811, 0.201, 173445.0, 0.343, -13322, -0.026, 70361.5, 0.139
'MAFFT_b1#0010_hhH_tree_48_OP_1.0349214069593133_Split_10.fasta', 32148.0, 0.065, 27180, 0.055, 7121, 0.014, 103265, 0.21, 173967.0, 0.354, -12752, -0.026, 66856.5, 0.136
'MAFFT_b1#0010_hhH_tree_51_OP_1.018044877173671_Split_10.fasta', 32972.0, 0.064, 26927, 0.052, 7426, 0.014, 102123, 0.198, 179606.0, 0.349, -12566, -0.024, 71422.5, 0.139
'MAFFT_b1#0010_hhT_tree_48_OP_1.0349214069593133_Split_10.fasta', 32148.0, 0.065, 27180, 0.055, 7121, 0.014, 103265, 0.21, 173967.0, 0.354, -12752, -0.026, 66856.5, 0.136
'MAFFT_b1#0010_hhT_tree_51_OP_1.018044877173671_Split_10.fasta', 32972.0, 0.064, 26927, 0.052, 7426, 0.014, 102123, 0.198, 179606.0, 0.349, -12566, -0.024, 71422.5, 0.139
'MAFFT_b1#0010_htH_tree_48_OP_1.0349214069593133_Split_10.fasta', 31349.0, 0.061, 27307, 0.053, 7145, 0.014, 104609, 0.205, 170231.0, 0.333, -13374, -0.026, 61682.5, 0.121
'MAFFT_b1#0010_htH_tree_51_OP_1.018044877173671_Split_10.fasta', 32973.0, 0.064, 26932, 0.052, 7825, 0.015, 102111, 0.199, 179790.0, 0.35, -12272, -0.024, 69512.5, 0.135
'MAFFT_b1#0010_htT_tree_48_OP_1.0349214069593133_Split_10.fasta', 31349.0, 0.061, 27307, 0.053, 7145, 0.014, 104609, 0.205, 170231.0, 0.333, -13374, -0.026, 61682.5, 0.121
'MAFFT_b1#0010_htT_tree_51_OP_1.018044877173671_Split_10.fasta', 32973.0, 0.064, 26932, 0.052, 7825, 0.015, 102111, 0.199, 179790.0, 0.35, -12272, -0.024, 69512.5, 0.135
'MAFFT_b1#0011_hhH_tree_84_OP_2.680201119072135_Split_11.fasta', 30265.0, 0.064, 28096, 0.059, 5434, 0.011, 105199, 0.222, 164816.0, 0.349, -16683, -0.035, 62929.5, 0.133
'MAFFT_b1#0011_hhT_tree_84_OP_2.680201119072135_Split_11.fasta', 30265.0, 0.064, 28096, 0.059, 5434, 0.011, 105199, 0.222, 164816.0, 0.349, -16683, -0.035, 62929.5, 0.133
'MAFFT_b1#0011_htH_tree_84_OP_2.680201119072135_Split_11.fasta', 30188.0, 0.065, 28872, 0.062, 5017, 0.011, 103801, 0.224, 164343.0, 0.354, -17183, -0.037, 65157.5, 0.14
'MAFFT_b1#0011_htT_tree_84_OP_2.680201119072135_Split_11.fasta', 30188.0, 0.065, 28872, 0.062, 5017, 0.011, 103801, 0.224, 164343.0, 0.354, -17183, -0.037, 65157.5, 0.14
'MAFFT_b1#0012_hhH_tree_62_OP_2.4330105528955412_Split_12.fasta', 31043.0, 0.06, 27646, 0.053, 5029, 0.01, 104543, 0.201, 168718.0, 0.325, -15836, -0.03, 70436.5, 0.136
'MAFFT_b1#0012_hhT_tree_62_OP_2.4330105528955412_Split_12.fasta', 31043.0, 0.06, 27646, 0.053, 5029, 0.01, 104543, 0.201, 168718.0, 0.325, -15836, -0.03, 70436.5, 0.136
'MAFFT_b1#0012_htH_tree_62_OP_2.4330105528955412_Split_12.fasta', 30831.0, 0.059, 27860, 0.054, 5051, 0.01, 104539, 0.201, 167699.0, 0.323, -15937, -0.031, 69186.5, 0.133
'MAFFT_b1#0012_htT_tree_62_OP_2.4330105528955412_Split_12.fasta', 30831.0, 0.059, 27860, 0.054, 5051, 0.01, 104539, 0.201, 167699.0, 0.323, -15937, -0.031, 69186.5, 0.133
'MAFFT_b1#0014_hhH_tree_44_OP_2.639288724484837_Split_14.fasta', 32164.0, 0.071, 28663, 0.063, 4758, 0.011, 100267, 0.222, 174266.0, 0.386, -16768, -0.037, 78816.5, 0.174
'MAFFT_b1#0014_hhH_tree_67_OP_1.9260663748429023_Split_14.fasta', 32167.0, 0.066, 28446, 0.059, 5268, 0.011, 100695, 0.208, 174436.0, 0.36, -15116, -0.031, 77364.5, 0.16
'MAFFT_b1#0014_hhT_tree_44_OP_2.639288724484837_Split_14.fasta', 32164.0, 0.071, 28663, 0.063, 4758, 0.011, 100267, 0.222, 174266.0, 0.386, -16768, -0.037, 78816.5, 0.174
'MAFFT_b1#0014_hhT_tree_67_OP_1.9260663748429023_Split_14.fasta', 32167.0, 0.066, 28446, 0.059, 5268, 0.011, 100695, 0.208, 174436.0, 0.36, -15116, -0.031, 77364.5, 0.16
'MAFFT_b1#0014_htH_tree_44_OP_2.639288724484837_Split_14.fasta', 32236.0, 0.071, 28594, 0.063, 4758, 0.011, 100261, 0.222, 174626.0, 0.386, -16693, -0.037, 79254.5, 0.175
'MAFFT_b1#0014_htH_tree_67_OP_1.9260663748429023_Split_14.fasta', 32055.0, 0.067, 28610, 0.06, 5244, 0.011, 100591, 0.212, 173704.0, 0.365, -15768, -0.033, 76176.5, 0.16
'MAFFT_b1#0014_htT_tree_44_OP_2.639288724484837_Split_14.fasta', 32236.0, 0.071, 28594, 0.063, 4758, 0.011, 100261, 0.222, 174626.0, 0.386, -16693, -0.037, 79254.5, 0.175
'MAFFT_b1#0014_htT_tree_67_OP_1.9260663748429023_Split_14.fasta', 32055.0, 0.067, 28610, 0.06, 5244, 0.011, 100591, 0.212, 173704.0, 0.365, -15768, -0.033, 76176.5, 0.16
'MAFFT_b1#0016_hhH_tree_33_OP_2.3139125348148384_Split_16.fasta', 31019.0, 0.066, 29337, 0.063, 5416, 0.012, 101209, 0.216, 168524.0, 0.359, -17364, -0.037, 68059.5, 0.145
'MAFFT_b1#0016_hhT_tree_33_OP_2.3139125348148384_Split_16.fasta', 31019.0, 0.066, 29337, 0.063, 5416, 0.012, 101209, 0.216, 168524.0, 0.359, -17364, -0.037, 68059.5, 0.145
'MAFFT_b1#0016_htH_tree_33_OP_2.3139125348148384_Split_16.fasta', 31032.0, 0.066, 29320, 0.062, 5419, 0.012, 101217, 0.216, 168648.0, 0.359, -17482, -0.037, 68043.5, 0.145
'MAFFT_b1#0016_htT_tree_33_OP_2.3139125348148384_Split_16.fasta', 31032.0, 0.066, 29320, 0.062, 5419, 0.012, 101217, 0.216, 168648.0, 0.359, -17482, -0.037, 68043.5, 0.145
'MAFFT_b1#0017_hhH_tree_45_OP_2.295265953595705_Split_17.fasta', 30106.0, 0.058, 27105, 0.052, 5226, 0.01, 107499, 0.206, 163930.0, 0.315, -13985, -0.027, 64839.5, 0.125
'MAFFT_b1#0017_hhH_tree_90_OP_2.1610607075340664_Split_17.fasta', 32667.0, 0.064, 28742, 0.056, 4923, 0.01, 99103, 0.194, 177709.0, 0.348, -15527, -0.03, 83092.5, 0.163
'MAFFT_b1#0017_hhT_tree_45_OP_2.295265953595705_Split_17.fasta', 30106.0, 0.058, 27105, 0.052, 5226, 0.01, 107499, 0.206, 163930.0, 0.315, -13985, -0.027, 64839.5, 0.125
'MAFFT_b1#0017_hhT_tree_90_OP_2.1610607075340664_Split_17.fasta', 32667.0, 0.064, 28742, 0.056, 4923, 0.01, 99103, 0.194, 177709.0, 0.348, -15527, -0.03, 83092.5, 0.163
'MAFFT_b1#0017_htH_tree_45_OP_2.295265953595705_Split_17.fasta', 30107.0, 0.058, 26890, 0.052, 5336, 0.01, 107927, 0.208, 163972.0, 0.316, -14162, -0.027, 63830.5, 0.123
'MAFFT_b1#0017_htH_tree_90_OP_2.1610607075340664_Split_17.fasta', 32560.0, 0.066, 28854, 0.058, 4978, 0.01, 99093, 0.2, 177299.0, 0.357, -15703, -0.032, 82181.5, 0.166
'MAFFT_b1#0017_htT_tree_45_OP_2.295265953595705_Split_17.fasta', 30107.0, 0.058, 26890, 0.052, 5336, 0.01, 107927, 0.208, 163972.0, 0.316, -14162, -0.027, 63830.5, 0.123
'MAFFT_b1#0017_htT_tree_90_OP_2.1610607075340664_Split_17.fasta', 32560.0, 0.066, 28854, 0.058, 4978, 0.01, 99093, 0.2, 177299.0, 0.357, -15703, -0.032, 82181.5, 0.166
'MAFFT_b1#0019_hhH_tree_54_OP_1.6636194832224898_Split_19.fasta', 31934.0, 0.066, 27273, 0.057, 5835, 0.012, 103507, 0.214, 173706.0, 0.36, -14448, -0.03, 72494.5, 0.15
'MAFFT_b1#0019_hhH_tree_94_OP_2.5553791369687318_Split_19.fasta', 31544.0, 0.063, 27217, 0.054, 4846, 0.01, 104399, 0.207, 171260.0, 0.339, -15674, -0.031, 74310.5, 0.147
'MAFFT_b1#0019_hhT_tree_54_OP_1.6636194832224898_Split_19.fasta', 31934.0, 0.066, 27273, 0.057, 5835, 0.012, 103507, 0.214, 173706.0, 0.36, -14448, -0.03, 72494.5, 0.15
'MAFFT_b1#0019_hhT_tree_94_OP_2.5553791369687318_Split_19.fasta', 31544.0, 0.063, 27217, 0.054, 4846, 0.01, 104399, 0.207, 171260.0, 0.339, -15674, -0.031, 74310.5, 0.147
'MAFFT_b1#0019_htH_tree_54_OP_1.6636194832224898_Split_19.fasta', 31931.0, 0.066, 27275, 0.057, 5839, 0.012, 103509, 0.214, 173680.0, 0.36, -14478, -0.03, 72413.5, 0.15
'MAFFT_b1#0019_htH_tree_94_OP_2.5553791369687318_Split_19.fasta', 31613.0, 0.063, 27154, 0.054, 4855, 0.01, 104387, 0.207, 171605.0, 0.34, -15605, -0.031, 74676.5, 0.148
'MAFFT_b1#0019_htT_tree_54_OP_1.6636194832224898_Split_19.fasta', 31931.0, 0.066, 27275, 0.057, 5839, 0.012, 103509, 0.214, 173680.0, 0.36, -14478, -0.03, 72413.5, 0.15
'MAFFT_b1#0019_htT_tree_94_OP_2.5553791369687318_Split_19.fasta', 31613.0, 0.063, 27154, 0.054, 4855, 0.01, 104387, 0.207, 171605.0, 0.34, -15605, -0.031, 74676.5, 0.148
'MAFFT_b1#0022_hhH_tree_39_OP_1.522040361295851_Split_22.fasta', 32447.0, 0.067, 28343, 0.059, 5491, 0.011, 100341, 0.207, 176313.0, 0.364, -15415, -0.032, 77781.5, 0.161
'MAFFT_b1#0022_hhH_tree_64_OP_2.935413362566628_Split_22.fasta', 31761.0, 0.071, 28606, 0.064, 4590, 0.01, 101187, 0.226, 172580.0, 0.386, -16707, -0.037, 77739.5, 0.174
'MAFFT_b1#0022_hhT_tree_39_OP_1.522040361295851_Split_22.fasta', 32447.0, 0.067, 28343, 0.059, 5491, 0.011, 100341, 0.207, 176313.0, 0.364, -15415, -0.032, 77781.5, 0.161
'MAFFT_b1#0022_hhT_tree_64_OP_2.935413362566628_Split_22.fasta', 31761.0, 0.071, 28606, 0.064, 4590, 0.01, 101187, 0.226, 172580.0, 0.386, -16707, -0.037, 77739.5, 0.174
'MAFFT_b1#0022_htH_tree_39_OP_1.522040361295851_Split_22.fasta', 32320.0, 0.067, 28355, 0.059, 5642, 0.012, 100571, 0.208, 175657.0, 0.363, -15293, -0.032, 76226.5, 0.158
'MAFFT_b1#0022_htH_tree_64_OP_2.935413362566628_Split_22.fasta', 31834.0, 0.071, 28526, 0.064, 4589, 0.01, 101201, 0.226, 172946.0, 0.387, -16628, -0.037, 78183.5, 0.175
'MAFFT_b1#0022_htT_tree_39_OP_1.522040361295851_Split_22.fasta', 32320.0, 0.067, 28355, 0.059, 5642, 0.012, 100571, 0.208, 175657.0, 0.363, -15293, -0.032, 76226.5, 0.158
'MAFFT_b1#0022_htT_tree_64_OP_2.935413362566628_Split_22.fasta', 31834.0, 0.071, 28526, 0.064, 4589, 0.01, 101201, 0.226, 172946.0, 0.387, -16628, -0.037, 78183.5, 0.175
'MAFFT_b1#0024_hhH_tree_34_OP_2.407510533391993_Split_24.fasta', 30815.0, 0.06, 27919, 0.054, 5199, 0.01, 104453, 0.203, 166984.0, 0.324, -15905, -0.031, 67658.5, 0.131
'MAFFT_b1#0024_hhT_tree_34_OP_2.407510533391993_Split_24.fasta', 30815.0, 0.06, 27919, 0.054, 5199, 0.01, 104453, 0.203, 166984.0, 0.324, -15905, -0.031, 67658.5, 0.131
'MAFFT_b1#0024_htH_tree_34_OP_2.407510533391993_Split_24.fasta', 30865.0, 0.061, 27753, 0.055, 5139, 0.01, 104685, 0.207, 167372.0, 0.332, -16110, -0.032, 68085.5, 0.135
'MAFFT_b1#0024_htT_tree_34_OP_2.407510533391993_Split_24.fasta', 30865.0, 0.061, 27753, 0.055, 5139, 0.01, 104685, 0.207, 167372.0, 0.332, -16110, -0.032, 68085.5, 0.135
'MAFFT_b1#0025_hhH_tree_59_OP_2.170731131311491_Split_25.fasta', 31757.0, 0.067, 28057, 0.059, 5327, 0.011, 102293, 0.216, 172239.0, 0.364, -16058, -0.034, 73072.5, 0.155
'MAFFT_b1#0025_hhH_tree_85_OP_2.480824599307775_Split_25.fasta', 31676.0, 0.065, 29727, 0.061, 4938, 0.01, 99115, 0.203, 172097.0, 0.352, -18345, -0.038, 74566.5, 0.153
'MAFFT_b1#0025_hhT_tree_59_OP_2.170731131311491_Split_25.fasta', 31757.0, 0.067, 28057, 0.059, 5327, 0.011, 102293, 0.216, 172239.0, 0.364, -16058, -0.034, 73072.5, 0.155
'MAFFT_b1#0025_hhT_tree_85_OP_2.480824599307775_Split_25.fasta', 31676.0, 0.065, 29727, 0.061, 4938, 0.01, 99115, 0.203, 172097.0, 0.352, -18345, -0.038, 74566.5, 0.153
'MAFFT_b1#0025_htH_tree_59_OP_2.170731131311491_Split_25.fasta', 31669.0, 0.069, 28416, 0.062, 5302, 0.011, 101751, 0.22, 171642.0, 0.372, -16376, -0.035, 72578.5, 0.157
'MAFFT_b1#0025_htH_tree_85_OP_2.480824599307775_Split_25.fasta', 31693.0, 0.065, 29705, 0.06, 4888, 0.01, 99125, 0.202, 172181.0, 0.351, -18312, -0.037, 74978.5, 0.153
'MAFFT_b1#0025_htT_tree_59_OP_2.170731131311491_Split_25.fasta', 31669.0, 0.069, 28416, 0.062, 5302, 0.011, 101751, 0.22, 171642.0, 0.372, -16376, -0.035, 72578.5, 0.157
'MAFFT_b1#0025_htT_tree_85_OP_2.480824599307775_Split_25.fasta', 31693.0, 0.065, 29705, 0.06, 4888, 0.01, 99125, 0.202, 172181.0, 0.351, -18312, -0.037, 74978.5, 0.153
'MAFFT_b1#0026_hhH_tree_21_OP_2.1310205653910055_Split_26.fasta', 31135.0, 0.066, 28295, 0.06, 5062, 0.011, 103061, 0.218, 167309.0, 0.354, -15978, -0.034, 69428.5, 0.147
'MAFFT_b1#0026_hhH_tree_80_OP_2.5217903856188704_Split_26.fasta', 31165.0, 0.067, 29384, 0.063, 4977, 0.011, 100823, 0.215, 169255.0, 0.362, -17113, -0.037, 71868.5, 0.154
'MAFFT_b1#0026_hhT_tree_21_OP_2.1310205653910055_Split_26.fasta', 31135.0, 0.066, 28295, 0.06, 5062, 0.011, 103061, 0.218, 167309.0, 0.354, -15978, -0.034, 69428.5, 0.147
'MAFFT_b1#0026_hhT_tree_80_OP_2.5217903856188704_Split_26.fasta', 31165.0, 0.067, 29384, 0.063, 4977, 0.011, 100823, 0.215, 169255.0, 0.362, -17113, -0.037, 71868.5, 0.154
'MAFFT_b1#0026_htH_tree_21_OP_2.1310205653910055_Split_26.fasta', 31151.0, 0.066, 28395, 0.06, 4931, 0.01, 102829, 0.216, 167416.0, 0.352, -16013, -0.034, 70402.5, 0.148
'MAFFT_b1#0026_htH_tree_80_OP_2.5217903856188704_Split_26.fasta', 31216.0, 0.067, 29329, 0.063, 4977, 0.011, 100831, 0.215, 169531.0, 0.362, -17045, -0.036, 72208.5, 0.154
'MAFFT_b1#0026_htT_tree_21_OP_2.1310205653910055_Split_26.fasta', 31151.0, 0.066, 28395, 0.06, 4931, 0.01, 102829, 0.216, 167416.0, 0.352, -16013, -0.034, 70402.5, 0.148
'MAFFT_b1#0026_htT_tree_80_OP_2.5217903856188704_Split_26.fasta', 31216.0, 0.067, 29329, 0.063, 4977, 0.011, 100831, 0.215, 169531.0, 0.362, -17045, -0.036, 72208.5, 0.154
'MAFFT_b1#0027_hhH_tree_10_OP_1.9679388553310329_Split_27.fasta', 31421.0, 0.066, 28569, 0.06, 5407, 0.011, 101941, 0.215, 170892.0, 0.36, -16475, -0.035, 71004.5, 0.15
'MAFFT_b1#0027_hhT_tree_10_OP_1.9679388553310329_Split_27.fasta', 31421.0, 0.066, 28569, 0.06, 5407, 0.011, 101941, 0.215, 170892.0, 0.36, -16475, -0.035, 71004.5, 0.15
'MAFFT_b1#0027_htH_tree_10_OP_1.9679388553310329_Split_27.fasta', 31398.0, 0.066, 28586, 0.06, 5411, 0.011, 101953, 0.215, 170777.0, 0.36, -16444, -0.035, 70890.5, 0.15
'MAFFT_b1#0027_htT_tree_10_OP_1.9679388553310329_Split_27.fasta', 31398.0, 0.066, 28586, 0.06, 5411, 0.011, 101953, 0.215, 170777.0, 0.36, -16444, -0.035, 70890.5, 0.15
'MAFFT_b1#0028_hhH_tree_66_OP_2.9673947251158412_Split_28.fasta', 31212.0, 0.065, 28782, 0.06, 5030, 0.011, 101933, 0.214, 169616.0, 0.356, -16734, -0.035, 71735.5, 0.151
'MAFFT_b1#0028_hhT_tree_66_OP_2.9673947251158412_Split_28.fasta', 31212.0, 0.065, 28782, 0.06, 5030, 0.011, 101933, 0.214, 169616.0, 0.356, -16734, -0.035, 71735.5, 0.151
'MAFFT_b1#0028_htH_tree_66_OP_2.9673947251158412_Split_28.fasta', 31212.0, 0.066, 28477, 0.06, 5115, 0.011, 102543, 0.216, 169682.0, 0.358, -16673, -0.035, 71047.5, 0.15
'MAFFT_b1#0028_htT_tree_66_OP_2.9673947251158412_Split_28.fasta', 31212.0, 0.066, 28477, 0.06, 5115, 0.011, 102543, 0.216, 169682.0, 0.358, -16673, -0.035, 71047.5, 0.15
'MAFFT_b1#0029_hhH_tree_27_OP_1.6859321025856457_Split_29.fasta', 32191.0, 0.068, 29853, 0.063, 5866, 0.012, 97833, 0.208, 175470.0, 0.373, -15914, -0.034, 75443.5, 0.16
'MAFFT_b1#0029_hhT_tree_27_OP_1.6859321025856457_Split_29.fasta', 32191.0, 0.068, 29853, 0.063, 5866, 0.012, 97833, 0.208, 175470.0, 0.373, -15914, -0.034, 75443.5, 0.16
'MAFFT_b1#0029_htH_tree_27_OP_1.6859321025856457_Split_29.fasta', 32205.0, 0.064, 29830, 0.059, 5832, 0.012, 97851, 0.193, 175465.0, 0.347, -16246, -0.032, 75301.5, 0.149
'MAFFT_b1#0029_htT_tree_27_OP_1.6859321025856457_Split_29.fasta', 32205.0, 0.064, 29830, 0.059, 5832, 0.012, 97851, 0.193, 175465.0, 0.347, -16246, -0.032, 75301.5, 0.149
'MAFFT_b1#0031_hhH_tree_23_OP_2.940403370408288_Split_31.fasta', 30999.0, 0.067, 32226, 0.069, 5127, 0.011, 95471, 0.205, 168016.0, 0.361, -20471, -0.044, 69047.5, 0.148
'MAFFT_b1#0031_hhH_tree_78_OP_1.9842214843426838_Split_31.fasta', 29382.0, 0.055, 28234, 0.053, 5584, 0.01, 106689, 0.199, 159943.0, 0.298, -14649, -0.027, 58445.5, 0.109
'MAFFT_b1#0031_hhT_tree_23_OP_2.940403370408288_Split_31.fasta', 30999.0, 0.067, 32226, 0.069, 5127, 0.011, 95471, 0.205, 168016.0, 0.361, -20471, -0.044, 69047.5, 0.148
'MAFFT_b1#0031_hhT_tree_78_OP_1.9842214843426838_Split_31.fasta', 29382.0, 0.055, 28234, 0.053, 5584, 0.01, 106689, 0.199, 159943.0, 0.298, -14649, -0.027, 58445.5, 0.109
'MAFFT_b1#0031_htH_tree_23_OP_2.940403370408288_Split_31.fasta', 31058.0, 0.067, 32343, 0.069, 4976, 0.011, 95119, 0.204, 168343.0, 0.362, -20696, -0.044, 70231.5, 0.151
'MAFFT_b1#0031_htH_tree_78_OP_1.9842214843426838_Split_31.fasta', 29335.0, 0.055, 28275, 0.053, 5436, 0.01, 106701, 0.199, 159746.0, 0.298, -14784, -0.028, 58995.5, 0.11
'MAFFT_b1#0031_htT_tree_23_OP_2.940403370408288_Split_31.fasta', 31058.0, 0.067, 32343, 0.069, 4976, 0.011, 95119, 0.204, 168343.0, 0.362, -20696, -0.044, 70231.5, 0.151
