code_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1
'MUSCLE_diversified_replicate.abc.145.afa', 103.0, 94.951, 1124.397, 1084.827
'MUSCLE_diversified_replicate.abc.149.afa', 102.956, 94.899, 1083.207, 1086.636
'MUSCLE_diversified_replicate.abc.153.afa', 101.964, 93.691, 1083.979, 1046.438
'MUSCLE_diversified_replicate.abc.157.afa', 101.89, 93.741, 1118.984, 1122.936
'MUSCLE_diversified_replicate.abc.161.afa', 102.343, 94.356, 1083.62, 1077.679
'MUSCLE_diversified_replicate.abc.165.afa', 102.199, 94.489, 1144.512, 1110.922
'MUSCLE_diversified_replicate.abc.169.afa', 103.05, 95.034, 1112.524, 1095.639
'MUSCLE_diversified_replicate.abc.17.afa', 101.292, 93.059, 1075.378, 1075.07
'MUSCLE_diversified_replicate.abc.173.afa', 102.995, 94.526, 1075.789, 1045.041
'MUSCLE_diversified_replicate.abc.177.afa', 102.902, 95.023, 1159.376, 1122.232
'MUSCLE_diversified_replicate.abc.181.afa', 102.362, 94.193, 1097.911, 1096.903
'MUSCLE_diversified_replicate.abc.185.afa', 103.41, 95.02, 1056.162, 1004.589
'MUSCLE_diversified_replicate.abc.189.afa', 103.597, 95.606, 1082.745, 1081.554
'MUSCLE_diversified_replicate.abc.193.afa', 102.155, 94.161, 1112.483, 1099.035
'MUSCLE_diversified_replicate.abc.197.afa', 102.169, 93.929, 1127.372, 1087.956
'MUSCLE_diversified_replicate.abc.201.afa', 102.164, 94.155, 1077.344, 1082.321
'MUSCLE_diversified_replicate.abc.205.afa', 103.002, 94.894, 1098.753, 1094.223
'MUSCLE_diversified_replicate.abc.209.afa', 101.866, 94.082, 1168.215, 1137.328
'MUSCLE_diversified_replicate.abc.21.afa', 100.92, 92.791, 1074.225, 1051.857
'MUSCLE_diversified_replicate.abc.213.afa', 103.25, 95.278, 1084.558, 1054.368
'MUSCLE_diversified_replicate.abc.217.afa', 102.849, 94.396, 1077.423, 1048.133
'MUSCLE_diversified_replicate.abc.221.afa', 102.297, 94.497, 1149.255, 1140.804
'MUSCLE_diversified_replicate.abc.225.afa', 101.558, 93.957, 1180.478, 1131.776
'MUSCLE_diversified_replicate.abc.229.afa', 103.163, 95.627, 1230.895, 1172.304
'MUSCLE_diversified_replicate.abc.233.afa', 102.784, 94.928, 1169.625, 1095.701
'MUSCLE_diversified_replicate.abc.237.afa', 100.651, 92.383, 1169.58, 1148.934
'MUSCLE_diversified_replicate.abc.241.afa', 103.878, 95.743, 1089.822, 1040.551
'MUSCLE_diversified_replicate.abc.245.afa', 102.256, 93.8, 1041.883, 1028.344
'MUSCLE_diversified_replicate.abc.249.afa', 102.038, 94.095, 1088.991, 1080.28
'MUSCLE_diversified_replicate.abc.25.afa', 103.336, 94.966, 1042.937, 1034.59
'MUSCLE_diversified_replicate.abc.253.afa', 102.176, 93.874, 1101.793, 1097.336
'MUSCLE_diversified_replicate.abc.257.afa', 102.823, 94.963, 1129.203, 1111.887
'MUSCLE_diversified_replicate.abc.261.afa', 102.463, 94.701, 1140.815, 1130.701
'MUSCLE_diversified_replicate.abc.265.afa', 101.668, 93.278, 1053.256, 1052.236
'MUSCLE_diversified_replicate.abc.269.afa', 101.666, 92.879, 1016.49, 1015.125
'MUSCLE_diversified_replicate.abc.273.afa', 101.578, 93.587, 1094.419, 1090.404
'MUSCLE_diversified_replicate.abc.277.afa', 101.805, 94.319, 1164.125, 1143.76
'MUSCLE_diversified_replicate.abc.281.afa', 102.73, 94.545, 1051.008, 1043.887
'MUSCLE_diversified_replicate.abc.285.afa', 101.938, 93.717, 1097.043, 1088.861
'MUSCLE_diversified_replicate.abc.289.afa', 102.341, 94.51, 1121.184, 1085.003
'MUSCLE_diversified_replicate.abc.29.afa', 102.003, 94.074, 1132.669, 1083.091
'MUSCLE_diversified_replicate.abc.293.afa', 100.207, 92.015, 1148.269, 1106.655
'MUSCLE_diversified_replicate.abc.297.afa', 102.059, 93.102, 1015.438, 1014.198
'MUSCLE_diversified_replicate.abc.301.afa', 102.269, 94.407, 1197.68, 1137.931
'MUSCLE_diversified_replicate.abc.305.afa', 102.582, 94.903, 1189.55, 1134.205
'MUSCLE_diversified_replicate.abc.309.afa', 101.574, 93.041, 1059.162, 1060.47
'MUSCLE_diversified_replicate.abc.313.afa', 101.659, 93.299, 1110.078, 1069.572
'MUSCLE_diversified_replicate.abc.317.afa', 101.742, 93.666, 1092.794, 1087.303
'MUSCLE_diversified_replicate.abc.321.afa', 101.894, 93.94, 1161.084, 1110.89
'MUSCLE_diversified_replicate.abc.325.afa', 101.891, 93.748, 1131.908, 1127.532
'MUSCLE_diversified_replicate.abc.329.afa', 102.606, 94.811, 1125.199, 1113.92
'MUSCLE_diversified_replicate.abc.33.afa', 101.365, 92.988, 1109.839, 1105.881
'MUSCLE_diversified_replicate.abc.333.afa', 101.538, 93.362, 1087.708, 1089.242
'MUSCLE_diversified_replicate.abc.337.afa', 102.1, 93.821, 1056.802, 1049.343
'MUSCLE_diversified_replicate.abc.341.afa', 102.988, 95.171, 1137.648, 1112.412
'MUSCLE_diversified_replicate.abc.345.afa', 101.023, 93.004, 1160.55, 1159.896
'MUSCLE_diversified_replicate.abc.349.afa', 102.901, 94.69, 1083.119, 1050.804
'MUSCLE_diversified_replicate.abc.353.afa', 102.642, 94.539, 1090.829, 1088.034
'MUSCLE_diversified_replicate.abc.357.afa', 102.359, 93.978, 1094.302, 1037.043
'MUSCLE_diversified_replicate.abc.361.afa', 101.164, 93.253, 1067.786, 1062.128
'MUSCLE_diversified_replicate.abc.365.afa', 101.276, 93.643, 1148.681, 1147.725
'MUSCLE_diversified_replicate.abc.369.afa', 101.353, 93.206, 1090.968, 1088.363
'MUSCLE_diversified_replicate.abc.37.afa', 102.023, 93.907, 1102.342, 1063.187
'MUSCLE_diversified_replicate.abc.373.afa', 102.895, 94.368, 1056.673, 1051.691
'MUSCLE_diversified_replicate.abc.377.afa', 101.381, 93.186, 1126.544, 1126.198
'MUSCLE_diversified_replicate.abc.381.afa', 101.765, 93.297, 1004.071, 999.853
'MUSCLE_diversified_replicate.abc.385.afa', 101.811, 93.041, 991.071, 956.978
'MUSCLE_diversified_replicate.abc.389.afa', 102.078, 93.835, 1119.678, 1082.077
'MUSCLE_diversified_replicate.abc.393.afa', 102.903, 95.159, 1136.868, 1131.557
'MUSCLE_diversified_replicate.abc.397.afa', 102.081, 93.58, 1053.329, 1057.654
'MUSCLE_diversified_replicate.abc.41.afa', 102.353, 94.469, 1118.276, 1105.212
'MUSCLE_diversified_replicate.abc.45.afa', 103.122, 94.829, 1038.718, 1026.566
'MUSCLE_diversified_replicate.abc.49.afa', 102.589, 94.843, 1160.727, 1152.135
'MUSCLE_diversified_replicate.abc.5.afa', 100.983, 92.721, 1088.017, 1072.245
'MUSCLE_diversified_replicate.abc.53.afa', 102.837, 94.915, 1094.941, 1069.078
'MUSCLE_diversified_replicate.abc.57.afa', 102.22, 94.54, 1146.585, 1144.339
'MUSCLE_diversified_replicate.abc.61.afa', 102.523, 94.625, 1134.709, 1082.026
'MUSCLE_diversified_replicate.abc.65.afa', 102.002, 93.55, 1045.375, 1042.598
'MUSCLE_diversified_replicate.abc.69.afa', 101.731, 93.593, 1052.935, 1051.461
'MUSCLE_diversified_replicate.abc.73.afa', 102.92, 94.577, 1046.059, 1023.875
'MUSCLE_diversified_replicate.abc.77.afa', 103.001, 95.018, 1095.012, 1083.197
'MUSCLE_diversified_replicate.abc.81.afa', 102.488, 94.589, 1110.18, 1105.34
'MUSCLE_diversified_replicate.abc.85.afa', 101.755, 93.014, 1104.682, 1052.023
'MUSCLE_diversified_replicate.abc.89.afa', 101.686, 93.43, 1088.892, 1083.137
'MUSCLE_diversified_replicate.abc.9.afa', 102.632, 95.109, 1222.829, 1165.761
'MUSCLE_diversified_replicate.abc.93.afa', 101.806, 93.304, 1077.64, 1051.17
'MUSCLE_diversified_replicate.abc.97.afa', 102.235, 94.697, 1158.828, 1126.785
'MUSCLE_diversified_replicate.acb.10.afa', 102.474, 94.645, 1132.777, 1125.955
'MUSCLE_diversified_replicate.acb.102.afa', 101.56, 93.543, 1113.496, 1102.956
'MUSCLE_diversified_replicate.acb.106.afa', 103.181, 95.078, 1057.463, 1052.158
'MUSCLE_diversified_replicate.acb.110.afa', 100.827, 92.862, 1106.105, 1089.636
'MUSCLE_diversified_replicate.acb.114.afa', 101.745, 93.448, 1061.707, 1056.621
'MUSCLE_diversified_replicate.acb.118.afa', 102.779, 95.235, 1131.211, 1127.368
'MUSCLE_diversified_replicate.acb.122.afa', 102.402, 93.861, 1016.087, 1018.296
'MUSCLE_diversified_replicate.acb.126.afa', 103.002, 94.476, 1001.673, 997.683
'MUSCLE_diversified_replicate.acb.130.afa', 101.89, 93.503, 1089.923, 1050.854
'MUSCLE_diversified_replicate.acb.134.afa', 101.836, 93.819, 1149.748, 1108.672
'MUSCLE_diversified_replicate.acb.138.afa', 101.542, 93.464, 1116.278, 1076.975
'MUSCLE_diversified_replicate.acb.14.afa', 101.893, 93.781, 1062.628, 1066.728
'MUSCLE_diversified_replicate.acb.142.afa', 102.076, 93.898, 1146.003, 1146.014
'MUSCLE_diversified_replicate.acb.146.afa', 101.574, 93.944, 1171.858, 1145.055
'MUSCLE_diversified_replicate.acb.150.afa', 101.778, 94.296, 1158.655, 1143.761
'MUSCLE_diversified_replicate.acb.154.afa', 102.706, 94.644, 1076.869, 1080.089
'MUSCLE_diversified_replicate.acb.158.afa', 102.001, 94.077, 1117.596, 1120.303
'MUSCLE_diversified_replicate.acb.162.afa', 102.512, 94.544, 1095.173, 1096.686
'MUSCLE_diversified_replicate.acb.166.afa', 101.458, 93.364, 1062.932, 1062.935
'MUSCLE_diversified_replicate.acb.170.afa', 103.245, 95.04, 1099.926, 1101.633
'MUSCLE_diversified_replicate.acb.174.afa', 102.143, 93.971, 1106.589, 1072.807
'MUSCLE_diversified_replicate.acb.178.afa', 102.554, 94.662, 1096.282, 1087.64
'MUSCLE_diversified_replicate.acb.18.afa', 100.477, 91.953, 1038.334, 1035.149
'MUSCLE_diversified_replicate.acb.182.afa', 102.466, 94.372, 1091.571, 1045.695
'MUSCLE_diversified_replicate.acb.186.afa', 101.312, 92.858, 1036.095, 1027.648
'MUSCLE_diversified_replicate.acb.190.afa', 101.182, 92.986, 1056.63, 1058.244
'MUSCLE_diversified_replicate.acb.194.afa', 101.971, 93.746, 1083.766, 1082.358
'MUSCLE_diversified_replicate.acb.198.afa', 102.475, 94.278, 1082.133, 1078.314
'MUSCLE_diversified_replicate.acb.2.afa', 103.166, 95.308, 1154.241, 1127.913
'MUSCLE_diversified_replicate.acb.202.afa', 102.556, 94.027, 1002.949, 996.552
'MUSCLE_diversified_replicate.acb.206.afa', 102.234, 94.527, 1156.298, 1139.459
'MUSCLE_diversified_replicate.acb.210.afa', 102.269, 94.189, 1142.619, 1137.923
'MUSCLE_diversified_replicate.acb.214.afa', 101.589, 93.254, 1050.884, 1055.546
'MUSCLE_diversified_replicate.acb.218.afa', 101.573, 93.385, 1093.996, 1089.702
'MUSCLE_diversified_replicate.acb.22.afa', 102.216, 94.316, 1104.335, 1107.67
'MUSCLE_diversified_replicate.acb.222.afa', 102.9, 94.508, 1084.728, 1079.202
'MUSCLE_diversified_replicate.acb.226.afa', 102.074, 94.185, 1119.322, 1105.253
'MUSCLE_diversified_replicate.acb.230.afa', 101.932, 94.063, 1167.431, 1161.371
'MUSCLE_diversified_replicate.acb.234.afa', 101.955, 94.025, 1157.659, 1111.207
'MUSCLE_diversified_replicate.acb.238.afa', 101.012, 92.628, 1061.571, 1064.065
'MUSCLE_diversified_replicate.acb.242.afa', 100.713, 91.999, 1009.147, 1009.611
'MUSCLE_diversified_replicate.acb.246.afa', 102.742, 94.687, 1058.469, 1053.715
'MUSCLE_diversified_replicate.acb.250.afa', 101.614, 93.173, 1124.725, 1079.365
'MUSCLE_diversified_replicate.acb.254.afa', 101.855, 93.92, 1175.569, 1130.914
'MUSCLE_diversified_replicate.acb.258.afa', 101.722, 93.517, 1068.579, 1064.909
'MUSCLE_diversified_replicate.acb.26.afa', 102.455, 94.143, 1033.53, 1026.383
'MUSCLE_diversified_replicate.acb.262.afa', 102.9, 94.94, 1071.87, 1066.304
'MUSCLE_diversified_replicate.acb.266.afa', 101.432, 93.147, 1067.34, 1064.378
'MUSCLE_diversified_replicate.acb.270.afa', 102.775, 94.842, 1133.771, 1097.389
'MUSCLE_diversified_replicate.acb.274.afa', 103.288, 95.405, 1098.576, 1090.884
'MUSCLE_diversified_replicate.acb.278.afa', 101.554, 93.593, 1152.359, 1101.705
'MUSCLE_diversified_replicate.acb.282.afa', 102.389, 94.775, 1182.991, 1154.033
'MUSCLE_diversified_replicate.acb.286.afa', 102.044, 93.156, 953.512, 959.565
'MUSCLE_diversified_replicate.acb.290.afa', 102.645, 94.063, 1008.683, 1010.276
'MUSCLE_diversified_replicate.acb.294.afa', 102.548, 94.835, 1126.87, 1120.197
'MUSCLE_diversified_replicate.acb.298.afa', 102.805, 95.155, 1193.952, 1152.689
'MUSCLE_diversified_replicate.acb.30.afa', 101.109, 93.145, 1100.011, 1088.68
'MUSCLE_diversified_replicate.acb.302.afa', 101.955, 93.868, 1119.75, 1081.921
'MUSCLE_diversified_replicate.acb.306.afa', 101.496, 93.453, 1082.342, 1085.307
'MUSCLE_diversified_replicate.acb.310.afa', 102.844, 95.127, 1146.932, 1108.28
'MUSCLE_diversified_replicate.acb.314.afa', 102.406, 93.948, 1076.579, 1069.482
'MUSCLE_diversified_replicate.acb.318.afa', 102.363, 94.162, 1083.132, 1081.484
'MUSCLE_diversified_replicate.acb.322.afa', 102.697, 94.355, 1096.931, 1091.51
'MUSCLE_diversified_replicate.acb.326.afa', 102.276, 94.699, 1131.078, 1122.305
'MUSCLE_diversified_replicate.acb.330.afa', 100.231, 91.556, 1053.976, 1045.15
'MUSCLE_diversified_replicate.acb.334.afa', 102.837, 94.545, 1045.785, 1037.263
'MUSCLE_diversified_replicate.acb.338.afa', 101.67, 93.053, 1034.257, 1034.985
'MUSCLE_diversified_replicate.acb.34.afa', 103.205, 95.514, 1122.088, 1111.041
'MUSCLE_diversified_replicate.acb.342.afa', 103.11, 94.866, 1060.614, 1044.924
'MUSCLE_diversified_replicate.acb.346.afa', 101.343, 92.937, 1057.135, 1052.573
'MUSCLE_diversified_replicate.acb.350.afa', 102.894, 94.807, 1096.559, 1073.233
'MUSCLE_diversified_replicate.acb.354.afa', 102.023, 94.121, 1102.137, 1097.298
'MUSCLE_diversified_replicate.acb.358.afa', 100.26, 91.944, 1059.173, 1057.511
'MUSCLE_diversified_replicate.acb.362.afa', 102.225, 94.162, 1112.336, 1107.322
'MUSCLE_diversified_replicate.acb.366.afa', 102.047, 94.354, 1146.556, 1149.973
'MUSCLE_diversified_replicate.acb.370.afa', 101.745, 93.65, 1106.381, 1068.657
'MUSCLE_diversified_replicate.acb.374.afa', 101.319, 93.364, 1097.887, 1095.953
'MUSCLE_diversified_replicate.acb.378.afa', 101.824, 93.811, 1086.499, 1075.778
'MUSCLE_diversified_replicate.acb.38.afa', 103.009, 94.924, 1093.278, 1082.765
'MUSCLE_diversified_replicate.acb.382.afa', 101.877, 93.866, 1116.414, 1113.946
'MUSCLE_diversified_replicate.acb.386.afa', 102.509, 94.153, 1085.466, 1079.059
'MUSCLE_diversified_replicate.acb.390.afa', 102.398, 94.67, 1182.813, 1142.045
'MUSCLE_diversified_replicate.acb.394.afa', 102.281, 93.804, 1037.092, 1036.97
'MUSCLE_diversified_replicate.acb.398.afa', 103.135, 95.062, 1081.388, 1078.312
'MUSCLE_diversified_replicate.acb.42.afa', 103.174, 95.072, 1068.807, 1061.118
'MUSCLE_diversified_replicate.acb.46.afa', 102.16, 93.776, 1051.55, 1051.791
'MUSCLE_diversified_replicate.acb.50.afa', 101.409, 93.529, 1123.999, 1097.934
'MUSCLE_diversified_replicate.acb.54.afa', 103.444, 95.397, 1114.471, 1076.735
'MUSCLE_diversified_replicate.acb.58.afa', 102.56, 93.92, 1004.885, 998.032
'MUSCLE_diversified_replicate.acb.6.afa', 102.549, 94.466, 1051.734, 1058.041
'MUSCLE_diversified_replicate.acb.62.afa', 102.088, 93.647, 1082.527, 1055.995
'MUSCLE_diversified_replicate.acb.66.afa', 102.211, 93.623, 1089.077, 1043.545
'MUSCLE_diversified_replicate.acb.70.afa', 101.076, 92.606, 1038.067, 1037.535
'MUSCLE_diversified_replicate.acb.74.afa', 102.677, 94.7, 1092.415, 1079.113
'MUSCLE_diversified_replicate.acb.78.afa', 102.556, 94.351, 1090.509, 1083.936
'MUSCLE_diversified_replicate.acb.82.afa', 101.962, 93.226, 1022.175, 1020.525
'MUSCLE_diversified_replicate.acb.86.afa', 101.532, 93.328, 1062.706, 1060.243
'MUSCLE_diversified_replicate.acb.90.afa', 102.364, 94.276, 1091.471, 1080.951
'MUSCLE_diversified_replicate.acb.94.afa', 101.979, 93.474, 1017.485, 1012.668
'MUSCLE_diversified_replicate.acb.98.afa', 101.698, 93.826, 1123.171, 1119.393
'MUSCLE_diversified_replicate.bca.103.afa', 102.045, 94.08, 1132.341, 1087.2
'MUSCLE_diversified_replicate.bca.107.afa', 101.894, 94.154, 1175.451, 1126.558
'MUSCLE_diversified_replicate.bca.11.afa', 103.039, 94.716, 1061.6, 1055.201
'MUSCLE_diversified_replicate.bca.111.afa', 103.42, 95.1, 1040.406, 1033.66
'MUSCLE_diversified_replicate.bca.115.afa', 102.794, 94.487, 1062.667, 1059.419
'MUSCLE_diversified_replicate.bca.119.afa', 101.845, 94.036, 1143.96, 1126.995
'MUSCLE_diversified_replicate.bca.123.afa', 101.795, 93.526, 1047.057, 1030.888
'MUSCLE_diversified_replicate.bca.127.afa', 101.582, 93.513, 1135.822, 1132.183
'MUSCLE_diversified_replicate.bca.131.afa', 102.876, 95.253, 1155.225, 1146.085
'MUSCLE_diversified_replicate.bca.135.afa', 102.138, 94.406, 1148.373, 1132.224
'MUSCLE_diversified_replicate.bca.139.afa', 102.479, 93.94, 1036.893, 1023.342
'MUSCLE_diversified_replicate.bca.143.afa', 102.924, 94.568, 1091.494, 1057.482
'MUSCLE_diversified_replicate.bca.147.afa', 102.895, 94.559, 1109.258, 1054.987
'MUSCLE_diversified_replicate.bca.15.afa', 101.082, 93.167, 1153.412, 1136.082
'MUSCLE_diversified_replicate.bca.151.afa', 102.725, 94.642, 1108.931, 1100.819
'MUSCLE_diversified_replicate.bca.155.afa', 101.907, 93.347, 1068.95, 1060.751
'MUSCLE_diversified_replicate.bca.159.afa', 102.473, 94.817, 1183.744, 1134.348
'MUSCLE_diversified_replicate.bca.163.afa', 102.189, 94.089, 1114.276, 1117.412
'MUSCLE_diversified_replicate.bca.167.afa', 103.156, 95.208, 1127.657, 1098.833
'MUSCLE_diversified_replicate.bca.171.afa', 102.429, 93.695, 1028.56, 1004.243
'MUSCLE_diversified_replicate.bca.175.afa', 102.921, 95.159, 1138.486, 1091.426
'MUSCLE_diversified_replicate.bca.179.afa', 102.945, 95.253, 1133.469, 1124.737
'MUSCLE_diversified_replicate.bca.183.afa', 101.714, 93.203, 1014.624, 1013.495
'MUSCLE_diversified_replicate.bca.187.afa', 103.598, 96.005, 1192.569, 1133.351
'MUSCLE_diversified_replicate.bca.19.afa', 100.907, 92.671, 1094.112, 1094.554
'MUSCLE_diversified_replicate.bca.191.afa', 101.642, 94.052, 1218.468, 1157.963
'MUSCLE_diversified_replicate.bca.195.afa', 102.441, 94.036, 1034.61, 1032.257
'MUSCLE_diversified_replicate.bca.199.afa', 102.282, 94.198, 1139.826, 1130.58
'MUSCLE_diversified_replicate.bca.203.afa', 100.87, 92.27, 1098.941, 1049.647
'MUSCLE_diversified_replicate.bca.207.afa', 103.016, 95.285, 1140.351, 1139.185
'MUSCLE_diversified_replicate.bca.211.afa', 102.716, 94.893, 1114.612, 1105.689
'MUSCLE_diversified_replicate.bca.215.afa', 101.708, 93.245, 1099.06, 1092.177
'MUSCLE_diversified_replicate.bca.219.afa', 102.68, 94.572, 1099.549, 1100.838
'MUSCLE_diversified_replicate.bca.223.afa', 102.339, 94.802, 1132.348, 1125.112
'MUSCLE_diversified_replicate.bca.227.afa', 103.152, 94.727, 1025.824, 1018.118
'MUSCLE_diversified_replicate.bca.23.afa', 103.16, 95.023, 1085.497, 1050.705
'MUSCLE_diversified_replicate.bca.231.afa', 102.791, 94.399, 1065.789, 1034.627
'MUSCLE_diversified_replicate.bca.235.afa', 101.367, 92.849, 1024.949, 1021.268
'MUSCLE_diversified_replicate.bca.239.afa', 101.79, 94.206, 1187.685, 1182.676
'MUSCLE_diversified_replicate.bca.243.afa', 103.236, 94.462, 972.791, 965.755
'MUSCLE_diversified_replicate.bca.247.afa', 102.408, 94.232, 1078.541, 1072.792
'MUSCLE_diversified_replicate.bca.251.afa', 101.695, 93.103, 1043.009, 1042.796
'MUSCLE_diversified_replicate.bca.255.afa', 101.768, 92.857, 959.299, 956.809
'MUSCLE_diversified_replicate.bca.259.afa', 101.321, 93.048, 1074.578, 1074.347
'MUSCLE_diversified_replicate.bca.263.afa', 102.927, 94.757, 1073.531, 1066.439
'MUSCLE_diversified_replicate.bca.267.afa', 102.289, 93.709, 1010.401, 991.689
'MUSCLE_diversified_replicate.bca.27.afa', 102.711, 94.648, 1081.604, 1065.912
'MUSCLE_diversified_replicate.bca.271.afa', 102.955, 94.578, 1079.825, 1046.244
'MUSCLE_diversified_replicate.bca.275.afa', 102.427, 95.033, 1192.641, 1183.253
'MUSCLE_diversified_replicate.bca.279.afa', 100.348, 92.303, 1112.829, 1070.808
'MUSCLE_diversified_replicate.bca.283.afa', 102.461, 94.498, 1071.121, 1070.916
'MUSCLE_diversified_replicate.bca.287.afa', 101.936, 93.983, 1091.384, 1093.96
'MUSCLE_diversified_replicate.bca.291.afa', 103.241, 95.061, 1065.206, 1070.147
'MUSCLE_diversified_replicate.bca.295.afa', 102.568, 94.27, 1063.326, 1061.073
'MUSCLE_diversified_replicate.bca.299.afa', 102.294, 93.962, 1075.996, 1030.196
'MUSCLE_diversified_replicate.bca.3.afa', 103.42, 95.351, 1052.751, 1043.063
'MUSCLE_diversified_replicate.bca.303.afa', 102.301, 94.171, 1087.746, 1081.83
'MUSCLE_diversified_replicate.bca.307.afa', 101.773, 93.479, 1140.893, 1107.201
'MUSCLE_diversified_replicate.bca.31.afa', 101.973, 93.715, 1168.958, 1104.93
'MUSCLE_diversified_replicate.bca.311.afa', 102.649, 94.984, 1124.674, 1100.868
'MUSCLE_diversified_replicate.bca.315.afa', 101.65, 92.621, 987.996, 991.676
'MUSCLE_diversified_replicate.bca.319.afa', 101.284, 93.429, 1108.226, 1106.0
'MUSCLE_diversified_replicate.bca.323.afa', 102.287, 93.819, 1058.728, 1020.821
'MUSCLE_diversified_replicate.bca.327.afa', 102.445, 94.287, 1103.049, 1066.702
'MUSCLE_diversified_replicate.bca.331.afa', 102.729, 94.455, 1066.248, 1063.031
'MUSCLE_diversified_replicate.bca.335.afa', 102.057, 93.946, 1094.507, 1090.492
'MUSCLE_diversified_replicate.bca.339.afa', 100.993, 93.346, 1166.968, 1174.429
'MUSCLE_diversified_replicate.bca.343.afa', 101.062, 92.227, 1007.76, 1007.838
'MUSCLE_diversified_replicate.bca.347.afa', 102.346, 93.994, 1116.985, 1081.331
'MUSCLE_diversified_replicate.bca.35.afa', 100.319, 91.944, 1075.241, 1078.457
'MUSCLE_diversified_replicate.bca.351.afa', 102.081, 93.341, 1026.988, 1004.874
'MUSCLE_diversified_replicate.bca.355.afa', 101.795, 93.976, 1133.33, 1117.636
'MUSCLE_diversified_replicate.bca.359.afa', 102.059, 93.585, 1066.366, 1039.525
'MUSCLE_diversified_replicate.bca.363.afa', 102.137, 93.66, 1043.051, 1019.314
'MUSCLE_diversified_replicate.bca.367.afa', 102.532, 94.382, 1057.064, 1039.737
'MUSCLE_diversified_replicate.bca.371.afa', 102.587, 94.56, 1086.46, 1081.75
'MUSCLE_diversified_replicate.bca.375.afa', 101.368, 93.187, 1090.519, 1085.182
'MUSCLE_diversified_replicate.bca.379.afa', 102.413, 94.155, 1082.625, 1070.715
'MUSCLE_diversified_replicate.bca.383.afa', 100.818, 92.018, 1003.618, 1008.197
'MUSCLE_diversified_replicate.bca.387.afa', 102.461, 94.491, 1119.485, 1115.99
'MUSCLE_diversified_replicate.bca.39.afa', 102.56, 94.2, 1103.244, 1096.815
'MUSCLE_diversified_replicate.bca.391.afa', 101.351, 92.834, 1036.826, 1037.529
'MUSCLE_diversified_replicate.bca.395.afa', 102.566, 94.107, 1034.387, 1039.676
'MUSCLE_diversified_replicate.bca.399.afa', 102.394, 94.004, 1028.033, 1026.417
'MUSCLE_diversified_replicate.bca.43.afa', 102.006, 94.307, 1167.126, 1130.67
'MUSCLE_diversified_replicate.bca.47.afa', 101.874, 93.474, 1037.319, 1023.582
'MUSCLE_diversified_replicate.bca.51.afa', 102.665, 93.995, 1025.199, 1022.201
'MUSCLE_diversified_replicate.bca.55.afa', 101.379, 92.689, 1021.692, 1023.652
'MUSCLE_diversified_replicate.bca.59.afa', 102.682, 94.399, 1105.741, 1075.568
'MUSCLE_diversified_replicate.bca.63.afa', 101.569, 93.686, 1118.15, 1103.865
'MUSCLE_diversified_replicate.bca.67.afa', 102.52, 94.568, 1112.664, 1094.95
'MUSCLE_diversified_replicate.bca.7.afa', 101.877, 94.265, 1150.944, 1111.689
'MUSCLE_diversified_replicate.bca.71.afa', 102.084, 93.767, 1069.518, 1065.343
'MUSCLE_diversified_replicate.bca.75.afa', 102.372, 94.386, 1108.591, 1096.302
'MUSCLE_diversified_replicate.bca.79.afa', 101.674, 93.554, 1125.251, 1122.334
'MUSCLE_diversified_replicate.bca.83.afa', 101.521, 93.366, 1093.4, 1090.659
'MUSCLE_diversified_replicate.bca.87.afa', 102.288, 94.332, 1094.235, 1080.807
'MUSCLE_diversified_replicate.bca.91.afa', 102.486, 95.086, 1198.118, 1175.232
'MUSCLE_diversified_replicate.bca.95.afa', 101.795, 94.07, 1158.654, 1154.804
'MUSCLE_diversified_replicate.bca.99.afa', 101.743, 93.871, 1212.0, 1168.411
'MUSCLE_diversified_replicate.none.0.afa', 102.979, 94.58, 1049.39, 1049.504
'MUSCLE_diversified_replicate.none.100.afa', 102.625, 94.774, 1170.577, 1112.205
'MUSCLE_diversified_replicate.none.104.afa', 102.564, 94.343, 1046.194, 1041.529
'MUSCLE_diversified_replicate.none.108.afa', 102.195, 93.771, 1042.578, 1039.865
'MUSCLE_diversified_replicate.none.112.afa', 101.223, 92.863, 1075.309, 1065.293
'MUSCLE_diversified_replicate.none.116.afa', 102.871, 94.602, 1150.886, 1109.875
'MUSCLE_diversified_replicate.none.12.afa', 102.329, 94.188, 1073.972, 1072.433
'MUSCLE_diversified_replicate.none.120.afa', 102.807, 94.94, 1117.612, 1104.099
'MUSCLE_diversified_replicate.none.124.afa', 102.515, 94.363, 1127.197, 1101.679
'MUSCLE_diversified_replicate.none.128.afa', 102.125, 93.65, 1052.327, 1051.243
'MUSCLE_diversified_replicate.none.132.afa', 102.116, 93.573, 1042.138, 1032.634
'MUSCLE_diversified_replicate.none.136.afa', 102.904, 94.403, 1015.117, 1010.632
'MUSCLE_diversified_replicate.none.140.afa', 102.266, 94.825, 1183.322, 1174.232
