code_K20,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
'MUSCLE_diversified_replicate.abc.385.afa', 30820, 3.282, 5, 2, 32269
'MUSCLE_diversified_replicate.abc.389.afa', 28254, 2.924, 5, 2, 29510
'MUSCLE_diversified_replicate.abc.393.afa', 28478, 2.926, 4, 2, 29771
'MUSCLE_diversified_replicate.abc.397.afa', 28767, 3.002, 5, 3, 30056
'MUSCLE_diversified_replicate.abc.41.afa', 28341, 3.033, 5, 2, 29515
'MUSCLE_diversified_replicate.abc.45.afa', 29516, 3.083, 5, 3, 30966
'MUSCLE_diversified_replicate.abc.49.afa', 27370, 2.839, 4, 2, 28566
'MUSCLE_diversified_replicate.abc.5.afa', 28017, 2.929, 5, 3, 29410
'MUSCLE_diversified_replicate.abc.53.afa', 28277, 3.002, 4, 2, 29568
'MUSCLE_diversified_replicate.abc.57.afa', 28094, 2.874, 4, 2, 29255
'MUSCLE_diversified_replicate.abc.61.afa', 28908, 2.967, 5, 3, 30099
'MUSCLE_diversified_replicate.abc.65.afa', 28746, 2.982, 5, 3, 30194
'MUSCLE_diversified_replicate.abc.69.afa', 29202, 3.04, 5, 3, 30603
'MUSCLE_diversified_replicate.abc.73.afa', 29894, 3.068, 5, 3, 31131
'MUSCLE_diversified_replicate.abc.77.afa', 28298, 3.025, 5, 2, 29506
'MUSCLE_diversified_replicate.abc.81.afa', 28072, 2.929, 5, 2, 29222
'MUSCLE_diversified_replicate.abc.85.afa', 28719, 2.978, 5, 3, 30451
'MUSCLE_diversified_replicate.abc.89.afa', 28185, 2.929, 5, 3, 29531
'MUSCLE_diversified_replicate.abc.9.afa', 28013, 2.809, 4, 2, 29412
'MUSCLE_diversified_replicate.abc.93.afa', 28192, 3.033, 5, 3, 29503
'MUSCLE_diversified_replicate.abc.97.afa', 28451, 2.978, 5, 2, 29751
'MUSCLE_diversified_replicate.acb.10.afa', 28320, 2.892, 4, 2, 29656
'MUSCLE_diversified_replicate.acb.102.afa', 27960, 2.957, 4, 2, 29290
'MUSCLE_diversified_replicate.acb.106.afa', 28408, 3.034, 5, 3, 29677
'MUSCLE_diversified_replicate.acb.110.afa', 29697, 2.981, 5, 3, 30962
'MUSCLE_diversified_replicate.acb.114.afa', 28009, 3.052, 5, 3, 29532
'MUSCLE_diversified_replicate.acb.118.afa', 28573, 2.911, 5, 2, 29725
'MUSCLE_diversified_replicate.acb.122.afa', 29519, 3.027, 5, 2, 30700
'MUSCLE_diversified_replicate.acb.126.afa', 30289, 3.154, 5, 3, 31522
'MUSCLE_diversified_replicate.acb.130.afa', 28350, 3.031, 5, 3, 29591
'MUSCLE_diversified_replicate.acb.134.afa', 27953, 2.952, 5, 3, 29267
'MUSCLE_diversified_replicate.acb.138.afa', 28145, 2.947, 5, 3, 29316
'MUSCLE_diversified_replicate.acb.14.afa', 28508, 3.013, 5, 3, 29829
'MUSCLE_diversified_replicate.acb.142.afa', 28022, 2.862, 5, 2, 29295
'MUSCLE_diversified_replicate.acb.146.afa', 27695, 2.872, 5, 3, 28876
'MUSCLE_diversified_replicate.acb.150.afa', 27537, 2.821, 4, 2, 28859
'MUSCLE_diversified_replicate.acb.154.afa', 29658, 2.94, 4, 2, 30975
'MUSCLE_diversified_replicate.acb.158.afa', 27564, 2.873, 5, 3, 28888
'MUSCLE_diversified_replicate.acb.162.afa', 29148, 2.948, 4, 2, 30376
'MUSCLE_diversified_replicate.acb.166.afa', 28544, 2.966, 5, 3, 29921
'MUSCLE_diversified_replicate.acb.170.afa', 28281, 2.919, 5, 3, 29581
'MUSCLE_diversified_replicate.acb.174.afa', 28337, 2.928, 5, 3, 29599
'MUSCLE_diversified_replicate.acb.178.afa', 27948, 2.957, 5, 3, 29303
'MUSCLE_diversified_replicate.acb.18.afa', 28232, 2.96, 5, 3, 29546
'MUSCLE_diversified_replicate.acb.182.afa', 30115, 3.007, 5, 2, 31403
'MUSCLE_diversified_replicate.acb.186.afa', 28336, 3.007, 5, 3, 29621
'MUSCLE_diversified_replicate.acb.190.afa', 28109, 3.028, 5, 2, 29465
'MUSCLE_diversified_replicate.acb.194.afa', 28504, 2.946, 5, 3, 29925
'MUSCLE_diversified_replicate.acb.198.afa', 28131, 2.935, 5, 3, 29567
'MUSCLE_diversified_replicate.acb.2.afa', 27735, 2.957, 5, 3, 29220
'MUSCLE_diversified_replicate.acb.202.afa', 30608, 3.134, 5, 2, 32037
'MUSCLE_diversified_replicate.acb.206.afa', 27512, 2.909, 5, 3, 28651
'MUSCLE_diversified_replicate.acb.210.afa', 28335, 2.886, 5, 3, 29896
'MUSCLE_diversified_replicate.acb.214.afa', 28575, 2.973, 5, 2, 29979
'MUSCLE_diversified_replicate.acb.218.afa', 28082, 2.908, 5, 3, 29387
'MUSCLE_diversified_replicate.acb.22.afa', 28522, 2.954, 5, 2, 29956
'MUSCLE_diversified_replicate.acb.222.afa', 29298, 2.983, 5, 2, 30540
'MUSCLE_diversified_replicate.acb.226.afa', 28809, 2.977, 5, 3, 30106
'MUSCLE_diversified_replicate.acb.230.afa', 27642, 2.866, 5, 3, 28886
'MUSCLE_diversified_replicate.acb.234.afa', 27771, 2.916, 4, 2, 29061
'MUSCLE_diversified_replicate.acb.238.afa', 27779, 2.902, 4, 2, 29073
'MUSCLE_diversified_replicate.acb.242.afa', 28902, 3.008, 5, 3, 30268
'MUSCLE_diversified_replicate.acb.246.afa', 28703, 3.018, 5, 3, 29813
'MUSCLE_diversified_replicate.acb.250.afa', 28281, 2.966, 4, 2, 29675
'MUSCLE_diversified_replicate.acb.254.afa', 27886, 2.891, 4, 2, 29214
'MUSCLE_diversified_replicate.acb.258.afa', 28239, 2.994, 5, 3, 29566
'MUSCLE_diversified_replicate.acb.26.afa', 29069, 3.067, 5, 2, 30472
'MUSCLE_diversified_replicate.acb.262.afa', 29474, 2.988, 5, 3, 30675
'MUSCLE_diversified_replicate.acb.266.afa', 27986, 2.969, 5, 3, 29311
'MUSCLE_diversified_replicate.acb.270.afa', 28417, 2.917, 5, 2, 29691
'MUSCLE_diversified_replicate.acb.274.afa', 28194, 2.948, 5, 3, 29424
'MUSCLE_diversified_replicate.acb.278.afa', 28251, 2.943, 5, 3, 29501
'MUSCLE_diversified_replicate.acb.282.afa', 27905, 2.92, 4, 2, 29253
'MUSCLE_diversified_replicate.acb.286.afa', 30313, 3.127, 5, 3, 31626
'MUSCLE_diversified_replicate.acb.290.afa', 29577, 3.048, 5, 2, 31339
'MUSCLE_diversified_replicate.acb.294.afa', 27736, 2.948, 5, 2, 28948
'MUSCLE_diversified_replicate.acb.298.afa', 28322, 2.909, 4, 2, 29590
'MUSCLE_diversified_replicate.acb.30.afa', 28163, 2.972, 5, 3, 29588
'MUSCLE_diversified_replicate.acb.302.afa', 28078, 2.941, 5, 2, 29349
'MUSCLE_diversified_replicate.acb.306.afa', 27861, 2.943, 5, 3, 29200
'MUSCLE_diversified_replicate.acb.310.afa', 29222, 2.962, 4, 2, 30469
'MUSCLE_diversified_replicate.acb.314.afa', 28256, 2.944, 5, 2, 29637
'MUSCLE_diversified_replicate.acb.318.afa', 30237, 2.982, 5, 2, 31531
'MUSCLE_diversified_replicate.acb.322.afa', 28351, 2.971, 5, 3, 29756
'MUSCLE_diversified_replicate.acb.326.afa', 28127, 2.927, 5, 3, 29326
'MUSCLE_diversified_replicate.acb.330.afa', 28160, 2.932, 5, 3, 29518
'MUSCLE_diversified_replicate.acb.334.afa', 29210, 3.055, 5, 3, 30427
'MUSCLE_diversified_replicate.acb.338.afa', 28928, 3.093, 5, 3, 30271
'MUSCLE_diversified_replicate.acb.34.afa', 29399, 2.954, 4, 2, 30547
'MUSCLE_diversified_replicate.acb.342.afa', 30026, 3.076, 5, 2, 31358
'MUSCLE_diversified_replicate.acb.346.afa', 27928, 2.932, 4, 2, 29241
'MUSCLE_diversified_replicate.acb.350.afa', 28782, 3.012, 5, 3, 30105
'MUSCLE_diversified_replicate.acb.354.afa', 28500, 2.972, 5, 3, 29873
'MUSCLE_diversified_replicate.acb.358.afa', 28683, 2.958, 5, 2, 29996
'MUSCLE_diversified_replicate.acb.362.afa', 27998, 2.916, 5, 2, 29552
'MUSCLE_diversified_replicate.acb.366.afa', 29783, 2.919, 5, 2, 31098
'MUSCLE_diversified_replicate.acb.370.afa', 28315, 2.955, 4, 2, 29507
'MUSCLE_diversified_replicate.acb.374.afa', 28007, 2.894, 5, 2, 29371
'MUSCLE_diversified_replicate.acb.378.afa', 29413, 3.03, 4, 2, 30733
'MUSCLE_diversified_replicate.acb.38.afa', 29145, 2.99, 5, 2, 30254
'MUSCLE_diversified_replicate.acb.382.afa', 28048, 2.88, 5, 2, 29452
'MUSCLE_diversified_replicate.acb.386.afa', 28167, 2.999, 5, 3, 29491
'MUSCLE_diversified_replicate.acb.390.afa', 28372, 2.88, 5, 2, 29634
'MUSCLE_diversified_replicate.acb.394.afa', 29668, 3.015, 5, 3, 31176
'MUSCLE_diversified_replicate.acb.398.afa', 28784, 2.971, 5, 2, 30024
'MUSCLE_diversified_replicate.acb.42.afa', 29740, 3.02, 5, 2, 31011
'MUSCLE_diversified_replicate.acb.46.afa', 28824, 3.031, 5, 3, 30172
'MUSCLE_diversified_replicate.acb.50.afa', 27905, 2.935, 5, 3, 29151
'MUSCLE_diversified_replicate.acb.54.afa', 28332, 3.003, 4, 2, 29548
'MUSCLE_diversified_replicate.acb.58.afa', 29591, 3.095, 5, 2, 30920
'MUSCLE_diversified_replicate.acb.6.afa', 28839, 3.073, 5, 2, 30038
'MUSCLE_diversified_replicate.acb.62.afa', 29748, 2.991, 5, 3, 31224
'MUSCLE_diversified_replicate.acb.66.afa', 29388, 2.967, 4, 2, 30712
'MUSCLE_diversified_replicate.acb.70.afa', 30009, 3.047, 5, 3, 31348
'MUSCLE_diversified_replicate.acb.74.afa', 28436, 2.92, 4, 2, 29542
'MUSCLE_diversified_replicate.acb.78.afa', 27987, 2.972, 5, 3, 29336
'MUSCLE_diversified_replicate.acb.82.afa', 29513, 3.12, 5, 3, 30954
'MUSCLE_diversified_replicate.acb.86.afa', 28557, 2.996, 5, 3, 30079
'MUSCLE_diversified_replicate.acb.90.afa', 28351, 2.958, 5, 3, 29595
'MUSCLE_diversified_replicate.acb.94.afa', 29263, 3.041, 5, 3, 30667
'MUSCLE_diversified_replicate.acb.98.afa', 28238, 2.941, 5, 2, 29734
'MUSCLE_diversified_replicate.bca.103.afa', 28247, 2.97, 5, 3, 29413
'MUSCLE_diversified_replicate.bca.107.afa', 29195, 2.999, 5, 3, 30418
'MUSCLE_diversified_replicate.bca.11.afa', 29385, 3.038, 5, 3, 30770
'MUSCLE_diversified_replicate.bca.111.afa', 29822, 3.051, 5, 2, 31365
'MUSCLE_diversified_replicate.bca.115.afa', 28133, 2.945, 5, 3, 29567
'MUSCLE_diversified_replicate.bca.119.afa', 27490, 2.87, 5, 2, 28781
'MUSCLE_diversified_replicate.bca.123.afa', 28478, 3.021, 5, 2, 29821
'MUSCLE_diversified_replicate.bca.127.afa', 28715, 2.874, 5, 3, 29928
'MUSCLE_diversified_replicate.bca.131.afa', 27549, 2.873, 5, 2, 28646
'MUSCLE_diversified_replicate.bca.135.afa', 28226, 2.896, 4, 2, 29413
'MUSCLE_diversified_replicate.bca.139.afa', 30149, 3.064, 5, 2, 31385
'MUSCLE_diversified_replicate.bca.143.afa', 27916, 3.014, 5, 2, 29284
'MUSCLE_diversified_replicate.bca.147.afa', 29921, 3.094, 5, 2, 31175
'MUSCLE_diversified_replicate.bca.15.afa', 28170, 2.89, 5, 3, 29307
'MUSCLE_diversified_replicate.bca.151.afa', 29718, 2.943, 5, 2, 31050
'MUSCLE_diversified_replicate.bca.155.afa', 29760, 3.066, 5, 2, 30957
'MUSCLE_diversified_replicate.bca.159.afa', 27979, 2.841, 4, 2, 29162
'MUSCLE_diversified_replicate.bca.163.afa', 27881, 2.862, 5, 2, 29357
'MUSCLE_diversified_replicate.bca.167.afa', 29089, 2.887, 5, 3, 30495
'MUSCLE_diversified_replicate.bca.171.afa', 29431, 3.064, 5, 3, 30765
'MUSCLE_diversified_replicate.bca.175.afa', 28599, 2.988, 4, 2, 29906
'MUSCLE_diversified_replicate.bca.179.afa', 29240, 2.854, 5, 2, 30479
'MUSCLE_diversified_replicate.bca.183.afa', 30140, 3.128, 5, 3, 31959
'MUSCLE_diversified_replicate.bca.187.afa', 28743, 2.909, 4, 2, 29970
'MUSCLE_diversified_replicate.bca.19.afa', 27516, 2.848, 5, 3, 28841
'MUSCLE_diversified_replicate.bca.191.afa', 27660, 2.874, 4, 2, 28899
'MUSCLE_diversified_replicate.bca.195.afa', 29778, 3.039, 5, 3, 31001
'MUSCLE_diversified_replicate.bca.199.afa', 27903, 2.871, 5, 3, 29219
'MUSCLE_diversified_replicate.bca.203.afa', 28193, 2.938, 5, 3, 29498
'MUSCLE_diversified_replicate.bca.207.afa', 27919, 2.948, 5, 3, 29275
'MUSCLE_diversified_replicate.bca.211.afa', 28493, 2.951, 5, 2, 29815
'MUSCLE_diversified_replicate.bca.215.afa', 27734, 2.954, 5, 3, 29147
'MUSCLE_diversified_replicate.bca.219.afa', 27869, 2.939, 5, 2, 29244
'MUSCLE_diversified_replicate.bca.223.afa', 27959, 2.929, 5, 2, 29353
'MUSCLE_diversified_replicate.bca.227.afa', 29819, 3.114, 5, 2, 31169
'MUSCLE_diversified_replicate.bca.23.afa', 30044, 3.0, 5, 2, 31319
'MUSCLE_diversified_replicate.bca.231.afa', 29358, 3.025, 5, 3, 30742
'MUSCLE_diversified_replicate.bca.235.afa', 30021, 3.004, 5, 3, 31423
'MUSCLE_diversified_replicate.bca.239.afa', 27685, 2.848, 4, 2, 28860
'MUSCLE_diversified_replicate.bca.243.afa', 30245, 3.264, 5, 3, 31607
'MUSCLE_diversified_replicate.bca.247.afa', 28346, 2.956, 5, 3, 29619
'MUSCLE_diversified_replicate.bca.251.afa', 29358, 3.008, 5, 3, 30723
'MUSCLE_diversified_replicate.bca.255.afa', 30195, 3.187, 5, 2, 31654
'MUSCLE_diversified_replicate.bca.259.afa', 28402, 2.947, 5, 3, 29790
'MUSCLE_diversified_replicate.bca.263.afa', 30403, 3.004, 4, 2, 31658
'MUSCLE_diversified_replicate.bca.267.afa', 29990, 3.108, 5, 3, 31284
'MUSCLE_diversified_replicate.bca.27.afa', 29040, 2.957, 5, 3, 30214
'MUSCLE_diversified_replicate.bca.271.afa', 29059, 3.008, 5, 2, 30480
'MUSCLE_diversified_replicate.bca.275.afa', 27887, 2.809, 4, 2, 29280
'MUSCLE_diversified_replicate.bca.279.afa', 28098, 2.986, 5, 2, 29268
'MUSCLE_diversified_replicate.bca.283.afa', 28316, 3.033, 5, 3, 29637
'MUSCLE_diversified_replicate.bca.287.afa', 28199, 2.956, 5, 3, 29588
'MUSCLE_diversified_replicate.bca.291.afa', 29121, 3.033, 5, 2, 30518
'MUSCLE_diversified_replicate.bca.295.afa', 28277, 2.991, 5, 3, 29565
'MUSCLE_diversified_replicate.bca.299.afa', 29274, 3.051, 5, 3, 30523
'MUSCLE_diversified_replicate.bca.3.afa', 28510, 3.001, 4, 2, 29791
'MUSCLE_diversified_replicate.bca.303.afa', 28838, 2.999, 5, 2, 30257
'MUSCLE_diversified_replicate.bca.307.afa', 28389, 2.975, 5, 2, 29765
'MUSCLE_diversified_replicate.bca.31.afa', 29112, 2.922, 5, 2, 30525
'MUSCLE_diversified_replicate.bca.311.afa', 28246, 2.995, 4, 2, 29561
'MUSCLE_diversified_replicate.bca.315.afa', 29807, 3.096, 5, 3, 31170
'MUSCLE_diversified_replicate.bca.319.afa', 28013, 2.872, 5, 3, 29250
'MUSCLE_diversified_replicate.bca.323.afa', 29480, 3.091, 5, 3, 30885
'MUSCLE_diversified_replicate.bca.327.afa', 28526, 2.946, 5, 3, 29939
'MUSCLE_diversified_replicate.bca.331.afa', 28447, 2.938, 5, 2, 29807
'MUSCLE_diversified_replicate.bca.335.afa', 27925, 2.956, 5, 3, 29445
'MUSCLE_diversified_replicate.bca.339.afa', 29525, 2.882, 4, 2, 30814
'MUSCLE_diversified_replicate.bca.343.afa', 30494, 3.045, 5, 3, 32099
'MUSCLE_diversified_replicate.bca.347.afa', 29459, 2.928, 5, 2, 30715
'MUSCLE_diversified_replicate.bca.35.afa', 29057, 2.979, 5, 3, 30296
'MUSCLE_diversified_replicate.bca.351.afa', 30177, 3.067, 5, 3, 31523
'MUSCLE_diversified_replicate.bca.355.afa', 27505, 2.916, 5, 3, 28844
'MUSCLE_diversified_replicate.bca.359.afa', 28452, 3.008, 5, 3, 29697
'MUSCLE_diversified_replicate.bca.363.afa', 29492, 3.011, 5, 3, 30759
'MUSCLE_diversified_replicate.bca.367.afa', 28945, 3.0, 5, 2, 30143
'MUSCLE_diversified_replicate.bca.371.afa', 28938, 3.013, 5, 2, 30300
'MUSCLE_diversified_replicate.bca.375.afa', 29348, 2.967, 4, 2, 30741
'MUSCLE_diversified_replicate.bca.379.afa', 29133, 2.91, 5, 2, 30400
'MUSCLE_diversified_replicate.bca.383.afa', 30504, 3.007, 5, 2, 31732
'MUSCLE_diversified_replicate.bca.387.afa', 27641, 2.877, 5, 2, 29086
'MUSCLE_diversified_replicate.bca.39.afa', 29575, 2.909, 4, 2, 30790
'MUSCLE_diversified_replicate.bca.391.afa', 29215, 2.976, 5, 2, 30515
'MUSCLE_diversified_replicate.bca.395.afa', 29435, 2.962, 5, 3, 30812
'MUSCLE_diversified_replicate.bca.399.afa', 29517, 2.996, 5, 3, 30763
'MUSCLE_diversified_replicate.bca.43.afa', 27819, 2.88, 5, 2, 29011
'MUSCLE_diversified_replicate.bca.47.afa', 29379, 3.034, 5, 3, 30718
'MUSCLE_diversified_replicate.bca.51.afa', 29339, 3.084, 5, 3, 30716
'MUSCLE_diversified_replicate.bca.55.afa', 28696, 3.005, 5, 3, 30384
'MUSCLE_diversified_replicate.bca.59.afa', 29807, 3.008, 5, 2, 31070
'MUSCLE_diversified_replicate.bca.63.afa', 27467, 2.907, 5, 3, 28803
'MUSCLE_diversified_replicate.bca.67.afa', 28152, 2.956, 5, 2, 29383
'MUSCLE_diversified_replicate.bca.7.afa', 27502, 2.91, 5, 2, 28824
'MUSCLE_diversified_replicate.bca.71.afa', 28354, 2.957, 5, 3, 29647
'MUSCLE_diversified_replicate.bca.75.afa', 29004, 2.953, 5, 2, 30145
'MUSCLE_diversified_replicate.bca.79.afa', 27960, 2.893, 4, 2, 29388
'MUSCLE_diversified_replicate.bca.83.afa', 28282, 2.944, 5, 3, 29450
'MUSCLE_diversified_replicate.bca.87.afa', 28594, 3.038, 5, 2, 29946
'MUSCLE_diversified_replicate.bca.91.afa', 27915, 2.827, 4, 2, 29230
'MUSCLE_diversified_replicate.bca.95.afa', 27850, 2.894, 4, 2, 29184
'MUSCLE_diversified_replicate.bca.99.afa', 28425, 2.823, 4, 2, 29664
'MUSCLE_diversified_replicate.none.0.afa', 28110, 2.981, 5, 3, 29420
'MUSCLE_diversified_replicate.none.100.afa', 28200, 2.937, 5, 2, 29548
'MUSCLE_diversified_replicate.none.104.afa', 29588, 2.996, 4, 2, 30928
'MUSCLE_diversified_replicate.none.108.afa', 28418, 2.98, 5, 3, 29688
'MUSCLE_diversified_replicate.none.112.afa', 28275, 2.945, 5, 3, 29657
'MUSCLE_diversified_replicate.none.116.afa', 29233, 2.947, 5, 2, 30502
'MUSCLE_diversified_replicate.none.12.afa', 28300, 3.012, 4, 2, 29457
'MUSCLE_diversified_replicate.none.120.afa', 28155, 2.989, 5, 2, 29775
'MUSCLE_diversified_replicate.none.124.afa', 28205, 2.893, 5, 3, 29460
'MUSCLE_diversified_replicate.none.128.afa', 28723, 2.979, 5, 3, 30056
'MUSCLE_diversified_replicate.none.132.afa', 29473, 3.022, 5, 3, 30751
'MUSCLE_diversified_replicate.none.136.afa', 29592, 3.093, 5, 3, 30951
'MUSCLE_diversified_replicate.none.140.afa', 27974, 2.882, 5, 3, 29226
'MUSCLE_diversified_replicate.none.144.afa', 30602, 3.098, 5, 2, 31928
'MUSCLE_diversified_replicate.none.148.afa', 28015, 2.937, 5, 3, 29287
'MUSCLE_diversified_replicate.none.152.afa', 28361, 3.003, 5, 3, 29671
'MUSCLE_diversified_replicate.none.156.afa', 28938, 2.961, 4, 2, 30308
'MUSCLE_diversified_replicate.none.16.afa', 28723, 2.988, 5, 3, 30134
'MUSCLE_diversified_replicate.none.160.afa', 29634, 3.014, 5, 2, 30882
'MUSCLE_diversified_replicate.none.164.afa', 28942, 2.899, 5, 2, 30118
'MUSCLE_diversified_replicate.none.168.afa', 30006, 2.997, 5, 2, 31260
'MUSCLE_diversified_replicate.none.172.afa', 29523, 3.077, 5, 3, 30944
'MUSCLE_diversified_replicate.none.176.afa', 28727, 3.019, 5, 3, 29974
'MUSCLE_diversified_replicate.none.180.afa', 27901, 2.872, 5, 3, 29174
'MUSCLE_diversified_replicate.none.184.afa', 29345, 3.036, 5, 3, 30674
'MUSCLE_diversified_replicate.none.188.afa', 29180, 3.007, 5, 2, 30489
'MUSCLE_diversified_replicate.none.192.afa', 28103, 2.857, 5, 2, 29495
'MUSCLE_diversified_replicate.none.196.afa', 28600, 2.986, 5, 3, 29984
'MUSCLE_diversified_replicate.none.20.afa', 29519, 2.975, 5, 3, 30812
'MUSCLE_diversified_replicate.none.200.afa', 28594, 2.926, 5, 3, 29839
'MUSCLE_diversified_replicate.none.204.afa', 29131, 2.968, 5, 2, 30316
'MUSCLE_diversified_replicate.none.208.afa', 28505, 3.023, 4, 2, 29770
'MUSCLE_diversified_replicate.none.212.afa', 27762, 2.94, 5, 3, 28973
'MUSCLE_diversified_replicate.none.216.afa', 28571, 3.107, 5, 3, 29983
'MUSCLE_diversified_replicate.none.220.afa', 28248, 3.0, 5, 3, 29384
'MUSCLE_diversified_replicate.none.224.afa', 28085, 2.953, 5, 3, 29332
'MUSCLE_diversified_replicate.none.228.afa', 27931, 2.983, 5, 3, 29247
'MUSCLE_diversified_replicate.none.232.afa', 29832, 3.083, 5, 3, 31131
'MUSCLE_diversified_replicate.none.236.afa', 30180, 3.103, 6, 3, 31760
'MUSCLE_diversified_replicate.none.24.afa', 28388, 2.909, 4, 2, 29675
'MUSCLE_diversified_replicate.none.240.afa', 29508, 2.997, 4, 2, 30871
'MUSCLE_diversified_replicate.none.244.afa', 29133, 3.094, 5, 3, 30500
'MUSCLE_diversified_replicate.none.248.afa', 27740, 3.029, 5, 3, 29109
'MUSCLE_diversified_replicate.none.252.afa', 27838, 2.964, 5, 3, 29001
'MUSCLE_diversified_replicate.none.256.afa', 27984, 2.961, 5, 3, 29302
'MUSCLE_diversified_replicate.none.260.afa', 29055, 2.978, 5, 2, 30372
'MUSCLE_diversified_replicate.none.264.afa', 28494, 3.003, 5, 3, 29974
'MUSCLE_diversified_replicate.none.268.afa', 29830, 3.124, 5, 2, 31189
'MUSCLE_diversified_replicate.none.272.afa', 28948, 2.992, 5, 3, 30342
'MUSCLE_diversified_replicate.none.276.afa', 29257, 2.944, 5, 2, 30464
'MUSCLE_diversified_replicate.none.28.afa', 29877, 3.138, 5, 3, 31232
'MUSCLE_diversified_replicate.none.280.afa', 29262, 3.061, 5, 2, 30571
'MUSCLE_diversified_replicate.none.284.afa', 28327, 2.899, 4, 2, 29519
'MUSCLE_diversified_replicate.none.288.afa', 27896, 2.973, 5, 3, 29161
'MUSCLE_diversified_replicate.none.292.afa', 28538, 2.949, 5, 3, 29973
'MUSCLE_diversified_replicate.none.296.afa', 27831, 2.911, 5, 3, 29213
'MUSCLE_diversified_replicate.none.300.afa', 29020, 2.984, 5, 3, 30364
'MUSCLE_diversified_replicate.none.304.afa', 28393, 3.003, 5, 3, 29672
'MUSCLE_diversified_replicate.none.308.afa', 29153, 3.041, 5, 2, 30442
'MUSCLE_diversified_replicate.none.312.afa', 29336, 3.061, 5, 2, 30686
'MUSCLE_diversified_replicate.none.316.afa', 28360, 2.966, 5, 2, 29704
'MUSCLE_diversified_replicate.none.32.afa', 28166, 2.99, 5, 2, 29606
'MUSCLE_diversified_replicate.none.320.afa', 29511, 3.054, 5, 2, 31054
'MUSCLE_diversified_replicate.none.324.afa', 29476, 2.999, 5, 3, 30646
'MUSCLE_diversified_replicate.none.328.afa', 29272, 3.04, 5, 3, 30642
'MUSCLE_diversified_replicate.none.332.afa', 29611, 3.088, 4, 2, 30953
'MUSCLE_diversified_replicate.none.336.afa', 27561, 2.946, 5, 3, 28768
'MUSCLE_diversified_replicate.none.340.afa', 27935, 2.974, 5, 3, 29195
'MUSCLE_diversified_replicate.none.344.afa', 28016, 2.989, 5, 3, 29315
'MUSCLE_diversified_replicate.none.348.afa', 29409, 3.065, 6, 3, 30820
'MUSCLE_diversified_replicate.none.352.afa', 28594, 2.957, 5, 3, 29831
'MUSCLE_diversified_replicate.none.356.afa', 28645, 3.014, 5, 3, 29904
'MUSCLE_diversified_replicate.none.36.afa', 28076, 2.936, 5, 2, 29261
'MUSCLE_diversified_replicate.none.360.afa', 29119, 3.036, 5, 3, 30479
'MUSCLE_diversified_replicate.none.364.afa', 28338, 2.939, 5, 3, 29867
'MUSCLE_diversified_replicate.none.368.afa', 29268, 3.049, 5, 2, 30686
'MUSCLE_diversified_replicate.none.372.afa', 27890, 2.936, 5, 2, 29144
'MUSCLE_diversified_replicate.none.376.afa', 28168, 2.903, 5, 3, 29400
'MUSCLE_diversified_replicate.none.380.afa', 28569, 2.991, 5, 3, 29887
'MUSCLE_diversified_replicate.none.384.afa', 29835, 3.165, 5, 3, 31219
'MUSCLE_diversified_replicate.none.388.afa', 30662, 3.133, 5, 2, 32012
'MUSCLE_diversified_replicate.none.392.afa', 29666, 3.048, 5, 2, 30973
'MUSCLE_diversified_replicate.none.396.afa', 29768, 3.152, 5, 3, 31103
'MUSCLE_diversified_replicate.none.4.afa', 28142, 2.965, 5, 2, 29484
'MUSCLE_diversified_replicate.none.40.afa', 28175, 2.97, 5, 3, 29371
'MUSCLE_diversified_replicate.none.44.afa', 28762, 3.001, 5, 3, 30506
'MUSCLE_diversified_replicate.none.48.afa', 28786, 3.007, 5, 3, 30053
'MUSCLE_diversified_replicate.none.52.afa', 28581, 3.016, 5, 3, 29881
'MUSCLE_diversified_replicate.none.56.afa', 28933, 3.006, 4, 2, 30195
'MUSCLE_diversified_replicate.none.60.afa', 29659, 3.112, 5, 3, 30977
'MUSCLE_diversified_replicate.none.64.afa', 28313, 3.053, 5, 3, 29578
'MUSCLE_diversified_replicate.none.68.afa', 28190, 3.01, 5, 3, 29558
'MUSCLE_diversified_replicate.none.72.afa', 28291, 2.975, 5, 3, 29547
'MUSCLE_diversified_replicate.none.76.afa', 29911, 2.971, 5, 3, 31233
'MUSCLE_diversified_replicate.none.8.afa', 27984, 2.92, 4, 2, 29239
'MUSCLE_diversified_replicate.none.80.afa', 29543, 3.007, 5, 3, 31097
'MUSCLE_diversified_replicate.none.84.afa', 29582, 3.023, 4, 2, 30834
'MUSCLE_diversified_replicate.none.88.afa', 28265, 2.99, 5, 3, 29580
'MUSCLE_diversified_replicate.none.92.afa', 27888, 2.897, 5, 3, 29281
'MUSCLE_diversified_replicate.none.96.afa', 28121, 2.99, 5, 3, 29506
'PRANK_b0#0072_hhT_tree_27_OP_0.4763416014570167_Split_72.fasta', 29882, 3.101, 5, 3, 31240
'PRANK_b0#0072_htH_tree_27_OP_0.4763416014570167_Split_72.fasta', 29451, 3.109, 5, 3, 30842
'PRANK_b0#0072_thH_tree_27_OP_0.4763416014570167_Split_72.fasta', 28031, 3.126, 6, 3, 29401
