code,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max
'MUSCLE_diversified_replicate.none.284.afa', 0.763, 804, 0.241, 0.0, 0.0, 323.201, 2.573
'MUSCLE_diversified_replicate.none.288.afa', 0.773, 797, 0.233, 0.0, 0.0, 317.706, 2.598
'MUSCLE_diversified_replicate.none.292.afa', 0.771, 791, 0.233, 0.0, 0.0, 316.024, 2.598
'MUSCLE_diversified_replicate.none.296.afa', 0.755, 801, 0.248, 0.0, 0.0, 330.708, 2.598
'MUSCLE_diversified_replicate.none.300.afa', 0.764, 794, 0.244, 0.0, 0.0, 328.707, 2.577
'MUSCLE_diversified_replicate.none.304.afa', 0.775, 809, 0.231, 0.0, 0.0, 316.952, 2.559
'MUSCLE_diversified_replicate.none.308.afa', 0.786, 779, 0.222, 0.0, 0.0, 306.013, 2.598
'MUSCLE_diversified_replicate.none.312.afa', 0.794, 768, 0.215, 0.0, 0.0, 299.61, 2.577
'MUSCLE_diversified_replicate.none.316.afa', 0.773, 805, 0.234, 0.0, 0.0, 317.406, 2.573
'MUSCLE_diversified_replicate.none.32.afa', 0.773, 801, 0.233, 0.0, 0.0, 315.854, 2.568
'MUSCLE_diversified_replicate.none.320.afa', 0.786, 791, 0.222, 0.0, 0.0, 305.417, 2.568
'MUSCLE_diversified_replicate.none.324.afa', 0.764, 814, 0.238, 0.0, 0.0, 324.133, 2.596
'MUSCLE_diversified_replicate.none.328.afa', 0.776, 797, 0.232, 0.0, 0.0, 319.082, 2.577
'MUSCLE_diversified_replicate.none.332.afa', 0.794, 788, 0.215, 0.0, 0.0, 301.379, 2.585
'MUSCLE_diversified_replicate.none.336.afa', 0.749, 814, 0.25, 0.0, 0.077, 335.261, 2.596
'MUSCLE_diversified_replicate.none.340.afa', 0.784, 783, 0.224, 0.0, 0.0, 307.863, 2.578
'MUSCLE_diversified_replicate.none.344.afa', 0.774, 792, 0.236, 0.0, 0.0, 318.204, 2.598
'MUSCLE_diversified_replicate.none.348.afa', 0.803, 765, 0.212, 0.0, 0.0, 295.325, 2.577
'MUSCLE_diversified_replicate.none.352.afa', 0.778, 792, 0.228, 0.0, 0.0, 310.265, 2.568
'MUSCLE_diversified_replicate.none.356.afa', 0.766, 805, 0.237, 0.0, 0.0, 319.622, 2.598
'MUSCLE_diversified_replicate.none.36.afa', 0.752, 807, 0.249, 0.0, 0.0, 330.813, 2.573
'MUSCLE_diversified_replicate.none.360.afa', 0.782, 795, 0.226, 0.0, 0.0, 310.05, 2.568
'MUSCLE_diversified_replicate.none.364.afa', 0.773, 782, 0.238, 0.0, 0.0, 318.591, 2.577
'MUSCLE_diversified_replicate.none.368.afa', 0.802, 764, 0.211, 0.0, 0.0, 294.981, 2.599
'MUSCLE_diversified_replicate.none.372.afa', 0.769, 793, 0.235, 0.0, 0.0, 317.926, 2.598
'MUSCLE_diversified_replicate.none.376.afa', 0.757, 802, 0.247, 0.0, 0.0, 329.886, 2.598
'MUSCLE_diversified_replicate.none.380.afa', 0.776, 788, 0.231, 0.0, 0.0, 313.26, 2.585
'MUSCLE_diversified_replicate.none.384.afa', 0.814, 769, 0.198, 0.0, 0.0, 283.454, 2.577
'MUSCLE_diversified_replicate.none.388.afa', 0.806, 776, 0.207, 0.0, 0.0, 292.49, 2.568
'MUSCLE_diversified_replicate.none.392.afa', 0.784, 766, 0.224, 0.0, 0.0, 307.387, 2.568
'MUSCLE_diversified_replicate.none.396.afa', 0.801, 788, 0.212, 0.0, 0.0, 297.84, 2.585
'MUSCLE_diversified_replicate.none.4.afa', 0.774, 804, 0.231, 0.0, 0.0, 315.749, 2.598
'MUSCLE_diversified_replicate.none.40.afa', 0.78, 778, 0.233, 0.0, 0.0, 312.337, 2.577
'MUSCLE_diversified_replicate.none.44.afa', 0.779, 793, 0.227, 0.0, 0.0, 309.12, 2.577
'MUSCLE_diversified_replicate.none.48.afa', 0.777, 805, 0.231, 0.0, 0.0, 317.101, 2.588
'MUSCLE_diversified_replicate.none.52.afa', 0.786, 791, 0.224, 0.0, 0.0, 308.869, 2.568
'MUSCLE_diversified_replicate.none.56.afa', 0.765, 778, 0.241, 0.0, 0.0, 324.867, 2.585
'MUSCLE_diversified_replicate.none.60.afa', 0.802, 788, 0.209, 0.0, 0.0, 295.466, 2.598
'MUSCLE_diversified_replicate.none.64.afa', 0.782, 800, 0.227, 0.0, 0.0, 310.201, 2.568
'MUSCLE_diversified_replicate.none.68.afa', 0.763, 809, 0.238, 0.0, 0.0, 322.604, 2.577
'MUSCLE_diversified_replicate.none.72.afa', 0.775, 789, 0.231, 0.0, 0.0, 316.314, 2.598
'MUSCLE_diversified_replicate.none.76.afa', 0.789, 773, 0.221, 0.0, 0.0, 306.043, 2.586
'MUSCLE_diversified_replicate.none.8.afa', 0.759, 787, 0.246, 0.0, 0.0, 327.947, 2.577
'MUSCLE_diversified_replicate.none.80.afa', 0.785, 770, 0.222, 0.0, 0.0, 304.504, 2.577
'MUSCLE_diversified_replicate.none.84.afa', 0.791, 788, 0.219, 0.0, 0.0, 303.395, 2.585
'MUSCLE_diversified_replicate.none.88.afa', 0.777, 784, 0.228, 0.0, 0.0, 312.415, 2.577
'MUSCLE_diversified_replicate.none.92.afa', 0.753, 799, 0.246, 0.0, 0.0, 326.433, 2.577
'MUSCLE_diversified_replicate.none.96.afa', 0.776, 799, 0.229, 0.0, 0.0, 312.26, 2.585
'PRANK_b0#0072_hhT_tree_27_OP_0.4763416014570167_Split_72.fasta', 0.81, 869, 0.191, 0.0, 0.0, 296.018, 2.487
'PRANK_b0#0072_htH_tree_27_OP_0.4763416014570167_Split_72.fasta', 0.804, 873, 0.194, 0.0, 0.0, 300.175, 2.487
'PRANK_b0#0072_thH_tree_27_OP_0.4763416014570167_Split_72.fasta', 0.806, 875, 0.193, 0.0, 0.0, 299.01, 2.487
'PRANK_b0#0072_thT_tree_27_OP_0.4763416014570167_Split_72.fasta', 0.81, 876, 0.189, 0.0, 0.0, 295.275, 2.487
'PRANK_b0#0073_hhH_tree_66_OP_0.0713400623751958_Split_73.fasta', 0.758, 790, 0.253, 0.0, 0.0, 325.118, 2.6
'PRANK_b0#0073_htT_tree_66_OP_0.0713400623751958_Split_73.fasta', 0.759, 793, 0.251, 0.0, 0.0, 323.998, 2.6
'PRANK_b0#0073_thH_tree_66_OP_0.0713400623751958_Split_73.fasta', 0.757, 794, 0.249, 0.0, 0.0, 322.339, 2.6
'PRANK_b0#0073_ttT_tree_66_OP_0.0713400623751958_Split_73.fasta', 0.758, 794, 0.247, 0.0, 0.0, 321.044, 2.6
'PRANK_b0#0074_hhT_tree_84_OP_0.4038138609410614_Split_74.fasta', 0.795, 879, 0.2, 0.0, 0.0, 300.728, 2.594
'PRANK_b0#0074_thH_tree_84_OP_0.4038138609410614_Split_74.fasta', 0.803, 868, 0.195, 0.0, 0.0, 293.837, 2.594
'PRANK_b0#0074_thT_tree_84_OP_0.4038138609410614_Split_74.fasta', 0.797, 878, 0.199, 0.0, 0.0, 298.645, 2.594
'PRANK_b0#0074_ttT_tree_84_OP_0.4038138609410614_Split_74.fasta', 0.803, 872, 0.195, 0.0, 0.0, 294.449, 2.594
'PRANK_b0#0076_hhH_tree_46_OP_0.3161094406556195_Split_76.fasta', 0.797, 828, 0.204, 0.0, 0.0, 291.921, 2.614
'PRANK_b0#0076_hhT_tree_68_OP_0.20238329115047654_Split_76.fasta', 0.791, 821, 0.213, 0.0, 0.0, 293.819, 2.568
'PRANK_b0#0076_htT_tree_46_OP_0.3161094406556195_Split_76.fasta', 0.794, 837, 0.207, 0.0, 0.0, 295.612, 2.614
'PRANK_b0#0076_htT_tree_68_OP_0.20238329115047654_Split_76.fasta', 0.789, 821, 0.214, 0.0, 0.0, 295.049, 2.568
'PRANK_b0#0076_thH_tree_46_OP_0.3161094406556195_Split_76.fasta', 0.797, 828, 0.204, 0.0, 0.0, 291.9, 2.614
'PRANK_b0#0076_thT_tree_46_OP_0.3161094406556195_Split_76.fasta', 0.794, 837, 0.207, 0.0, 0.0, 295.613, 2.614
'PRANK_b0#0076_thT_tree_68_OP_0.20238329115047654_Split_76.fasta', 0.795, 820, 0.21, 0.0, 0.0, 290.644, 2.56
'PRANK_b0#0076_ttT_tree_68_OP_0.20238329115047654_Split_76.fasta', 0.789, 821, 0.215, 0.0, 0.0, 295.583, 2.568
'PRANK_b0#0080_hhH_tree_10_OP_0.3852839954664548_Split_80.fasta', 0.808, 849, 0.194, 0.0, 0.0, 284.501, 2.556
'PRANK_b0#0080_hhH_tree_61_OP_0.43802625237740966_Split_80.fasta', 0.806, 884, 0.19, 0.0, 0.0, 292.638, 2.572
'PRANK_b0#0080_htH_tree_10_OP_0.3852839954664548_Split_80.fasta', 0.811, 845, 0.192, 0.0, 0.0, 281.259, 2.556
'PRANK_b0#0080_htT_tree_10_OP_0.3852839954664548_Split_80.fasta', 0.81, 846, 0.193, 0.0, 0.0, 282.547, 2.556
'PRANK_b0#0080_thH_tree_61_OP_0.43802625237740966_Split_80.fasta', 0.807, 884, 0.19, 0.0, 0.0, 292.799, 2.572
'PRANK_b0#0080_ttH_tree_61_OP_0.43802625237740966_Split_80.fasta', 0.806, 883, 0.19, 0.0, 0.0, 292.954, 2.572
'PRANK_b0#0080_ttT_tree_10_OP_0.3852839954664548_Split_80.fasta', 0.813, 842, 0.191, 0.0, 0.0, 279.514, 2.556
'PRANK_b0#0080_ttT_tree_61_OP_0.43802625237740966_Split_80.fasta', 0.805, 882, 0.192, 0.0, 0.0, 293.796, 2.572
'PRANK_b0#0081_hhT_tree_18_OP_0.1838389990525664_Split_81.fasta', 0.794, 822, 0.208, 0.0, 0.0, 294.795, 2.58
'PRANK_b0#0081_htT_tree_18_OP_0.1838389990525664_Split_81.fasta', 0.794, 822, 0.208, 0.0, 0.0, 294.761, 2.58
'PRANK_b0#0081_thH_tree_18_OP_0.1838389990525664_Split_81.fasta', 0.797, 811, 0.208, 0.0, 0.0, 290.217, 2.593
'PRANK_b0#0081_thT_tree_18_OP_0.1838389990525664_Split_81.fasta', 0.794, 822, 0.208, 0.0, 0.0, 294.809, 2.58
'PRANK_b0#0082_hhH_tree_45_OP_0.007558607743264889_Split_82.fasta', 0.784, 763, 0.227, 0.0, 0.0, 301.266, 2.617
'PRANK_b0#0082_hhH_tree_79_OP_0.31530635882700037_Split_82.fasta', 0.805, 835, 0.201, 0.0, 0.0, 288.381, 2.615
'PRANK_b0#0082_hhH_tree_87_OP_0.47649784315417915_Split_82.fasta', 0.795, 884, 0.2, 0.0, 0.0, 306.703, 2.602
'PRANK_b0#0082_hhT_tree_71_OP_0.09103776660177854_Split_82.fasta', 0.788, 778, 0.219, 0.0, 0.0, 294.857, 2.606
'PRANK_b0#0082_htH_tree_79_OP_0.31530635882700037_Split_82.fasta', 0.803, 839, 0.201, 0.0, 0.0, 289.347, 2.615
'PRANK_b0#0082_htH_tree_87_OP_0.47649784315417915_Split_82.fasta', 0.795, 883, 0.201, 0.0, 0.0, 307.274, 2.602
'PRANK_b0#0082_htT_tree_45_OP_0.007558607743264889_Split_82.fasta', 0.783, 759, 0.229, 0.0, 0.0, 302.986, 2.617
'PRANK_b0#0082_htT_tree_71_OP_0.09103776660177854_Split_82.fasta', 0.788, 778, 0.219, 0.0, 0.0, 294.832, 2.606
'PRANK_b0#0082_htT_tree_79_OP_0.31530635882700037_Split_82.fasta', 0.807, 834, 0.199, 0.0, 0.0, 286.493, 2.615
'PRANK_b0#0082_htT_tree_87_OP_0.47649784315417915_Split_82.fasta', 0.795, 885, 0.2, 0.0, 0.0, 305.938, 2.602
'PRANK_b0#0082_thT_tree_45_OP_0.007558607743264889_Split_82.fasta', 0.783, 759, 0.229, 0.0, 0.0, 303.215, 2.617
'PRANK_b0#0082_thT_tree_71_OP_0.09103776660177854_Split_82.fasta', 0.788, 778, 0.219, 0.0, 0.0, 294.857, 2.606
'PRANK_b0#0082_thT_tree_79_OP_0.31530635882700037_Split_82.fasta', 0.803, 833, 0.204, 0.0, 0.0, 290.779, 2.615
'PRANK_b0#0082_thT_tree_87_OP_0.47649784315417915_Split_82.fasta', 0.795, 884, 0.2, 0.0, 0.0, 306.496, 2.602
'PRANK_b0#0082_ttH_tree_45_OP_0.007558607743264889_Split_82.fasta', 0.784, 763, 0.227, 0.0, 0.0, 301.266, 2.617
'PRANK_b0#0082_ttH_tree_71_OP_0.09103776660177854_Split_82.fasta', 0.786, 778, 0.221, 0.0, 0.0, 296.534, 2.606
'PRANK_b0#0083_hhH_tree_31_OP_0.34547449981977224_Split_83.fasta', 0.806, 833, 0.197, 0.0, 0.0, 286.207, 2.601
'PRANK_b0#0083_hhT_tree_31_OP_0.34547449981977224_Split_83.fasta', 0.805, 830, 0.198, 0.0, 0.0, 287.704, 2.601
'PRANK_b0#0083_htT_tree_31_OP_0.34547449981977224_Split_83.fasta', 0.805, 830, 0.198, 0.0, 0.0, 287.715, 2.601
'PRANK_b0#0083_ttH_tree_31_OP_0.34547449981977224_Split_83.fasta', 0.807, 830, 0.197, 0.0, 0.0, 285.371, 2.601
'PRANK_b0#0087_hhT_tree_55_OP_0.1825662065880233_Split_87.fasta', 0.786, 807, 0.22, 0.0, 0.0, 304.253, 2.611
'PRANK_b0#0087_htH_tree_55_OP_0.1825662065880233_Split_87.fasta', 0.779, 810, 0.224, 0.0, 0.0, 309.71, 2.611
'PRANK_b0#0087_thH_tree_55_OP_0.1825662065880233_Split_87.fasta', 0.779, 810, 0.224, 0.0, 0.0, 309.746, 2.611
'PRANK_b0#0087_thT_tree_55_OP_0.1825662065880233_Split_87.fasta', 0.786, 807, 0.22, 0.0, 0.0, 304.315, 2.611
'PRANK_b0#0091_htH_tree_62_OP_0.39074957425316376_Split_91.fasta', 0.81, 845, 0.192, 0.0, 0.0, 287.859, 2.649
'PRANK_b0#0091_thH_tree_62_OP_0.39074957425316376_Split_91.fasta', 0.806, 849, 0.196, 0.0, 0.0, 290.608, 2.649
'PRANK_b0#0091_thT_tree_62_OP_0.39074957425316376_Split_91.fasta', 0.809, 848, 0.194, 0.0, 0.0, 289.048, 2.649
'PRANK_b0#0091_ttT_tree_62_OP_0.39074957425316376_Split_91.fasta', 0.808, 846, 0.195, 0.0, 0.0, 290.773, 2.649
'PRANK_b0#0093_hhH_tree_58_OP_0.09753314308212935_Split_93.fasta', 0.776, 766, 0.236, 0.0, 0.0, 313.101, 2.625
'PRANK_b0#0093_hhT_tree_58_OP_0.09753314308212935_Split_93.fasta', 0.799, 767, 0.213, 0.0, 0.0, 288.488, 2.601
'PRANK_b0#0093_htH_tree_58_OP_0.09753314308212935_Split_93.fasta', 0.776, 772, 0.237, 0.0, 0.0, 313.92, 2.625
'PRANK_b0#0093_htT_tree_58_OP_0.09753314308212935_Split_93.fasta', 0.799, 767, 0.213, 0.0, 0.0, 288.472, 2.601
'PRANK_b0#0094_htH_tree_73_OP_0.440440603840817_Split_94.fasta', 0.8, 881, 0.196, 0.0, 0.0, 301.686, 2.636
'PRANK_b0#0094_htT_tree_73_OP_0.440440603840817_Split_94.fasta', 0.799, 877, 0.197, 0.0, 0.0, 302.465, 2.636
'PRANK_b0#0094_ttH_tree_73_OP_0.440440603840817_Split_94.fasta', 0.8, 880, 0.196, 0.0, 0.0, 301.799, 2.636
'PRANK_b0#0094_ttT_tree_73_OP_0.440440603840817_Split_94.fasta', 0.798, 878, 0.198, 0.0, 0.0, 303.118, 2.636
'PRANK_b0#0097_hhH_tree_75_OP_0.3695753106569506_Split_97.fasta', 0.795, 857, 0.205, 0.0, 0.0, 304.102, 2.581
'PRANK_b0#0097_hhT_tree_94_OP_0.03257401556466255_Split_97.fasta', 0.77, 756, 0.239, 0.0, 0.0, 306.638, 2.599
'PRANK_b0#0097_htH_tree_75_OP_0.3695753106569506_Split_97.fasta', 0.796, 858, 0.203, 0.0, 0.0, 302.768, 2.581
'PRANK_b0#0097_thH_tree_75_OP_0.3695753106569506_Split_97.fasta', 0.795, 857, 0.205, 0.0, 0.0, 304.419, 2.581
'PRANK_b0#0097_thH_tree_94_OP_0.03257401556466255_Split_97.fasta', 0.769, 756, 0.239, 0.0, 0.0, 306.66, 2.599
'PRANK_b0#0097_thT_tree_94_OP_0.03257401556466255_Split_97.fasta', 0.77, 756, 0.239, 0.0, 0.0, 306.671, 2.599
'PRANK_b0#0097_ttT_tree_75_OP_0.3695753106569506_Split_97.fasta', 0.796, 859, 0.205, 0.0, 0.0, 303.877, 2.581
'PRANK_b0#0097_ttT_tree_94_OP_0.03257401556466255_Split_97.fasta', 0.77, 756, 0.239, 0.0, 0.0, 306.705, 2.599
'PRANK_b0#0098_hhH_tree_43_OP_0.21631800640479976_Split_98.fasta', 0.785, 833, 0.223, 0.0, 0.0, 309.645, 2.602
'PRANK_b0#0098_hhT_tree_43_OP_0.21631800640479976_Split_98.fasta', 0.782, 835, 0.226, 0.0, 0.0, 312.856, 2.602
'PRANK_b0#0098_htH_tree_1_OP_0.2222408454113426_Split_98.fasta', 0.774, 838, 0.229, 0.0, 0.0, 316.415, 2.57
'PRANK_b0#0098_htT_tree_1_OP_0.2222408454113426_Split_98.fasta', 0.774, 842, 0.229, 0.0, 0.0, 316.641, 2.57
'PRANK_b0#0098_htT_tree_43_OP_0.21631800640479976_Split_98.fasta', 0.783, 834, 0.225, 0.0, 0.0, 311.038, 2.602
'PRANK_b0#0098_thH_tree_1_OP_0.2222408454113426_Split_98.fasta', 0.772, 845, 0.231, 0.0, 0.0, 319.283, 2.57
'PRANK_b0#0098_ttH_tree_43_OP_0.21631800640479976_Split_98.fasta', 0.785, 834, 0.223, 0.0, 0.0, 309.499, 2.602
'PRANK_b0#0098_ttT_tree_1_OP_0.2222408454113426_Split_98.fasta', 0.774, 842, 0.229, 0.0, 0.0, 316.586, 2.57
'PRANK_b0#0099_hhT_tree_5_OP_0.01745253995019408_Split_99.fasta', 0.784, 753, 0.226, 0.0, 0.0, 293.386, 2.599
'PRANK_b0#0099_htH_tree_5_OP_0.01745253995019408_Split_99.fasta', 0.784, 753, 0.226, 0.0, 0.0, 293.407, 2.599
'PRANK_b0#0099_htT_tree_5_OP_0.01745253995019408_Split_99.fasta', 0.784, 753, 0.226, 0.0, 0.0, 293.334, 2.599
'PRANK_b0#0099_ttH_tree_5_OP_0.01745253995019408_Split_99.fasta', 0.784, 753, 0.226, 0.0, 0.0, 293.407, 2.599
'PRANK_b0#0107_hhH_tree_35_OP_0.35499063188854274_Split_107.fasta', 0.803, 848, 0.195, 0.0, 0.0, 288.373, 2.563
'PRANK_b0#0107_hhH_tree_67_OP_0.0356814374168391_Split_107.fasta', 0.765, 767, 0.243, 0.0, 0.0, 313.515, 2.569
'PRANK_b0#0107_hhT_tree_67_OP_0.0356814374168391_Split_107.fasta', 0.765, 767, 0.242, 0.0, 0.0, 312.399, 2.569
'PRANK_b0#0107_htH_tree_35_OP_0.35499063188854274_Split_107.fasta', 0.801, 847, 0.198, 0.0, 0.0, 290.304, 2.563
'PRANK_b0#0107_htT_tree_35_OP_0.35499063188854274_Split_107.fasta', 0.801, 847, 0.197, 0.0, 0.0, 290.12, 2.563
'PRANK_b0#0107_htT_tree_67_OP_0.0356814374168391_Split_107.fasta', 0.765, 767, 0.243, 0.0, 0.0, 313.65, 2.569
'PRANK_b0#0107_thH_tree_67_OP_0.0356814374168391_Split_107.fasta', 0.765, 767, 0.243, 0.0, 0.0, 313.603, 2.569
'PRANK_b0#0107_ttT_tree_35_OP_0.35499063188854274_Split_107.fasta', 0.801, 848, 0.197, 0.0, 0.0, 290.04, 2.563
'PRANK_b0#0108_hhH_tree_59_OP_0.4462142119645418_Split_108.fasta', 0.81, 865, 0.193, 0.0, 0.0, 295.2, 2.618
'PRANK_b0#0108_htH_tree_59_OP_0.4462142119645418_Split_108.fasta', 0.81, 871, 0.191, 0.0, 0.0, 295.014, 2.618
'PRANK_b0#0108_htT_tree_59_OP_0.4462142119645418_Split_108.fasta', 0.809, 865, 0.193, 0.0, 0.0, 295.266, 2.618
'PRANK_b0#0108_thH_tree_59_OP_0.4462142119645418_Split_108.fasta', 0.811, 871, 0.191, 0.0, 0.0, 294.772, 2.618
'PRANK_b0#0111_hhT_tree_6_OP_0.35816142256721034_Split_111.fasta', 0.8, 848, 0.2, 0.0, 0.0, 295.536, 2.645
'PRANK_b0#0111_htH_tree_6_OP_0.35816142256721034_Split_111.fasta', 0.802, 859, 0.198, 0.0, 0.0, 295.139, 2.645
'PRANK_b0#0111_thT_tree_6_OP_0.35816142256721034_Split_111.fasta', 0.8, 850, 0.2, 0.0, 0.0, 295.867, 2.645
'PRANK_b0#0111_ttH_tree_6_OP_0.35816142256721034_Split_111.fasta', 0.801, 852, 0.199, 0.0, 0.0, 294.734, 2.645
'PRANK_b0#0114_hhH_tree_36_OP_0.45100910683959744_Split_114.fasta', 0.805, 871, 0.192, 0.0, 0.0, 298.797, 2.612
'PRANK_b0#0114_hhH_tree_50_OP_0.04425825519742932_Split_114.fasta', 0.784, 791, 0.226, 0.0, 0.0, 305.641, 2.599
'PRANK_b0#0114_hhH_tree_60_OP_0.4150100803274729_Split_114.fasta', 0.804, 840, 0.196, 0.0, 0.0, 290.336, 2.689
'PRANK_b0#0114_hhT_tree_60_OP_0.4150100803274729_Split_114.fasta', 0.805, 840, 0.196, 0.0, 0.0, 290.336, 2.689
'PRANK_b0#0114_htH_tree_60_OP_0.4150100803274729_Split_114.fasta', 0.805, 841, 0.195, 0.0, 0.0, 289.455, 2.689
'PRANK_b0#0114_htT_tree_36_OP_0.45100910683959744_Split_114.fasta', 0.802, 872, 0.195, 0.0, 0.0, 304.614, 2.612
'PRANK_b0#0114_htT_tree_50_OP_0.04425825519742932_Split_114.fasta', 0.784, 791, 0.225, 0.0, 0.0, 304.315, 2.599
'PRANK_b0#0114_thT_tree_50_OP_0.04425825519742932_Split_114.fasta', 0.784, 791, 0.225, 0.0, 0.0, 304.313, 2.599
'PRANK_b0#0114_ttH_tree_36_OP_0.45100910683959744_Split_114.fasta', 0.804, 871, 0.193, 0.0, 0.0, 299.224, 2.612
'PRANK_b0#0114_ttT_tree_36_OP_0.45100910683959744_Split_114.fasta', 0.807, 866, 0.189, 0.0, 0.0, 295.621, 2.612
'PRANK_b0#0114_ttT_tree_50_OP_0.04425825519742932_Split_114.fasta', 0.784, 791, 0.225, 0.0, 0.0, 304.277, 2.599
'PRANK_b0#0114_ttT_tree_60_OP_0.4150100803274729_Split_114.fasta', 0.806, 838, 0.195, 0.0, 0.0, 288.92, 2.689
'PRANK_b0#0116_hhH_tree_29_OP_0.2366593050326784_Split_116.fasta', 0.813, 811, 0.195, 0.0, 0.0, 278.529, 2.588
'PRANK_b0#0116_htT_tree_29_OP_0.2366593050326784_Split_116.fasta', 0.812, 811, 0.196, 0.0, 0.0, 279.833, 2.588
'PRANK_b0#0116_thH_tree_29_OP_0.2366593050326784_Split_116.fasta', 0.813, 811, 0.195, 0.0, 0.0, 278.493, 2.588
'PRANK_b0#0116_ttT_tree_29_OP_0.2366593050326784_Split_116.fasta', 0.812, 811, 0.196, 0.0, 0.0, 279.876, 2.588
'PRANK_b0#0119_hhH_tree_69_OP_0.029157430315232213_Split_119.fasta', 0.784, 764, 0.228, 0.0, 0.0, 304.094, 2.599
'PRANK_b0#0119_htT_tree_69_OP_0.029157430315232213_Split_119.fasta', 0.784, 764, 0.229, 0.0, 0.0, 304.708, 2.599
'PRANK_b0#0119_thT_tree_69_OP_0.029157430315232213_Split_119.fasta', 0.784, 764, 0.229, 0.0, 0.0, 304.873, 2.599
'PRANK_b0#0119_ttT_tree_69_OP_0.029157430315232213_Split_119.fasta', 0.784, 764, 0.229, 0.0, 0.0, 304.84, 2.599
'PRANK_b0#0120_hhH_tree_34_OP_0.3369478557224796_Split_120.fasta', 0.776, 838, 0.224, 0.0, 0.0, 312.391, 2.61
'PRANK_b0#0120_hhT_tree_34_OP_0.3369478557224796_Split_120.fasta', 0.774, 842, 0.226, 0.0, 0.0, 315.617, 2.61
'PRANK_b0#0120_htH_tree_20_OP_0.4553796529450312_Split_120.fasta', 0.806, 862, 0.196, 0.0, 0.0, 298.796, 2.575
'PRANK_b0#0120_thH_tree_20_OP_0.4553796529450312_Split_120.fasta', 0.806, 862, 0.196, 0.0, 0.0, 298.349, 2.575
'PRANK_b0#0120_thT_tree_20_OP_0.4553796529450312_Split_120.fasta', 0.806, 854, 0.197, 0.0, 0.0, 297.546, 2.575
'PRANK_b0#0120_thT_tree_34_OP_0.3369478557224796_Split_120.fasta', 0.774, 842, 0.226, 0.0, 0.0, 315.654, 2.61
'PRANK_b0#0120_ttT_tree_20_OP_0.4553796529450312_Split_120.fasta', 0.804, 854, 0.199, 0.0, 0.0, 299.563, 2.575
'PRANK_b0#0120_ttT_tree_34_OP_0.3369478557224796_Split_120.fasta', 0.776, 840, 0.224, 0.0, 0.0, 313.325, 2.61
'PRANK_b0#0123_hhH_tree_47_OP_0.06224031551241854_Split_123.fasta', 0.787, 775, 0.226, 0.0, 0.0, 303.397, 2.601
'PRANK_b0#0123_hhT_tree_47_OP_0.06224031551241854_Split_123.fasta', 0.787, 774, 0.226, 0.0, 0.0, 303.328, 2.601
'PRANK_b0#0123_htH_tree_47_OP_0.06224031551241854_Split_123.fasta', 0.787, 775, 0.226, 0.0, 0.0, 303.426, 2.601
'PRANK_b0#0123_ttH_tree_47_OP_0.06224031551241854_Split_123.fasta', 0.787, 775, 0.226, 0.0, 0.0, 303.426, 2.601
'PRANK_b0#0125_hhH_tree_22_OP_0.19755149907080016_Split_125.fasta', 0.784, 815, 0.217, 0.0, 0.0, 303.588, 2.615
'PRANK_b0#0125_hhH_tree_70_OP_0.32271271259524825_Split_125.fasta', 0.818, 816, 0.188, 0.0, 0.0, 282.304, 2.604
'PRANK_b0#0125_hhH_tree_99_OP_0.07721329910007868_Split_125.fasta', 0.811, 764, 0.202, 0.0, 0.0, 280.673, 2.605
'PRANK_b0#0125_htH_tree_70_OP_0.32271271259524825_Split_125.fasta', 0.818, 816, 0.188, 0.0, 0.0, 282.661, 2.604
'PRANK_b0#0125_htH_tree_99_OP_0.07721329910007868_Split_125.fasta', 0.808, 766, 0.205, 0.0, 0.0, 284.061, 2.605
'PRANK_b0#0125_htT_tree_22_OP_0.19755149907080016_Split_125.fasta', 0.784, 815, 0.218, 0.0, 0.0, 304.123, 2.615
'PRANK_b0#0125_htT_tree_70_OP_0.32271271259524825_Split_125.fasta', 0.818, 815, 0.189, 0.0, 0.0, 283.289, 2.604
'PRANK_b0#0125_htT_tree_99_OP_0.07721329910007868_Split_125.fasta', 0.808, 766, 0.205, 0.0, 0.0, 284.024, 2.605
'PRANK_b0#0125_thH_tree_22_OP_0.19755149907080016_Split_125.fasta', 0.784, 815, 0.217, 0.0, 0.0, 303.598, 2.615
'PRANK_b0#0125_thH_tree_70_OP_0.32271271259524825_Split_125.fasta', 0.818, 816, 0.188, 0.0, 0.0, 282.559, 2.604
'PRANK_b0#0125_thH_tree_99_OP_0.07721329910007868_Split_125.fasta', 0.808, 766, 0.205, 0.0, 0.0, 284.062, 2.605
'PRANK_b0#0125_ttT_tree_22_OP_0.19755149907080016_Split_125.fasta', 0.785, 814, 0.217, 0.0, 0.0, 303.493, 2.615
'PRANK_b0#0130_hhH_tree_7_OP_0.08037493730611883_Split_130.fasta', 0.789, 766, 0.223, 0.0, 0.0, 302.28, 2.605
'PRANK_b0#0130_hhT_tree_7_OP_0.08037493730611883_Split_130.fasta', 0.789, 766, 0.223, 0.0, 0.0, 302.324, 2.605
'PRANK_b0#0130_htH_tree_7_OP_0.08037493730611883_Split_130.fasta', 0.789, 766, 0.223, 0.0, 0.0, 302.257, 2.605
