code_K5,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5
'MUSCLE_diversified_replicate.abc.373.afa', 14717, 5.814, 4, 3, 15082
'MUSCLE_diversified_replicate.abc.377.afa', 14831, 5.818, 4, 3, 15243
'MUSCLE_diversified_replicate.abc.381.afa', 14052, 5.483, 4, 3, 14428
'MUSCLE_diversified_replicate.abc.385.afa', 13916, 5.492, 4, 2, 14334
'MUSCLE_diversified_replicate.abc.389.afa', 14656, 5.781, 4, 3, 15045
'MUSCLE_diversified_replicate.abc.393.afa', 14055, 5.491, 4, 2, 14399
'MUSCLE_diversified_replicate.abc.397.afa', 14202, 5.571, 4, 2, 14585
'MUSCLE_diversified_replicate.abc.41.afa', 14464, 5.672, 4, 3, 14851
'MUSCLE_diversified_replicate.abc.45.afa', 14229, 5.641, 4, 2, 14698
'MUSCLE_diversified_replicate.abc.49.afa', 14343, 5.704, 4, 3, 14743
'MUSCLE_diversified_replicate.abc.5.afa', 14199, 5.613, 4, 3, 14583
'MUSCLE_diversified_replicate.abc.53.afa', 14794, 5.814, 4, 3, 15192
'MUSCLE_diversified_replicate.abc.57.afa', 14709, 5.77, 4, 3, 15090
'MUSCLE_diversified_replicate.abc.61.afa', 14408, 5.769, 4, 2, 14809
'MUSCLE_diversified_replicate.abc.65.afa', 14775, 5.855, 4, 3, 15158
'MUSCLE_diversified_replicate.abc.69.afa', 15003, 5.791, 4, 3, 15421
'MUSCLE_diversified_replicate.abc.73.afa', 14749, 5.737, 4, 3, 15139
'MUSCLE_diversified_replicate.abc.77.afa', 14779, 5.882, 4, 3, 15191
'MUSCLE_diversified_replicate.abc.81.afa', 14340, 5.672, 4, 3, 14721
'MUSCLE_diversified_replicate.abc.85.afa', 14981, 5.892, 4, 3, 15383
'MUSCLE_diversified_replicate.abc.89.afa', 14890, 5.837, 4, 3, 15302
'MUSCLE_diversified_replicate.abc.9.afa', 15061, 5.94, 4, 3, 15441
'MUSCLE_diversified_replicate.abc.93.afa', 13925, 5.484, 4, 3, 14299
'MUSCLE_diversified_replicate.abc.97.afa', 14758, 5.798, 4, 2, 15157
'MUSCLE_diversified_replicate.acb.10.afa', 14723, 5.866, 4, 3, 15107
'MUSCLE_diversified_replicate.acb.102.afa', 14587, 5.623, 4, 2, 14990
'MUSCLE_diversified_replicate.acb.106.afa', 14349, 5.665, 4, 3, 14792
'MUSCLE_diversified_replicate.acb.110.afa', 15009, 5.943, 4, 3, 15442
'MUSCLE_diversified_replicate.acb.114.afa', 15091, 6.004, 4, 3, 15522
'MUSCLE_diversified_replicate.acb.118.afa', 14999, 6.01, 5, 3, 15445
'MUSCLE_diversified_replicate.acb.122.afa', 14352, 5.529, 4, 2, 14698
'MUSCLE_diversified_replicate.acb.126.afa', 14244, 5.526, 4, 2, 14614
'MUSCLE_diversified_replicate.acb.130.afa', 14673, 5.857, 4, 3, 15068
'MUSCLE_diversified_replicate.acb.134.afa', 15012, 5.967, 4, 3, 15412
'MUSCLE_diversified_replicate.acb.138.afa', 14704, 5.834, 4, 3, 15088
'MUSCLE_diversified_replicate.acb.14.afa', 14598, 5.787, 4, 3, 14976
'MUSCLE_diversified_replicate.acb.142.afa', 14227, 5.688, 4, 3, 14670
'MUSCLE_diversified_replicate.acb.146.afa', 14354, 5.698, 4, 3, 14788
'MUSCLE_diversified_replicate.acb.150.afa', 14147, 5.666, 4, 3, 14522
'MUSCLE_diversified_replicate.acb.154.afa', 14969, 5.93, 4, 3, 15400
'MUSCLE_diversified_replicate.acb.158.afa', 15151, 5.947, 4, 3, 15595
'MUSCLE_diversified_replicate.acb.162.afa', 14898, 5.836, 4, 2, 15334
'MUSCLE_diversified_replicate.acb.166.afa', 14333, 5.616, 4, 3, 14722
'MUSCLE_diversified_replicate.acb.170.afa', 14496, 5.66, 4, 2, 14911
'MUSCLE_diversified_replicate.acb.174.afa', 14289, 5.658, 4, 2, 14687
'MUSCLE_diversified_replicate.acb.178.afa', 14275, 5.572, 4, 2, 14677
'MUSCLE_diversified_replicate.acb.18.afa', 14073, 5.521, 4, 3, 14403
'MUSCLE_diversified_replicate.acb.182.afa', 14974, 5.834, 4, 2, 15453
'MUSCLE_diversified_replicate.acb.186.afa', 14815, 5.835, 4, 3, 15225
'MUSCLE_diversified_replicate.acb.190.afa', 13829, 5.528, 4, 2, 14173
'MUSCLE_diversified_replicate.acb.194.afa', 13693, 5.479, 4, 3, 14022
'MUSCLE_diversified_replicate.acb.198.afa', 14126, 5.626, 4, 2, 14531
'MUSCLE_diversified_replicate.acb.2.afa', 15065, 5.921, 4, 3, 15492
'MUSCLE_diversified_replicate.acb.202.afa', 13681, 5.452, 4, 2, 14012
'MUSCLE_diversified_replicate.acb.206.afa', 14781, 5.81, 4, 3, 15155
'MUSCLE_diversified_replicate.acb.210.afa', 14814, 5.851, 4, 3, 15251
'MUSCLE_diversified_replicate.acb.214.afa', 15133, 5.888, 4, 2, 15531
'MUSCLE_diversified_replicate.acb.218.afa', 14326, 5.641, 4, 2, 14735
'MUSCLE_diversified_replicate.acb.22.afa', 14987, 5.899, 4, 3, 15415
'MUSCLE_diversified_replicate.acb.222.afa', 14739, 5.719, 4, 2, 15089
'MUSCLE_diversified_replicate.acb.226.afa', 14663, 5.811, 4, 2, 15069
'MUSCLE_diversified_replicate.acb.230.afa', 14755, 5.861, 4, 3, 15208
'MUSCLE_diversified_replicate.acb.234.afa', 14229, 5.73, 4, 3, 14644
'MUSCLE_diversified_replicate.acb.238.afa', 14647, 5.747, 4, 3, 15019
'MUSCLE_diversified_replicate.acb.242.afa', 14080, 5.592, 4, 3, 14471
'MUSCLE_diversified_replicate.acb.246.afa', 14952, 5.901, 4, 3, 15356
'MUSCLE_diversified_replicate.acb.250.afa', 14032, 5.393, 4, 2, 14426
'MUSCLE_diversified_replicate.acb.254.afa', 15137, 6.116, 4, 3, 15590
'MUSCLE_diversified_replicate.acb.258.afa', 14941, 5.804, 4, 2, 15356
'MUSCLE_diversified_replicate.acb.26.afa', 14937, 5.936, 4, 3, 15343
'MUSCLE_diversified_replicate.acb.262.afa', 14935, 6.025, 4, 3, 15381
'MUSCLE_diversified_replicate.acb.266.afa', 14296, 5.612, 4, 3, 14658
'MUSCLE_diversified_replicate.acb.270.afa', 18269, 6.598, 4, 2, 18659
'MUSCLE_diversified_replicate.acb.274.afa', 13889, 5.443, 4, 3, 14243
'MUSCLE_diversified_replicate.acb.278.afa', 15087, 5.944, 4, 3, 15526
'MUSCLE_diversified_replicate.acb.282.afa', 15037, 5.958, 4, 2, 15524
'MUSCLE_diversified_replicate.acb.286.afa', 14047, 5.551, 4, 2, 14416
'MUSCLE_diversified_replicate.acb.290.afa', 13850, 5.463, 4, 3, 14193
'MUSCLE_diversified_replicate.acb.294.afa', 14147, 5.621, 4, 3, 14521
'MUSCLE_diversified_replicate.acb.298.afa', 14787, 5.779, 4, 3, 15193
'MUSCLE_diversified_replicate.acb.30.afa', 14549, 5.696, 4, 3, 14932
'MUSCLE_diversified_replicate.acb.302.afa', 14592, 5.797, 4, 3, 15029
'MUSCLE_diversified_replicate.acb.306.afa', 14467, 5.735, 4, 3, 14858
'MUSCLE_diversified_replicate.acb.310.afa', 15087, 5.924, 4, 3, 15506
'MUSCLE_diversified_replicate.acb.314.afa', 14965, 5.886, 4, 3, 15370
'MUSCLE_diversified_replicate.acb.318.afa', 13832, 5.472, 4, 2, 14143
'MUSCLE_diversified_replicate.acb.322.afa', 15171, 6.008, 4, 3, 15559
'MUSCLE_diversified_replicate.acb.326.afa', 18696, 6.799, 4, 3, 19135
'MUSCLE_diversified_replicate.acb.330.afa', 14756, 5.892, 4, 3, 15160
'MUSCLE_diversified_replicate.acb.334.afa', 15032, 5.994, 4, 3, 15442
'MUSCLE_diversified_replicate.acb.338.afa', 15000, 5.85, 4, 2, 15430
'MUSCLE_diversified_replicate.acb.34.afa', 13941, 5.516, 4, 2, 14305
'MUSCLE_diversified_replicate.acb.342.afa', 14068, 5.56, 4, 2, 14467
'MUSCLE_diversified_replicate.acb.346.afa', 15160, 6.036, 4, 3, 15567
'MUSCLE_diversified_replicate.acb.350.afa', 14936, 5.907, 4, 3, 15381
'MUSCLE_diversified_replicate.acb.354.afa', 14933, 5.903, 4, 3, 15289
'MUSCLE_diversified_replicate.acb.358.afa', 14836, 5.924, 4, 3, 15266
'MUSCLE_diversified_replicate.acb.362.afa', 14352, 5.675, 4, 3, 14760
'MUSCLE_diversified_replicate.acb.366.afa', 14373, 5.753, 4, 3, 14799
'MUSCLE_diversified_replicate.acb.370.afa', 14901, 5.863, 4, 3, 15276
'MUSCLE_diversified_replicate.acb.374.afa', 14441, 5.696, 4, 3, 14854
'MUSCLE_diversified_replicate.acb.378.afa', 15040, 5.891, 4, 3, 15448
'MUSCLE_diversified_replicate.acb.38.afa', 14208, 5.601, 4, 2, 14619
'MUSCLE_diversified_replicate.acb.382.afa', 14907, 5.872, 4, 3, 15362
'MUSCLE_diversified_replicate.acb.386.afa', 14207, 5.681, 4, 3, 14569
'MUSCLE_diversified_replicate.acb.390.afa', 14863, 5.772, 4, 3, 15318
'MUSCLE_diversified_replicate.acb.394.afa', 14780, 5.82, 4, 2, 15246
'MUSCLE_diversified_replicate.acb.398.afa', 14668, 5.717, 4, 3, 15057
'MUSCLE_diversified_replicate.acb.42.afa', 14788, 5.859, 4, 3, 15225
'MUSCLE_diversified_replicate.acb.46.afa', 14486, 5.601, 4, 2, 14853
'MUSCLE_diversified_replicate.acb.50.afa', 14413, 5.673, 4, 2, 14815
'MUSCLE_diversified_replicate.acb.54.afa', 14785, 5.731, 4, 3, 15171
'MUSCLE_diversified_replicate.acb.58.afa', 14717, 5.752, 4, 3, 15068
'MUSCLE_diversified_replicate.acb.6.afa', 14647, 5.799, 4, 3, 15114
'MUSCLE_diversified_replicate.acb.62.afa', 13958, 5.515, 4, 2, 14341
'MUSCLE_diversified_replicate.acb.66.afa', 14748, 5.827, 4, 3, 15149
'MUSCLE_diversified_replicate.acb.70.afa', 14312, 5.694, 4, 3, 14661
'MUSCLE_diversified_replicate.acb.74.afa', 14955, 5.89, 4, 3, 15414
'MUSCLE_diversified_replicate.acb.78.afa', 14871, 5.778, 4, 3, 15277
'MUSCLE_diversified_replicate.acb.82.afa', 14905, 5.882, 4, 3, 15326
'MUSCLE_diversified_replicate.acb.86.afa', 14699, 5.821, 4, 3, 15063
'MUSCLE_diversified_replicate.acb.90.afa', 14413, 5.595, 4, 2, 14793
'MUSCLE_diversified_replicate.acb.94.afa', 13873, 5.47, 4, 2, 14257
'MUSCLE_diversified_replicate.acb.98.afa', 14688, 5.918, 4, 2, 15245
'MUSCLE_diversified_replicate.bca.103.afa', 14793, 5.812, 4, 3, 15152
'MUSCLE_diversified_replicate.bca.107.afa', 14908, 5.962, 4, 3, 15353
'MUSCLE_diversified_replicate.bca.11.afa', 14890, 5.769, 4, 3, 15258
'MUSCLE_diversified_replicate.bca.111.afa', 15150, 5.924, 4, 3, 15585
'MUSCLE_diversified_replicate.bca.115.afa', 17669, 6.616, 4, 3, 18118
'MUSCLE_diversified_replicate.bca.119.afa', 14740, 5.884, 4, 3, 15165
'MUSCLE_diversified_replicate.bca.123.afa', 14217, 5.669, 4, 3, 14652
'MUSCLE_diversified_replicate.bca.127.afa', 13929, 5.452, 4, 2, 14326
'MUSCLE_diversified_replicate.bca.131.afa', 14683, 5.77, 4, 3, 15102
'MUSCLE_diversified_replicate.bca.135.afa', 14437, 5.602, 4, 2, 14827
'MUSCLE_diversified_replicate.bca.139.afa', 14892, 5.835, 4, 3, 15314
'MUSCLE_diversified_replicate.bca.143.afa', 14182, 5.559, 4, 3, 14556
'MUSCLE_diversified_replicate.bca.147.afa', 14815, 5.785, 4, 3, 15218
'MUSCLE_diversified_replicate.bca.15.afa', 19269, 7.155, 5, 3, 19769
'MUSCLE_diversified_replicate.bca.151.afa', 14824, 5.846, 4, 3, 15182
'MUSCLE_diversified_replicate.bca.155.afa', 14934, 5.964, 4, 3, 15346
'MUSCLE_diversified_replicate.bca.159.afa', 14886, 5.885, 4, 3, 15251
'MUSCLE_diversified_replicate.bca.163.afa', 14979, 5.833, 4, 3, 15443
'MUSCLE_diversified_replicate.bca.167.afa', 15403, 6.006, 4, 3, 15865
'MUSCLE_diversified_replicate.bca.171.afa', 14576, 5.712, 4, 2, 14954
'MUSCLE_diversified_replicate.bca.175.afa', 15035, 5.919, 4, 3, 15478
'MUSCLE_diversified_replicate.bca.179.afa', 14926, 5.816, 4, 2, 15364
'MUSCLE_diversified_replicate.bca.183.afa', 15059, 5.95, 4, 3, 15437
'MUSCLE_diversified_replicate.bca.187.afa', 14186, 5.635, 4, 3, 14620
'MUSCLE_diversified_replicate.bca.19.afa', 14609, 5.818, 4, 3, 14998
'MUSCLE_diversified_replicate.bca.191.afa', 13891, 5.487, 4, 2, 14261
'MUSCLE_diversified_replicate.bca.195.afa', 14351, 5.568, 4, 3, 14738
'MUSCLE_diversified_replicate.bca.199.afa', 15095, 5.899, 4, 3, 15485
'MUSCLE_diversified_replicate.bca.203.afa', 13794, 5.473, 4, 3, 14146
'MUSCLE_diversified_replicate.bca.207.afa', 15043, 5.976, 4, 3, 15486
'MUSCLE_diversified_replicate.bca.211.afa', 14426, 5.633, 4, 3, 14840
'MUSCLE_diversified_replicate.bca.215.afa', 14878, 5.908, 4, 3, 15360
'MUSCLE_diversified_replicate.bca.219.afa', 14870, 5.917, 4, 3, 15226
'MUSCLE_diversified_replicate.bca.223.afa', 15136, 6.008, 4, 3, 15556
'MUSCLE_diversified_replicate.bca.227.afa', 13717, 5.454, 4, 3, 14098
'MUSCLE_diversified_replicate.bca.23.afa', 13848, 5.416, 4, 2, 14221
'MUSCLE_diversified_replicate.bca.231.afa', 14830, 5.842, 4, 3, 15226
'MUSCLE_diversified_replicate.bca.235.afa', 14150, 5.566, 4, 3, 14505
'MUSCLE_diversified_replicate.bca.239.afa', 14658, 5.738, 4, 3, 15057
'MUSCLE_diversified_replicate.bca.243.afa', 13814, 5.43, 4, 3, 14152
'MUSCLE_diversified_replicate.bca.247.afa', 14739, 5.816, 4, 3, 15125
'MUSCLE_diversified_replicate.bca.251.afa', 13801, 5.543, 4, 3, 14140
'MUSCLE_diversified_replicate.bca.255.afa', 14685, 5.728, 4, 3, 15061
'MUSCLE_diversified_replicate.bca.259.afa', 14101, 5.571, 4, 3, 14518
'MUSCLE_diversified_replicate.bca.263.afa', 14953, 5.844, 4, 3, 15362
'MUSCLE_diversified_replicate.bca.267.afa', 14848, 5.803, 4, 3, 15239
'MUSCLE_diversified_replicate.bca.27.afa', 14319, 5.705, 4, 3, 14742
'MUSCLE_diversified_replicate.bca.271.afa', 13812, 5.464, 4, 2, 14170
'MUSCLE_diversified_replicate.bca.275.afa', 19123, 7.037, 4, 3, 19568
'MUSCLE_diversified_replicate.bca.279.afa', 14708, 5.723, 4, 3, 15098
'MUSCLE_diversified_replicate.bca.283.afa', 15014, 5.967, 4, 3, 15517
'MUSCLE_diversified_replicate.bca.287.afa', 14718, 5.81, 4, 3, 15121
'MUSCLE_diversified_replicate.bca.291.afa', 14640, 5.857, 4, 3, 15040
'MUSCLE_diversified_replicate.bca.295.afa', 14226, 5.599, 4, 3, 14600
'MUSCLE_diversified_replicate.bca.299.afa', 14858, 5.787, 4, 3, 15249
'MUSCLE_diversified_replicate.bca.3.afa', 15095, 5.775, 4, 2, 15514
'MUSCLE_diversified_replicate.bca.303.afa', 14885, 5.93, 4, 3, 15268
'MUSCLE_diversified_replicate.bca.307.afa', 14231, 5.647, 4, 3, 14601
'MUSCLE_diversified_replicate.bca.31.afa', 14276, 5.637, 4, 2, 14696
'MUSCLE_diversified_replicate.bca.311.afa', 14775, 5.789, 4, 3, 15170
'MUSCLE_diversified_replicate.bca.315.afa', 13755, 5.416, 4, 2, 14094
'MUSCLE_diversified_replicate.bca.319.afa', 14671, 5.804, 4, 3, 15012
'MUSCLE_diversified_replicate.bca.323.afa', 14078, 5.526, 4, 2, 14491
'MUSCLE_diversified_replicate.bca.327.afa', 14001, 5.54, 4, 3, 14381
'MUSCLE_diversified_replicate.bca.331.afa', 14723, 5.734, 4, 3, 15077
'MUSCLE_diversified_replicate.bca.335.afa', 14787, 5.831, 4, 3, 15162
'MUSCLE_diversified_replicate.bca.339.afa', 14556, 5.6, 4, 2, 14927
'MUSCLE_diversified_replicate.bca.343.afa', 14014, 5.622, 4, 3, 14380
'MUSCLE_diversified_replicate.bca.347.afa', 13819, 5.475, 4, 3, 14178
'MUSCLE_diversified_replicate.bca.35.afa', 15030, 5.908, 4, 3, 15466
'MUSCLE_diversified_replicate.bca.351.afa', 14879, 5.82, 4, 3, 15274
'MUSCLE_diversified_replicate.bca.355.afa', 14712, 5.755, 4, 3, 15100
'MUSCLE_diversified_replicate.bca.359.afa', 15000, 5.902, 4, 3, 15435
'MUSCLE_diversified_replicate.bca.363.afa', 14969, 5.935, 4, 3, 15375
'MUSCLE_diversified_replicate.bca.367.afa', 14595, 5.579, 4, 2, 14973
'MUSCLE_diversified_replicate.bca.371.afa', 15072, 5.972, 4, 3, 15462
'MUSCLE_diversified_replicate.bca.375.afa', 14330, 5.65, 4, 2, 14792
'MUSCLE_diversified_replicate.bca.379.afa', 14718, 5.779, 4, 3, 15094
'MUSCLE_diversified_replicate.bca.383.afa', 14334, 5.66, 4, 3, 14728
'MUSCLE_diversified_replicate.bca.387.afa', 14782, 5.784, 4, 3, 15182
'MUSCLE_diversified_replicate.bca.39.afa', 14251, 5.654, 4, 3, 14698
'MUSCLE_diversified_replicate.bca.391.afa', 13940, 5.463, 4, 3, 14311
'MUSCLE_diversified_replicate.bca.395.afa', 13815, 5.47, 4, 2, 14166
'MUSCLE_diversified_replicate.bca.399.afa', 14442, 5.726, 4, 3, 14904
'MUSCLE_diversified_replicate.bca.43.afa', 14789, 5.767, 4, 3, 15166
'MUSCLE_diversified_replicate.bca.47.afa', 15068, 5.932, 4, 3, 15540
'MUSCLE_diversified_replicate.bca.51.afa', 13937, 5.462, 4, 3, 14346
'MUSCLE_diversified_replicate.bca.55.afa', 15103, 5.963, 4, 3, 15646
'MUSCLE_diversified_replicate.bca.59.afa', 13955, 5.703, 4, 3, 14387
'MUSCLE_diversified_replicate.bca.63.afa', 14991, 5.834, 4, 3, 15399
'MUSCLE_diversified_replicate.bca.67.afa', 14464, 5.579, 4, 2, 14908
'MUSCLE_diversified_replicate.bca.7.afa', 14270, 5.526, 4, 2, 14635
'MUSCLE_diversified_replicate.bca.71.afa', 14385, 5.657, 4, 2, 14771
'MUSCLE_diversified_replicate.bca.75.afa', 14098, 5.392, 4, 2, 14462
'MUSCLE_diversified_replicate.bca.79.afa', 14824, 5.928, 5, 3, 15180
'MUSCLE_diversified_replicate.bca.83.afa', 14181, 5.5, 4, 2, 14575
'MUSCLE_diversified_replicate.bca.87.afa', 14144, 5.536, 4, 2, 14591
'MUSCLE_diversified_replicate.bca.91.afa', 14357, 5.686, 4, 2, 14769
'MUSCLE_diversified_replicate.bca.95.afa', 14980, 5.865, 4, 3, 15428
'MUSCLE_diversified_replicate.bca.99.afa', 14393, 5.593, 4, 2, 14801
'MUSCLE_diversified_replicate.none.0.afa', 17923, 6.605, 4, 3, 18278
'MUSCLE_diversified_replicate.none.100.afa', 17363, 6.391, 4, 3, 17747
'MUSCLE_diversified_replicate.none.104.afa', 17964, 6.51, 4, 3, 18353
'MUSCLE_diversified_replicate.none.108.afa', 17319, 6.406, 4, 2, 17720
'MUSCLE_diversified_replicate.none.112.afa', 14475, 5.732, 4, 2, 14872
'MUSCLE_diversified_replicate.none.116.afa', 18972, 7.195, 5, 3, 19428
'MUSCLE_diversified_replicate.none.12.afa', 18223, 6.848, 5, 3, 18618
'MUSCLE_diversified_replicate.none.120.afa', 18115, 6.676, 4, 3, 18505
'MUSCLE_diversified_replicate.none.124.afa', 17159, 6.308, 4, 3, 17501
'MUSCLE_diversified_replicate.none.128.afa', 17828, 6.601, 4, 3, 18197
'MUSCLE_diversified_replicate.none.132.afa', 14077, 5.484, 4, 2, 14432
'MUSCLE_diversified_replicate.none.136.afa', 18178, 6.766, 4, 3, 18583
'MUSCLE_diversified_replicate.none.140.afa', 17932, 6.852, 5, 3, 18365
'MUSCLE_diversified_replicate.none.144.afa', 19071, 7.308, 5, 3, 19490
'MUSCLE_diversified_replicate.none.148.afa', 17565, 6.573, 4, 3, 18014
'MUSCLE_diversified_replicate.none.152.afa', 19208, 7.225, 4, 3, 19626
'MUSCLE_diversified_replicate.none.156.afa', 13877, 5.401, 4, 2, 14245
'MUSCLE_diversified_replicate.none.16.afa', 18125, 6.69, 4, 3, 18523
'MUSCLE_diversified_replicate.none.160.afa', 17252, 6.423, 4, 3, 17668
'MUSCLE_diversified_replicate.none.164.afa', 17278, 6.507, 4, 3, 17640
'MUSCLE_diversified_replicate.none.168.afa', 17309, 6.329, 4, 3, 17693
'MUSCLE_diversified_replicate.none.172.afa', 17200, 6.289, 4, 2, 17567
'MUSCLE_diversified_replicate.none.176.afa', 17400, 6.373, 4, 2, 17784
'MUSCLE_diversified_replicate.none.180.afa', 18104, 6.748, 4, 3, 18498
'MUSCLE_diversified_replicate.none.184.afa', 14070, 5.474, 4, 2, 14458
'MUSCLE_diversified_replicate.none.188.afa', 18390, 6.838, 4, 3, 18806
'MUSCLE_diversified_replicate.none.192.afa', 17920, 6.668, 4, 3, 18350
'MUSCLE_diversified_replicate.none.196.afa', 17000, 6.342, 4, 3, 17361
'MUSCLE_diversified_replicate.none.20.afa', 13941, 5.516, 4, 3, 14307
'MUSCLE_diversified_replicate.none.200.afa', 19052, 7.145, 5, 3, 19496
'MUSCLE_diversified_replicate.none.204.afa', 17841, 6.621, 4, 3, 18210
'MUSCLE_diversified_replicate.none.208.afa', 13916, 5.394, 4, 2, 14275
'MUSCLE_diversified_replicate.none.212.afa', 18405, 6.987, 4, 3, 18827
'MUSCLE_diversified_replicate.none.216.afa', 17993, 6.631, 4, 3, 18402
'MUSCLE_diversified_replicate.none.220.afa', 17316, 6.322, 4, 3, 17693
'MUSCLE_diversified_replicate.none.224.afa', 14607, 5.68, 4, 2, 14973
'MUSCLE_diversified_replicate.none.228.afa', 15862, 6.236, 4, 3, 16296
'MUSCLE_diversified_replicate.none.232.afa', 17280, 6.429, 4, 3, 17635
'MUSCLE_diversified_replicate.none.236.afa', 17950, 6.704, 4, 3, 18348
'MUSCLE_diversified_replicate.none.24.afa', 18508, 6.987, 4, 3, 18917
'MUSCLE_diversified_replicate.none.240.afa', 17385, 6.334, 4, 2, 17741
'MUSCLE_diversified_replicate.none.244.afa', 17404, 6.357, 4, 3, 17815
'MUSCLE_diversified_replicate.none.248.afa', 17643, 6.544, 4, 3, 18045
'MUSCLE_diversified_replicate.none.252.afa', 17358, 6.343, 4, 2, 17731
'MUSCLE_diversified_replicate.none.256.afa', 17127, 6.287, 4, 2, 17491
'MUSCLE_diversified_replicate.none.260.afa', 17577, 6.55, 4, 3, 17950
'MUSCLE_diversified_replicate.none.264.afa', 17732, 6.535, 4, 3, 18115
'MUSCLE_diversified_replicate.none.268.afa', 19029, 6.965, 4, 2, 19445
'MUSCLE_diversified_replicate.none.272.afa', 17533, 6.495, 4, 3, 17906
'MUSCLE_diversified_replicate.none.276.afa', 17270, 6.336, 4, 3, 17637
'MUSCLE_diversified_replicate.none.28.afa', 17927, 6.59, 4, 3, 18281
'MUSCLE_diversified_replicate.none.280.afa', 18234, 6.909, 5, 3, 18637
'MUSCLE_diversified_replicate.none.284.afa', 18101, 6.797, 4, 3, 18466
'MUSCLE_diversified_replicate.none.288.afa', 17964, 6.746, 5, 3, 18354
'MUSCLE_diversified_replicate.none.292.afa', 16864, 6.388, 4, 3, 17272
'MUSCLE_diversified_replicate.none.296.afa', 17240, 6.272, 4, 2, 17611
'MUSCLE_diversified_replicate.none.300.afa', 17935, 6.756, 4, 3, 18383
'MUSCLE_diversified_replicate.none.304.afa', 19076, 7.274, 5, 3, 19582
'MUSCLE_diversified_replicate.none.308.afa', 17083, 6.346, 4, 3, 17439
'MUSCLE_diversified_replicate.none.312.afa', 17229, 6.442, 4, 3, 17607
'MUSCLE_diversified_replicate.none.316.afa', 14823, 5.859, 4, 3, 15164
'MUSCLE_diversified_replicate.none.32.afa', 17101, 6.289, 4, 3, 17457
'MUSCLE_diversified_replicate.none.320.afa', 18180, 6.948, 5, 3, 18642
'MUSCLE_diversified_replicate.none.324.afa', 18306, 6.907, 4, 3, 18780
'MUSCLE_diversified_replicate.none.328.afa', 17048, 6.286, 4, 3, 17420
'MUSCLE_diversified_replicate.none.332.afa', 17284, 6.344, 4, 2, 17664
'MUSCLE_diversified_replicate.none.336.afa', 17433, 6.653, 4, 3, 17795
'MUSCLE_diversified_replicate.none.340.afa', 18204, 6.644, 4, 3, 18580
'MUSCLE_diversified_replicate.none.344.afa', 14809, 5.747, 4, 3, 15191
'MUSCLE_diversified_replicate.none.348.afa', 18018, 6.669, 4, 3, 18440
'MUSCLE_diversified_replicate.none.352.afa', 17362, 6.418, 4, 3, 17711
'MUSCLE_diversified_replicate.none.356.afa', 19232, 7.203, 4, 3, 19597
'MUSCLE_diversified_replicate.none.36.afa', 17123, 6.44, 4, 3, 17542
'MUSCLE_diversified_replicate.none.360.afa', 18091, 6.749, 4, 3, 18511
'MUSCLE_diversified_replicate.none.364.afa', 17407, 6.468, 4, 3, 17810
'MUSCLE_diversified_replicate.none.368.afa', 17320, 6.442, 4, 3, 17701
'MUSCLE_diversified_replicate.none.372.afa', 14905, 5.908, 4, 3, 15335
'MUSCLE_diversified_replicate.none.376.afa', 17345, 6.61, 4, 3, 17782
'MUSCLE_diversified_replicate.none.380.afa', 17234, 6.242, 4, 3, 17626
'MUSCLE_diversified_replicate.none.384.afa', 18158, 6.686, 4, 3, 18524
'MUSCLE_diversified_replicate.none.388.afa', 17299, 6.427, 4, 3, 17707
'MUSCLE_diversified_replicate.none.392.afa', 17362, 6.439, 4, 3, 17825
'MUSCLE_diversified_replicate.none.396.afa', 15880, 6.304, 4, 3, 16288
'MUSCLE_diversified_replicate.none.4.afa', 17273, 6.341, 4, 3, 17638
'MUSCLE_diversified_replicate.none.40.afa', 16938, 6.27, 4, 2, 17329
'MUSCLE_diversified_replicate.none.44.afa', 18043, 6.663, 4, 3, 18452
'MUSCLE_diversified_replicate.none.48.afa', 17132, 6.483, 4, 3, 17543
'MUSCLE_diversified_replicate.none.52.afa', 17236, 6.315, 4, 3, 17649
'MUSCLE_diversified_replicate.none.56.afa', 18358, 6.921, 4, 3, 18805
'MUSCLE_diversified_replicate.none.60.afa', 17296, 6.41, 4, 3, 17655
'MUSCLE_diversified_replicate.none.64.afa', 17934, 6.739, 4, 3, 18336
'MUSCLE_diversified_replicate.none.68.afa', 18019, 6.831, 4, 3, 18400
'MUSCLE_diversified_replicate.none.72.afa', 17319, 6.463, 4, 3, 17663
'MUSCLE_diversified_replicate.none.76.afa', 18077, 6.816, 4, 3, 18500
'MUSCLE_diversified_replicate.none.8.afa', 18026, 6.643, 4, 3, 18399
'MUSCLE_diversified_replicate.none.80.afa', 18118, 6.713, 4, 3, 18501
'MUSCLE_diversified_replicate.none.84.afa', 16954, 6.387, 4, 3, 17374
'MUSCLE_diversified_replicate.none.88.afa', 16968, 6.33, 4, 3, 17316
'MUSCLE_diversified_replicate.none.92.afa', 18092, 6.72, 4, 3, 18470
'MUSCLE_diversified_replicate.none.96.afa', 17301, 6.422, 4, 3, 17663
'PRANK_b0#0050_hhH_tree_63_OP_0.36203966777708846_Split_50.fasta', 19858, 7.637, 6, 3, 20417
