code_BLOSUM62_GO_-10_GE_-0.2,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2
'MUSCLE_diversified_replicate.abc.9.afa', 31929.0, 0.06, 32998, 0.062, 4846, 0.009, 92067, 0.173, 173601.0, 0.326, -22286, -0.042, 84441.6, 0.158
'MUSCLE_diversified_replicate.abc.93.afa', 31806.0, 0.063, 32747, 0.065, 5151, 0.01, 92815, 0.185, 173014.0, 0.344, -21885, -0.044, 81056.0, 0.161
'MUSCLE_diversified_replicate.abc.97.afa', 33262.0, 0.064, 29179, 0.056, 4953, 0.009, 97039, 0.186, 180807.0, 0.346, -16302, -0.031, 95567.2, 0.183
'MUSCLE_diversified_replicate.acb.10.afa', 32094.0, 0.062, 33048, 0.063, 5003, 0.01, 91637, 0.176, 174550.0, 0.334, -22186, -0.043, 84006.6, 0.161
'MUSCLE_diversified_replicate.acb.102.afa', 31899.0, 0.062, 32622, 0.063, 5151, 0.01, 92879, 0.18, 172363.0, 0.333, -22630, -0.044, 79647.2, 0.154
'MUSCLE_diversified_replicate.acb.106.afa', 32614.0, 0.064, 30591, 0.06, 4932, 0.01, 95511, 0.187, 177270.0, 0.347, -18770, -0.037, 90077.8, 0.176
'MUSCLE_diversified_replicate.acb.110.afa', 32368.0, 0.061, 30648, 0.058, 4819, 0.009, 95889, 0.181, 175955.0, 0.332, -19342, -0.037, 89245.2, 0.169
'MUSCLE_diversified_replicate.acb.114.afa', 32061.0, 0.06, 30736, 0.057, 5046, 0.009, 96327, 0.18, 174591.0, 0.325, -19192, -0.036, 85673.6, 0.16
'MUSCLE_diversified_replicate.acb.118.afa', 31172.0, 0.058, 33474, 0.062, 5218, 0.01, 92629, 0.172, 168372.0, 0.312, -22843, -0.042, 74823.2, 0.139
'MUSCLE_diversified_replicate.acb.122.afa', 31404.0, 0.062, 32744, 0.064, 5259, 0.01, 93625, 0.184, 170390.0, 0.335, -21762, -0.043, 77313.0, 0.152
'MUSCLE_diversified_replicate.acb.126.afa', 31756.0, 0.062, 33038, 0.065, 5074, 0.01, 92333, 0.182, 172676.0, 0.34, -22466, -0.044, 81003.4, 0.159
'MUSCLE_diversified_replicate.acb.130.afa', 32306.0, 0.062, 31123, 0.06, 5068, 0.01, 95063, 0.183, 175768.0, 0.338, -19308, -0.037, 86767.4, 0.167
'MUSCLE_diversified_replicate.acb.134.afa', 31751.0, 0.059, 33346, 0.062, 5195, 0.01, 91727, 0.171, 171809.0, 0.319, -22863, -0.043, 78650.6, 0.146
'MUSCLE_diversified_replicate.acb.138.afa', 32640.0, 0.063, 30575, 0.059, 4966, 0.01, 95491, 0.183, 177570.0, 0.341, -19105, -0.037, 89706.8, 0.172
'MUSCLE_diversified_replicate.acb.14.afa', 32570.0, 0.063, 29563, 0.057, 5106, 0.01, 97655, 0.188, 176807.0, 0.34, -17633, -0.034, 88583.0, 0.171
'MUSCLE_diversified_replicate.acb.142.afa', 32868.0, 0.064, 28881, 0.056, 4878, 0.01, 98423, 0.192, 178625.0, 0.349, -16629, -0.032, 93531.4, 0.183
'MUSCLE_diversified_replicate.acb.146.afa', 32388.0, 0.063, 30594, 0.06, 4892, 0.01, 95957, 0.188, 175953.0, 0.344, -19401, -0.038, 88440.6, 0.173
'MUSCLE_diversified_replicate.acb.150.afa', 33220.0, 0.066, 28394, 0.056, 4917, 0.01, 98693, 0.195, 180526.0, 0.357, -15811, -0.031, 95806.4, 0.189
'MUSCLE_diversified_replicate.acb.154.afa', 31505.0, 0.059, 30937, 0.058, 5249, 0.01, 97037, 0.182, 171291.0, 0.321, -19723, -0.037, 79670.6, 0.15
'MUSCLE_diversified_replicate.acb.158.afa', 32110.0, 0.06, 30307, 0.057, 5131, 0.01, 97087, 0.182, 174406.0, 0.327, -18804, -0.035, 84874.6, 0.159
'MUSCLE_diversified_replicate.acb.162.afa', 33495.0, 0.064, 28904, 0.055, 4960, 0.009, 97123, 0.186, 181335.0, 0.347, -16587, -0.032, 95723.4, 0.183
'MUSCLE_diversified_replicate.acb.166.afa', 32573.0, 0.064, 30353, 0.059, 5247, 0.01, 96069, 0.188, 177237.0, 0.347, -18572, -0.036, 86981.2, 0.17
'MUSCLE_diversified_replicate.acb.170.afa', 32166.0, 0.063, 30715, 0.06, 4982, 0.01, 96159, 0.187, 175023.0, 0.34, -19535, -0.038, 86436.2, 0.168
'MUSCLE_diversified_replicate.acb.174.afa', 33257.0, 0.065, 28909, 0.057, 4928, 0.01, 97589, 0.192, 180641.0, 0.355, -16597, -0.033, 95246.2, 0.187
'MUSCLE_diversified_replicate.acb.178.afa', 32773.0, 0.064, 29978, 0.059, 5207, 0.01, 96419, 0.189, 177948.0, 0.349, -17483, -0.034, 89111.2, 0.175
'MUSCLE_diversified_replicate.acb.18.afa', 32438.0, 0.065, 30191, 0.06, 4852, 0.01, 96663, 0.192, 176110.0, 0.351, -18746, -0.037, 89511.4, 0.178
'MUSCLE_diversified_replicate.acb.182.afa', 31797.0, 0.06, 33202, 0.063, 5049, 0.01, 91923, 0.173, 172085.0, 0.324, -23312, -0.044, 79898.4, 0.151
'MUSCLE_diversified_replicate.acb.186.afa', 32014.0, 0.061, 31413, 0.06, 4953, 0.009, 95067, 0.181, 174062.0, 0.332, -21048, -0.04, 84470.6, 0.161
'MUSCLE_diversified_replicate.acb.190.afa', 32641.0, 0.066, 30021, 0.061, 5061, 0.01, 96597, 0.195, 177403.0, 0.358, -17588, -0.036, 89885.6, 0.182
'MUSCLE_diversified_replicate.acb.194.afa', 33464.0, 0.068, 28811, 0.059, 5011, 0.01, 97371, 0.198, 181665.0, 0.37, -16559, -0.034, 95521.8, 0.194
'MUSCLE_diversified_replicate.acb.198.afa', 33328.0, 0.066, 28831, 0.057, 4864, 0.01, 97603, 0.193, 180941.0, 0.358, -16688, -0.033, 96092.4, 0.19
'MUSCLE_diversified_replicate.acb.2.afa', 33168.0, 0.062, 29155, 0.055, 5056, 0.01, 97275, 0.183, 180421.0, 0.339, -17118, -0.032, 93288.0, 0.175
'MUSCLE_diversified_replicate.acb.202.afa', 32041.0, 0.065, 30785, 0.063, 5029, 0.01, 96269, 0.195, 174158.0, 0.354, -19738, -0.04, 84876.2, 0.172
'MUSCLE_diversified_replicate.acb.206.afa', 32112.0, 0.061, 33401, 0.064, 4996, 0.01, 90895, 0.174, 173590.0, 0.332, -22624, -0.043, 82827.0, 0.158
'MUSCLE_diversified_replicate.acb.210.afa', 32109.0, 0.061, 33206, 0.063, 4972, 0.009, 91291, 0.173, 173618.0, 0.329, -22955, -0.043, 82684.8, 0.157
'MUSCLE_diversified_replicate.acb.214.afa', 33204.0, 0.063, 29009, 0.055, 4904, 0.009, 97495, 0.184, 180352.0, 0.34, -16443, -0.031, 95370.0, 0.18
'MUSCLE_diversified_replicate.acb.218.afa', 33383.0, 0.066, 28824, 0.057, 4970, 0.01, 97507, 0.191, 181261.0, 0.356, -16349, -0.032, 95710.6, 0.188
'MUSCLE_diversified_replicate.acb.22.afa', 32083.0, 0.06, 30725, 0.058, 5178, 0.01, 96305, 0.181, 174775.0, 0.328, -18338, -0.034, 85396.0, 0.16
'MUSCLE_diversified_replicate.acb.222.afa', 31906.0, 0.061, 31297, 0.06, 5094, 0.01, 95515, 0.183, 173524.0, 0.333, -19858, -0.038, 83623.0, 0.161
'MUSCLE_diversified_replicate.acb.226.afa', 33198.0, 0.064, 29132, 0.056, 5112, 0.01, 97261, 0.187, 180284.0, 0.347, -16572, -0.032, 93139.8, 0.179
'MUSCLE_diversified_replicate.acb.230.afa', 31965.0, 0.061, 33424, 0.063, 4893, 0.009, 91143, 0.173, 172705.0, 0.328, -22514, -0.043, 83032.4, 0.158
'MUSCLE_diversified_replicate.acb.234.afa', 32069.0, 0.062, 30696, 0.06, 5030, 0.01, 96391, 0.188, 174622.0, 0.34, -19332, -0.038, 85711.8, 0.167
'MUSCLE_diversified_replicate.acb.238.afa', 31515.0, 0.061, 31070, 0.06, 5318, 0.01, 96751, 0.186, 171142.0, 0.329, -20813, -0.04, 77798.8, 0.149
'MUSCLE_diversified_replicate.acb.242.afa', 31985.0, 0.064, 33274, 0.066, 5053, 0.01, 91403, 0.182, 173414.0, 0.344, -23189, -0.046, 81414.4, 0.162
'MUSCLE_diversified_replicate.acb.246.afa', 31840.0, 0.06, 33220, 0.063, 4904, 0.009, 91801, 0.173, 172776.0, 0.326, -22556, -0.043, 82819.8, 0.156
'MUSCLE_diversified_replicate.acb.250.afa', 31747.0, 0.063, 33415, 0.067, 4936, 0.01, 91597, 0.182, 172793.0, 0.344, -23003, -0.046, 82110.6, 0.163
'MUSCLE_diversified_replicate.acb.254.afa', 32046.0, 0.06, 30450, 0.057, 5006, 0.009, 96929, 0.18, 174336.0, 0.324, -18905, -0.035, 85985.2, 0.16
'MUSCLE_diversified_replicate.acb.258.afa', 31559.0, 0.06, 30820, 0.059, 5244, 0.01, 97163, 0.184, 171592.0, 0.326, -19852, -0.038, 79867.4, 0.152
'MUSCLE_diversified_replicate.acb.26.afa', 32601.0, 0.062, 30482, 0.058, 5030, 0.01, 95755, 0.182, 177317.0, 0.337, -19184, -0.036, 88682.0, 0.168
'MUSCLE_diversified_replicate.acb.262.afa', 33310.0, 0.063, 28652, 0.054, 4947, 0.009, 97997, 0.185, 180915.0, 0.342, -16131, -0.03, 95714.6, 0.181
'MUSCLE_diversified_replicate.acb.266.afa', 32533.0, 0.064, 30159, 0.059, 5258, 0.01, 96537, 0.19, 177015.0, 0.348, -18144, -0.036, 86983.6, 0.171
'MUSCLE_diversified_replicate.acb.270.afa', 32249.0, 0.053, 31229, 0.052, 4931, 0.008, 94965, 0.157, 175387.0, 0.289, -20346, -0.034, 86738.0, 0.143
'MUSCLE_diversified_replicate.acb.274.afa', 32351.0, 0.065, 30919, 0.062, 5233, 0.01, 95381, 0.191, 176108.0, 0.353, -18901, -0.038, 85800.8, 0.172
'MUSCLE_diversified_replicate.acb.278.afa', 31836.0, 0.06, 33549, 0.063, 4905, 0.009, 91151, 0.171, 172226.0, 0.322, -23189, -0.043, 81756.8, 0.153
'MUSCLE_diversified_replicate.acb.282.afa', 31948.0, 0.06, 33609, 0.063, 4824, 0.009, 90807, 0.171, 172468.0, 0.325, -23570, -0.044, 82496.6, 0.156
'MUSCLE_diversified_replicate.acb.286.afa', 33434.0, 0.067, 28753, 0.058, 4820, 0.01, 97547, 0.195, 181454.0, 0.363, -16159, -0.032, 97585.6, 0.195
'MUSCLE_diversified_replicate.acb.290.afa', 33536.0, 0.068, 28624, 0.058, 4824, 0.01, 97601, 0.198, 182172.0, 0.369, -15931, -0.032, 98480.8, 0.199
'MUSCLE_diversified_replicate.acb.294.afa', 31470.0, 0.062, 31174, 0.061, 5342, 0.01, 96633, 0.19, 170654.0, 0.335, -20646, -0.041, 77261.4, 0.152
'MUSCLE_diversified_replicate.acb.298.afa', 32031.0, 0.061, 31253, 0.059, 4952, 0.009, 95353, 0.181, 174128.0, 0.331, -19978, -0.038, 85559.4, 0.162
'MUSCLE_diversified_replicate.acb.30.afa', 31621.0, 0.061, 33615, 0.065, 5131, 0.01, 91449, 0.176, 170868.0, 0.33, -22980, -0.044, 78288.2, 0.151
'MUSCLE_diversified_replicate.acb.302.afa', 31688.0, 0.061, 33361, 0.064, 4915, 0.009, 91823, 0.176, 171316.0, 0.329, -23149, -0.044, 80652.4, 0.155
'MUSCLE_diversified_replicate.acb.306.afa', 32641.0, 0.063, 29359, 0.057, 5070, 0.01, 97921, 0.189, 177435.0, 0.342, -17023, -0.033, 90127.8, 0.174
'MUSCLE_diversified_replicate.acb.310.afa', 31965.0, 0.06, 33443, 0.063, 4873, 0.009, 91105, 0.171, 172699.0, 0.325, -22910, -0.043, 82838.0, 0.156
'MUSCLE_diversified_replicate.acb.314.afa', 32430.0, 0.061, 29653, 0.056, 5150, 0.01, 97755, 0.184, 176054.0, 0.332, -18146, -0.034, 86857.0, 0.164
'MUSCLE_diversified_replicate.acb.318.afa', 33635.0, 0.068, 28463, 0.058, 4979, 0.01, 97725, 0.198, 182537.0, 0.37, -15655, -0.032, 97547.0, 0.198
'MUSCLE_diversified_replicate.acb.322.afa', 32614.0, 0.06, 29116, 0.054, 5270, 0.01, 98461, 0.182, 176825.0, 0.327, -17354, -0.032, 87078.8, 0.161
'MUSCLE_diversified_replicate.acb.326.afa', 32126.0, 0.051, 29999, 0.048, 5204, 0.008, 97671, 0.156, 174546.0, 0.278, -17816, -0.028, 85155.8, 0.136
'MUSCLE_diversified_replicate.acb.330.afa', 33246.0, 0.063, 29077, 0.055, 5046, 0.01, 97275, 0.186, 180387.0, 0.344, -17308, -0.033, 93164.0, 0.178
'MUSCLE_diversified_replicate.acb.334.afa', 32526.0, 0.061, 30689, 0.058, 5081, 0.01, 95491, 0.18, 176764.0, 0.332, -18999, -0.036, 87856.8, 0.165
'MUSCLE_diversified_replicate.acb.338.afa', 31794.0, 0.06, 30791, 0.058, 5175, 0.01, 96751, 0.182, 172789.0, 0.325, -20156, -0.038, 81532.8, 0.153
'MUSCLE_diversified_replicate.acb.34.afa', 33358.0, 0.067, 28939, 0.058, 4868, 0.01, 97327, 0.196, 181102.0, 0.364, -16268, -0.033, 96688.6, 0.194
'MUSCLE_diversified_replicate.acb.342.afa', 33349.0, 0.066, 28968, 0.058, 4924, 0.01, 97287, 0.194, 181180.0, 0.361, -16494, -0.033, 95988.6, 0.191
'MUSCLE_diversified_replicate.acb.346.afa', 32203.0, 0.06, 30394, 0.057, 5051, 0.009, 96727, 0.18, 175275.0, 0.327, -19124, -0.036, 86295.6, 0.161
'MUSCLE_diversified_replicate.acb.350.afa', 31497.0, 0.059, 33929, 0.064, 5156, 0.01, 91069, 0.172, 170175.0, 0.321, -23470, -0.044, 76931.2, 0.145
'MUSCLE_diversified_replicate.acb.354.afa', 31403.0, 0.059, 31112, 0.059, 5294, 0.01, 96891, 0.183, 170758.0, 0.322, -20410, -0.038, 78029.8, 0.147
'MUSCLE_diversified_replicate.acb.358.afa', 32207.0, 0.061, 31194, 0.059, 5252, 0.01, 95119, 0.18, 174818.0, 0.331, -19918, -0.038, 83356.2, 0.158
'MUSCLE_diversified_replicate.acb.362.afa', 33241.0, 0.065, 28854, 0.057, 4725, 0.009, 97731, 0.192, 180225.0, 0.354, -17174, -0.034, 96254.8, 0.189
'MUSCLE_diversified_replicate.acb.366.afa', 32784.0, 0.063, 30088, 0.058, 5036, 0.01, 96177, 0.186, 178348.0, 0.345, -17433, -0.034, 91319.6, 0.177
'MUSCLE_diversified_replicate.acb.370.afa', 32182.0, 0.061, 30132, 0.057, 5332, 0.01, 97293, 0.185, 174892.0, 0.332, -17981, -0.034, 84132.4, 0.16
'MUSCLE_diversified_replicate.acb.374.afa', 31703.0, 0.061, 30106, 0.058, 5468, 0.011, 98303, 0.19, 172422.0, 0.333, -19071, -0.037, 79010.4, 0.152
'MUSCLE_diversified_replicate.acb.378.afa', 33217.0, 0.063, 29054, 0.055, 4972, 0.009, 97379, 0.184, 180412.0, 0.342, -16364, -0.031, 94852.2, 0.18
'MUSCLE_diversified_replicate.acb.38.afa', 32346.0, 0.064, 31021, 0.061, 5118, 0.01, 95187, 0.187, 175721.0, 0.346, -19479, -0.038, 86024.6, 0.169
'MUSCLE_diversified_replicate.acb.382.afa', 31820.0, 0.06, 30458, 0.057, 5191, 0.01, 97365, 0.183, 173470.0, 0.326, -17803, -0.033, 84284.0, 0.158
'MUSCLE_diversified_replicate.acb.386.afa', 33137.0, 0.065, 28601, 0.057, 4835, 0.01, 98445, 0.195, 180002.0, 0.356, -16292, -0.032, 95671.0, 0.189
'MUSCLE_diversified_replicate.acb.390.afa', 32173.0, 0.062, 33426, 0.064, 4958, 0.009, 90723, 0.173, 173736.0, 0.332, -23589, -0.045, 82422.4, 0.158
'MUSCLE_diversified_replicate.acb.394.afa', 31631.0, 0.06, 32959, 0.063, 5154, 0.01, 92741, 0.176, 171188.0, 0.326, -22133, -0.042, 78966.8, 0.15
'MUSCLE_diversified_replicate.acb.398.afa', 31410.0, 0.06, 31279, 0.06, 5100, 0.01, 96543, 0.185, 170602.0, 0.327, -20527, -0.039, 79766.4, 0.153
'MUSCLE_diversified_replicate.acb.42.afa', 31986.0, 0.061, 31496, 0.06, 5418, 0.01, 94957, 0.18, 172483.0, 0.327, -20040, -0.038, 79271.6, 0.15
'MUSCLE_diversified_replicate.acb.46.afa', 32118.0, 0.063, 33506, 0.065, 5020, 0.01, 90673, 0.177, 173410.0, 0.338, -22614, -0.044, 82461.4, 0.161
'MUSCLE_diversified_replicate.acb.50.afa', 31703.0, 0.061, 33555, 0.065, 5098, 0.01, 91405, 0.177, 171256.0, 0.332, -22866, -0.044, 79129.0, 0.153
'MUSCLE_diversified_replicate.acb.54.afa', 32573.0, 0.062, 29628, 0.057, 5162, 0.01, 97519, 0.186, 176613.0, 0.337, -17971, -0.034, 87518.2, 0.167
'MUSCLE_diversified_replicate.acb.58.afa', 32481.0, 0.062, 29952, 0.057, 5149, 0.01, 97055, 0.186, 176371.0, 0.338, -18340, -0.035, 87130.0, 0.167
'MUSCLE_diversified_replicate.acb.6.afa', 32440.0, 0.062, 30502, 0.059, 5092, 0.01, 96037, 0.184, 176416.0, 0.339, -18588, -0.036, 87700.6, 0.168
'MUSCLE_diversified_replicate.acb.62.afa', 32436.0, 0.065, 30862, 0.062, 4827, 0.01, 95325, 0.191, 176283.0, 0.353, -20215, -0.04, 88733.0, 0.178
'MUSCLE_diversified_replicate.acb.66.afa', 32364.0, 0.062, 30038, 0.057, 4998, 0.01, 97117, 0.185, 175759.0, 0.335, -19230, -0.037, 87125.6, 0.166
'MUSCLE_diversified_replicate.acb.70.afa', 31722.0, 0.062, 30554, 0.059, 5413, 0.01, 97369, 0.189, 172574.0, 0.335, -18763, -0.036, 80207.2, 0.156
'MUSCLE_diversified_replicate.acb.74.afa', 31998.0, 0.061, 33643, 0.064, 4799, 0.009, 90639, 0.172, 172872.0, 0.327, -23102, -0.044, 83652.2, 0.158
'MUSCLE_diversified_replicate.acb.78.afa', 31667.0, 0.06, 33902, 0.065, 5129, 0.01, 90783, 0.173, 170936.0, 0.325, -23057, -0.044, 78432.4, 0.149
'MUSCLE_diversified_replicate.acb.82.afa', 31497.0, 0.06, 30863, 0.059, 4942, 0.009, 97201, 0.185, 171041.0, 0.325, -19968, -0.038, 82212.8, 0.156
'MUSCLE_diversified_replicate.acb.86.afa', 32233.0, 0.062, 31213, 0.06, 4979, 0.01, 95029, 0.182, 175398.0, 0.336, -19627, -0.038, 86975.2, 0.167
'MUSCLE_diversified_replicate.acb.90.afa', 32411.0, 0.063, 30892, 0.06, 5185, 0.01, 95315, 0.186, 176371.0, 0.344, -19287, -0.038, 86171.0, 0.168
'MUSCLE_diversified_replicate.acb.94.afa', 33454.0, 0.068, 28720, 0.058, 4744, 0.01, 97573, 0.198, 181494.0, 0.368, -16609, -0.034, 97930.4, 0.198
'MUSCLE_diversified_replicate.acb.98.afa', 31859.0, 0.061, 32514, 0.062, 5096, 0.01, 93175, 0.178, 172230.0, 0.328, -22479, -0.043, 80156.0, 0.153
'MUSCLE_diversified_replicate.bca.103.afa', 31747.0, 0.061, 33002, 0.063, 4771, 0.009, 92423, 0.177, 172602.0, 0.33, -22743, -0.043, 83664.4, 0.16
'MUSCLE_diversified_replicate.bca.107.afa', 32597.0, 0.062, 30403, 0.058, 5071, 0.01, 95921, 0.182, 177319.0, 0.336, -18909, -0.036, 88515.8, 0.168
'MUSCLE_diversified_replicate.bca.11.afa', 32244.0, 0.062, 30925, 0.059, 4810, 0.009, 95583, 0.183, 175509.0, 0.336, -19661, -0.038, 88631.4, 0.169
'MUSCLE_diversified_replicate.bca.111.afa', 31490.0, 0.059, 32198, 0.06, 4990, 0.009, 94545, 0.176, 171211.0, 0.319, -21970, -0.041, 80432.0, 0.15
'MUSCLE_diversified_replicate.bca.115.afa', 31247.0, 0.052, 33477, 0.056, 5376, 0.009, 92473, 0.154, 169642.0, 0.283, -22734, -0.038, 74653.4, 0.124
'MUSCLE_diversified_replicate.bca.119.afa', 31748.0, 0.061, 32752, 0.062, 5029, 0.01, 92921, 0.177, 172753.0, 0.329, -22188, -0.042, 81690.8, 0.156
'MUSCLE_diversified_replicate.bca.123.afa', 32509.0, 0.064, 30506, 0.06, 5051, 0.01, 95891, 0.189, 176880.0, 0.348, -18210, -0.036, 88981.8, 0.175
'MUSCLE_diversified_replicate.bca.127.afa', 32324.0, 0.065, 31219, 0.063, 5137, 0.01, 94835, 0.191, 175300.0, 0.352, -19775, -0.04, 85188.0, 0.171
'MUSCLE_diversified_replicate.bca.131.afa', 31951.0, 0.061, 30700, 0.059, 5317, 0.01, 96619, 0.184, 173762.0, 0.331, -19424, -0.037, 81844.2, 0.156
'MUSCLE_diversified_replicate.bca.135.afa', 31677.0, 0.061, 31872, 0.062, 4991, 0.01, 94823, 0.183, 172384.0, 0.333, -20994, -0.041, 82515.4, 0.16
'MUSCLE_diversified_replicate.bca.139.afa', 32397.0, 0.062, 30996, 0.059, 4927, 0.009, 95135, 0.181, 176209.0, 0.336, -19013, -0.036, 88899.0, 0.17
'MUSCLE_diversified_replicate.bca.143.afa', 31654.0, 0.062, 33251, 0.065, 5033, 0.01, 92111, 0.18, 172352.0, 0.337, -22935, -0.045, 80664.8, 0.158
'MUSCLE_diversified_replicate.bca.147.afa', 32080.0, 0.061, 30499, 0.058, 5209, 0.01, 96763, 0.184, 174336.0, 0.331, -18924, -0.036, 83969.4, 0.159
'MUSCLE_diversified_replicate.bca.15.afa', 32655.0, 0.051, 29691, 0.046, 4907, 0.008, 97229, 0.152, 177667.0, 0.277, -18093, -0.028, 91058.2, 0.142
'MUSCLE_diversified_replicate.bca.151.afa', 31368.0, 0.059, 32283, 0.061, 4982, 0.009, 94619, 0.179, 170642.0, 0.323, -21876, -0.041, 80022.2, 0.152
'MUSCLE_diversified_replicate.bca.155.afa', 33099.0, 0.063, 29049, 0.055, 4986, 0.009, 97625, 0.185, 179814.0, 0.341, -16884, -0.032, 93545.0, 0.177
'MUSCLE_diversified_replicate.bca.159.afa', 31714.0, 0.06, 31064, 0.059, 4853, 0.009, 96365, 0.183, 172625.0, 0.327, -20189, -0.038, 84633.0, 0.16
'MUSCLE_diversified_replicate.bca.163.afa', 31634.0, 0.06, 33237, 0.063, 4955, 0.009, 92179, 0.174, 171738.0, 0.325, -23089, -0.044, 80663.2, 0.152
'MUSCLE_diversified_replicate.bca.167.afa', 31209.0, 0.057, 32273, 0.059, 5501, 0.01, 94957, 0.175, 169659.0, 0.312, -22131, -0.041, 73526.6, 0.135
'MUSCLE_diversified_replicate.bca.171.afa', 33329.0, 0.065, 29058, 0.057, 4897, 0.01, 97147, 0.19, 180887.0, 0.353, -16231, -0.032, 96256.6, 0.188
'MUSCLE_diversified_replicate.bca.175.afa', 32416.0, 0.06, 30382, 0.057, 5026, 0.009, 96325, 0.18, 176308.0, 0.329, -18264, -0.034, 88519.0, 0.165
'MUSCLE_diversified_replicate.bca.179.afa', 32497.0, 0.062, 29519, 0.056, 5127, 0.01, 97889, 0.185, 176512.0, 0.334, -17857, -0.034, 87807.2, 0.166
'MUSCLE_diversified_replicate.bca.183.afa', 32559.0, 0.061, 30408, 0.057, 5034, 0.009, 95987, 0.181, 177138.0, 0.334, -18604, -0.035, 88996.6, 0.168
'MUSCLE_diversified_replicate.bca.187.afa', 32605.0, 0.064, 29845, 0.059, 5382, 0.011, 97021, 0.19, 177328.0, 0.348, -17941, -0.035, 86162.8, 0.169
'MUSCLE_diversified_replicate.bca.19.afa', 32530.0, 0.063, 30545, 0.059, 5648, 0.011, 95771, 0.185, 176406.0, 0.34, -18408, -0.036, 82363.8, 0.159
'MUSCLE_diversified_replicate.bca.191.afa', 32237.0, 0.065, 31087, 0.063, 5044, 0.01, 95273, 0.192, 175374.0, 0.353, -19510, -0.039, 86369.4, 0.174
'MUSCLE_diversified_replicate.bca.195.afa', 31719.0, 0.062, 33366, 0.065, 5021, 0.01, 91751, 0.18, 172120.0, 0.338, -22810, -0.045, 80749.8, 0.158
'MUSCLE_diversified_replicate.bca.199.afa', 32455.0, 0.061, 29618, 0.055, 5162, 0.01, 97775, 0.183, 176219.0, 0.329, -17930, -0.033, 87114.0, 0.163
'MUSCLE_diversified_replicate.bca.203.afa', 33364.0, 0.067, 28952, 0.059, 4897, 0.01, 97289, 0.197, 181108.0, 0.366, -16328, -0.033, 96352.2, 0.195
'MUSCLE_diversified_replicate.bca.207.afa', 32522.0, 0.061, 30455, 0.057, 5233, 0.01, 95967, 0.181, 177052.0, 0.333, -18464, -0.035, 87064.6, 0.164
'MUSCLE_diversified_replicate.bca.211.afa', 31819.0, 0.062, 31918, 0.062, 5178, 0.01, 94447, 0.183, 173193.0, 0.335, -21138, -0.041, 81385.6, 0.157
'MUSCLE_diversified_replicate.bca.215.afa', 32201.0, 0.061, 31114, 0.059, 5079, 0.01, 95291, 0.18, 174715.0, 0.33, -20162, -0.038, 84704.8, 0.16
'MUSCLE_diversified_replicate.bca.219.afa', 33209.0, 0.063, 28622, 0.054, 5012, 0.01, 98259, 0.187, 180252.0, 0.342, -15572, -0.03, 94908.2, 0.18
'MUSCLE_diversified_replicate.bca.223.afa', 32167.0, 0.06, 30738, 0.057, 5023, 0.009, 96111, 0.179, 174965.0, 0.326, -19354, -0.036, 86158.8, 0.161
'MUSCLE_diversified_replicate.bca.227.afa', 32524.0, 0.066, 30710, 0.062, 4941, 0.01, 95453, 0.193, 176891.0, 0.358, -18986, -0.038, 89404.4, 0.181
'MUSCLE_diversified_replicate.bca.23.afa', 32305.0, 0.065, 30027, 0.061, 5410, 0.011, 97257, 0.197, 175637.0, 0.355, -18455, -0.037, 83630.6, 0.169
'MUSCLE_diversified_replicate.bca.231.afa', 30543.0, 0.058, 32521, 0.061, 4816, 0.009, 95793, 0.181, 166173.0, 0.313, -22378, -0.042, 76476.4, 0.144
'MUSCLE_diversified_replicate.bca.235.afa', 31684.0, 0.063, 31192, 0.062, 4866, 0.01, 96169, 0.19, 172254.0, 0.34, -20388, -0.04, 83972.2, 0.166
'MUSCLE_diversified_replicate.bca.239.afa', 32562.0, 0.063, 30670, 0.059, 5009, 0.01, 95457, 0.184, 176935.0, 0.341, -18710, -0.036, 89043.6, 0.171
'MUSCLE_diversified_replicate.bca.243.afa', 33419.0, 0.068, 28762, 0.058, 5105, 0.01, 97559, 0.198, 181385.0, 0.367, -15915, -0.032, 94908.2, 0.192
'MUSCLE_diversified_replicate.bca.247.afa', 32000.0, 0.061, 32713, 0.063, 4850, 0.009, 92495, 0.177, 173875.0, 0.333, -21835, -0.042, 85041.0, 0.163
'MUSCLE_diversified_replicate.bca.251.afa', 31620.0, 0.063, 33053, 0.066, 4860, 0.01, 92575, 0.186, 171689.0, 0.344, -23091, -0.046, 81483.0, 0.163
'MUSCLE_diversified_replicate.bca.255.afa', 32498.0, 0.063, 30606, 0.059, 5069, 0.01, 95713, 0.184, 176589.0, 0.34, -18540, -0.036, 88216.4, 0.17
'MUSCLE_diversified_replicate.bca.259.afa', 32310.0, 0.064, 31120, 0.062, 4998, 0.01, 95061, 0.188, 175269.0, 0.347, -19571, -0.039, 86705.8, 0.172
'MUSCLE_diversified_replicate.bca.263.afa', 32116.0, 0.061, 31121, 0.059, 5414, 0.01, 95447, 0.18, 174773.0, 0.33, -19264, -0.036, 82279.6, 0.155
