code1,code,ssp_from_true,dseq_from_true,dpos_from_true,taxa_num,msa_length,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len,bl_sum,bl_mean,bl_25_pct,bl_75_pct,bl_max,bl_min,parsimony_mean,parsimony_sum,parsimony_max,parsimony_min,parsimony_25_pct,parsimony_75_pct,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.5,sp_norm_BLOSUM62_GO_-10_GE_-0.5,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5,sp_BLOSUM62_GO_-10_GE_-1,sp_norm_BLOSUM62_GO_-10_GE_-1,sp_BLOSUM62_GO_-6_GE_-1,sp_norm_BLOSUM62_GO_-6_GE_-1,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2,sp_BLOSUM62_GO_-6_GE_-0.2,sp_norm_BLOSUM62_GO_-6_GE_-0.2,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.5,sp_norm_PAM250_GO_-10_GE_-0.5,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5,sp_PAM250_GO_-10_GE_-1,sp_norm_PAM250_GO_-10_GE_-1,sp_PAM250_GO_-6_GE_-1,sp_norm_PAM250_GO_-6_GE_-1,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2,sp_PAM250_GO_-6_GE_-0.2,sp_norm_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5,k_mer_max_K10,k_mer_average_K10,k_mer_95_pct_K10,k_mer_90_pct_K10,kmer_sum_of_top_10_K10,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
126014,bali_phy_msa.328.fas,0.066,0.038,0.117,70,1517,0.831,802,0.177,0,0,268.365,2.596,76.357,17.27,10.086,4.629,8.271,53.371,124,1.771,54.242,11,3,7,2,7,1,99,13,0,0,0,0,0,4,23,1137,2492,706,280,107,2.966,0.022,0.003,0.029,0.111,0.001,3.388,5140,49,1,1,1,199670,0.055,189046,0.052,18254,0.005,180288,0.049,1027837,0.281,-15580,-0.004,739573,0.202,812589,0.222,649429,0.177,722445,0.197,793659.4,0.217,866675.4,0.237,1019465,0.278,75715,0.021,822496,0.225,895512,0.244,732352,0.2,805368,0.22,876582.4,0.239,949598.4,0.259,118.75,110.673,1150.818,1004.692,136.328,129.063,1335.759,1175.956,93.113,82.443,873.09,745.383,110.691,100.833,1058.031,916.647,134.133,127.611,1317.455,1160.277,151.711,146.001,1502.396,1331.541,136.019,128.273,1325.905,1163.765,153.597,146.663,1510.846,1335.029,110.381,100.043,1048.176,904.456,127.959,118.433,1233.118,1075.721,151.401,145.211,1492.541,1319.35,168.979,163.601,1677.483,1490.615,74275,13.762,11,5,77500,58515,6.511,7,3,61132,36668,3.368,5,3,38339
126014,bali_phy_msa.329.fas,0.07,0.041,0.116,70,1524,0.828,807,0.179,0,0,272.346,2.594,77.343,17.141,8.529,7.057,2.814,58.943,125,1.786,49.56,13,1,4,2,5,2,103,13,0,0,0,0,0,7,22,1133,2563,1058,280,107,2.946,0.022,0.003,0.029,0.111,0.001,3.357,5116,47,0,1,1,199764,0.054,187927,0.051,19213,0.005,182338,0.05,1027902,0.279,-14876,-0.004,729727,0.198,806579,0.219,638558,0.173,715410,0.194,784428.4,0.213,861280.4,0.234,1018667,0.277,76265,0.021,811633,0.221,888485,0.241,720464,0.196,797316,0.217,866334.4,0.235,943186.4,0.256,116.819,108.977,1237.361,967.311,135.135,128.095,1440.574,1142.479,90.963,80.603,942.548,709.354,109.28,99.721,1145.761,884.521,132.332,126.001,1414.249,1122.086,150.649,145.119,1617.462,1297.253,133.894,126.441,1422.403,1121.831,152.21,145.56,1625.615,1296.999,108.038,98.068,1127.59,863.874,126.355,117.186,1330.802,1039.041,149.407,143.466,1599.29,1276.606,167.724,162.584,1802.503,1451.774,74120,14.458,11,5,77767,58241,6.554,7,4,61011,35515,3.362,5,3,37406
126014,bali_phy_msa.330.fas,0.055,0.032,0.1,70,1498,0.826,798,0.182,0,0,271.9,2.575,81.043,16.037,13.914,6.271,4.529,56.329,109,1.557,60.67,8,3,4,1,5,2,92,14,0,0,0,0,0,8,20,1116,2646,1187,280,107,2.995,0.022,0.003,0.029,0.112,0.001,3.424,5129,48,1,1,1,199975,0.055,189871,0.052,18062,0.005,178028,0.049,1029062,0.284,-17167,-0.005,742261,0.205,814509,0.225,653247,0.181,725495,0.201,795669.4,0.22,867917.4,0.24,1019718,0.282,73530,0.02,823614,0.228,895862,0.248,734600,0.203,806848,0.223,877022.4,0.242,949270.4,0.262,119.433,111.575,1284.43,1032.194,136.924,129.984,1482.937,1205.356,94.094,83.788,989.424,770.597,111.585,102.197,1187.931,943.759,134.636,128.247,1461.434,1189.152,152.127,146.656,1659.94,1362.314,136.174,128.585,1468.743,1188.577,153.665,146.994,1667.249,1361.739,110.835,100.798,1173.737,926.98,128.326,119.207,1372.243,1100.142,151.377,145.257,1645.746,1345.535,168.868,163.666,1844.253,1518.697,72405,13.853,10,5,75755,56389,6.616,7,3,59101,35942,3.393,5,2,37918
126014,bali_phy_msa.331.fas,0.054,0.031,0.099,70,1515,0.826,794,0.181,0,0,273.697,2.602,74.914,17.576,12.129,4.6,4.657,53.529,118,1.686,54.059,10,1,5,3,7,0,96,13,0,0,0,0,0,9,17,1125,2343,1128,280,107,2.976,0.022,0.003,0.029,0.114,0.001,3.397,5147,48,1,1,1,199902,0.055,188366,0.051,18004,0.005,181184,0.05,1028095,0.281,-15514,-0.004,741949,0.203,813965,0.222,651357,0.178,723373,0.198,796304.2,0.218,868320.2,0.237,1018990,0.279,75612,0.021,823970,0.225,895986,0.245,733378,0.2,805394,0.22,878325.2,0.24,950341.2,0.26,119.672,111.643,1212.647,1012.812,137.018,129.87,1401.845,1182.128,93.762,83.104,922.005,749.577,111.108,101.331,1111.204,918.893,135.218,128.767,1387.032,1170.753,152.564,146.993,1576.23,1340.069,136.604,128.842,1390.742,1168.848,153.951,147.069,1579.941,1338.164,110.694,100.303,1100.101,905.613,128.041,118.53,1289.299,1074.929,152.15,145.966,1565.127,1326.789,169.497,164.192,1754.326,1496.105,74711,13.751,10,5,78036,59409,6.454,6,3,62208,38882,3.337,5,3,40818
126014,bali_phy_msa.332.fas,0.057,0.034,0.091,70,1521,0.822,799,0.183,0,0,278.186,2.61,79.529,16.632,9.329,7.943,2.757,59.5,122,1.743,54.549,9,4,6,0,7,0,100,10,0,0,0,0,0,6,18,1128,2370,1720,280,107,2.962,0.022,0.003,0.028,0.11,0.001,3.379,5139,47,1,1,1,199338,0.054,188454,0.051,18568,0.005,182136,0.05,1025406,0.279,-16356,-0.004,732302,0.199,806574,0.22,641234,0.175,715506,0.195,786942.8,0.214,861214.8,0.234,1016433,0.277,72966,0.02,812651,0.221,886923,0.241,721583,0.196,795855,0.217,867291.8,0.236,941563.8,0.256,115.749,107.209,1195.989,967.725,133.708,126.126,1393.944,1141.504,89.711,78.569,901.737,704.746,107.669,97.486,1099.692,878.526,131.372,124.393,1372.54,1125.512,149.33,143.31,1570.495,1299.291,132.196,123.936,1371.237,1117.281,150.155,142.853,1569.192,1291.061,106.158,95.296,1076.985,854.303,124.117,114.213,1274.94,1028.082,147.819,141.12,1547.788,1275.068,165.778,160.037,1745.743,1448.848,73586,14.898,13,6,77074,57260,6.731,8,4,59924,37913,3.301,5,3,39556
126014,bali_phy_msa.333.fas,0.056,0.031,0.09,70,1504,0.826,793,0.181,0,0,272.898,2.596,69.2,18.869,10.129,5.386,2.914,50.771,118,1.686,56.415,9,2,4,1,9,1,96,14,0,0,0,0,0,8,21,1115,1763,1057,280,107,2.989,0.022,0.003,0.029,0.112,0.001,3.414,5134,48,1,1,1,199758,0.055,189023,0.052,17821,0.005,180158,0.05,1027291,0.283,-15690,-0.004,743312,0.205,814596,0.224,653233,0.18,724517,0.199,797359.4,0.22,868643.4,0.239,1018110,0.28,75708,0.021,825529,0.227,896813,0.247,735450,0.202,806734,0.222,879576.4,0.242,950860.4,0.262,119.978,112.172,1124.63,1031.237,136.946,129.939,1299.361,1198.032,94.263,83.908,849.763,766.436,111.23,101.675,1024.494,933.232,135.408,129.13,1289.551,1190.118,152.375,146.897,1464.281,1356.913,136.883,129.325,1291.879,1188.73,153.851,147.093,1466.61,1355.526,111.167,101.062,1017.012,923.929,128.135,118.829,1191.743,1090.725,152.312,146.284,1456.799,1347.611,169.28,164.051,1631.53,1514.406,75109,13.234,10,5,78140,60747,6.225,6,3,63170,40372,3.262,5,2,41958
126014,bali_phy_msa.334.fas,0.067,0.038,0.106,70,1498,0.827,793,0.181,0,0,270.923,2.583,81.357,15.975,15.629,7.357,3.771,54.6,121,1.729,51.818,8,1,3,1,9,1,101,11,0,0,0,0,0,7,18,1116,2348,1574,280,107,2.999,0.022,0.003,0.029,0.111,0.001,3.415,5116,49,1,1,1,199887,0.055,189729,0.052,18705,0.005,178488,0.049,1028076,0.284,-16153,-0.004,735629,0.203,810449,0.224,646385,0.179,721205,0.199,789175.4,0.218,863995.4,0.239,1019044,0.282,75339,0.021,818089,0.226,892909,0.247,728845,0.201,803665,0.222,871635.4,0.241,946455.4,0.262,117.549,109.74,1212.773,1009.582,135.779,128.922,1415.809,1191.666,92.26,82.036,924.184,747.495,110.49,101.218,1127.22,929.58,132.723,126.363,1385.927,1166.834,150.953,145.545,1588.963,1348.918,134.648,127.158,1396.028,1170.086,152.878,146.34,1599.064,1352.17,109.359,99.454,1107.439,907.999,127.589,118.636,1310.475,1090.084,149.822,143.781,1569.182,1327.338,168.052,162.962,1772.218,1509.422,72776,14.188,12,5,75943,57072,6.557,8,4,59594,35773,3.356,6,3,37320
126014,bali_phy_msa.335.fas,0.06,0.035,0.102,70,1494,0.827,798,0.182,0,0,271.264,2.612,79.2,16.36,9.371,6.3,2.857,60.671,116,1.657,53.931,11,3,6,1,8,0,91,11,0,0,0,0,0,8,23,1118,2449,1265,280,107,2.994,0.022,0.003,0.03,0.112,0.001,3.42,5110,49,1,1,1,199996,0.055,190439,0.053,17996,0.005,176850,0.049,1029546,0.285,-17548,-0.005,743613,0.206,815597,0.226,655188,0.182,727172,0.202,796668,0.221,868652,0.241,1021389,0.283,73676,0.02,826680,0.229,898664,0.249,738255,0.205,810239,0.225,879735,0.244,951719,0.264,120.125,112.54,1241.928,1040.857,137.315,130.501,1431.286,1210.982,95.01,85.005,957.666,781.852,112.2,102.966,1147.025,951.977,135.194,129.061,1412.484,1196.26,152.384,147.022,1601.843,1366.385,137.416,130.178,1426.659,1203.169,154.606,148.139,1616.018,1373.294,112.301,102.643,1142.398,944.164,129.492,120.604,1331.757,1114.289,152.485,146.699,1597.216,1358.572,169.675,164.66,1786.574,1528.697,71574,14.577,12,5,75211,54654,6.616,8,4,57524,34327,3.216,5,3,35868
126014,bali_phy_msa.336.fas,0.064,0.037,0.114,70,1518,0.828,799,0.179,0,0,271.345,2.596,74.671,17.674,11.314,3.614,2.757,56.986,123,1.757,53.902,11,1,6,1,8,0,98,13,0,0,0,0,0,8,24,1139,2260,1128,280,107,2.963,0.022,0.003,0.029,0.11,0.001,3.387,5141,48,1,1,1,199758,0.054,188952,0.052,18274,0.005,180300,0.049,1027035,0.28,-14834,-0.004,739311,0.202,812407,0.222,649161,0.177,722257,0.197,793401,0.216,866497,0.236,1018879,0.278,76063,0.021,822052,0.224,895148,0.244,731902,0.2,804998,0.22,876142,0.239,949238,0.259,119.027,111.147,1214.002,1001.4,136.39,129.267,1402.632,1169.066,93.328,82.942,926.029,742.029,110.692,101.062,1114.66,909.694,134.446,128.07,1386.785,1157.024,151.809,146.19,1575.416,1324.689,136.2,128.617,1394.794,1158.871,153.564,146.737,1583.425,1326.537,110.502,100.412,1106.822,899.499,127.865,118.533,1295.452,1067.165,151.619,145.54,1567.578,1314.494,168.983,163.66,1756.209,1482.16,74547,14.206,12,5,77623,58770,6.772,8,4,61290,37669,3.467,6,3,39229
126014,bali_phy_msa.337.fas,0.062,0.036,0.097,70,1497,0.826,795,0.182,0,0,272.221,2.612,76.671,16.939,13.243,7.186,3.714,52.529,121,1.729,53.322,12,1,6,2,5,1,98,12,0,0,0,0,0,12,20,1112,2331,1257,280,107,2.993,0.022,0.003,0.029,0.112,0.001,3.411,5107,48,1,1,1,199774,0.055,189774,0.052,18431,0.005,178624,0.049,1028287,0.284,-18012,-0.005,736653,0.204,810377,0.224,647341,0.179,721065,0.199,790240.2,0.219,863964.2,0.239,1019047,0.282,74425,0.021,819850,0.227,893574,0.247,730538,0.202,804262,0.222,873437.2,0.242,947161.2,0.262,117.253,109.29,1219.935,1012.82,135.132,128.085,1417.181,1189.581,91.851,81.473,931.791,751.212,109.73,100.268,1129.038,927.972,132.494,125.981,1392.82,1169.785,150.373,144.776,1590.067,1346.546,134.568,126.958,1405.115,1175.19,152.447,145.753,1602.361,1351.95,109.166,99.14,1116.972,913.582,127.045,117.936,1314.218,1090.342,149.809,143.648,1578.001,1332.155,167.688,162.443,1775.247,1508.915,73489,13.899,11,5,76545,59062,6.323,7,3,61412,39295,3.246,5,3,40955
126014,bali_phy_msa.338.fas,0.062,0.035,0.112,70,1495,0.828,795,0.181,0,0,270.08,2.571,74.943,17.303,11.986,6.5,2.786,53.671,120,1.714,54.3,9,0,7,1,5,1,99,11,0,0,0,0,0,7,22,1118,2149,1144,280,107,3.006,0.022,0.003,0.029,0.111,0.001,3.429,5126,48,1,1,1,199541,0.055,190794,0.053,17775,0.005,177050,0.049,1026366,0.284,-16473,-0.005,743618,0.206,814718,0.226,655093,0.181,726193,0.201,796733,0.221,867833,0.24,1016921,0.282,75120,0.021,825766,0.229,896866,0.248,737241,0.204,808341,0.224,878881,0.243,949981,0.263,119.924,112.417,1260.378,1036.721,137.021,130.311,1452.793,1206.942,94.603,84.592,967.95,774.442,111.699,102.486,1160.365,944.664,135.117,129.113,1435.834,1194.088,152.214,147.006,1628.249,1364.31,136.793,129.516,1443.424,1194.904,153.889,147.41,1635.839,1365.125,111.471,101.691,1150.997,932.625,128.567,119.585,1343.412,1102.847,151.986,146.211,1618.881,1352.271,169.082,164.105,1811.296,1522.493,73408,13.622,11,5,76716,58375,6.307,7,3,60937,39585,3.224,5,2,41011
126014,bali_phy_msa.339.fas,0.055,0.032,0.105,70,1502,0.829,800,0.179,0,0,269.376,2.612,81.886,15.921,11.014,7.171,4.714,58.986,111,1.586,54.072,8,1,5,0,6,2,92,10,0,0,0,0,0,5,25,1118,2627,1392,280,107,2.98,0.022,0.003,0.029,0.112,0.001,3.392,5095,49,1,1,1,199958,0.055,189460,0.052,18159,0.005,178884,0.049,1028603,0.284,-16591,-0.005,740980,0.204,813616,0.224,651538,0.18,724174,0.2,794645.2,0.219,867281.2,0.239,1019544,0.281,74931,0.021,823443,0.227,896079,0.247,734001,0.202,806637,0.222,877108.2,0.242,949744.2,0.262,119.474,111.708,1211.483,1017.548,136.885,129.928,1400.78,1188.08,94.175,83.965,928.887,759.653,111.586,102.185,1118.184,930.185,134.653,128.353,1381.04,1172.285,152.064,146.573,1570.337,1342.817,136.586,129.156,1391.227,1175.596,153.998,147.376,1580.524,1346.128,111.288,101.414,1108.632,917.701,128.699,119.633,1297.928,1088.233,151.765,145.802,1560.785,1330.333,169.177,164.021,1750.082,1500.865,71979,14.358,13,5,75601,56601,6.42,8,3,59194,36472,3.233,5,3,38164
126014,bali_phy_msa.340.fas,0.071,0.042,0.112,70,1545,0.831,815,0.177,0,0,272.743,2.565,73.3,18.373,10.429,5.371,3.857,53.643,136,1.943,55.971,12,2,5,2,7,1,112,8,0,0,0,0,0,11,12,1148,1858,1322,280,107,2.924,0.021,0.003,0.028,0.108,0.001,3.326,5138,47,0,1,1,198758,0.053,188095,0.05,18194,0.005,184014,0.049,1022799,0.274,-15777,-0.004,733075,0.196,805851,0.216,641068,0.172,713844,0.191,788279.2,0.211,861055.2,0.231,1013841,0.272,74067,0.02,813961,0.218,886737,0.238,721954,0.193,794730,0.213,869165.2,0.233,941941.2,0.252,117.985,109.634,1158.74,959.042,135.256,127.743,1340.162,1120.242,92.059,81.146,878.847,706.695,109.33,99.254,1060.269,867.894,133.541,126.727,1326.676,1110.451,150.812,144.835,1508.098,1271.65,134.714,126.664,1329.527,1107.491,151.986,144.773,1510.949,1268.69,108.788,98.176,1049.634,855.143,126.06,116.285,1231.056,1016.342,150.27,143.757,1497.463,1258.899,167.542,161.866,1678.885,1420.098,76958,14.452,12,5,80211,60800,6.715,8,4,63551,40036,3.335,5,3,41663
126014,bali_phy_msa.341.fas,0.063,0.037,0.095,70,1548,0.832,801,0.175,0,0,270.51,2.602,71.057,18.995,11.014,7.929,4.6,47.514,123,1.757,62.943,10,2,3,2,4,2,106,14,0,0,0,0,0,8,15,1163,1886,1316,280,107,2.934,0.021,0.003,0.028,0.108,0.001,3.345,5178,48,1,1,1,198948,0.053,187014,0.05,18234,0.005,185796,0.05,1023309,0.274,-13404,-0.004,734667,0.197,807603,0.216,641769,0.172,714705,0.191,790405.8,0.211,863341.8,0.231,1014262,0.271,77237,0.021,816261,0.218,889197,0.238,723363,0.193,796299,0.213,871999.8,0.233,944935.8,0.253,117.334,108.479,1114.417,959.987,134.99,127.16,1297.999,1127.32,90.915,79.296,831.629,699.016,108.571,97.977,1015.211,866.348,133.185,125.989,1284.091,1116.57,150.841,144.67,1467.673,1283.902,134.152,125.553,1282.565,1110.676,151.809,144.234,1466.147,1278.008,107.733,96.37,999.776,849.705,125.39,115.051,1183.358,1017.037,150.003,143.063,1452.238,1267.258,167.66,161.744,1635.82,1434.591,78329,13.787,11,5,81258,63743,6.669,7,3,66247,42161,3.483,5,3,43916
126014,bali_phy_msa.342.fas,0.06,0.035,0.095,70,1526,0.832,799,0.176,0,0,268.102,2.575,76.857,17.275,9.471,7.357,4.6,55.429,127,1.814,53.307,10,2,5,2,5,1,107,13,0,0,0,0,0,10,19,1141,2237,1188,280,107,2.952,0.022,0.003,0.029,0.11,0.001,3.37,5142,47,1,1,1,200033,0.054,187605,0.051,18570,0.005,182444,0.05,1028426,0.279,-15336,-0.004,736168,0.2,810448,0.22,644946,0.175,719226,0.195,790901.2,0.215,865181.2,0.235,1019158,0.277,75197,0.02,817433,0.222,891713,0.242,726211,0.197,800491,0.217,872166.2,0.237,946446.2,0.257,117.925,109.64,1183.721,977.597,135.959,128.72,1378.691,1150.783,92.042,81.199,896.119,718.654,110.076,100.278,1091.088,891.84,133.455,126.706,1356.283,1132.963,151.489,145.785,1551.252,1306.148,134.533,126.507,1356.611,1127.327,152.568,145.587,1551.58,1300.513,108.65,98.065,1069.009,868.384,126.684,117.145,1263.978,1041.57,150.063,143.572,1529.172,1282.693,168.098,162.652,1724.141,1455.879,74761,14.483,13,5,77985,58925,6.625,8,3,61609,38632,3.358,5,3,40159
126014,bali_phy_msa.343.fas,0.067,0.039,0.106,70,1517,0.828,803,0.179,0,0,271.235,2.583,75.8,17.397,11.271,6.343,2.714,55.471,115,1.643,55.504,7,2,9,2,7,1,92,19,0,0,0,0,0,10,20,1132,2228,1187,280,107,2.966,0.022,0.003,0.029,0.11,0.001,3.386,5136,49,1,1,1,200036,0.055,188321,0.051,18859,0.005,181006,0.049,1029199,0.281,-14787,-0.004,735319,0.201,810755,0.221,644816,0.176,720252,0.197,789620.8,0.216,865056.8,0.236,1020235,0.278,76433,0.021,817575,0.223,893011,0.244,727072,0.198,802508,0.219,871876.8,0.238,947312.8,0.259,118.211,110.062,1224.713,1000.408,136.28,129.023,1423.315,1175.618,92.492,81.774,933.774,739.964,110.561,100.735,1132.375,915.174,133.642,127.035,1399.277,1156.674,151.71,145.996,1597.879,1331.884,135.154,127.255,1405.513,1155.973,153.223,146.216,1604.114,1331.183,109.436,98.967,1114.573,895.529,127.505,117.928,1313.174,1070.739,150.585,144.228,1580.077,1312.239,168.654,163.189,1778.678,1487.449,74531,14.103,12,5,77864,59323,6.403,7,3,61921,39220,3.24,5,3,40798
126014,bali_phy_msa.344.fas,0.067,0.039,0.105,70,1511,0.828,796,0.179,0,0,270.983,2.602,78.1,16.808,9.429,8.186,4.829,55.657,120,1.714,54.333,9,0,4,1,6,2,101,12,0,0,0,0,0,8,17,1130,2438,1084,280,107,2.971,0.022,0.003,0.029,0.114,0.001,3.388,5119,47,1,1,1,199985,0.055,188857,0.052,18789,0.005,180036,0.049,1028593,0.282,-15590,-0.004,735095,0.201,810251,0.222,645077,0.177,720233,0.197,789105.8,0.216,864261.8,0.237,1019011,0.279,74663,0.02,815766,0.224,890922,0.244,725748,0.199,800904,0.219,869776.8,0.238,944932.8,0.259,117.828,109.469,1168.515,995.735,135.924,128.514,1362.701,1171.699,92.257,81.33,886.618,737.161,110.353,100.375,1080.804,913.125,133.17,126.352,1337.653,1150.88,151.266,145.398,1531.839,1326.844,134.534,126.477,1341.531,1149.229,152.63,145.522,1535.717,1325.194,108.963,98.337,1059.634,890.655,127.059,117.383,1253.82,1066.62,149.876,143.36,1510.669,1304.374,167.972,162.406,1704.855,1480.338,73486,14.145,12,5,76903,57287,6.623,7,3,60071,36501,3.379,5,3,38038
126014,bali_phy_msa.345.fas,0.054,0.032,0.097,70,1486,0.821,798,0.186,0,0,276.46,2.608,75.057,17.156,8.471,7.343,4.571,54.671,132,1.886,47.008,14,0,7,0,6,1,105,16,0,0,0,0,0,9,21,1095,2151,1136,280,107,3.011,0.022,0.003,0.029,0.114,0.001,3.435,5105,47,1,1,1,200158,0.056,189834,0.053,18557,0.005,177736,0.05,1029873,0.287,-17361,-0.005,738074,0.206,812302,0.226,649206,0.181,723434,0.202,791394.8,0.221,865622.8,0.241,1021035,0.285,74127,0.021,820724,0.229,894952,0.249,731856,0.204,806084,0.225,874044.8,0.244,948272.8,0.264,118.198,110.377,1058.635,1022.665,136.148,129.244,1238.816,1202.177,92.923,82.682,796.029,759.709,110.872,101.55,976.21,939.222,133.363,126.993,1216.198,1180.439,151.313,145.861,1396.379,1359.951,135.351,127.837,1222.956,1184.904,153.301,146.705,1403.137,1364.416,110.076,100.143,960.35,921.948,128.026,119.01,1140.531,1101.46,150.517,144.454,1380.519,1342.677,168.466,163.321,1560.7,1522.19,72251,13.731,12,5,75560,57285,6.399,7,3,59643,37055,3.289,5,2,38689
