code,taxa_num,msa_length,ssp_from_true,dseq_from_true,dpos_from_true,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5,k_mer_max_K10,k_mer_average_K10,k_mer_95_pct_K10,k_mer_90_pct_K10,kmer_sum_of_top_10_K10,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20,bl_sum,bl_mean,bl_25_pct,bl_75_pct,bl_max,bl_min,parsimony_mean,parsimony_sum,parsimony_max,parsimony_min,parsimony_25_pct,parsimony_75_pct,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.5,sp_norm_BLOSUM62_GO_-10_GE_-0.5,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5,sp_BLOSUM62_GO_-10_GE_-1,sp_norm_BLOSUM62_GO_-10_GE_-1,sp_BLOSUM62_GO_-6_GE_-1,sp_norm_BLOSUM62_GO_-6_GE_-1,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2,sp_BLOSUM62_GO_-6_GE_-0.2,sp_norm_BLOSUM62_GO_-6_GE_-0.2,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.5,sp_norm_PAM250_GO_-10_GE_-0.5,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5,sp_PAM250_GO_-10_GE_-1,sp_norm_PAM250_GO_-10_GE_-1,sp_PAM250_GO_-6_GE_-1,sp_norm_PAM250_GO_-6_GE_-1,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2,sp_PAM250_GO_-6_GE_-0.2,sp_norm_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2,
MUSCLE_diversified_replicate.none.340.afa,50,497,0.000,0.081,0.000,0.684,290,0.333,0.000,0.501,165.584,2.709,14.120,28.783,3.940,0.780,0.760,8.640,52,1.040,90.808,3,0,3,1,2,0,44,7,0,0,0,0,0,0,0,233,147,52,280,2,18204,6.644,4,3,18580,16253,4.189,3,2,16599,12992,2.795,2,1,13297,4.086,0.042,0.012,0.044,0.450,0.001,4.304,2139.000,36.000,1.000,1.000,4.000,33306,0.055,28774,0.047,4739,0.008,97761,0.161,180696.000,0.297,-15923.000,-0.026,68502.500,0.113,87458.500,0.144,19622.000,0.032,38578.000,0.063,97830.800,0.161,116786.800,0.192,170787.000,0.281,-4047.000,-0.007,70469.500,0.116,89425.500,0.147,21589.000,0.035,40545.000,0.067,99797.800,0.164,118753.800,0.195,17.920,21.301,14.271,14.657,29.153,34.199,25.489,26.921,-12.636,-12.400,-16.347,-19.061,-1.402,0.498,-5.129,-6.797,36.254,41.521,32.642,34.888,47.487,54.419,43.860,47.152,20.139,24.162,16.232,16.973,31.372,37.060,27.450,29.237,-10.417,-9.539,-14.386,-16.745,0.816,3.359,-3.168,-4.481,38.472,44.382,34.603,37.204,49.705,57.280,45.821,49.468,
MUSCLE_diversified_replicate.none.344.afa,50,428,0.000,0.152,0.000,0.603,292,0.415,0.000,0.693,177.770,2.693,13.960,24.170,4.100,0.760,0.780,8.320,51,1.020,88.196,3,0,2,1,2,0,44,7,0,0,0,0,0,0,0,147,167,87,280,2,14809,5.747,4,3,15191,13034,3.633,3,2,13380,10104,2.421,2,1,10366,4.757,0.049,0.012,0.057,0.599,0.002,4.914,2103.000,36.000,1.000,1.000,5.000,31943,0.061,33412,0.064,4734,0.009,91211,0.174,173455.000,0.331,-24076.000,-0.046,56433.500,0.108,75369.500,0.144,10828.000,0.021,29764.000,0.057,83796.800,0.160,102732.800,0.196,164332.000,0.313,-13151.000,-0.025,58235.500,0.111,77171.500,0.147,12630.000,0.024,31566.000,0.060,85598.800,0.163,104534.800,0.199,14.982,19.921,14.555,11.916,26.292,32.832,24.520,24.406,-13.717,-11.220,-10.601,-20.337,-2.407,1.691,-0.635,-7.848,32.201,38.605,29.648,31.269,43.511,51.516,39.613,43.758,16.591,21.872,15.685,13.563,27.901,34.783,25.650,26.053,-12.108,-9.268,-9.471,-18.691,-0.798,3.643,0.495,-6.201,33.810,40.557,30.778,32.915,45.120,53.468,40.743,45.405,
MUSCLE_diversified_replicate.none.348.afa,50,497,0.000,0.153,0.000,0.680,288,0.346,0.000,0.637,172.026,2.693,15.600,26.053,4.220,1.460,0.760,9.160,52,1.040,92.346,3,0,2,1,1,0,46,7,0,0,0,0,0,0,0,231,208,92,280,2,18018,6.669,4,3,18440,16037,4.162,3,2,16360,12667,2.746,3,1,12963,4.055,0.042,0.010,0.046,0.443,0.001,4.300,2137.000,35.000,1.000,1.000,3.000,31784,0.052,33434,0.055,4780,0.008,91485,0.150,172713.000,0.284,-23208.000,-0.038,55962.500,0.092,75082.500,0.123,10220.000,0.017,29340.000,0.048,83408.000,0.137,102528.000,0.168,163660.000,0.269,-12382.000,-0.020,57735.500,0.095,76855.500,0.126,11993.000,0.020,31113.000,0.051,85181.000,0.140,104301.000,0.171,10.241,12.526,6.777,6.438,21.816,25.906,18.261,19.024,-19.475,-20.397,-22.992,-26.603,-7.900,-7.018,-11.508,-14.016,28.070,32.280,24.639,26.262,39.645,45.660,36.122,38.848,11.906,14.579,8.189,7.973,23.481,27.959,19.673,20.560,-17.809,-18.344,-21.580,-25.067,-6.235,-4.965,-10.096,-12.481,29.736,34.333,26.050,27.798,41.311,47.713,37.534,40.384,
MUSCLE_diversified_replicate.none.352.afa,50,476,0.000,0.081,0.000,0.649,293,0.364,0.000,0.637,173.145,2.659,12.420,31.032,3.300,0.780,0.040,8.300,56,1.120,82.357,2,0,3,1,2,0,49,8,0,0,0,0,0,0,0,212,87,68,280,2,17362,6.418,4,3,17711,15509,4.028,3,2,15814,12481,2.690,2,1,12716,4.299,0.044,0.012,0.047,0.482,0.002,4.454,2120.000,36.000,1.000,1.000,4.000,33499,0.057,28746,0.049,4836,0.008,97431,0.167,181747.000,0.312,-16534.000,-0.028,68137.500,0.117,87481.500,0.150,19422.000,0.033,38766.000,0.066,97366.800,0.167,116710.800,0.200,171555.000,0.294,-4851.000,-0.008,69628.500,0.119,88972.500,0.153,20913.000,0.036,40257.000,0.069,98857.800,0.170,118201.800,0.203,17.623,21.273,13.536,15.048,29.128,34.394,24.897,27.407,-12.971,-12.321,-16.769,-18.366,-1.466,0.800,-5.408,-6.006,35.979,41.430,31.719,35.096,47.484,54.551,43.080,47.455,19.475,23.626,15.051,16.961,30.981,36.747,26.412,29.321,-11.119,-9.969,-15.254,-16.452,0.387,3.153,-3.893,-4.093,37.832,43.782,33.234,37.009,49.337,56.904,44.595,49.369,
MUSCLE_diversified_replicate.none.356.afa,50,517,0.000,0.075,0.000,0.702,283,0.315,0.000,0.414,162.956,2.659,12.760,33.418,2.580,0.740,0.040,9.400,54,1.080,98.315,3,0,3,0,2,0,46,5,0,0,0,0,0,0,0,253,110,50,280,2,19232,7.203,4,3,19597,17091,4.528,3,2,17423,13468,2.971,3,1,13772,3.978,0.041,0.011,0.043,0.530,0.001,4.166,2154.000,36.000,1.000,1.000,3.000,33309,0.053,28825,0.046,4768,0.008,97653,0.154,180681.000,0.285,-16311.000,-0.026,67863.500,0.107,86935.500,0.137,19037.000,0.030,38109.000,0.060,97159.400,0.153,116231.400,0.184,170856.000,0.270,-4568.000,-0.007,69781.500,0.110,88853.500,0.140,20955.000,0.033,40027.000,0.063,99077.400,0.156,118149.400,0.187,16.342,18.964,13.495,13.389,27.604,31.884,24.765,25.533,-14.826,-15.689,-17.753,-20.928,-3.565,-2.769,-6.482,-8.784,35.043,39.756,32.244,33.979,46.305,52.676,43.514,46.123,18.216,21.325,15.171,15.245,29.478,34.245,26.441,27.389,-12.953,-13.328,-16.077,-19.072,-1.691,-0.408,-4.807,-6.928,36.917,42.117,33.919,35.835,48.179,55.037,45.190,47.979,
MUSCLE_diversified_replicate.none.36.afa,50,474,0.000,0.081,0.000,0.633,292,0.375,0.000,0.637,177.918,2.672,12.540,30.576,2.540,0.780,0.020,9.200,53,1.060,86.717,3,1,3,1,1,0,46,7,0,0,0,0,0,0,0,206,73,47,280,2,17123,6.440,4,3,17542,15281,3.956,3,2,15598,12250,2.649,2,1,12518,4.300,0.044,0.013,0.045,0.485,0.001,4.445,2107.000,37.000,1.000,1.000,4.000,33235,0.057,28740,0.049,4731,0.008,97971,0.169,180256.000,0.310,-16387.000,-0.028,67573.500,0.116,86497.500,0.149,18588.000,0.032,37512.000,0.065,96964.800,0.167,115888.800,0.200,170285.000,0.293,-4648.000,-0.008,69341.500,0.119,88265.500,0.152,20356.000,0.035,39280.000,0.068,98732.800,0.170,117656.800,0.203,16.790,20.050,13.617,13.950,28.236,33.167,25.232,26.384,-13.798,-13.510,-17.500,-19.755,-2.351,-0.394,-5.885,-7.321,35.142,40.186,32.287,34.173,46.589,53.303,43.902,46.607,18.415,22.056,15.046,15.371,29.861,35.173,26.661,27.805,-12.173,-11.504,-16.071,-18.334,-0.726,1.612,-4.456,-5.900,36.768,42.193,33.716,35.594,48.214,55.309,45.331,48.028,
MUSCLE_diversified_replicate.none.360.afa,50,494,0.000,0.087,0.000,0.672,287,0.339,0.000,0.560,167.484,2.659,12.740,31.666,2.600,0.760,0.040,9.340,51,1.020,97.078,4,0,2,1,2,0,43,7,0,0,0,0,0,0,0,230,105,52,280,2,18091,6.749,4,3,18511,16200,4.201,3,2,16518,12985,2.795,2,1,13249,4.138,0.043,0.012,0.044,0.453,0.001,4.350,2149.000,36.000,1.000,1.000,4.000,33125,0.055,28942,0.048,4659,0.008,97787,0.162,179459.000,0.297,-16508.000,-0.027,67467.500,0.111,86103.500,0.142,18574.000,0.031,37210.000,0.061,96803.600,0.160,115439.600,0.191,169261.000,0.280,-4810.000,-0.008,68967.500,0.114,87603.500,0.145,20074.000,0.033,38710.000,0.064,98303.600,0.162,116939.600,0.193,17.546,20.817,13.802,14.526,28.729,33.693,24.718,26.572,-12.955,-12.769,-16.336,-18.846,-1.771,0.107,-5.420,-6.800,35.846,40.969,31.886,34.549,47.029,53.845,42.801,46.595,19.353,23.129,15.355,16.418,30.536,36.005,26.270,28.464,-11.147,-10.458,-14.784,-16.954,0.036,2.418,-3.868,-4.908,37.653,43.281,33.438,36.442,48.836,56.157,44.353,48.487,
MUSCLE_diversified_replicate.none.364.afa,50,482,0.000,0.154,0.000,0.651,297,0.370,0.000,0.637,178.469,2.693,14.900,26.270,4.180,1.500,0.780,8.440,52,1.040,89.000,2,0,3,1,2,0,45,8,0,0,0,0,0,0,0,216,169,150,280,2,17407,6.468,4,3,17810,15536,4.061,3,2,15846,12526,2.685,2,1,12772,4.233,0.044,0.011,0.050,0.468,0.002,4.448,2144.000,35.000,1.000,1.000,4.000,31812,0.054,33358,0.056,4809,0.008,91581,0.155,172791.000,0.293,-23712.000,-0.040,55198.500,0.093,74434.500,0.126,9408.000,0.016,28644.000,0.049,82672.800,0.140,101908.800,0.173,163599.000,0.277,-12358.000,-0.021,57360.500,0.097,76596.500,0.130,11570.000,0.020,30806.000,0.052,84834.800,0.144,104070.800,0.176,9.898,12.253,6.115,5.980,21.566,25.680,17.622,18.621,-19.857,-20.602,-23.572,-27.096,-8.189,-7.176,-12.065,-14.455,27.751,31.967,23.928,25.825,39.419,45.393,35.434,38.466,11.901,14.718,7.915,7.957,23.569,28.144,19.422,20.598,-17.854,-18.138,-21.772,-25.119,-6.186,-4.712,-10.265,-12.478,29.754,34.431,25.727,27.802,41.422,47.857,37.234,40.443,
MUSCLE_diversified_replicate.none.368.afa,50,478,0.000,0.081,0.000,0.646,296,0.363,0.000,0.637,173.495,2.672,12.760,30.362,2.560,0.780,0.780,8.640,56,1.120,84.946,3,0,3,1,2,0,48,9,0,0,0,0,0,0,0,214,73,58,280,2,17320,6.442,4,3,17701,15476,3.984,3,2,15823,12452,2.672,2,1,12752,4.289,0.044,0.013,0.046,0.476,0.001,4.496,2149.000,36.000,1.000,1.000,5.000,33464,0.057,28681,0.049,4944,0.008,97631,0.167,181522.000,0.310,-15822.000,-0.027,67444.500,0.115,87220.500,0.149,18629.000,0.032,38405.000,0.066,96733.800,0.165,116509.800,0.199,171637.000,0.293,-3995.000,-0.007,69386.500,0.118,89162.500,0.152,20571.000,0.035,40347.000,0.069,98675.800,0.169,118451.800,0.202,17.317,21.007,13.768,14.210,29.203,34.596,25.563,27.109,-13.331,-12.660,-16.759,-19.561,-1.445,0.928,-4.965,-6.662,35.705,41.208,32.085,34.473,47.591,54.797,43.879,47.371,19.029,23.107,15.234,15.868,30.915,36.696,27.028,28.767,-11.619,-10.560,-15.294,-17.903,0.267,3.028,-3.500,-5.004,37.418,43.308,33.551,36.130,49.304,56.897,45.345,49.029,
MUSCLE_diversified_replicate.none.372.afa,50,430,0.000,0.154,0.000,0.605,293,0.411,0.000,0.691,176.589,2.693,13.220,25.675,3.300,0.800,0.060,9.060,52,1.040,86.769,2,0,4,1,3,0,43,7,0,0,0,0,0,0,0,149,127,134,280,2,14905,5.908,4,3,15335,13058,3.726,3,2,13363,10128,2.461,2,1,10389,4.744,0.049,0.013,0.056,0.592,0.003,4.905,2109.000,36.000,1.000,1.000,5.000,31877,0.061,33390,0.063,4684,0.009,91387,0.173,173121.000,0.329,-23273.000,-0.044,57314.500,0.109,76050.500,0.144,11621.000,0.022,30357.000,0.058,84730.600,0.161,103466.600,0.196,163947.000,0.311,-12706.000,-0.024,58707.500,0.111,77443.500,0.147,13014.000,0.025,31750.000,0.060,86123.600,0.163,104859.600,0.199,15.643,20.791,13.513,12.791,26.666,33.301,23.225,24.871,-13.100,-10.403,-11.609,-19.338,-2.077,2.107,-1.898,-7.258,32.889,39.507,28.587,32.068,43.913,52.018,38.298,44.148,17.258,22.855,14.420,14.382,28.281,35.366,24.131,26.462,-11.485,-8.339,-10.703,-17.746,-0.462,4.172,-0.991,-5.667,34.504,41.572,29.493,33.660,45.527,54.082,39.205,45.739,
MUSCLE_diversified_replicate.none.376.afa,50,479,0.000,0.074,0.000,0.656,289,0.358,0.000,0.637,171.358,2.672,12.760,30.440,2.580,0.880,0.020,9.280,50,1.000,98.140,3,0,2,1,1,0,44,6,0,0,0,0,0,0,0,215,113,87,280,2,17345,6.610,4,3,17782,15480,4.050,3,2,15826,12483,2.680,2,1,12760,4.250,0.044,0.012,0.046,0.474,0.001,4.457,2135.000,36.000,1.000,1.000,5.000,33468,0.057,28656,0.049,4739,0.008,97673,0.166,181363.000,0.309,-16199.000,-0.028,68937.500,0.117,87893.500,0.150,20101.000,0.034,39057.000,0.067,98239.400,0.167,117195.400,0.200,171363.000,0.292,-4574.000,-0.008,70562.500,0.120,89518.500,0.153,21726.000,0.037,40682.000,0.069,99864.400,0.170,118820.400,0.202,17.680,21.212,15.111,15.653,28.936,34.042,26.270,27.772,-13.124,-12.731,-15.423,-18.145,-1.868,0.099,-4.264,-6.026,36.162,41.577,33.432,35.932,47.418,54.407,44.591,48.051,19.370,23.321,16.514,17.293,30.626,36.151,27.673,29.411,-11.434,-10.621,-14.020,-16.506,-0.178,2.209,-2.862,-4.387,37.852,43.686,34.834,37.572,49.108,56.516,45.993,49.690,
MUSCLE_diversified_replicate.none.380.afa,50,476,0.000,0.159,0.000,0.641,289,0.380,0.000,0.637,180.992,2.693,14.140,27.257,4.020,1.500,0.760,7.860,55,1.100,87.618,2,0,4,1,1,0,48,7,0,0,0,0,0,0,0,211,133,105,280,2,17234,6.242,4,3,17626,15427,4.000,3,2,15763,12433,2.652,2,1,12677,4.319,0.045,0.011,0.051,0.481,0.001,4.519,2151.000,36.000,1.000,1.000,4.000,31735,0.054,33318,0.057,4890,0.008,91815,0.157,172579.000,0.296,-22644.000,-0.039,55127.500,0.095,74687.500,0.128,9220.000,0.016,28780.000,0.049,82672.000,0.142,102232.000,0.175,163705.000,0.281,-11756.000,-0.020,57141.500,0.098,76701.500,0.132,11234.000,0.019,30794.000,0.053,84686.000,0.145,104246.000,0.179,9.911,12.191,6.077,6.063,21.757,25.826,17.738,18.887,-19.913,-20.701,-23.719,-27.116,-8.067,-7.066,-12.058,-14.292,27.805,31.926,23.954,25.970,39.651,45.561,35.615,38.794,11.867,14.634,7.801,7.988,23.714,28.268,19.462,20.812,-17.956,-18.258,-21.995,-25.191,-6.110,-4.623,-10.334,-12.368,29.762,34.369,25.679,27.895,41.608,48.004,37.340,40.719,
MUSCLE_diversified_replicate.none.384.afa,50,493,0.000,0.078,0.000,0.669,296,0.341,0.000,0.562,168.300,2.659,12.580,31.989,3.140,0.800,0.040,8.600,51,1.020,102.412,1,0,4,1,2,0,44,7,0,0,0,0,0,0,0,199,94,51,280,2,18158,6.686,4,3,18524,16223,4.225,3,2,16542,13005,2.812,3,1,13266,4.180,0.043,0.012,0.046,0.582,0.001,4.312,2126.000,36.000,1.000,1.000,4.000,33466,0.055,28652,0.047,4671,0.008,97685,0.162,181534.000,0.301,-15892.000,-0.026,70089.500,0.116,88773.500,0.147,21247.000,0.035,39931.000,0.066,99395.000,0.165,118079.000,0.196,171459.000,0.284,-3960.000,-0.007,71946.500,0.119,90630.500,0.150,23104.000,0.038,41788.000,0.069,101252.000,0.168,119936.000,0.199,17.904,21.172,16.363,16.890,29.002,33.887,27.376,28.786,-13.134,-13.131,-14.818,-16.999,-2.035,-0.417,-3.805,-5.104,36.527,41.754,35.072,37.224,47.625,54.469,46.085,49.119,19.966,23.840,17.917,18.874,31.065,36.554,28.929,30.770,-11.071,-10.463,-13.264,-15.015,0.027,2.251,-2.252,-3.120,38.589,44.422,36.625,39.208,49.687,57.136,47.638,51.103,
MUSCLE_diversified_replicate.none.388.afa,50,481,0.000,0.162,0.000,0.630,295,0.384,0.000,0.637,184.722,2.707,14.680,26.595,3.980,0.780,0.780,9.140,52,1.040,91.308,3,1,3,1,2,0,44,6,0,0,0,0,0,0,0,211,131,93,280,2,17299,6.427,4,3,17707,15411,3.952,3,2,15755,12420,2.631,2,1,12693,4.253,0.044,0.012,0.049,0.468,0.001,4.432,2132.000,36.000,1.000,1.000,4.000,31514,0.053,33482,0.057,4765,0.008,91929,0.156,171210.000,0.291,-23119.000,-0.039,54476.500,0.092,73536.500,0.125,8512.000,0.014,27572.000,0.047,82055.200,0.139,101115.200,0.172,162122.000,0.275,-12152.000,-0.021,56355.500,0.096,75415.500,0.128,10391.000,0.018,29451.000,0.050,83934.200,0.142,102994.200,0.175,10.404,13.147,6.753,6.659,21.760,26.108,17.927,18.893,-19.320,-19.624,-22.659,-26.394,-7.964,-6.663,-11.484,-14.161,28.238,32.810,24.399,26.492,39.594,45.771,35.574,38.725,12.037,15.111,8.170,8.186,23.393,28.071,19.345,20.420,-17.687,-17.661,-21.241,-24.867,-6.331,-4.700,-10.066,-12.634,29.872,34.774,25.817,28.019,41.227,47.734,36.992,40.252,
MUSCLE_diversified_replicate.none.392.afa,50,484,0.000,0.155,0.000,0.647,298,0.374,0.000,0.637,180.968,2.693,15.380,25.580,3.880,1.460,0.780,9.260,50,1.000,91.680,2,0,1,1,2,0,45,8,0,0,0,0,0,0,0,214,129,99,280,2,17362,6.439,4,3,17825,15530,4.001,3,2,15896,12512,2.697,2,1,12833,4.192,0.043,0.013,0.047,0.465,0.001,4.419,2139.000,35.000,1.000,1.000,3.250,31485,0.053,33562,0.057,4743,0.008,91827,0.155,171228.000,0.289,-23837.000,-0.040,54047.500,0.091,73019.500,0.123,8134.000,0.014,27106.000,0.046,81595.600,0.138,100567.600,0.170,162442.000,0.274,-12912.000,-0.022,56186.500,0.095,75158.500,0.127,10273.000,0.017,29245.000,0.049,83734.600,0.141,102706.600,0.173,9.961,12.482,6.883,6.405,21.351,25.527,18.099,18.756,-19.693,-20.234,-22.597,-26.724,-8.303,-7.190,-11.381,-14.374,27.753,32.112,24.571,26.283,39.143,45.157,35.786,38.633,11.747,14.632,8.477,8.130,23.137,27.676,19.693,20.481,-17.907,-18.085,-21.002,-24.999,-6.517,-5.041,-9.786,-12.649,29.539,34.262,26.165,28.008,40.929,47.306,37.381,40.359,
MUSCLE_diversified_replicate.none.396.afa,50,453,0.000,0.150,0.000,0.629,291,0.392,0.000,0.684,177.562,2.605,14.260,25.415,2.820,1.480,0.800,9.160,50,1.000,95.520,2,0,3,0,3,0,42,6,0,0,0,0,0,0,0,173,181,168,280,2,15880,6.304,4,3,16288,13760,3.961,3,2,14124,10171,2.577,3,1,10496,4.440,0.046,0.012,0.052,0.692,0.002,4.581,2075.000,34.000,1.000,1.000,4.000,31940,0.058,33000,0.059,4866,0.009,92041,0.166,173493.000,0.313,-22448.000,-0.040,56364.500,0.102,75828.500,0.137,10344.000,0.019,29808.000,0.054,83976.800,0.151,103440.800,0.186,164418.000,0.296,-11324.000,-0.020,58413.500,0.105,77877.500,0.140,12393.000,0.022,31857.000,0.057,86025.800,0.155,105489.800,0.190,13.892,18.565,11.608,11.619,25.586,31.862,22.453,24.117,-15.646,-13.756,-15.758,-21.301,-3.953,-0.460,-4.912,-8.803,31.615,37.958,28.028,31.371,43.308,51.255,38.873,43.869,16.050,21.243,13.088,13.671,27.744,34.539,23.934,26.169,-13.488,-11.078,-14.277,-19.249,-1.795,2.218,-3.432,-6.751,33.773,40.636,29.508,33.423,45.467,53.932,40.353,45.921,
MUSCLE_diversified_replicate.none.4.afa,50,473,0.000,0.073,0.000,0.649,291,0.364,0.000,0.637,172.294,2.659,11.580,33.024,2.600,0.760,0.040,8.180,53,1.060,88.849,3,0,2,1,2,0,46,8,0,0,0,0,0,0,0,209,50,47,280,2,17273,6.341,4,3,17638,15493,4.003,3,2,15799,12498,2.673,2,1,12752,4.337,0.045,0.013,0.047,0.490,0.001,4.529,2142.000,37.000,1.000,1.000,5.000,33527,0.058,28741,0.050,4660,0.008,97385,0.168,181815.000,0.314,-16065.000,-0.028,70457.500,0.122,89097.500,0.154,21765.000,0.038,40405.000,0.070,99673.000,0.172,118313.000,0.204,171785.000,0.296,-4248.000,-0.007,72244.500,0.125,90884.500,0.157,23552.000,0.041,42192.000,0.073,101460.000,0.175,120100.000,0.207,18.092,21.561,14.610,14.981,29.373,34.538,25.626,27.233,-12.560,-12.113,-15.505,-18.622,-1.279,0.864,-4.489,-6.370,36.484,41.766,32.679,35.144,47.765,54.743,43.695,47.396,20.157,24.165,16.444,17.153,31.438,37.142,27.460,29.405,-10.495,-9.509,-13.671,-16.451,0.785,3.468,-2.655,-4.199,38.549,44.370,34.513,37.315,49.829,57.346,45.529,49.567,
